Annotation Cluster 1	Enrichment Score: 40.35962590955492
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR007087:Zinc finger, C2H2-type	51	86.4406779661017	1.9177579365624366E-63	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	54	784	16659	20.068239795918366	3.6437400794686295E-62	1.2145800264895432E-62	1.4372510399407086E-60
INTERPRO	IPR015880:Zinc finger, C2H2-like	51	86.4406779661017	4.470877289547588E-63	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	54	797	16659	19.74090338770389	8.494666850140418E-62	2.1236667125351046E-62	3.350669503872687E-60
UP_SEQ_FEATURE	zinc finger region:C2H2-type 11	41	69.49152542372882	4.543832163408056E-62	ZNF613, ZNF808, ZNF614, HKR1, ZNF17, ZNF583, ZNF534, ZNF347, ZNF345, ZNF615, ZNF616, ZNF578, ZNF540, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF790, ZNF792, ZNF221, ZNF836, ZNF549, ZNF585A, ZNF585B, ZNF665, ZFP82, ZNF461, ZNF383, ZNF551, ZNF432, ZNF570, ZNF571, ZNF573	55	293	19113	48.627551970214085	5.270845309553345E-60	5.856494788392605E-61	5.183980149040191E-59
UP_SEQ_FEATURE	zinc finger region:C2H2-type 9	43	72.88135593220339	5.910324918089964E-62	ZNF613, ZNF808, ZNF614, HKR1, ZNF17, ZNF534, ZNF583, ZNF347, ZNF345, ZNF829, ZNF615, ZNF616, ZNF578, ZNF540, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF790, ZNF649, ZNF792, ZNF221, ZNF836, ZNF549, ZNF585A, ZNF585B, ZNF665, ZFP82, ZNF461, ZNF383, ZNF551, ZNF432, ZNF570, ZNF571, ZNF573	55	376	19113	39.741731141199224	6.855976904984357E-60	6.855976904984358E-61	6.742988285635859E-59
UP_SEQ_FEATURE	zinc finger region:C2H2-type 12	37	62.71186440677966	1.2406365891808146E-55	ZNF613, ZNF808, ZNF614, HKR1, ZNF17, ZNF583, ZNF534, ZNF347, ZNF345, ZNF615, ZNF616, ZNF578, ZNF540, ZNF471, ZNF71, ZNF420, ZNF607, ZNF606, ZNF527, ZNF528, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF790, ZNF792, ZNF221, ZNF836, ZNF549, ZNF585A, ZNF585B, ZNF665, ZFP82, ZNF551, ZNF432, ZNF571, ZNF573	55	252	19113	51.02316017316017	1.439138443449745E-53	1.3083076758634043E-54	1.4154209969019718E-52
SMART	SM00349:KRAB	44	74.57627118644068	6.083474780985325E-53	ZNF613, ZNF808, ZNF614, HKR1, ZNF17, ZNF274, ZNF534, ZNF583, ZNF347, ZNF829, ZNF615, ZNF616, ZNF350, ZNF540, ZNF471, ZNF607, ZNF420, ZNF606, ZNF577, ZNF527, ZNF528, ZNF566, ZNF529, ZNF568, ZNF567, ZNF569, ZNF667, ZNF790, ZNF649, ZNF792, ZNF221, ZNF793, ZNF836, ZNF549, ZNF585A, ZNF585B, ZFP82, ZNF461, ZNF383, ZNF550, ZNF551, ZNF432, ZNF570, ZNF571, ZNF573	53	355	9079	21.231783151740633	4.2584323466897276E-52	4.2584323466897276E-52	3.136239767294676E-50
SMART	SM00355:ZnF_C2H2	51	86.4406779661017	3.939749227830296E-51	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	53	797	9079	10.9616012878483	2.757824459481207E-50	1.3789122297406035E-50	2.0310757661246682E-48
UP_SEQ_FEATURE	zinc finger region:C2H2-type 2	42	71.1864406779661	7.928440101503653E-51	ZNF613, ZNF808, HKR1, ZNF17, ZNF274, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF615, ZNF616, ZNF350, ZNF540, ZNF471, ZNF71, ZNF420, ZNF577, ZNF527, ZNF528, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF790, ZNF649, ZSCAN4, ZNF221, ZNF793, ZNF836, ZNF585A, ZNF585B, ZNF665, ZFP82, ZNF461, ZNF383, ZNF550, ZNF551, ZNF432, ZNF570, ZNF573	55	608	19113	24.005562200956938	9.196990517744238E-49	7.664158764786864E-50	9.04542127018658E-48
UP_SEQ_FEATURE	zinc finger region:C2H2-type 13	32	54.23728813559322	3.758734935798246E-48	ZNF808, ZNF17, HKR1, ZNF534, ZNF347, ZNF345, ZNF615, ZNF616, ZNF540, ZNF471, ZNF71, ZNF420, ZNF607, ZNF606, ZNF528, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF790, ZNF792, ZNF221, ZNF836, ZNF549, ZNF585A, ZNF665, ZNF585B, ZFP82, ZNF432, ZNF551, ZNF571, ZNF573	55	201	19113	55.32483039348711	4.360132525525966E-46	3.353948096558435E-47	4.2882761932974394E-45
SP_PIR_KEYWORDS	zinc-finger	51	86.4406779661017	4.0137931508397435E-48	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	1718	19235	10.381892263731611	1.1238620822351282E-46	1.1238620822351282E-46	3.357793366533737E-45
UP_SEQ_FEATURE	zinc finger region:C2H2-type 1	39	66.10169491525424	6.008074444257979E-47	ZNF613, HKR1, ZNF17, ZNF274, ZNF583, ZNF534, ZNF781, ZNF345, ZNF829, ZNF615, ZNF616, ZNF350, ZNF540, ZNF471, ZNF71, ZNF607, ZNF420, ZNF528, ZNF568, ZNF569, ZNF260, ZNF667, ZNF649, ZNF792, ZSCAN4, ZNF221, ZNF793, ZNF836, ZNF585A, ZNF585B, ZNF665, ZFP82, ZNF461, ZNF383, ZNF550, ZNF551, ZNF432, ZNF570, ZNF571, ZNF573	55	542	19113	25.005266689030528	6.969366355339255E-45	4.978118825242326E-46	6.854509042787462E-44
SP_PIR_KEYWORDS	Transcription	51	86.4406779661017	4.783689458607407E-44	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2071	19235	8.612308502699618	1.339433048410074E-42	6.69716524205037E-43	4.001860616137824E-41
SP_PIR_KEYWORDS	zinc	51	86.4406779661017	7.67586207225013E-43	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2189	19235	8.14805432119274	2.1492413802300363E-41	7.164137934100122E-42	6.421347035094995E-40
SP_PIR_KEYWORDS	transcription regulation	50	84.7457627118644	1.3839730097699626E-42	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2026	19235	8.630979090011666	3.8751244273558953E-41	9.687811068389738E-42	1.1577814842538835E-39
SP_PIR_KEYWORDS	dna-binding	49	83.05084745762711	2.009090036986327E-42	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF260, ZNF569, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	1868	19235	9.173788203231458	5.625452103561716E-41	1.125090420712343E-41	1.6807316534361827E-39
UP_SEQ_FEATURE	zinc finger region:C2H2-type 15	25	42.3728813559322	2.658017322587412E-38	ZNF808, ZNF17, ZNF534, ZNF347, ZNF345, ZNF615, ZNF616, ZNF540, ZNF471, ZNF420, ZNF607, ZNF606, ZNF528, ZNF568, ZNF567, ZNF569, ZNF667, ZNF221, ZNF836, ZNF585A, ZNF549, ZNF665, ZNF585B, ZNF432, ZNF571, ZNF573	55	134	19113	64.83378561736771	3.083300094201398E-36	2.0555333961342654E-37	3.03248635525376E-35
UP_SEQ_FEATURE	zinc finger region:C2H2-type 14	25	42.3728813559322	1.6108748050749134E-36	ZNF808, ZNF17, ZNF534, ZNF345, ZNF615, ZNF616, ZNF540, ZNF471, ZNF420, ZNF607, ZNF606, ZNF528, ZNF568, ZNF567, ZNF569, ZNF667, ZNF221, ZNF836, ZNF585A, ZNF549, ZNF665, ZNF585B, ZNF432, ZNF551, ZNF571, ZNF573	55	157	19113	55.33584250144759	1.8686147738868994E-34	1.1678842336793121E-35	1.8378194246140346E-33
SP_PIR_KEYWORDS	metal-binding	51	86.4406779661017	3.224527302418614E-36	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2972	19235	6.001376483543374	9.028676446772119E-35	1.5047794077953532E-35	2.6975222636978487E-33
GOTERM_BP_FAT	GO:0006350~transcription	51	86.4406779661017	3.605716962487067E-36	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2101	13528	5.9705594738436245	1.0817150887461201E-34	1.0817150887461201E-34	3.0715107201895934E-33
GOTERM_BP_FAT	GO:0045449~regulation of transcription	53	89.83050847457628	3.6008550855551334E-35	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, LEUTX, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF749, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2601	13528	5.011946454160987	1.08025652566654E-33	5.4012826283327E-34	3.067369156314215E-32
GOTERM_MF_FAT	GO:0008270~zinc ion binding	52	88.13559322033898	5.214907771031604E-35	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF749, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2311	12983	5.311482632469218	1.303726942757901E-33	1.303726942757901E-33	4.230970831562028E-32
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-dependent	48	81.35593220338984	1.3199696377843704E-34	ZNF613, ZNF808, ZNF614, HKR1, ZNF274, ZNF17, ZNF534, ZNF583, ZNF347, ZNF345, ZNF829, ZNF615, ZNF616, ZNF350, ZNF540, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF577, ZNF527, ZNF528, ZNF566, ZNF529, ZNF568, ZNF567, LEUTX, ZNF569, ZNF667, ZNF790, ZNF649, ZNF792, ZSCAN4, ZNF221, ZNF793, ZNF836, ZNF549, ZNF585A, ZNF585B, ZFP82, ZNF461, ZNF383, ZNF550, ZNF551, ZNF432, ZNF570, ZNF571, ZNF573	55	1773	13528	6.658914013228733	3.9599089133531115E-33	1.3199696377843704E-33	1.1244090800690546E-31
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	48	81.35593220338984	3.728465916236466E-34	ZNF613, ZNF808, ZNF614, HKR1, ZNF274, ZNF17, ZNF534, ZNF583, ZNF347, ZNF345, ZNF829, ZNF615, ZNF616, ZNF350, ZNF540, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF577, ZNF527, ZNF528, ZNF566, ZNF529, ZNF568, ZNF567, LEUTX, ZNF569, ZNF667, ZNF790, ZNF649, ZNF792, ZSCAN4, ZNF221, ZNF793, ZNF836, ZNF549, ZNF585A, ZNF585B, ZFP82, ZNF461, ZNF383, ZNF550, ZNF551, ZNF432, ZNF570, ZNF571, ZNF573	55	1813	13528	6.511999197713483	1.1185397748709398E-32	2.7963494371773494E-33	3.1760737602883596E-31
GOTERM_MF_FAT	GO:0003677~DNA binding	51	86.4406779661017	4.813278659947471E-33	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, LEUTX, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF749, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2331	12983	5.164642564642564	1.2033196649868678E-31	6.016598324934339E-32	3.905120187847383E-30
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	52	88.13559322033898	6.786851772889482E-31	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF749, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF471, ZNF71, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	2785	12983	4.407481638648605	1.6967129432223704E-29	5.655709810741235E-30	5.506324013770639E-28
SP_PIR_KEYWORDS	nucleus	51	86.4406779661017	2.252806989787299E-28	HKR1, ZNF17, ZNF534, ZNF583, ZNF781, ZNF347, ZNF345, ZNF829, ZNF350, ZNF578, ZNF540, ZNF577, ZNF790, ZNF649, ZNF792, ZNF793, ZNF549, ZFP82, ZNF383, ZNF550, ZNF551, ZNF432, ZNF808, ZNF613, ZNF614, ZNF274, ZNF615, ZNF616, ZNF71, ZNF471, ZNF607, ZNF420, ZNF606, ZNF527, ZNF528, ZNF529, ZNF566, ZNF568, ZNF567, ZNF569, ZNF260, ZNF667, ZNF221, ZSCAN4, ZNF836, ZNF585A, ZNF585B, ZNF665, ZNF461, ZNF570, ZNF571, ZNF573	55	4283	19235	4.164391993717233	6.307859571404437E-27	9.011227959149195E-28	1.8846163920544913E-25
