Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	19	0.6335445148382794	0.004983406359863587	DYNC2H1, APP, HFE, IFIT5, ABCB11, SIPA1L3, AQP1, CDC42, SLC25A27, EPB41L4B, PCM1, DAB1, FAP, CHL1, MYO6, DCHS1, FAT4, CD36, DRD3	2307	75	18224	2.001190579396041	0.9820770143352994	0.38878236146444634	0.3873334830987403
GOTERM_CC_DIRECT	GO:0045121~membrane raft	40	1.333777925975325	0.006255570823272381	ITGB1, APP, STOML3, CBLB, ADCY2, GNAI1, EGFR, HSPD1, DPP4, GRIP1, LDHB, SDCBP, PRKAR2B, KDR, MAL2, TNR, FYN, TRPM8, NOS1, CD36, JAK2, EPHB1, ABCA1, RFTN2, LYN, CXADR, ANGPT1, ANK2, SORBS1, ERLIN2, SYNJ2, ATP2B1, RGMB, SULF1, TGFBR1, RIT2, CNTN1, KRAS, CD226, HPSE	2307	206	18224	1.5338711645856216	0.9936006010418138	0.38878236146444634	0.3873334830987403
GOTERM_BP_DIRECT	GO:0007165~signal transduction	180	6.002000666888963	0.00661593498783676	GUCY1B2, CALML5, IRS1, CTNND2, RAPH1, LY75, CBLB, GUCA1C, SMC3, FGF2, IGF1R, ELK3, ARHGAP44, RPS6KA3, ARHGAP42, IPO8, EDNRA, HPGDS, ALCAM, RGS1, SOX9, KIFAP3, PDE8A, PRKACB, SH3GL2, GUCY1A2, CSNK1G3, TLE1, PRKCH, OR52E2, ARRDC3, THOC1, ANK2, UNC5C, UNC5D, TEX2, FRS3, OR52M1, TOM1L1, INPP4B, OR51T1, PLAA, CD226, ROR2, RAF1, ATF6, RIN2, NSMAF, GRIA1, GRIA2, CD274, PDE1A, ITPR1, ITPR2, DAPP1, TNFRSF11B, TXN, RASAL2, ARHGAP15, IQGAP2, STK4, TRHDE, HIF1A, PLCXD2, RASGRP1, STK3, ARHGAP22, MICAL1, NPHP4, HIVEP3, NDP, RSU1, SRGAP3, PLCG1, SRGAP2, MAP2K5, MAP2K6, LYN, STARD13, NDFIP1, CRADD, BCL11B, STAC, LRRN2, LNPEP, NR2F2, IGF1, ESR2, NET1, ICK, EXT1, ARHGAP32, PLCXD3, TG, CNIH1, FGF14, DLG5, TNFSF4, NOSTRIN, ZNF536, GNB5, IL7R, FGF12, LRP12, GABRB3, PTPRT, IL21, ALK, ITK, NRP1, GABRB1, TENM3, TENM4, PDE3B, GDI2, PTPRM, VLDLR, ARHGAP5, ADRA1A, LRRC1, CHL1, PDE4B, CD38, ANXA9, JAK2, FGB, FGA, OR52I2, OR52I1, PDE4D, ANXA4, ARAP2, HTR3A, SLC39A12, RGMB, YWHAZ, TGFBR1, ITPKB, CEACAM6, RASA1, DEPDC1, SAG, RARB, CNGB3, PPARG, PPP1R12B, PLCB1, MET, DDR2, STOML3, RALA, PRKAA1, ROCK1, NRXN1, TGFBRAP1, NRXN3, NEDD9, SRI, ADCY8, EGFR, FYB, GNA13, GNA14, PDE11A, ERBB4, RPS6KC1, CHN1, SPOCK1, MYO10, TXNRD1, VEGFC, CCK, DEK, MYO9A, LILRB4, MKLN1, KITLG, PDE10A, SMOC1, PKN2	2179	1161	16792	1.194773222906461	0.9999999999999988	1.0	1.0
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	26	0.8669556518839614	0.010509608467153621	ROBO2, CHD7, ADAM22, GRIK1, STK4, PARK2, HAPLN1, STK3, ACAN, RPS6KA3, DNER, PDGFC, NRCAM, FYN, JARID2, ASIC2, SH3GL2, LYN, ZBTB16, GABRA4, AHI1, RNF103, ALDH5A1, TPP1, TAGLN3, DSCAML1	2179	120	16792	1.6696955790117791	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070372~regulation of ERK1 and ERK2 cascade	9	0.3001000333444481	0.0110894257367692	LYN, EPHA7, NEK10, FN1, FRS2, FAM83D, ROS1, RASGRP1, EPHB1	2179	25	16792	2.774263423588802	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007507~heart development	36	1.2004001333777925	0.011341163669099968	OXTR, NRP2, DNAH5, SRI, HDAC9, ROBO1, IFT74, ACAN, EDNRA, TBC1D32, ERBB4, FLRT3, TRPS1, XIRP2, CC2D2A, MAP2K5, TGFB2, MEF2C, DNAH11, CXADR, NTRK3, MBD2, GAB1, MICAL2, KCNAB1, TBX5, TGFBR1, HOPX, ADAM19, RBP4, RBM20, PPARG, RAF1, FGF12, FREM2, EIF4G2	2179	183	16792	1.5159909418518047	1.0	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Ser-rich	72	2.400800266755585	0.01159751771674686	PRDM8, SETD5, MCTP1, CSRNP3, MAST4, MEGF10, MYT1L, IRS1, CCDC168, CHD1, ARHGAP42, KIAA1109, TIFAB, PCLO, CDH2, PWWP2A, POLI, LRRFIP2, ATXN7L1, NCKAP5, KIRREL3, PDGFRA, PROSER1, MEF2C, KCNH8, CCDC158, ANKHD1-EIF4EBP3, FRMD4A, ARID1B, KIAA1217, CLIP1, KIAA0922, TBC1D4, NAV3, KIAA2026, C14ORF39, BDP1, SPATA18, RAPGEF6, ANKRD17, KDM3B, YTHDC2, MYCBP2, CTR9, UBR4, RNF219, AKAP6, EGFR, TTN, ARHGAP22, ATXN7, FRZB, HECTD4, HIVEP3, FAM83D, SRGAP2, FNIP2, CLASP2, CDK19, AUTS2, KLHL1, ZFC3H1, DCLK2, PUM1, MED13L, FAM179B, ASXL3, LRIT3, CASS4, SP8, CCSER1, TNRC6A	2481	441	20063	1.3202707927185384	1.0	0.7286903500132843	0.726615004737656
UP_SEQ_FEATURE	short sequence motif:PDZ-binding	18	0.6002000666888962	0.011738562315404892	GRID2, EPHA7, EPHA6, CXADR, FZD5, FZD4, KCNJ12, KCNJ18, KCNA6, USH2A, GRIN2B, TSHR, EFNB2, ERBB4, INSC, NOS1AP, DLGAP1, EPHB1	2481	77	20063	1.8903877259379074	1.0	0.7298695672984563	0.7277908635551034
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	20	0.6668889629876625	0.011878921492908558	ABCA1, TICAM2, ARL6, PON1, TMED7-TICAM2, SYT16, AGAP1, DAPP1, LPAR3, PLA2G7, APOA5, ARHGAP44, PREX1, CPS1, NUP35, ANXA9, APOB, OSBPL1A, WDFY4, NSMAF	2171	86	16881	1.8082975373046395	0.9999999973624504	1.0	1.0
GOTERM_BP_DIRECT	GO:1900181~negative regulation of protein localization to nucleus	6	0.20006668889629878	0.013142029568681246	GSK3B, FBXO4, DCLK3, DCLK2, CLDN18, OTUD7B	2179	12	16792	3.853143643873336	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001764~neuron migration	23	0.766922307435812	0.014719224440673301	KIRREL3, GPM6A, NTRK2, TOP2B, NRP1, FZD3, MEF2C, SEMA6A, SEMA3A, NTRK3, DCDC2, CCK, NR2F2, PCM1, CHL1, DNER, NKX2-1, SPOCK1, NRCAM, FYN, DISC1, MARK1, MATN2	2179	105	16792	1.6880438820778425	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	12	0.40013337779259756	0.01574815547881745	NEUROD1, SMARCE1, BCL11B, PRDM6, CEP120, SPOCK1, PCSK9, DCHS1, FAT4, EPHB1, ETV6, CDK5RAP2	2179	42	16792	2.2017963679276207	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	28	0.9336445481827277	0.01659254333593359	PKDCC, DLX5, DLX6, CHD7, COL12A1, TNFRSF11B, COL19A1, PTHLH, HAPLN1, CLEC3A, ACAN, RPS6KA3, ANKH, FRZB, GJA5, TRPS1, SOX9, TGFB2, AHSG, ZBTB16, IGF1, GDF3, TGFBR1, EXT1, BMP3, COL5A2, CDH11, BMPR1B	2179	137	16792	1.5750076208533348	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	21	0.7002334111370457	0.016878211876363586	ATF2, CSRNP3, LEF1, MSGN1, ESRRG, TBX5, HIF1A, BARX2, POU4F3, STAG1, RFX6, HSF2, PLAGL1, MYOD1, TRPS1, SOHLH2, MYF6, CCDC169-SOHLH2, ALX1, GABPA, MYF5	2171	95	16881	1.7188343959853574	0.9999999999993976	1.0	1.0
GOTERM_BP_DIRECT	GO:0045636~positive regulation of melanocyte differentiation	4	0.1333777925975325	0.017778633721899553	KITLG, ZEB2, ADAMTS9, ADAMTS20	2179	5	16792	6.165029830197338	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050951~sensory perception of temperature stimulus	4	0.1333777925975325	0.017778633721899553	OPRK1, TRPM8, BTBD9, TRPM3	2179	5	16792	6.165029830197338	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0043234~protein complex	68	2.2674224741580526	0.018284442088858988	N6AMT1, ALK, RYR2, KDM1A, WWC1, HMGB2, CCP110, UBE2D1, IKZF1, PARK2, RGS4, CHAF1B, PCM1, CNST, VPS72, GNAT3, SOX9, NOS1, CEP97, CEP290, SH3GLB1, PDGFRA, MEF2C, MREG, CXADR, MITF, VRK2, PAX2, RBP4, ALS2, PARD3, UTRN, DGKI, ASF1A, PRPS2, CAMK2D, EPB41, NRXN1, NRXN3, ITPR1, SLC41A1, STK4, LTBP1, HSPD1, STK3, STRN3, HIST1H3A, SCIN, SASH1, HIST1H3E, SMARCE1, EYA1, MBD2, NEB, ERLIN2, CDK8, HIST1H4A, HIST1H4B, CPS1, UBE2N, ERCC8, SPATS2L, RAB3GAP2, PKN2, HNRNPC, DZIP1, HIST1H4E, LIMS1	2307	412	18224	1.3037904898977783	0.9999996464366385	0.7882945592856155	0.7853568155864145
GOTERM_CC_DIRECT	GO:0043005~neuron projection	42	1.4004668222740915	0.022708645627268244	CYFIP2, GPM6A, SNAP25, AHCYL2, NRSN1, TENM3, TENM4, KLHL14, ITSN1, FAM107A, HMGB1, STON2, HNMT, PARK2, CDC42, GRIP1, SYNPR, GLRA1, GRM5, WRN, MAP2, BDKRB1, SLC17A6, NRCAM, PDLIM5, CXADR, SYT1, BCL11B, MYO10, DTNBP1, MYO5A, OPRK1, SLC6A11, ANK2, UNC5C, SSTR1, GRIN2B, QDPR, DAB1, GRIN3A, RIT2, SHANK2	2307	237	18224	1.3999001388180168	0.9999999906810771	0.8309299877250426	0.827833354230415
UP_KEYWORDS	Alternative promoter usage	19	0.6335445148382794	0.02390070124898353	VAV3, MYO10, DST, BDNF, NRXN1, LEF1, RORC, NRXN3, FNDC3A, ACACA, MSRA, PTPRE, FER, CALCR, MECOM, FABP6, UTRN, SGK1, PPP1R12B	2524	90	20581	1.721425427011798	0.9999982931065134	0.2301748309735265	0.2167584473830842
GOTERM_BP_DIRECT	GO:0008015~blood circulation	12	0.40013337779259756	0.02598839472041482	GUCY1A3, GUCY1B3, IMMP2L, HTR7, EPB41, NPY4R, STAT1, CHD7, COL4A3, LPA, MEOX2, FLI1	2179	45	16792	2.0550099433991127	1.0	1.0	1.0
COG_ONTOLOGY	DNA replication, recombination, and repair	20	0.6668889629876625	0.029192514088746582	PCID2, NBPF8, DST, NBPF9, MCM9, NSMCE2, LAMB4, LAMB1, IFIT1, IFIH1, NEIL3, DHX32, DLG5, DHX58, TRMT11, TOP1, UTRN, APOB, SKIV2L2, NUDT12	316	79	2026	1.623137317737542	0.6942794297656556	1.0	1.0
GOTERM_BP_DIRECT	GO:0006105~succinate metabolic process	5	0.16672224074691563	0.031025476887930083	GHR, STAT5B, SUCLA2, ALDH5A1, SDHB	2179	10	16792	3.8531436438733366	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071799~cellular response to prostaglandin D stimulus	4	0.1333777925975325	0.032152274368306547	PTGFR, TNC, AKR1C2, PTGDR	2179	6	16792	5.137524858497782	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007098~centrosome cycle	4	0.1333777925975325	0.032152274368306547	GADD45A, CETN3, CDK1, TUBE1	2179	6	16792	5.137524858497782	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	21	0.7002334111370457	0.03395363510497389	CYFIP2, IGSF5, COL14A1, CTNND2, FNDC3A, EGFR, COL19A1, CDH7, EMCN, DLG5, CDH10, FAT1, NRCAM, NPHP4, CTNNA3, ANXA9, CEP41, SOX9, DSG4, CD44, JAM2	2179	101	16792	1.602297356858219	1.0	1.0	1.0
