Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0042953~lipoprotein transport	7	0.23333333333333336	0.00872416702249107	MSR1, PRKCB, MTTP, MIA3, PPARG, LRP2, APOB	2200	15	16792	3.561939393939394	1.0	1.0	1.0
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	46	1.5333333333333332	0.01080712754402187	ZAK, CACNA1D, FASLG, STK4, FGF2, RASGRP1, STK3, RASGRP3, FGF5, CDC42, CACNG7, RPS6KA3, PPP3R1, MAPK8, PPP3R2, MECOM, MYC, CACNG3, PRKACB, MAP2K5, MAP4K3, MAP3K4, MAP4K4, MAP2K6, MAP3K5, PRKCG, PDGFRA, NTRK2, TGFB2, MEF2C, MAP3K1, PRKCB, IL1R1, GADD45A, CACNA2D3, PLA2G4A, PRKCA, GNG12, TGFBR1, NFKB1, GADD45G, CACNB2, PPM1A, RASA1, KRAS, RAF1	874	253	6879	1.4310380694820053	0.9533087052599702	0.12770377347971876	0.11638251696555929
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	26	0.8666666666666666	0.011794343792104	CITED2, ADAM22, GRIK1, STK4, PARK2, HAPLN1, STK3, ACAN, RPS6KA3, DNER, ADAM23, NRCAM, FYN, JARID2, ASIC2, ARSB, SH3GL2, CNTN6, ZBTB16, GABRA4, ELP3, AHI1, VCAN, ALDH5A1, TPP1, TAGLN3	2200	120	16792	1.6537575757575758	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019903~protein phosphatase binding	16	0.5333333333333333	0.013260007767456429	STAT5B, ITGA1, EIF2AK3, AP3B1, PIK3R1, VRK3, PPP1R3C, CDH2, PARD3, ANAPC4, SHOC2, PPARG, MET, ROS1, JAK1, MAP3K5	2192	63	16881	1.9558567952728536	0.999999999838411	1.0	1.0
UP_KEYWORDS	Myristate	36	1.2	0.013528248432051696	FAM49B, SLC44A1, SLA, GUCA1C, GNAI1, NCALD, AKAP12, PPP3R1, CHCHD3, PPP3R2, NPHP3, PRKG2, BAALC, FYN, PRKACB, PCMTD1, RFTN2, PRMT8, TICAM2, MME, TESC, TMED7-TICAM2, FRS2, FRS3, GNAO1, TIAM2, MSRA, PPM1A, ARL4A, FMNL2, VSNL1, CCNY, GORASP2, SERINC1, RNF103-CHMP3, RNF141	2531	195	20581	1.5012126553809682	0.9995064612661595	0.1712255557677113	0.16264896263444492
GOTERM_BP_DIRECT	GO:0022409~positive regulation of cell-cell adhesion	6	0.2	0.013678898140816438	MYO10, CITED2, KIF26B, LEF1, ITGA6, CD47	2200	12	16792	3.816363636363637	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	22	0.7333333333333333	0.014134805794593738	ITGB1, GRIA1, GPM6A, FARP1, EPHA4, APP, LAMA2, FRMPD4, DTNBP1, ASAP1, SLC8A1, DNM3, SLC8A3, ARHGAP44, ARHGAP32, ALS2, PDE4B, NOS1, ASIC2, DGKI, SHANK2, ANKS1B	2330	100	18224	1.7207210300429183	0.9999907216054745	0.8939342898042364	0.8917378910577887
GOTERM_CC_DIRECT	GO:0043005~neuron projection	43	1.4333333333333333	0.01703940957261033	GPM6A, SNAP25, AHCYL2, TENM3, TENM4, KLHL14, STMN2, FAM107A, HMGB1, STON2, HNMT, PARK2, CDC42, GRIP1, SCGN, SYNPR, GLRA1, GRM5, WRN, KIF5C, BDKRB1, NRCAM, PDLIM5, PACRG, CXADR, SYT1, BCL11B, CADM1, MYO10, ITGA1, DTNBP1, MYO5A, OPRK1, SLC6A11, CACYBP, ANK2, SSTR1, ANK3, GRIN2B, QDPR, GRIN3A, RIT2, SHANK2	2330	237	18224	1.4190833197515438	0.9999991597850785	0.9880577627565886	0.9856301024058354
GOTERM_BP_DIRECT	GO:0050951~sensory perception of temperature stimulus	4	0.13333333333333333	0.018260402903703444	OPRK1, TRPM8, BTBD9, TRPM3	2200	5	16792	6.106181818181818	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	92	3.0666666666666664	0.020021557909420482	ITGB1, DENND1B, GSK3B, DOCK4, TRIO, DOCK8, DENND1A, GDI2, SNX13, ARHGAP5, SIPA1L3, FGF2, ARHGAP44, DOCK10, FGF5, RGS4, PREX2, SRGAP2C, RGS5, AKAP13, PREX1, ARHGAP42, HERC2, ARHGAP40, RASGEF1A, RASGEF1B, RGS1, ARHGDIB, NCK2, JAK2, RGS8, RGS6, JAK1, AGFG1, RGS7, VAV3, PDGFRA, DENND2C, PLEKHG7, DIS3, ELMOD1, ARAP2, FRS2, FRS3, TIAM2, ALS2, RASA1, ALDH1A1, ARHGEF3, ELMO1, ITGA6, DOCK2, RAPGEF5, PLCB1, ECT2L, DOCK1, CAMK2D, ARHGEF28, ARHGAP18, AGAP1, ASAP1, ASAP2, RASAL2, RASGRP1, RASGRP3, ARHGAP22, RIC8B, ERBB4, CCL5, RGS21, SNX9, FYN, SRGAP3, RSU1, ECT2, CCL16, FARP1, STARD13, SEMA4D, ANGPT1, DENND4A, ARHGEF38, MYO9A, GRIN2B, IL2, STXBP5L, NET1, GNAO1, ARHGAP32, RAB3GAP2, GNB5, LIMS1	2200	565	16792	1.2428511665325823	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007399~nervous system development	51	1.7000000000000002	0.020622232804204155	SEMA5A, APP, CHRM3, MYT1L, GRIK1, FGF2, ROBO1, FGF5, INSC, DPF3, CER1, SRGAP2B, RBFOX1, MEF2C, SEMA6A, DSCAM, APAF1, NAV2, ZEB2, GAL, DOK5, NINJ2, MPPED2, RAPGEF5, IGSF8, DLX5, FUT10, DLX6, NR2C2, EFNA5, BARX2, PCDH18, MOBP, ERBB4, SPOCK1, NDP, APOB, PCDH1, FKTN, MBD5, CRIM1, SLC4A10, LSAMP, TTLL7, NELL1, DLG2, GLRB, TPP1, CNTN3, RBM45, SIM1	2200	287	16792	1.356338295850491	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060548~negative regulation of cell death	14	0.46666666666666673	0.023006794842429158	PACRG, MGMT, NTRK3, CACYBP, FGF2, PARK2, NOV, MYC, TTPA, AGR2, CHMP4B, ZFPM2, PDE8A, RAD18	2200	55	16792	1.9428760330578514	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007165~signal transduction	175	5.833333333333333	0.02679656380405232	CHRM3, GUCY1B2, DGKD, CD83, CALML5, RAPH1, LY75, CBLB, GUCA1C, SMC3, FGF2, IGF1R, NR3C2, ELK3, EPS8, ARHGAP44, RPS6KA3, CRHBP, ARHGAP42, IPO8, EDNRA, HPGDS, ALCAM, ARHGAP40, GRB14, RASSF3, RGS1, KIFAP3, PDE8A, PRKACB, SH3GL2, GUCY1A2, UNC5CL, TLE1, PRKCH, PRKCB, OR52E2, MAGI2, ARRDC3, ANK2, ANK3, CARTPT, UNC5D, TEX2, FRS3, OR52M1, TOM1L1, PLAA, ROR2, RAF1, ATF6, SKAP2, GRIA1, GRIA2, CD274, PDE1C, PDE1A, DAPP1, TNFRSF11B, TXN, PIK3R1, RASAL2, STK4, TRHDE, PLCXD2, RASGRP1, STK3, ARHGAP22, MICAL1, NPHP4, HIVEP3, NDP, RSU1, SRGAP3, MAP2K5, MAP2K6, STARD13, NDFIP1, BCL11B, BCL11A, STAC, LRRN2, LNPEP, NR2F2, MCC, GNG12, ESR2, NFKB1, NET1, ICK, EXT1, ARHGAP32, EXT2, PLCXD3, TG, CNIH1, DLG5, TNFSF4, ZNF536, GNB5, IL7R, LRP12, GABRB3, PTPRT, IL21, ALK, ITK, NRP1, GABRB1, TENM3, TENM4, GDI2, PTPRM, FASLG, IKBKAP, ARHGAP5, LRRC1, CHL1, PDE4B, NCK2, PRKG2, ANXA9, JAK2, PRKG1, FGA, OR52I2, OR52I1, EDN3, PDE4D, ANXA4, ARAP2, SLC39A12, IRAK4, RGMB, YWHAZ, TGFBR1, ITPKB, CEACAM6, RASA1, ZNF516, SAG, RARB, PPARG, PPP1R12B, PLCB1, DOCK1, MET, DDR2, STOML3, RALA, PRKAA1, NRXN1, TGFBRAP1, NEDD9, AKAP5, SRI, ADCY8, TANK, FYB, PDE11A, ERBB4, RPS6KC1, ASZ1, SPOCK1, MYO10, RYK, TXNRD1, VEGFC, DEK, MYO9A, LYVE1, LILRB4, PDE10A, CAMK4, PKN2	2200	1161	16792	1.150497220264662	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	32	1.0666666666666667	0.029443362322440342	APP, ITK, IGSF5, PTPRM, PIK3R1, ADD3, TMEM47, CDC42, CDH2, FLRT3, NPHP4, ECT2, PCDH1, PRKCG, KIRREL, PRKCH, CXADR, CADM1, FZD4, TMOD3, THEMIS, CASK, FRS2, AHI1, MYO1E, PIKFYVE, PARD3, FAT1, AMTN, CEP41, ITGA5, LIMS1	2330	172	18224	1.4551552051102903	0.999999999972773	1.0	0.998769987699877
GOTERM_BP_DIRECT	GO:0030010~establishment of cell polarity	8	0.26666666666666666	0.029964920344899653	WWC1, KIF26B, UST, WNT7A, RICTOR, MARK3, EPHB1, MARK1	2200	24	16792	2.5442424242424244	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0043621~protein self-association	12	0.4	0.030414206971798814	RYR2, ATXN1, ZFYVE27, RSAD2, ZNF639, CCL5, PCSK9, AGA, ZSWIM2, ACVR2A, TTN, FOXP1	2192	46	16881	2.0090050777530943	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0045121~membrane raft	37	1.2333333333333334	0.030955326659330283	ITGB1, APP, STOML3, CBLB, ADCY2, GNAI1, HSPD1, DPP4, GRIP1, LDHB, KDR, MAL2, FYN, TRPM8, NOS1, JAK2, EPHB1, ABCA1, RFTN2, KIRREL, CXADR, ANGPT1, ITGA1, ANK2, SORBS1, ERLIN2, SYNJ2, ATP2B1, RGMB, SULF1, TGFBR1, PIKFYVE, PLSCR1, RIT2, CNTN1, KRAS, HPSE	2330	206	18224	1.4048252010500437	0.9999999999923467	1.0	0.998769987699877
GOTERM_BP_DIRECT	GO:2000727~positive regulation of cardiac muscle cell differentiation	5	0.16666666666666669	0.03203100248802409	EFNB2, GSK3B, MEF2C, MYOCD, FOXP1	2200	10	16792	3.816363636363636	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0003334~keratinocyte development	5	0.16666666666666669	0.03203100248802409	CDC42, IFT74, BCL11B, PALLD, EXPH5	2200	10	16792	3.816363636363636	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008347~glial cell migration	5	0.16666666666666669	0.03203100248802409	EPHA4, TGFB2, VCAN, P2RY1, MATN2	2200	10	16792	3.816363636363636	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030900~forebrain development	12	0.4	0.032232182430588764	GNAO1, DYNC2H1, TOP2B, APP, APAF1, PCDH9, FRS2, FYN, NR2F2, LRP2, SSTR1, PRKG1	2200	46	16792	1.9911462450592887	1.0	1.0	1.0
OMIM_DISEASE	219000~Fraser syndrome	3	0.1	0.03267873020894992	GRIP1, FRAS1, FREM2	515	3	4740	9.20388349514563	0.9999999999922471	1.0	1.0
GOTERM_BP_DIRECT	GO:0061299~retina vasculature morphogenesis in camera-type eye	4	0.13333333333333333	0.03299033930918602	NRP1, FZD4, RHOJ, NDP	2200	6	16792	5.088484848484849	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071286~cellular response to magnesium ion	4	0.13333333333333333	0.03299033930918602	SLFN14, SLC41A1, ANK3, RYR3	2200	6	16792	5.088484848484849	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1903672~positive regulation of sprouting angiogenesis	4	0.13333333333333333	0.03299033930918602	HMGB1, ITGA5, FGF2, JAK1	2200	6	16792	5.088484848484849	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016363~nuclear matrix	20	0.6666666666666667	0.036893097448933904	AHCTF1, MORC3, ZNF350, CENPW, CASK, FIGN, SORBS1, SMC3, SCAF8, ATXN1, XPOT, HLCS, ATXN7, ALOX5, MYB, PHACTR3, ERCC8, ZNF326, JAK2, RUNX1T1	2330	97	18224	1.6126720056634662	0.9999999999999486	1.0	0.998769987699877
GOTERM_BP_DIRECT	GO:0030318~melanocyte differentiation	7	0.23333333333333336	0.03806638662465944	USP13, MEF2C, MREG, EDN3, LRRC72, C10ORF11, MYO5A	2200	20	16792	2.6714545454545453	1.0	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Poly-Thr	12	0.4	0.039833135742058434	APP, NBAS, MAP3K1, NRG3, CALD1, NRXN1, PDE3A, POC1B, DLGAP1, ANK3, ATXN7L1, TTN	2489	50	20063	1.9345600642828444	1.0	1.0	0.9981571452504607
GOTERM_CC_DIRECT	GO:0043234~protein complex	66	2.1999999999999997	0.040217875703137694	N6AMT1, ALK, RYR2, KDM1A, WWC1, CCP110, UBE2D1, IKZF1, PARK2, RGS4, CHAF1B, PCM1, CNST, VPS72, MYC, NOS1, TP63, PDGFRA, MEF2C, MREG, CXADR, MAGI2, VRK2, PAX2, RBP4, ALS2, PARD3, UTRN, FKBP4, DGKI, ASF1A, PRPS2, CAMK2D, EPB41, NRXN1, SLC41A1, STK4, TANK, LTBP1, HSPD1, STK3, STRN3, HIST1H3A, SCIN, SASH1, HIST1H3E, SMARCE1, EYA1, NEB, ERLIN2, CDK8, HIST1H4A, HIST1H4B, CPS1, UBE2N, ERCC8, SPATS2L, HIST1H4H, RAB3GAP2, PKN2, HNRNPC, HIST1H4C, DZIP1, HIST1H4E, SNTB1, LIMS1	2330	412	18224	1.252952206341931	0.9999999999999969	1.0	0.998769987699877
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	11	0.36666666666666664	0.04121537127819191	NEUROD1, SMARCE1, BCL11B, RYK, PRDM6, SPOCK1, PCSK9, DCHS1, EPHB1, ETV6, CDK5RAP2	2200	42	16792	1.999047619047619	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	13	0.4333333333333333	0.04130634162513579	ERAP2, MME, RHBDD1, ERAP1, MMP3, MMP12, ADAMTS3, FAP, CPS1, CPNE1, TPP2, FAM76B, TPP1	2192	54	16881	1.8539892538523925	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0031904~endosome lumen	5	0.16666666666666669	0.04181570899847957	APP, APOB, JAK2, PRLR, AP4B1	2330	11	18224	3.555208739758096	0.9999999999999992	1.0	0.998769987699877
UP_SEQ_FEATURE	repeat:ARM	3	0.1	0.04230864313302919	ARMC1, ARMC10, NEK10	2489	3	20063	8.060666934511852	1.0	1.0	0.9981571452504607
INTERPRO	IPR021922:Protein of unknown function DUF3534	3	0.1	0.0445283189439162	HAL, PARD3, PARD3B	2365	3	18559	7.847357293868921	1.0	1.0	0.9982200071199715
GOTERM_BP_DIRECT	GO:0019478~D-amino acid catabolic process	3	0.1	0.04694122492193454	DTD1, DDO, DTD2	2200	3	16792	7.632727272727274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0097112~gamma-aminobutyric acid receptor clustering	3	0.1	0.04694122492193454	GLRB, NRXN1, GPHN	2200	3	16792	7.632727272727274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098904~regulation of AV node cell action potential	3	0.1	0.04694122492193454	RYR2, CXADR, GJA5	2200	3	16792	7.632727272727274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902306~negative regulation of sodium ion transmembrane transport	3	0.1	0.04694122492193454	CAMK2D, NEDD4L, COMMD1	2200	3	16792	7.632727272727274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035022~positive regulation of Rac protein signal transduction	3	0.1	0.04694122492193454	CAMK2D, ALS2, KRAS	2200	3	16792	7.632727272727274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034165~positive regulation of toll-like receptor 9 signaling pathway	3	0.1	0.04694122492193454	RSAD2, PTPN22, HMGB1	2200	3	16792	7.632727272727274	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	45	1.5	0.04842543505921691	KDM5B, PRKAA1, CITED2, PLAG1, HFE, LEF1, PDCD5, HNRNPU, PTPN22, PARK2, RIMS2, CDC42, EPB41L4B, MAPK8, MYC, AGR2, DROSHA, ITGB8, APOB, ZBTB7B, OSR2, NTRK2, TGFB2, MEF2C, TLE1, MUSK, TESC, NTRK3, DTNBP1, FN1, EIF2AK3, ANK2, ANK3, TGFBR1, QKI, PLSCR1, NAT8, NOS1AP, CD28, HNRNPD, CNTN1, KRAS, IL7R, LIMS1, NFE2L2	2200	262	16792	1.3109646079111728	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	18	0.6	0.048790683679166544	ABCA1, TICAM2, SGIP1, PON1, TMED7-TICAM2, AGAP1, DAPP1, PLA2G7, APOA5, ARHGAP44, PREX1, TEC, CPS1, NUP35, ANXA9, APOB, OSBPL1A, WDFY4	2192	86	16881	1.6118761670344595	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0032045~guanyl-nucleotide exchange factor complex	4	0.13333333333333333	0.049010725118815615	ELMO1, DOCK1, DGKI, RASGRP3	2330	7	18224	4.469405272838749	1.0	1.0	0.998769987699877
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	4	0.13333333333333333	0.05219471547248482	GEN1, PCID2, NDC80, MAD2L1	2200	7	16792	4.361558441558442	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030814~regulation of cAMP metabolic process	4	0.13333333333333333	0.05219471547248482	TBL1XR1, PDE4D, NPHP3, DRD3	2200	7	16792	4.361558441558442	1.0	1.0	1.0
COG_ONTOLOGY	Cell division and chromosome partitioning	25	0.8333333333333334	0.05486753919765379	IPO11, MYT1L, PIK3R1, PLCXD2, CEP128, SYNE1, IFT74, SMCHD1, KIF5C, KIF13A, LRRFIP2, PIBF1, CDK5RAP2, CNTLN, CCDC158, ZFC3H1, NDC80, CENPE, PPFIBP1, BFSP1, RUFY3, UTRN, CLEC4F, PHLDB2, KANK4	302	117	2026	1.4334635195562349	0.8688596140881091	0.6584104703718454	0.6584104703718454
