ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,GO:0045123,cellular extravasation,1/3,57/18588,0.00917179413600644,0.0347763860990244,0.00603407508947792,IL1R1,1
GO_BP,GO:0002709,regulation of T cell mediated immunity,1/3,60/18588,0.00965296036458685,0.0349077795237284,0.00605687325455091,IL1R1,1
GO_BP,GO:0032729,positive regulation of interferon-gamma production,1/3,62/18588,0.00997365129249383,0.0349077795237284,0.00605687325455091,IL1R1,1
GO_BP,GO:1990266,neutrophil migration,1/3,68/18588,0.0109353086809388,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0032755,positive regulation of interleukin-6 production,1/3,78/18588,0.0125366867925946,0.0363402619274764,0.00630542427891436,IL1RL2,1
GO_BP,GO:0045582,positive regulation of T cell differentiation,1/3,82/18588,0.0131767537408275,0.0363402619274764,0.00630542427891436,IL1RL2,1
GO_BP,GO:0002718,regulation of cytokine production involved in immune response,1/3,83/18588,0.0133367272488127,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1/3,84/18588,0.013496683467038,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0002708,positive regulation of lymphocyte mediated immunity,1/3,86/18588,0.0138165440379441,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0002456,T cell mediated immunity,1/3,87/18588,0.0139764483924946,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0002702,positive regulation of production of molecular mediator of immune response,1/3,89/18588,0.0142962052444604,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0002821,positive regulation of adaptive immune response,1/3,89/18588,0.0142962052444604,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0032649,regulation of interferon-gamma production,1/3,92/18588,0.0147757108935893,0.0363402619274764,0.00630542427891436,IL1R1,1
GO_BP,GO:0045621,positive regulation of lymphocyte differentiation,1/3,92/18588,0.0147757108935893,0.0363402619274764,0.00630542427891436,IL1RL2,1
GO_BP,GO:0097530,granulocyte migration,1/3,95/18588,0.01525506101056,0.0365220135136196,0.00633696012382064,IL1R1,1
GO_MF,GO:0019955,cytokine binding,1/3,98/18588,0.0157342556205998,0.0365220135136196,0.00633696012382064,IL1R1,1
GO_BP,GO:0002367,cytokine production involved in immune response,1/3,100/18588,0.016053632313679,0.0365220135136196,0.00633696012382064,IL1R1,1
GO_BP,GO:0032609,interferon-gamma production,1/3,104/18588,0.016692178420801,0.0370484935681192,0.00642831004652155,IL1R1,1
GO_BP,GO:0002705,positive regulation of leukocyte mediated immunity,1/3,112/18588,0.0179684417282017,0.0377536562881701,0.00655066332356914,IL1R1,1
GO_MF,GO:0019838,growth factor binding,1/3,114/18588,0.0182873349097303,0.0377536562881701,0.00655066332356914,IL1R1,1
GO_BP,GO:0002687,positive regulation of leukocyte migration,1/3,117/18588,0.0187655452283999,0.0377536562881701,0.00655066332356914,IL1R1,1
GO_MF,GO:0002020,protease binding,1/3,118/18588,0.0189249141507276,0.0377536562881701,0.00655066332356914,IL1R1,1
GO_MF,GO:0070851,growth factor receptor binding,1/3,119/18588,0.0190842658159981,0.0377536562881701,0.00655066332356914,IL1R1,1
GO_BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1/3,130/18588,0.0208359954354386,0.0390798964621215,0.00678078018428945,IL1R1,1
GO_BP,GO:0002706,regulation of lymphocyte mediated immunity,1/3,131/18588,0.0209951400889056,0.0390798964621215,0.00678078018428945,IL1R1,1
GO_BP,GO:0002700,regulation of production of molecular mediator of immune response,1/3,133/18588,0.0213133776620434,0.0390798964621215,0.00678078018428945,IL1R1,1
GO_BP,GO:0032675,regulation of interleukin-6 production,1/3,134/18588,0.0214724705835833,0.0390798964621215,0.00678078018428945,IL1RL2,1
GO_BP,GO:0045580,regulation of T cell differentiation,1/3,137/18588,0.0219496458992975,0.0391322833366428,0.00678986986754936,IL1RL2,1
GO_BP,GO:1902107,positive regulation of leukocyte differentiation,1/3,142/18588,0.0227445933185351,0.0391322833366428,0.00678986986754936,IL1RL2,1
GO_BP,GO:0032635,interleukin-6 production,1/3,144/18588,0.0230624516372654,0.0391322833366428,0.00678986986754936,IL1RL2,1
GO_BP,GO:0002819,regulation of adaptive immune response,1/3,145/18588,0.0232213549470188,0.0391322833366428,0.00678986986754936,IL1R1,1
GO_BP,GO:0045619,regulation of lymphocyte differentiation,1/3,162/18588,0.0259200755054632,0.0421201226963776,0.00730829196582608,IL1RL2,1
GO_BP,GO:0097529,myeloid leukocyte migration,1/3,162/18588,0.0259200755054632,0.0421201226963776,0.00730829196582608,IL1R1,1
GO_BP,GO:0001959,regulation of cytokine-mediated signaling pathway,1/3,166/18588,0.0265543453383162,0.042393779399768,0.00735577433194356,IL1R1,1
GO_BP,GO:0060759,regulation of response to cytokine stimulus,1/3,178/18588,0.0284555027042167,0.0431584729734864,0.00748845684907225,IL1R1,1
GO_BP,GO:0002703,regulation of leukocyte mediated immunity,1/3,179/18588,0.0286138206559758,0.0431584729734864,0.00748845684907225,IL1R1,1
GO_BP,GO:1903708,positive regulation of hemopoiesis,1/3,179/18588,0.0286138206559758,0.0431584729734864,0.00748845684907225,IL1RL2,1
GO_BP,GO:0002685,regulation of leukocyte migration,1/3,181/18588,0.0289304049602491,0.0431584729734864,0.00748845684907225,IL1R1,1
GO_BP,GO:0002440,production of molecular mediator of immune response,1/3,185/18588,0.0295633671979757,0.0433913937905772,0.00752887110304984,IL1R1,1
GO_BP,GO:0002699,positive regulation of immune effector process,1/3,192/18588,0.030670389163505,0.0440448448759276,0.00764225185817136,IL1R1,1
GO_BP,GO:0050870,positive regulation of T cell activation,1/3,196/18588,0.0313025949891652,0.0440448448759276,0.00764225185817136,IL1RL2,1
GO_CC,GO:0009897,external side of plasma membrane,1/3,197/18588,0.0314606034828054,0.0440448448759276,0.00764225185817136,IL1R1,1
GO_BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,1/3,212/18588,0.0338286694217291,0.0466425593542023,0.0080929831152462,IL1RL2,1
GO_BP,GO:0002449,lymphocyte mediated immunity,1/3,227/18588,0.0361928722849342,0.0487708327691385,0.00846226132489389,IL1R1,1
GO_BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1/3,229/18588,0.0365078076259633,0.0487708327691385,0.00846226132489389,IL1R1,1
GO_BP,GO:0030217,T cell differentiation,1/3,232/18588,0.0369800819897863,0.0487708327691385,0.00846226132489389,IL1RL2,1
KEGG,hsa04060,Cytokine-cytokine receptor interaction,2/2,293/7715,0.00143758954899484,0.0186886641369329,0.00756626078418338,IL1R1/IL1RL2,2
