ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_CC,GO:0032420,stereocilium,1/4,48/18588,0.0102901307267835,0.0361570114196767,0.011299066068649,GRXCR1,1
GO_CC,GO:0034707,chloride channel complex,1/4,48/18588,0.0102901307267835,0.0361570114196767,0.011299066068649,GABRA2,1
GO_BP,GO:0060113,inner ear receptor cell differentiation,1/4,49/18588,0.0105036603641674,0.0361570114196767,0.011299066068649,GRXCR1,1
GO_MF,GO:0016667,oxidoreductase activity  acting on a sulfur group of donors,1/4,50/18588,0.0107171554479661,0.0361570114196767,0.011299066068649,GRXCR1,1
GO_CC,GO:0032421,stereocilium bundle,1/4,51/18588,0.0109306159819076,0.0361570114196767,0.011299066068649,GRXCR1,1
GO_MF,GO:0022824,transmitter-gated ion channel activity,1/4,54/18588,0.0115707903218649,0.0361570114196767,0.011299066068649,GABRA2,1
GO_MF,GO:0022835,transmitter-gated channel activity,1/4,54/18588,0.0115707903218649,0.0361570114196767,0.011299066068649,GABRA2,1
GO_BP,GO:0042490,mechanoreceptor differentiation,1/4,54/18588,0.0115707903218649,0.0361570114196767,0.011299066068649,GRXCR1,1
GO_BP,GO:0032370,positive regulation of lipid transport,1/4,57/18588,0.0122106538472923,0.0361570114196767,0.011299066068649,ATP8A1,1
GO_MF,GO:0042626,ATPase activity  coupled to transmembrane movement of substances,1/4,57/18588,0.0122106538472923,0.0361570114196767,0.011299066068649,ATP8A1,1
GO_CC,GO:0035577,azurophil granule membrane,1/4,58/18588,0.0124238726365972,0.0361570114196767,0.011299066068649,ATP8A1,1
GO_MF,GO:0005254,chloride channel activity,1/4,61/18588,0.0130633218991677,0.0361570114196767,0.011299066068649,GABRA2,1
GO_BP,GO:0015914,phospholipid transport,1/4,61/18588,0.0130633218991677,0.0361570114196767,0.011299066068649,ATP8A1,1
GO_MF,GO:0005230,extracellular ligand-gated ion channel activity,1/4,62/18588,0.0132764026306625,0.0361570114196767,0.011299066068649,GABRA2,1
GO_MF,GO:0015399,primary active transmembrane transporter activity,1/4,62/18588,0.0132764026306625,0.0361570114196767,0.011299066068649,ATP8A1,1
GO_MF,GO:0015405,P-P-bond-hydrolysis-driven transmembrane transporter activity,1/4,62/18588,0.0132764026306625,0.0361570114196767,0.011299066068649,ATP8A1,1
GO_MF,GO:0043492,ATPase activity  coupled to movement of substances,1/4,64/18588,0.0137024605819618,0.0363505314199948,0.0113595410687484,ATP8A1,1
GO_BP,GO:0045454,cell redox homeostasis,1/4,65/18588,0.0139154378092168,0.0363505314199948,0.0113595410687484,GRXCR1,1
GO_BP,GO:1902476,chloride transmembrane transport,1/4,70/18588,0.0149798066105326,0.0383483049229633,0.011983845288426,GABRA2,1
GO_MF,GO:0005253,anion channel activity,1/4,72/18588,0.0154053127775964,0.0386643144222027,0.0120825982569383,GABRA2,1
GO_MF,GO:0015108,chloride transmembrane transporter activity,1/4,75/18588,0.0160433135282874,0.0394912333003997,0.0123410104063749,GABRA2,1
GO_BP,GO:1905954,positive regulation of lipid localization,1/4,77/18588,0.016468475072247,0.0397729209292004,0.0124290377903751,ATP8A1,1
GO_CC,GO:0005902,microvillus,1/4,79/18588,0.0168934988190836,0.0400438490526427,0.0125137028289508,GRXCR1,1
GO_MF,GO:0030594,neurotransmitter receptor activity,1/4,86/18588,0.0183799972105422,0.0410112190520861,0.0128160059537769,GABRA2,1
GO_CC,GO:0035579,specific granule membrane,1/4,89/18588,0.0190165516385008,0.0410112190520861,0.0128160059537769,ATP8A1,1
GO_BP,GO:0044070,regulation of anion transport,1/4,89/18588,0.0190165516385008,0.0410112190520861,0.0128160059537769,ATP8A1,1
GO_BP,GO:0098661,inorganic anion transmembrane transport,1/4,90/18588,0.0192286676336056,0.0410112190520861,0.0128160059537769,GABRA2,1
GO_MF,GO:0009055,electron transfer activity,1/4,91/18588,0.019440749227803,0.0410112190520861,0.0128160059537769,GRXCR1,1
GO_BP,GO:0015748,organophosphate ester transport,1/4,91/18588,0.019440749227803,0.0410112190520861,0.0128160059537769,ATP8A1,1
GO_BP,GO:0006821,chloride transport,1/4,92/18588,0.0196527964248127,0.0410112190520861,0.0128160059537769,GABRA2,1
GO_BP,GO:0010923,negative regulation of phosphatase activity,1/4,93/18588,0.0198648092283542,0.0410112190520861,0.0128160059537769,GRXCR1,1
GO_BP,GO:0035305,negative regulation of dephosphorylation,1/4,103/18588,0.0219830464411354,0.0446639673724655,0.0139574898038955,GRXCR1,1
GO_MF,GO:0015276,ligand-gated ion channel activity,1/4,114/18588,0.0243091397964825,0.0473486349455994,0.0147964484204998,GABRA2,1
GO_MF,GO:0022834,ligand-gated channel activity,1/4,114/18588,0.0243091397964825,0.0473486349455994,0.0147964484204998,GABRA2,1
GO_MF,GO:0015103,inorganic anion transmembrane transporter activity,1/4,118/18588,0.0251539623148497,0.0473486349455994,0.0147964484204998,GABRA2,1
GO_BP,GO:0032368,regulation of lipid transport,1/4,118/18588,0.0251539623148497,0.0473486349455994,0.0147964484204998,ATP8A1,1
GO_CC,GO:0097730,non-motile cilium,1/4,118/18588,0.0251539623148497,0.0473486349455994,0.0147964484204998,GRXCR1,1
KEGG,hsa05033,Nicotine addiction,1/1,40/7715,0.00518470511989622,0.0173039533376537,NA,GABRA2,1
KEGG,hsa04742,Taste transduction,1/1,82/7715,0.0106286454957873,0.0173039533376537,NA,GABRA2,1
KEGG,hsa04727,GABAergic synapse,1/1,89/7715,0.0115359688917691,0.0173039533376537,NA,GABRA2,1
KEGG,hsa05032,Morphine addiction,1/1,89/7715,0.0115359688917691,0.0173039533376537,NA,GABRA2,1
KEGG,hsa04723,Retrograde endocannabinoid signaling,1/1,141/7715,0.0182760855476346,0.0219313026571615,NA,GABRA2,1
KEGG,hsa04080,Neuroactive ligand-receptor interaction,1/1,338/7715,0.0438107582631235,0.0438107582631235,NA,GABRA2,1
