"","seqnames","start","end","width","strand","axis","ct"
"34","chr1",5160,5162,3,"*","x","AG"
"36","chr1",6224,6226,3,"*","x","AG"
"41","chr1",97,99,3,"*","y","AG"
"43","chr1",340,342,3,"*","y","AG"
"45","chr1",748,750,3,"*","y","AG"
"50","chr1",3025,3027,3,"*","y","AG"
"64","chr1",3702,3704,3,"*","y","AG"
"66","chr1",3710,3712,3,"*","y","AG"
"71","chr1",5160,5162,3,"*","y","AG"
"73","chr1",6224,6226,3,"*","y","AG"
"77","chr1",97,99,3,"*","x","Ao"
"82","chr1",748,750,3,"*","x","Ao"
"87","chr1",3025,3027,3,"*","x","Ao"
"92","chr1",3604,3606,3,"*","x","Ao"
"97","chr1",3702,3704,3,"*","x","Ao"
"99","chr1",3710,3712,3,"*","x","Ao"
"104","chr1",5160,5162,3,"*","x","Ao"
"106","chr1",6224,6226,3,"*","x","Ao"
"110","chr1",97,99,3,"*","y","Ao"
"115","chr1",748,750,3,"*","y","Ao"
"120","chr1",3025,3027,3,"*","y","Ao"
"125","chr1",3604,3606,3,"*","y","Ao"
"130","chr1",3702,3704,3,"*","y","Ao"
"132","chr1",3710,3712,3,"*","y","Ao"
"137","chr1",5160,5162,3,"*","y","Ao"
"139","chr1",6224,6226,3,"*","y","Ao"
"147","chr1",97,99,3,"*","x","Bl"
"151","chr1",748,750,3,"*","x","Bl"
"156","chr1",3025,3027,3,"*","x","Bl"
"162","chr1",3604,3606,3,"*","x","Bl"
"172","chr1",3702,3704,3,"*","x","Bl"
"174","chr1",3710,3712,3,"*","x","Bl"
"178","chr1",5160,5162,3,"*","x","Bl"
"180","chr1",6224,6226,3,"*","x","Bl"
"188","chr1",97,99,3,"*","y","Bl"
"192","chr1",748,750,3,"*","y","Bl"
"197","chr1",3025,3027,3,"*","y","Bl"
"203","chr1",3604,3606,3,"*","y","Bl"
"213","chr1",3702,3704,3,"*","y","Bl"
"215","chr1",3710,3712,3,"*","y","Bl"
"219","chr1",5160,5162,3,"*","y","Bl"
"221","chr1",6224,6226,3,"*","y","Bl"
"226","chr1",97,99,3,"*","x","Co"
"231","chr1",748,750,3,"*","x","Co"
"236","chr1",3025,3027,3,"*","x","Co"
"248","chr1",3647,3649,3,"*","x","Co"
"253","chr1",3702,3704,3,"*","x","Co"
"255","chr1",3710,3712,3,"*","x","Co"
"260","chr1",5160,5162,3,"*","x","Co"
"262","chr1",6224,6226,3,"*","x","Co"
"267","chr1",97,99,3,"*","y","Co"
"272","chr1",748,750,3,"*","y","Co"
"277","chr1",3025,3027,3,"*","y","Co"
"289","chr1",3647,3649,3,"*","y","Co"
"294","chr1",3702,3704,3,"*","y","Co"
"296","chr1",3710,3712,3,"*","y","Co"
"301","chr1",5160,5162,3,"*","y","Co"
"303","chr1",6224,6226,3,"*","y","Co"
"308","chr1",97,99,3,"*","x","ESC"
"310","chr1",340,342,3,"*","x","ESC"
"312","chr1",748,750,3,"*","x","ESC"
"317","chr1",3025,3027,3,"*","x","ESC"
"331","chr1",3702,3704,3,"*","x","ESC"
"333","chr1",3710,3712,3,"*","x","ESC"
"338","chr1",5160,5162,3,"*","x","ESC"
"340","chr1",6224,6226,3,"*","x","ESC"
"345","chr1",97,99,3,"*","y","ESC"
"347","chr1",340,342,3,"*","y","ESC"
"349","chr1",748,750,3,"*","y","ESC"
"354","chr1",3025,3027,3,"*","y","ESC"
"368","chr1",3702,3704,3,"*","y","ESC"
"370","chr1",3710,3712,3,"*","y","ESC"
"375","chr1",5160,5162,3,"*","y","ESC"
"377","chr1",6224,6226,3,"*","y","ESC"
"381","chr1",97,99,3,"*","x","FC"
"385","chr1",748,750,3,"*","x","FC"
"390","chr1",3025,3027,3,"*","x","FC"
"403","chr1",3702,3704,3,"*","x","FC"
"405","chr1",3710,3712,3,"*","x","FC"
"410","chr1",5160,5162,3,"*","x","FC"
"412","chr1",6224,6226,3,"*","x","FC"
"416","chr1",97,99,3,"*","y","FC"
"420","chr1",748,750,3,"*","y","FC"
"425","chr1",3025,3027,3,"*","y","FC"
"438","chr1",3702,3704,3,"*","y","FC"
"440","chr1",3710,3712,3,"*","y","FC"
"445","chr1",5160,5162,3,"*","y","FC"
"447","chr1",6224,6226,3,"*","y","FC"
"452","chr1",97,99,3,"*","x","Hi"
"458","chr1",748,750,3,"*","x","Hi"
"463","chr1",3025,3027,3,"*","x","Hi"
"472","chr1",3647,3649,3,"*","x","Hi"
"477","chr1",3702,3704,3,"*","x","Hi"
"479","chr1",3710,3712,3,"*","x","Hi"
"484","chr1",5160,5162,3,"*","x","Hi"
"486","chr1",6224,6226,3,"*","x","Hi"
"491","chr1",97,99,3,"*","y","Hi"
"497","chr1",748,750,3,"*","y","Hi"
"502","chr1",3025,3027,3,"*","y","Hi"
"511","chr1",3647,3649,3,"*","y","Hi"
"516","chr1",3702,3704,3,"*","y","Hi"
"518","chr1",3710,3712,3,"*","y","Hi"
"523","chr1",5160,5162,3,"*","y","Hi"
"525","chr1",6224,6226,3,"*","y","Hi"
"530","chr1",97,99,3,"*","x","LC"
"534","chr1",748,750,3,"*","x","LC"
"539","chr1",3025,3027,3,"*","x","LC"
"545","chr1",3604,3606,3,"*","x","LC"
"552","chr1",3702,3704,3,"*","x","LC"
"554","chr1",3710,3712,3,"*","x","LC"
"558","chr1",5160,5162,3,"*","x","LC"
"560","chr1",6224,6226,3,"*","x","LC"
"565","chr1",97,99,3,"*","y","LC"
"569","chr1",748,750,3,"*","y","LC"
"574","chr1",3025,3027,3,"*","y","LC"
"580","chr1",3604,3606,3,"*","y","LC"
"587","chr1",3702,3704,3,"*","y","LC"
"589","chr1",3710,3712,3,"*","y","LC"
"593","chr1",5160,5162,3,"*","y","LC"
"595","chr1",6224,6226,3,"*","y","LC"
"598","chr1",8,10,3,"*","x","Li"
"601","chr1",97,99,3,"*","x","Li"
"606","chr1",748,750,3,"*","x","Li"
"611","chr1",3025,3027,3,"*","x","Li"
"617","chr1",3604,3606,3,"*","x","Li"
"623","chr1",3702,3704,3,"*","x","Li"
"625","chr1",3710,3712,3,"*","x","Li"
"629","chr1",5160,5162,3,"*","x","Li"
"631","chr1",6224,6226,3,"*","x","Li"
"634","chr1",8,10,3,"*","y","Li"
"637","chr1",97,99,3,"*","y","Li"
"642","chr1",748,750,3,"*","y","Li"
"647","chr1",3025,3027,3,"*","y","Li"
"653","chr1",3604,3606,3,"*","y","Li"
"659","chr1",3702,3704,3,"*","y","Li"
"661","chr1",3710,3712,3,"*","y","Li"
"665","chr1",5160,5162,3,"*","y","Li"
"667","chr1",6224,6226,3,"*","y","Li"
"673","chr1",97,99,3,"*","x","Lu"
"677","chr1",340,342,3,"*","x","Lu"
"679","chr1",748,750,3,"*","x","Lu"
"684","chr1",3025,3027,3,"*","x","Lu"
"702","chr1",3702,3704,3,"*","x","Lu"
"704","chr1",3710,3712,3,"*","x","Lu"
"709","chr1",5160,5162,3,"*","x","Lu"
"711","chr1",6224,6226,3,"*","x","Lu"
"717","chr1",97,99,3,"*","y","Lu"
"721","chr1",340,342,3,"*","y","Lu"
"723","chr1",748,750,3,"*","y","Lu"
"728","chr1",3025,3027,3,"*","y","Lu"
"746","chr1",3702,3704,3,"*","y","Lu"
"748","chr1",3710,3712,3,"*","y","Lu"
"753","chr1",5160,5162,3,"*","y","Lu"
"755","chr1",6224,6226,3,"*","y","Lu"
"761","chr1",97,99,3,"*","x","LV"
"765","chr1",748,750,3,"*","x","LV"
"770","chr1",3025,3027,3,"*","x","LV"
"776","chr1",3604,3606,3,"*","x","LV"
"784","chr1",3702,3704,3,"*","x","LV"
"786","chr1",3710,3712,3,"*","x","LV"
"791","chr1",5160,5162,3,"*","x","LV"
"793","chr1",6224,6226,3,"*","x","LV"
"799","chr1",97,99,3,"*","y","LV"
"803","chr1",748,750,3,"*","y","LV"
"808","chr1",3025,3027,3,"*","y","LV"
"814","chr1",3604,3606,3,"*","y","LV"
"822","chr1",3702,3704,3,"*","y","LV"
"824","chr1",3710,3712,3,"*","y","LV"
"829","chr1",5160,5162,3,"*","y","LV"
"831","chr1",6224,6226,3,"*","y","LV"
"838","chr1",97,99,3,"*","x","MesC"
"842","chr1",748,750,3,"*","x","MesC"
"847","chr1",3025,3027,3,"*","x","MesC"
"861","chr1",3702,3704,3,"*","x","MesC"
"863","chr1",3710,3712,3,"*","x","MesC"
"868","chr1",5160,5162,3,"*","x","MesC"
"870","chr1",6224,6226,3,"*","x","MesC"
"877","chr1",97,99,3,"*","y","MesC"
"881","chr1",748,750,3,"*","y","MesC"
"886","chr1",3025,3027,3,"*","y","MesC"
"900","chr1",3702,3704,3,"*","y","MesC"
"902","chr1",3710,3712,3,"*","y","MesC"
"907","chr1",5160,5162,3,"*","y","MesC"
"909","chr1",6224,6226,3,"*","y","MesC"
"914","chr1",97,99,3,"*","x","MSC"
"918","chr1",748,750,3,"*","x","MSC"
"923","chr1",3025,3027,3,"*","x","MSC"
"937","chr1",3702,3704,3,"*","x","MSC"
"939","chr1",3710,3712,3,"*","x","MSC"
"944","chr1",5160,5162,3,"*","x","MSC"
"946","chr1",6224,6226,3,"*","x","MSC"
"951","chr1",97,99,3,"*","y","MSC"
"955","chr1",748,750,3,"*","y","MSC"
"960","chr1",3025,3027,3,"*","y","MSC"
"974","chr1",3702,3704,3,"*","y","MSC"
"976","chr1",3710,3712,3,"*","y","MSC"
"981","chr1",5160,5162,3,"*","y","MSC"
"983","chr1",6224,6226,3,"*","y","MSC"
"987","chr1",97,99,3,"*","x","NPC"
"990","chr1",340,342,3,"*","x","NPC"
"992","chr1",748,750,3,"*","x","NPC"
"997","chr1",3025,3027,3,"*","x","NPC"
"1003","chr1",3605,3607,3,"*","x","NPC"
"1011","chr1",3702,3704,3,"*","x","NPC"
"1013","chr1",3710,3712,3,"*","x","NPC"
"1018","chr1",5160,5162,3,"*","x","NPC"
"1020","chr1",6224,6226,3,"*","x","NPC"
"1024","chr1",97,99,3,"*","y","NPC"
"1027","chr1",340,342,3,"*","y","NPC"
"1029","chr1",748,750,3,"*","y","NPC"
"1034","chr1",3025,3027,3,"*","y","NPC"
"1040","chr1",3605,3607,3,"*","y","NPC"
"1048","chr1",3702,3704,3,"*","y","NPC"
"1050","chr1",3710,3712,3,"*","y","NPC"
"1055","chr1",5160,5162,3,"*","y","NPC"
"1057","chr1",6224,6226,3,"*","y","NPC"
"1062","chr1",97,99,3,"*","x","Ov"
"1065","chr1",340,342,3,"*","x","Ov"
"1067","chr1",748,750,3,"*","x","Ov"
"1072","chr1",3025,3027,3,"*","x","Ov"
"1089","chr1",3702,3704,3,"*","x","Ov"
"1091","chr1",3710,3712,3,"*","x","Ov"
"1096","chr1",5160,5162,3,"*","x","Ov"
"1098","chr1",6224,6226,3,"*","x","Ov"
"1103","chr1",97,99,3,"*","y","Ov"
"1106","chr1",340,342,3,"*","y","Ov"
"1108","chr1",748,750,3,"*","y","Ov"
"1113","chr1",3025,3027,3,"*","y","Ov"
"1130","chr1",3702,3704,3,"*","y","Ov"
"1132","chr1",3710,3712,3,"*","y","Ov"
"1137","chr1",5160,5162,3,"*","y","Ov"
"1139","chr1",6224,6226,3,"*","y","Ov"
"1144","chr1",97,99,3,"*","x","Pa"
"1146","chr1",340,342,3,"*","x","Pa"
"1148","chr1",748,750,3,"*","x","Pa"
"1153","chr1",3025,3027,3,"*","x","Pa"
"1163","chr1",3647,3649,3,"*","x","Pa"
"1168","chr1",3702,3704,3,"*","x","Pa"
"1170","chr1",3710,3712,3,"*","x","Pa"
"1175","chr1",5160,5162,3,"*","x","Pa"
"1177","chr1",6224,6226,3,"*","x","Pa"
"1182","chr1",97,99,3,"*","y","Pa"
"1184","chr1",340,342,3,"*","y","Pa"
"1186","chr1",748,750,3,"*","y","Pa"
"1191","chr1",3025,3027,3,"*","y","Pa"
"1201","chr1",3647,3649,3,"*","y","Pa"
"1206","chr1",3702,3704,3,"*","y","Pa"
"1208","chr1",3710,3712,3,"*","y","Pa"
"1213","chr1",5160,5162,3,"*","y","Pa"
"1215","chr1",6224,6226,3,"*","y","Pa"
"1220","chr1",97,99,3,"*","x","PM"
"1223","chr1",340,342,3,"*","x","PM"
"1225","chr1",748,750,3,"*","x","PM"
"1230","chr1",3025,3027,3,"*","x","PM"
"1248","chr1",3702,3704,3,"*","x","PM"
"1250","chr1",3710,3712,3,"*","x","PM"
"1254","chr1",5160,5162,3,"*","x","PM"
"1256","chr1",6224,6226,3,"*","x","PM"
"1261","chr1",97,99,3,"*","y","PM"
"1264","chr1",340,342,3,"*","y","PM"
"1266","chr1",748,750,3,"*","y","PM"
"1271","chr1",3025,3027,3,"*","y","PM"
"1289","chr1",3702,3704,3,"*","y","PM"
"1291","chr1",3710,3712,3,"*","y","PM"
"1295","chr1",5160,5162,3,"*","y","PM"
"1297","chr1",6224,6226,3,"*","y","PM"
"1303","chr1",97,99,3,"*","x","RV"
"1307","chr1",748,750,3,"*","x","RV"
"1312","chr1",3025,3027,3,"*","x","RV"
"1317","chr1",3604,3606,3,"*","x","RV"
"1325","chr1",3702,3704,3,"*","x","RV"
"1327","chr1",3710,3712,3,"*","x","RV"
"1332","chr1",5160,5162,3,"*","x","RV"
"1334","chr1",6224,6226,3,"*","x","RV"
"1340","chr1",97,99,3,"*","y","RV"
"1344","chr1",748,750,3,"*","y","RV"
"1349","chr1",3025,3027,3,"*","y","RV"
"1354","chr1",3604,3606,3,"*","y","RV"
"1362","chr1",3702,3704,3,"*","y","RV"
"1364","chr1",3710,3712,3,"*","y","RV"
"1369","chr1",5160,5162,3,"*","y","RV"
"1371","chr1",6224,6226,3,"*","y","RV"
"1376","chr1",97,99,3,"*","x","SB"
"1379","chr1",340,342,3,"*","x","SB"
"1381","chr1",748,750,3,"*","x","SB"
"1386","chr1",3025,3027,3,"*","x","SB"
"1396","chr1",3647,3649,3,"*","x","SB"
"1399","chr1",3702,3704,3,"*","x","SB"
"1401","chr1",3710,3712,3,"*","x","SB"
"1406","chr1",5160,5162,3,"*","x","SB"
"1408","chr1",6224,6226,3,"*","x","SB"
"1413","chr1",97,99,3,"*","y","SB"
"1416","chr1",340,342,3,"*","y","SB"
"1418","chr1",748,750,3,"*","y","SB"
"1423","chr1",3025,3027,3,"*","y","SB"
"1433","chr1",3647,3649,3,"*","y","SB"
"1436","chr1",3702,3704,3,"*","y","SB"
"1438","chr1",3710,3712,3,"*","y","SB"
"1443","chr1",5160,5162,3,"*","y","SB"
"1445","chr1",6224,6226,3,"*","y","SB"
"1450","chr1",97,99,3,"*","x","Sp"
"1452","chr1",340,342,3,"*","x","Sp"
"1454","chr1",748,750,3,"*","x","Sp"
"1459","chr1",3025,3027,3,"*","x","Sp"
"1465","chr1",3604,3606,3,"*","x","Sp"
"1474","chr1",3702,3704,3,"*","x","Sp"
"1476","chr1",3710,3712,3,"*","x","Sp"
"1481","chr1",5160,5162,3,"*","x","Sp"
"1483","chr1",6224,6226,3,"*","x","Sp"
"1488","chr1",97,99,3,"*","y","Sp"
"1490","chr1",340,342,3,"*","y","Sp"
"1492","chr1",748,750,3,"*","y","Sp"
"1497","chr1",3025,3027,3,"*","y","Sp"
"1503","chr1",3604,3606,3,"*","y","Sp"
"1512","chr1",3702,3704,3,"*","y","Sp"
"1514","chr1",3710,3712,3,"*","y","Sp"
"1519","chr1",5160,5162,3,"*","y","Sp"
"1521","chr1",6224,6226,3,"*","y","Sp"
"1526","chr1",97,99,3,"*","x","TLC"
"1530","chr1",748,750,3,"*","x","TLC"
"1535","chr1",3025,3027,3,"*","x","TLC"
"1541","chr1",3604,3606,3,"*","x","TLC"
"1550","chr1",3702,3704,3,"*","x","TLC"
"1552","chr1",3710,3712,3,"*","x","TLC"
"1557","chr1",5160,5162,3,"*","x","TLC"
"1559","chr1",6224,6226,3,"*","x","TLC"
"1564","chr1",97,99,3,"*","y","TLC"
"1568","chr1",748,750,3,"*","y","TLC"
"1573","chr1",3025,3027,3,"*","y","TLC"
"1579","chr1",3604,3606,3,"*","y","TLC"
"1588","chr1",3702,3704,3,"*","y","TLC"
"1590","chr1",3710,3712,3,"*","y","TLC"
"1595","chr1",5160,5162,3,"*","y","TLC"
"1597","chr1",6224,6226,3,"*","y","TLC"
"3","chr1",66,67,2,"*","x","AG"
"5","chr1",332,333,2,"*","x","AG"
"9","chr1",2596,2597,2,"*","x","AG"
"15","chr1",3576,3577,2,"*","x","AG"
"16","chr1",3590,3591,2,"*","x","AG"
"21","chr1",3619,3620,2,"*","x","AG"
"25","chr1",3656,3657,2,"*","x","AG"
"26","chr1",3687,3688,2,"*","x","AG"
"30","chr1",3718,3719,2,"*","x","AG"
"33","chr1",5150,5151,2,"*","x","AG"
"40","chr1",66,67,2,"*","y","AG"
"42","chr1",332,333,2,"*","y","AG"
"46","chr1",2596,2597,2,"*","y","AG"
"52","chr1",3576,3577,2,"*","y","AG"
"53","chr1",3590,3591,2,"*","y","AG"
"58","chr1",3619,3620,2,"*","y","AG"
"62","chr1",3656,3657,2,"*","y","AG"
"63","chr1",3687,3688,2,"*","y","AG"
"67","chr1",3718,3719,2,"*","y","AG"
"70","chr1",5150,5151,2,"*","y","AG"
"76","chr1",66,67,2,"*","x","Ao"
"78","chr1",332,333,2,"*","x","Ao"
"80","chr1",340,341,2,"*","x","Ao"
"83","chr1",2596,2597,2,"*","x","Ao"
"89","chr1",3576,3577,2,"*","x","Ao"
"90","chr1",3590,3591,2,"*","x","Ao"
"93","chr1",3610,3611,2,"*","x","Ao"
"94","chr1",3619,3620,2,"*","x","Ao"
"100","chr1",3718,3719,2,"*","x","Ao"
"103","chr1",5150,5151,2,"*","x","Ao"
"109","chr1",66,67,2,"*","y","Ao"
"111","chr1",332,333,2,"*","y","Ao"
"113","chr1",340,341,2,"*","y","Ao"
"116","chr1",2596,2597,2,"*","y","Ao"
"122","chr1",3576,3577,2,"*","y","Ao"
"123","chr1",3590,3591,2,"*","y","Ao"
"126","chr1",3610,3611,2,"*","y","Ao"
"127","chr1",3619,3620,2,"*","y","Ao"
"133","chr1",3718,3719,2,"*","y","Ao"
"136","chr1",5150,5151,2,"*","y","Ao"
"144","chr1",10,11,2,"*","x","Bl"
"146","chr1",66,67,2,"*","x","Bl"
"148","chr1",332,333,2,"*","x","Bl"
"149","chr1",340,341,2,"*","x","Bl"
"152","chr1",2596,2597,2,"*","x","Bl"
"158","chr1",3576,3577,2,"*","x","Bl"
"159","chr1",3590,3591,2,"*","x","Bl"
"163","chr1",3610,3611,2,"*","x","Bl"
"164","chr1",3619,3620,2,"*","x","Bl"
"177","chr1",5150,5151,2,"*","x","Bl"
"185","chr1",10,11,2,"*","y","Bl"
"187","chr1",66,67,2,"*","y","Bl"
"189","chr1",332,333,2,"*","y","Bl"
"190","chr1",340,341,2,"*","y","Bl"
"193","chr1",2596,2597,2,"*","y","Bl"
"199","chr1",3576,3577,2,"*","y","Bl"
"200","chr1",3590,3591,2,"*","y","Bl"
"204","chr1",3610,3611,2,"*","y","Bl"
"205","chr1",3619,3620,2,"*","y","Bl"
"218","chr1",5150,5151,2,"*","y","Bl"
"225","chr1",66,67,2,"*","x","Co"
"227","chr1",332,333,2,"*","x","Co"
"232","chr1",2596,2597,2,"*","x","Co"
"238","chr1",3576,3577,2,"*","x","Co"
"240","chr1",3590,3591,2,"*","x","Co"
"246","chr1",3619,3620,2,"*","x","Co"
"251","chr1",3687,3688,2,"*","x","Co"
"259","chr1",5150,5151,2,"*","x","Co"
"266","chr1",66,67,2,"*","y","Co"
"268","chr1",332,333,2,"*","y","Co"
"273","chr1",2596,2597,2,"*","y","Co"
"279","chr1",3576,3577,2,"*","y","Co"
"281","chr1",3590,3591,2,"*","y","Co"
"287","chr1",3619,3620,2,"*","y","Co"
"292","chr1",3687,3688,2,"*","y","Co"
"300","chr1",5150,5151,2,"*","y","Co"
"307","chr1",66,67,2,"*","x","ESC"
"309","chr1",332,333,2,"*","x","ESC"
"313","chr1",2596,2597,2,"*","x","ESC"
"319","chr1",3576,3577,2,"*","x","ESC"
"320","chr1",3590,3591,2,"*","x","ESC"
"323","chr1",3605,3606,2,"*","x","ESC"
"325","chr1",3619,3620,2,"*","x","ESC"
"330","chr1",3687,3688,2,"*","x","ESC"
"334","chr1",3718,3719,2,"*","x","ESC"
"337","chr1",5150,5151,2,"*","x","ESC"
"344","chr1",66,67,2,"*","y","ESC"
"346","chr1",332,333,2,"*","y","ESC"
"350","chr1",2596,2597,2,"*","y","ESC"
"356","chr1",3576,3577,2,"*","y","ESC"
"357","chr1",3590,3591,2,"*","y","ESC"
"360","chr1",3605,3606,2,"*","y","ESC"
"362","chr1",3619,3620,2,"*","y","ESC"
"367","chr1",3687,3688,2,"*","y","ESC"
"371","chr1",3718,3719,2,"*","y","ESC"
"374","chr1",5150,5151,2,"*","y","ESC"
"380","chr1",66,67,2,"*","x","FC"
"382","chr1",332,333,2,"*","x","FC"
"383","chr1",340,341,2,"*","x","FC"
"386","chr1",2596,2597,2,"*","x","FC"
"392","chr1",3576,3577,2,"*","x","FC"
"393","chr1",3590,3591,2,"*","x","FC"
"398","chr1",3619,3620,2,"*","x","FC"
"402","chr1",3687,3688,2,"*","x","FC"
"406","chr1",3718,3719,2,"*","x","FC"
"409","chr1",5150,5151,2,"*","x","FC"
"415","chr1",66,67,2,"*","y","FC"
"417","chr1",332,333,2,"*","y","FC"
"418","chr1",340,341,2,"*","y","FC"
"421","chr1",2596,2597,2,"*","y","FC"
"427","chr1",3576,3577,2,"*","y","FC"
"428","chr1",3590,3591,2,"*","y","FC"
"433","chr1",3619,3620,2,"*","y","FC"
"437","chr1",3687,3688,2,"*","y","FC"
"441","chr1",3718,3719,2,"*","y","FC"
"444","chr1",5150,5151,2,"*","y","FC"
"451","chr1",66,67,2,"*","x","Hi"
"454","chr1",332,333,2,"*","x","Hi"
"456","chr1",340,341,2,"*","x","Hi"
"459","chr1",2596,2597,2,"*","x","Hi"
"465","chr1",3576,3577,2,"*","x","Hi"
"466","chr1",3590,3591,2,"*","x","Hi"
"470","chr1",3619,3620,2,"*","x","Hi"
"474","chr1",3656,3657,2,"*","x","Hi"
"483","chr1",5150,5151,2,"*","x","Hi"
"490","chr1",66,67,2,"*","y","Hi"
"493","chr1",332,333,2,"*","y","Hi"
"495","chr1",340,341,2,"*","y","Hi"
"498","chr1",2596,2597,2,"*","y","Hi"
"504","chr1",3576,3577,2,"*","y","Hi"
"505","chr1",3590,3591,2,"*","y","Hi"
"509","chr1",3619,3620,2,"*","y","Hi"
"513","chr1",3656,3657,2,"*","y","Hi"
"522","chr1",5150,5151,2,"*","y","Hi"
"529","chr1",66,67,2,"*","x","LC"
"531","chr1",332,333,2,"*","x","LC"
