"","seqnames","start","end","width","strand","axis","ct"
"309","chr21",281,358,78,"*","y","PM"
"318","chr21",281,358,78,"*","x","RV"
"327","chr21",281,358,78,"*","y","RV"
"336","chr21",281,358,78,"*","x","SB"
"345","chr21",281,358,78,"*","y","SB"
"354","chr21",281,358,78,"*","x","Sp"
"363","chr21",281,358,78,"*","y","Sp"
"372","chr21",281,358,78,"*","x","TLC"
"381","chr21",281,358,78,"*","y","TLC"
"4","chr21",257,259,3,"*","x","AG"
"13","chr21",257,259,3,"*","y","AG"
"22","chr21",257,259,3,"*","x","Ao"
"31","chr21",257,259,3,"*","y","Ao"
"40","chr21",257,259,3,"*","x","Bl"
"49","chr21",257,259,3,"*","y","Bl"
"58","chr21",257,259,3,"*","x","Co"
"67","chr21",257,259,3,"*","y","Co"
"76","chr21",257,259,3,"*","x","ESC"
"85","chr21",257,259,3,"*","y","ESC"
"94","chr21",257,259,3,"*","x","FC"
"103","chr21",257,259,3,"*","y","FC"
"112","chr21",257,259,3,"*","x","Hi"
"121","chr21",257,259,3,"*","y","Hi"
"130","chr21",257,259,3,"*","x","LC"
"139","chr21",257,259,3,"*","y","LC"
"148","chr21",257,259,3,"*","x","Li"
"157","chr21",257,259,3,"*","y","Li"
"167","chr21",257,259,3,"*","x","Lu"
"177","chr21",257,259,3,"*","y","Lu"
"186","chr21",257,259,3,"*","x","LV"
"195","chr21",257,259,3,"*","y","LV"
"204","chr21",257,259,3,"*","x","MesC"
"213","chr21",257,259,3,"*","y","MesC"
"222","chr21",257,259,3,"*","x","MSC"
"231","chr21",257,259,3,"*","y","MSC"
"240","chr21",257,259,3,"*","x","NPC"
"249","chr21",257,259,3,"*","y","NPC"
"258","chr21",257,259,3,"*","x","Ov"
"267","chr21",257,259,3,"*","y","Ov"
"277","chr21",257,259,3,"*","x","Pa"
"287","chr21",257,259,3,"*","y","Pa"
"296","chr21",257,259,3,"*","x","PM"
"306","chr21",257,259,3,"*","y","PM"
"316","chr21",257,259,3,"*","x","RV"
"325","chr21",257,259,3,"*","y","RV"
"334","chr21",257,259,3,"*","x","SB"
"343","chr21",257,259,3,"*","y","SB"
"352","chr21",257,259,3,"*","x","Sp"
"361","chr21",257,259,3,"*","y","Sp"
"370","chr21",257,259,3,"*","x","TLC"
"379","chr21",257,259,3,"*","y","TLC"
"165","chr21",244,245,2,"*","x","Lu"
"166","chr21",252,253,2,"*","x","Lu"
"175","chr21",244,245,2,"*","y","Lu"
"176","chr21",252,253,2,"*","y","Lu"
"2","chr21",241,241,1,"*","x","AG"
"3","chr21",252,252,1,"*","x","AG"
"5","chr21",271,271,1,"*","x","AG"
"7","chr21",1075,1075,1,"*","x","AG"
"8","chr21",1117,1117,1,"*","x","AG"
"9","chr21",1204,1204,1,"*","x","AG"
"11","chr21",241,241,1,"*","y","AG"
"12","chr21",252,252,1,"*","y","AG"
"14","chr21",271,271,1,"*","y","AG"
"16","chr21",1075,1075,1,"*","y","AG"
"17","chr21",1117,1117,1,"*","y","AG"
"18","chr21",1204,1204,1,"*","y","AG"
"20","chr21",241,241,1,"*","x","Ao"
"21","chr21",252,252,1,"*","x","Ao"
"23","chr21",271,271,1,"*","x","Ao"
"25","chr21",1075,1075,1,"*","x","Ao"
"26","chr21",1117,1117,1,"*","x","Ao"
"27","chr21",1204,1204,1,"*","x","Ao"
"29","chr21",241,241,1,"*","y","Ao"
"30","chr21",252,252,1,"*","y","Ao"
"32","chr21",271,271,1,"*","y","Ao"
"34","chr21",1075,1075,1,"*","y","Ao"
"35","chr21",1117,1117,1,"*","y","Ao"
"36","chr21",1204,1204,1,"*","y","Ao"
"38","chr21",241,241,1,"*","x","Bl"
"39","chr21",252,252,1,"*","x","Bl"
"41","chr21",271,271,1,"*","x","Bl"
"43","chr21",1075,1075,1,"*","x","Bl"
"44","chr21",1117,1117,1,"*","x","Bl"
"45","chr21",1204,1204,1,"*","x","Bl"
"47","chr21",241,241,1,"*","y","Bl"
"48","chr21",252,252,1,"*","y","Bl"
"50","chr21",271,271,1,"*","y","Bl"
"52","chr21",1075,1075,1,"*","y","Bl"
"53","chr21",1117,1117,1,"*","y","Bl"
"54","chr21",1204,1204,1,"*","y","Bl"
"56","chr21",241,241,1,"*","x","Co"
"57","chr21",252,252,1,"*","x","Co"
"59","chr21",271,271,1,"*","x","Co"
"61","chr21",1075,1075,1,"*","x","Co"
"62","chr21",1117,1117,1,"*","x","Co"
"63","chr21",1204,1204,1,"*","x","Co"
"65","chr21",241,241,1,"*","y","Co"
"66","chr21",252,252,1,"*","y","Co"
"68","chr21",271,271,1,"*","y","Co"
"70","chr21",1075,1075,1,"*","y","Co"
"71","chr21",1117,1117,1,"*","y","Co"
"72","chr21",1204,1204,1,"*","y","Co"
"74","chr21",241,241,1,"*","x","ESC"
"75","chr21",252,252,1,"*","x","ESC"
"77","chr21",271,271,1,"*","x","ESC"
"79","chr21",1075,1075,1,"*","x","ESC"
"80","chr21",1117,1117,1,"*","x","ESC"
"81","chr21",1204,1204,1,"*","x","ESC"
"83","chr21",241,241,1,"*","y","ESC"
"84","chr21",252,252,1,"*","y","ESC"
"86","chr21",271,271,1,"*","y","ESC"
"88","chr21",1075,1075,1,"*","y","ESC"
"89","chr21",1117,1117,1,"*","y","ESC"
"90","chr21",1204,1204,1,"*","y","ESC"
"92","chr21",241,241,1,"*","x","FC"
"93","chr21",252,252,1,"*","x","FC"
"95","chr21",271,271,1,"*","x","FC"
"97","chr21",1075,1075,1,"*","x","FC"
"98","chr21",1117,1117,1,"*","x","FC"
"99","chr21",1204,1204,1,"*","x","FC"
"101","chr21",241,241,1,"*","y","FC"
"102","chr21",252,252,1,"*","y","FC"
"104","chr21",271,271,1,"*","y","FC"
"106","chr21",1075,1075,1,"*","y","FC"
"107","chr21",1117,1117,1,"*","y","FC"
"108","chr21",1204,1204,1,"*","y","FC"
"110","chr21",241,241,1,"*","x","Hi"
"111","chr21",252,252,1,"*","x","Hi"
"113","chr21",271,271,1,"*","x","Hi"
"115","chr21",1075,1075,1,"*","x","Hi"
"116","chr21",1117,1117,1,"*","x","Hi"
"117","chr21",1204,1204,1,"*","x","Hi"
"119","chr21",241,241,1,"*","y","Hi"
"120","chr21",252,252,1,"*","y","Hi"
"122","chr21",271,271,1,"*","y","Hi"
"124","chr21",1075,1075,1,"*","y","Hi"
"125","chr21",1117,1117,1,"*","y","Hi"
"126","chr21",1204,1204,1,"*","y","Hi"
"128","chr21",241,241,1,"*","x","LC"
"129","chr21",252,252,1,"*","x","LC"
"131","chr21",271,271,1,"*","x","LC"
"133","chr21",1075,1075,1,"*","x","LC"
"134","chr21",1117,1117,1,"*","x","LC"
"135","chr21",1204,1204,1,"*","x","LC"
"137","chr21",241,241,1,"*","y","LC"
"138","chr21",252,252,1,"*","y","LC"
"140","chr21",271,271,1,"*","y","LC"
"142","chr21",1075,1075,1,"*","y","LC"
"143","chr21",1117,1117,1,"*","y","LC"
"144","chr21",1204,1204,1,"*","y","LC"
"146","chr21",241,241,1,"*","x","Li"
"147","chr21",252,252,1,"*","x","Li"
"149","chr21",271,271,1,"*","x","Li"
"151","chr21",1075,1075,1,"*","x","Li"
"152","chr21",1117,1117,1,"*","x","Li"
"153","chr21",1204,1204,1,"*","x","Li"
"155","chr21",241,241,1,"*","y","Li"
"156","chr21",252,252,1,"*","y","Li"
"158","chr21",271,271,1,"*","y","Li"
"160","chr21",1075,1075,1,"*","y","Li"
"161","chr21",1117,1117,1,"*","y","Li"
"162","chr21",1204,1204,1,"*","y","Li"
"164","chr21",241,241,1,"*","x","Lu"
"168","chr21",271,271,1,"*","x","Lu"
"170","chr21",1075,1075,1,"*","x","Lu"
"171","chr21",1117,1117,1,"*","x","Lu"
"172","chr21",1204,1204,1,"*","x","Lu"
"174","chr21",241,241,1,"*","y","Lu"
"178","chr21",271,271,1,"*","y","Lu"
"180","chr21",1075,1075,1,"*","y","Lu"
"181","chr21",1117,1117,1,"*","y","Lu"
"182","chr21",1204,1204,1,"*","y","Lu"
"184","chr21",241,241,1,"*","x","LV"
"185","chr21",252,252,1,"*","x","LV"
"187","chr21",271,271,1,"*","x","LV"
"189","chr21",1075,1075,1,"*","x","LV"
"190","chr21",1117,1117,1,"*","x","LV"
"191","chr21",1204,1204,1,"*","x","LV"
"193","chr21",241,241,1,"*","y","LV"
"194","chr21",252,252,1,"*","y","LV"
"196","chr21",271,271,1,"*","y","LV"
"198","chr21",1075,1075,1,"*","y","LV"
"199","chr21",1117,1117,1,"*","y","LV"
"200","chr21",1204,1204,1,"*","y","LV"
"202","chr21",241,241,1,"*","x","MesC"
"203","chr21",252,252,1,"*","x","MesC"
"205","chr21",271,271,1,"*","x","MesC"
"207","chr21",1075,1075,1,"*","x","MesC"
"208","chr21",1117,1117,1,"*","x","MesC"
"209","chr21",1204,1204,1,"*","x","MesC"
"211","chr21",241,241,1,"*","y","MesC"
"212","chr21",252,252,1,"*","y","MesC"
"214","chr21",271,271,1,"*","y","MesC"
"216","chr21",1075,1075,1,"*","y","MesC"
"217","chr21",1117,1117,1,"*","y","MesC"
"218","chr21",1204,1204,1,"*","y","MesC"
"220","chr21",241,241,1,"*","x","MSC"
"221","chr21",252,252,1,"*","x","MSC"
"223","chr21",271,271,1,"*","x","MSC"
"225","chr21",1075,1075,1,"*","x","MSC"
"226","chr21",1117,1117,1,"*","x","MSC"
"227","chr21",1204,1204,1,"*","x","MSC"
"229","chr21",241,241,1,"*","y","MSC"
"230","chr21",252,252,1,"*","y","MSC"
"232","chr21",271,271,1,"*","y","MSC"
"234","chr21",1075,1075,1,"*","y","MSC"
"235","chr21",1117,1117,1,"*","y","MSC"
"236","chr21",1204,1204,1,"*","y","MSC"
"238","chr21",241,241,1,"*","x","NPC"
"239","chr21",252,252,1,"*","x","NPC"
"241","chr21",271,271,1,"*","x","NPC"
"243","chr21",1075,1075,1,"*","x","NPC"
"244","chr21",1117,1117,1,"*","x","NPC"
"245","chr21",1204,1204,1,"*","x","NPC"
"247","chr21",241,241,1,"*","y","NPC"
"248","chr21",252,252,1,"*","y","NPC"
"250","chr21",271,271,1,"*","y","NPC"
"252","chr21",1075,1075,1,"*","y","NPC"
"253","chr21",1117,1117,1,"*","y","NPC"
"254","chr21",1204,1204,1,"*","y","NPC"
"256","chr21",241,241,1,"*","x","Ov"
"257","chr21",252,252,1,"*","x","Ov"
"259","chr21",271,271,1,"*","x","Ov"
"261","chr21",1075,1075,1,"*","x","Ov"
"262","chr21",1117,1117,1,"*","x","Ov"
"263","chr21",1204,1204,1,"*","x","Ov"
"265","chr21",241,241,1,"*","y","Ov"
"266","chr21",252,252,1,"*","y","Ov"
"268","chr21",271,271,1,"*","y","Ov"
"270","chr21",1075,1075,1,"*","y","Ov"
"271","chr21",1117,1117,1,"*","y","Ov"
"272","chr21",1204,1204,1,"*","y","Ov"
"274","chr21",241,241,1,"*","x","Pa"
"275","chr21",245,245,1,"*","x","Pa"
"276","chr21",252,252,1,"*","x","Pa"
"278","chr21",271,271,1,"*","x","Pa"
"280","chr21",1075,1075,1,"*","x","Pa"
"281","chr21",1117,1117,1,"*","x","Pa"
"282","chr21",1204,1204,1,"*","x","Pa"
"284","chr21",241,241,1,"*","y","Pa"
"285","chr21",245,245,1,"*","y","Pa"
"286","chr21",252,252,1,"*","y","Pa"
"288","chr21",271,271,1,"*","y","Pa"
"290","chr21",1075,1075,1,"*","y","Pa"
"291","chr21",1117,1117,1,"*","y","Pa"
"292","chr21",1204,1204,1,"*","y","Pa"
"294","chr21",241,241,1,"*","x","PM"
"295","chr21",252,252,1,"*","x","PM"
"297","chr21",267,267,1,"*","x","PM"
"298","chr21",271,271,1,"*","x","PM"
"300","chr21",1075,1075,1,"*","x","PM"
"301","chr21",1117,1117,1,"*","x","PM"
"302","chr21",1204,1204,1,"*","x","PM"
"304","chr21",241,241,1,"*","y","PM"
"305","chr21",252,252,1,"*","y","PM"
"307","chr21",267,267,1,"*","y","PM"
"308","chr21",271,271,1,"*","y","PM"
"310","chr21",1075,1075,1,"*","y","PM"
"311","chr21",1117,1117,1,"*","y","PM"
"312","chr21",1204,1204,1,"*","y","PM"
"314","chr21",241,241,1,"*","x","RV"
"315","chr21",252,252,1,"*","x","RV"
"317","chr21",271,271,1,"*","x","RV"
"319","chr21",1075,1075,1,"*","x","RV"
"320","chr21",1117,1117,1,"*","x","RV"
"321","chr21",1204,1204,1,"*","x","RV"
"323","chr21",241,241,1,"*","y","RV"
"324","chr21",252,252,1,"*","y","RV"
"326","chr21",271,271,1,"*","y","RV"
"328","chr21",1075,1075,1,"*","y","RV"
"329","chr21",1117,1117,1,"*","y","RV"
"330","chr21",1204,1204,1,"*","y","RV"
"332","chr21",241,241,1,"*","x","SB"
"333","chr21",252,252,1,"*","x","SB"
"335","chr21",271,271,1,"*","x","SB"
"337","chr21",1075,1075,1,"*","x","SB"
"338","chr21",1117,1117,1,"*","x","SB"
"339","chr21",1204,1204,1,"*","x","SB"
"341","chr21",241,241,1,"*","y","SB"
"342","chr21",252,252,1,"*","y","SB"
"344","chr21",271,271,1,"*","y","SB"
"346","chr21",1075,1075,1,"*","y","SB"
"347","chr21",1117,1117,1,"*","y","SB"
"348","chr21",1204,1204,1,"*","y","SB"
"350","chr21",241,241,1,"*","x","Sp"
"351","chr21",252,252,1,"*","x","Sp"
"353","chr21",271,271,1,"*","x","Sp"
"355","chr21",1075,1075,1,"*","x","Sp"
"356","chr21",1117,1117,1,"*","x","Sp"
"357","chr21",1204,1204,1,"*","x","Sp"
"359","chr21",241,241,1,"*","y","Sp"
"360","chr21",252,252,1,"*","y","Sp"
"362","chr21",271,271,1,"*","y","Sp"
"364","chr21",1075,1075,1,"*","y","Sp"
"365","chr21",1117,1117,1,"*","y","Sp"
"366","chr21",1204,1204,1,"*","y","Sp"
"368","chr21",241,241,1,"*","x","TLC"
"369","chr21",252,252,1,"*","x","TLC"
"371","chr21",271,271,1,"*","x","TLC"
"373","chr21",1075,1075,1,"*","x","TLC"
"374","chr21",1117,1117,1,"*","x","TLC"
"375","chr21",1204,1204,1,"*","x","TLC"
"377","chr21",241,241,1,"*","y","TLC"
"378","chr21",252,252,1,"*","y","TLC"
"380","chr21",271,271,1,"*","y","TLC"
"382","chr21",1075,1075,1,"*","y","TLC"
"383","chr21",1117,1117,1,"*","y","TLC"
"384","chr21",1204,1204,1,"*","y","TLC"
