"","seqnames","start","end","width","strand","axis","ct"
"168","chr22",513,515,3,"*","y","LV"
"172","chr22",419,421,3,"*","x","MesC"
"174","chr22",513,515,3,"*","x","MesC"
"179","chr22",419,421,3,"*","y","MesC"
"181","chr22",513,515,3,"*","y","MesC"
"186","chr22",419,421,3,"*","x","MSC"
"189","chr22",513,515,3,"*","x","MSC"
"193","chr22",419,421,3,"*","y","MSC"
"196","chr22",513,515,3,"*","y","MSC"
"200","chr22",419,421,3,"*","x","NPC"
"204","chr22",513,515,3,"*","x","NPC"
"210","chr22",419,421,3,"*","y","NPC"
"214","chr22",513,515,3,"*","y","NPC"
"221","chr22",419,421,3,"*","x","Ov"
"224","chr22",513,515,3,"*","x","Ov"
"230","chr22",419,421,3,"*","y","Ov"
"233","chr22",513,515,3,"*","y","Ov"
"239","chr22",419,421,3,"*","x","Pa"
"241","chr22",513,515,3,"*","x","Pa"
"247","chr22",419,421,3,"*","y","Pa"
"249","chr22",513,515,3,"*","y","Pa"
"256","chr22",419,421,3,"*","x","PM"
"258","chr22",513,515,3,"*","x","PM"
"266","chr22",419,421,3,"*","y","PM"
"268","chr22",513,515,3,"*","y","PM"
"274","chr22",419,421,3,"*","x","RV"
"278","chr22",513,515,3,"*","x","RV"
"283","chr22",419,421,3,"*","y","RV"
"287","chr22",513,515,3,"*","y","RV"
"294","chr22",419,421,3,"*","x","SB"
"303","chr22",419,421,3,"*","y","SB"
"311","chr22",419,421,3,"*","x","Sp"
"313","chr22",513,515,3,"*","x","Sp"
"319","chr22",419,421,3,"*","y","Sp"
"321","chr22",513,515,3,"*","y","Sp"
"326","chr22",419,421,3,"*","x","TLC"
"329","chr22",513,515,3,"*","x","TLC"
"334","chr22",419,421,3,"*","y","TLC"
"337","chr22",513,515,3,"*","y","TLC"
"8","chr22",1282,1283,2,"*","x","AG"
"16","chr22",1282,1283,2,"*","y","AG"
"23","chr22",1282,1283,2,"*","x","Ao"
"30","chr22",1282,1283,2,"*","y","Ao"
"38","chr22",1282,1283,2,"*","x","Bl"
"46","chr22",1282,1283,2,"*","y","Bl"
"54","chr22",1282,1283,2,"*","x","Co"
"62","chr22",1282,1283,2,"*","y","Co"
"65","chr22",468,469,2,"*","x","ESC"
"70","chr22",1282,1283,2,"*","x","ESC"
"73","chr22",468,469,2,"*","y","ESC"
"78","chr22",1282,1283,2,"*","y","ESC"
"86","chr22",1282,1283,2,"*","x","FC"
"94","chr22",1282,1283,2,"*","y","FC"
"101","chr22",1282,1283,2,"*","x","Hi"
"108","chr22",1282,1283,2,"*","y","Hi"
"113","chr22",514,515,2,"*","x","LC"
"115","chr22",1282,1283,2,"*","x","LC"
"120","chr22",514,515,2,"*","y","LC"
"122","chr22",1282,1283,2,"*","y","LC"
"128","chr22",1282,1283,2,"*","x","Li"
"134","chr22",1282,1283,2,"*","y","Li"
"141","chr22",544,545,2,"*","x","Lu"
"144","chr22",1282,1283,2,"*","x","Lu"
"151","chr22",544,545,2,"*","y","Lu"
"154","chr22",1282,1283,2,"*","y","Lu"
"162","chr22",1282,1283,2,"*","x","LV"
"170","chr22",1282,1283,2,"*","y","LV"
"177","chr22",1282,1283,2,"*","x","MesC"
"184","chr22",1282,1283,2,"*","y","MesC"
"191","chr22",1282,1283,2,"*","x","MSC"
"198","chr22",1282,1283,2,"*","y","MSC"
"201","chr22",468,469,2,"*","x","NPC"
"203","chr22",510,511,2,"*","x","NPC"
"208","chr22",1282,1283,2,"*","x","NPC"
"211","chr22",468,469,2,"*","y","NPC"
"213","chr22",510,511,2,"*","y","NPC"
"218","chr22",1282,1283,2,"*","y","NPC"
"223","chr22",510,511,2,"*","x","Ov"
"227","chr22",1282,1283,2,"*","x","Ov"
"232","chr22",510,511,2,"*","y","Ov"
"236","chr22",1282,1283,2,"*","y","Ov"
"244","chr22",1282,1283,2,"*","x","Pa"
"252","chr22",1282,1283,2,"*","y","Pa"
"262","chr22",1282,1283,2,"*","x","PM"
"272","chr22",1282,1283,2,"*","y","PM"
"275","chr22",468,469,2,"*","x","RV"
"281","chr22",1282,1283,2,"*","x","RV"
"284","chr22",468,469,2,"*","y","RV"
"290","chr22",1282,1283,2,"*","y","RV"
"299","chr22",1282,1283,2,"*","x","SB"
"308","chr22",1282,1283,2,"*","y","SB"
"316","chr22",1282,1283,2,"*","x","Sp"
"324","chr22",1282,1283,2,"*","y","Sp"
"332","chr22",1282,1283,2,"*","x","TLC"
"340","chr22",1282,1283,2,"*","y","TLC"
"2","chr22",415,415,1,"*","x","AG"
"4","chr22",511,511,1,"*","x","AG"
"6","chr22",517,517,1,"*","x","AG"
"7","chr22",1268,1268,1,"*","x","AG"
"10","chr22",415,415,1,"*","y","AG"
"12","chr22",511,511,1,"*","y","AG"
"14","chr22",517,517,1,"*","y","AG"
"15","chr22",1268,1268,1,"*","y","AG"
"19","chr22",474,474,1,"*","x","Ao"
"21","chr22",517,517,1,"*","x","Ao"
"22","chr22",1268,1268,1,"*","x","Ao"
"26","chr22",474,474,1,"*","y","Ao"
"28","chr22",517,517,1,"*","y","Ao"
"29","chr22",1268,1268,1,"*","y","Ao"
"33","chr22",511,511,1,"*","x","Bl"
"35","chr22",517,517,1,"*","x","Bl"
"36","chr22",545,545,1,"*","x","Bl"
"37","chr22",1268,1268,1,"*","x","Bl"
"41","chr22",511,511,1,"*","y","Bl"
"43","chr22",517,517,1,"*","y","Bl"
"44","chr22",545,545,1,"*","y","Bl"
"45","chr22",1268,1268,1,"*","y","Bl"
"48","chr22",415,415,1,"*","x","Co"
"50","chr22",474,474,1,"*","x","Co"
"52","chr22",545,545,1,"*","x","Co"
"53","chr22",1268,1268,1,"*","x","Co"
"56","chr22",415,415,1,"*","y","Co"
"58","chr22",474,474,1,"*","y","Co"
"60","chr22",545,545,1,"*","y","Co"
"61","chr22",1268,1268,1,"*","y","Co"
"66","chr22",511,511,1,"*","x","ESC"
"68","chr22",545,545,1,"*","x","ESC"
"69","chr22",1268,1268,1,"*","x","ESC"
"74","chr22",511,511,1,"*","y","ESC"
"76","chr22",545,545,1,"*","y","ESC"
"77","chr22",1268,1268,1,"*","y","ESC"
"81","chr22",511,511,1,"*","x","FC"
"83","chr22",517,517,1,"*","x","FC"
"84","chr22",610,610,1,"*","x","FC"
"85","chr22",1268,1268,1,"*","x","FC"
"89","chr22",511,511,1,"*","y","FC"
"91","chr22",517,517,1,"*","y","FC"
"92","chr22",610,610,1,"*","y","FC"
"93","chr22",1268,1268,1,"*","y","FC"
"96","chr22",415,415,1,"*","x","Hi"
"99","chr22",545,545,1,"*","x","Hi"
"100","chr22",1268,1268,1,"*","x","Hi"
"103","chr22",415,415,1,"*","y","Hi"
"106","chr22",545,545,1,"*","y","Hi"
"107","chr22",1268,1268,1,"*","y","Hi"
"111","chr22",474,474,1,"*","x","LC"
"112","chr22",511,511,1,"*","x","LC"
"114","chr22",1268,1268,1,"*","x","LC"
"118","chr22",474,474,1,"*","y","LC"
"119","chr22",511,511,1,"*","y","LC"
"121","chr22",1268,1268,1,"*","y","LC"
"125","chr22",511,511,1,"*","x","Li"
"127","chr22",1268,1268,1,"*","x","Li"
"131","chr22",511,511,1,"*","y","Li"
"133","chr22",1268,1268,1,"*","y","Li"
"136","chr22",415,415,1,"*","x","Lu"
"138","chr22",469,469,1,"*","x","Lu"
"140","chr22",517,517,1,"*","x","Lu"
"142","chr22",547,547,1,"*","x","Lu"
"143","chr22",1268,1268,1,"*","x","Lu"
"146","chr22",415,415,1,"*","y","Lu"
"148","chr22",469,469,1,"*","y","Lu"
"150","chr22",517,517,1,"*","y","Lu"
"152","chr22",547,547,1,"*","y","Lu"
"153","chr22",1268,1268,1,"*","y","Lu"
"157","chr22",469,469,1,"*","x","LV"
"158","chr22",474,474,1,"*","x","LV"
"159","chr22",510,510,1,"*","x","LV"
"161","chr22",1268,1268,1,"*","x","LV"
"165","chr22",469,469,1,"*","y","LV"
"166","chr22",474,474,1,"*","y","LV"
"167","chr22",510,510,1,"*","y","LV"
"169","chr22",1268,1268,1,"*","y","LV"
"173","chr22",511,511,1,"*","x","MesC"
"175","chr22",545,545,1,"*","x","MesC"
"176","chr22",1268,1268,1,"*","x","MesC"
"180","chr22",511,511,1,"*","y","MesC"
"182","chr22",545,545,1,"*","y","MesC"
"183","chr22",1268,1268,1,"*","y","MesC"
"187","chr22",474,474,1,"*","x","MSC"
"188","chr22",511,511,1,"*","x","MSC"
"190","chr22",1268,1268,1,"*","x","MSC"
"194","chr22",474,474,1,"*","y","MSC"
"195","chr22",511,511,1,"*","y","MSC"
"197","chr22",1268,1268,1,"*","y","MSC"
"202","chr22",474,474,1,"*","x","NPC"
"205","chr22",539,539,1,"*","x","NPC"
"206","chr22",545,545,1,"*","x","NPC"
"207","chr22",1268,1268,1,"*","x","NPC"
"212","chr22",474,474,1,"*","y","NPC"
"215","chr22",539,539,1,"*","y","NPC"
"216","chr22",545,545,1,"*","y","NPC"
"217","chr22",1268,1268,1,"*","y","NPC"
"220","chr22",415,415,1,"*","x","Ov"
"222","chr22",469,469,1,"*","x","Ov"
"225","chr22",547,547,1,"*","x","Ov"
"226","chr22",1268,1268,1,"*","x","Ov"
"229","chr22",415,415,1,"*","y","Ov"
"231","chr22",469,469,1,"*","y","Ov"
"234","chr22",547,547,1,"*","y","Ov"
"235","chr22",1268,1268,1,"*","y","Ov"
"238","chr22",415,415,1,"*","x","Pa"
"240","chr22",511,511,1,"*","x","Pa"
"242","chr22",517,517,1,"*","x","Pa"
"243","chr22",1268,1268,1,"*","x","Pa"
"246","chr22",415,415,1,"*","y","Pa"
"248","chr22",511,511,1,"*","y","Pa"
"250","chr22",517,517,1,"*","y","Pa"
"251","chr22",1268,1268,1,"*","y","Pa"
"254","chr22",408,408,1,"*","x","PM"
"255","chr22",415,415,1,"*","x","PM"
"257","chr22",511,511,1,"*","x","PM"
"259","chr22",517,517,1,"*","x","PM"
"260","chr22",545,545,1,"*","x","PM"
"261","chr22",1268,1268,1,"*","x","PM"
"264","chr22",408,408,1,"*","y","PM"
"265","chr22",415,415,1,"*","y","PM"
"267","chr22",511,511,1,"*","y","PM"
"269","chr22",517,517,1,"*","y","PM"
"270","chr22",545,545,1,"*","y","PM"
"271","chr22",1268,1268,1,"*","y","PM"
"276","chr22",474,474,1,"*","x","RV"
"277","chr22",511,511,1,"*","x","RV"
"279","chr22",545,545,1,"*","x","RV"
"280","chr22",1268,1268,1,"*","x","RV"
"285","chr22",474,474,1,"*","y","RV"
"286","chr22",511,511,1,"*","y","RV"
"288","chr22",545,545,1,"*","y","RV"
"289","chr22",1268,1268,1,"*","y","RV"
"292","chr22",405,405,1,"*","x","SB"
"293","chr22",415,415,1,"*","x","SB"
"296","chr22",517,517,1,"*","x","SB"
"297","chr22",545,545,1,"*","x","SB"
"298","chr22",1268,1268,1,"*","x","SB"
"301","chr22",405,405,1,"*","y","SB"
"302","chr22",415,415,1,"*","y","SB"
"305","chr22",517,517,1,"*","y","SB"
"306","chr22",545,545,1,"*","y","SB"
"307","chr22",1268,1268,1,"*","y","SB"
"310","chr22",415,415,1,"*","x","Sp"
"312","chr22",511,511,1,"*","x","Sp"
"314","chr22",517,517,1,"*","x","Sp"
"315","chr22",1268,1268,1,"*","x","Sp"
"318","chr22",415,415,1,"*","y","Sp"
"320","chr22",511,511,1,"*","y","Sp"
"322","chr22",517,517,1,"*","y","Sp"
"323","chr22",1268,1268,1,"*","y","Sp"
"327","chr22",469,469,1,"*","x","TLC"
"328","chr22",511,511,1,"*","x","TLC"
"330","chr22",545,545,1,"*","x","TLC"
"331","chr22",1268,1268,1,"*","x","TLC"
"335","chr22",469,469,1,"*","y","TLC"
"336","chr22",511,511,1,"*","y","TLC"
"338","chr22",545,545,1,"*","y","TLC"
"339","chr22",1268,1268,1,"*","y","TLC"
