"","seqnames","start","end","width","strand","axis","ct"
"274","chr6",2393,2395,3,"*","x","Pa"
"283","chr6",2393,2395,3,"*","y","Pa"
"289","chr6",1,3,3,"*","x","PM"
"292","chr6",2393,2395,3,"*","x","PM"
"298","chr6",1,3,3,"*","y","PM"
"301","chr6",2393,2395,3,"*","y","PM"
"310","chr6",2393,2395,3,"*","x","RV"
"318","chr6",2393,2395,3,"*","y","RV"
"326","chr6",2393,2395,3,"*","x","SB"
"335","chr6",2393,2395,3,"*","y","SB"
"341","chr6",1,3,3,"*","x","Sp"
"344","chr6",2393,2395,3,"*","x","Sp"
"349","chr6",1,3,3,"*","y","Sp"
"352","chr6",2393,2395,3,"*","y","Sp"
"357","chr6",1,3,3,"*","x","TLC"
"360","chr6",2393,2395,3,"*","x","TLC"
"365","chr6",1,3,3,"*","y","TLC"
"368","chr6",2393,2395,3,"*","y","TLC"
"1","chr6",1,2,2,"*","x","AG"
"7","chr6",4200,4201,2,"*","x","AG"
"11","chr6",1,2,2,"*","y","AG"
"17","chr6",4200,4201,2,"*","y","AG"
"26","chr6",4200,4201,2,"*","x","Ao"
"34","chr6",4200,4201,2,"*","y","Ao"
"42","chr6",4200,4201,2,"*","x","Bl"
"51","chr6",4200,4201,2,"*","y","Bl"
"55","chr6",1,2,2,"*","x","Co"
"60","chr6",4200,4201,2,"*","x","Co"
"63","chr6",1,2,2,"*","y","Co"
"68","chr6",4200,4201,2,"*","y","Co"
"71","chr6",1,2,2,"*","x","ESC"
"77","chr6",4200,4201,2,"*","x","ESC"
"81","chr6",1,2,2,"*","y","ESC"
"87","chr6",4200,4201,2,"*","y","ESC"
"91","chr6",1,2,2,"*","x","FC"
"96","chr6",4200,4201,2,"*","x","FC"
"99","chr6",1,2,2,"*","y","FC"
"104","chr6",4200,4201,2,"*","y","FC"
"107","chr6",1,2,2,"*","x","Hi"
"112","chr6",4200,4201,2,"*","x","Hi"
"115","chr6",1,2,2,"*","y","Hi"
"120","chr6",4200,4201,2,"*","y","Hi"
"128","chr6",4200,4201,2,"*","x","LC"
"136","chr6",4200,4201,2,"*","y","LC"
"144","chr6",4200,4201,2,"*","x","Li"
"153","chr6",4200,4201,2,"*","y","Li"
"162","chr6",4200,4201,2,"*","x","Lu"
"171","chr6",4200,4201,2,"*","y","Lu"
"181","chr6",4200,4201,2,"*","x","LV"
"190","chr6",4200,4201,2,"*","y","LV"
"193","chr6",1,2,2,"*","x","MesC"
"199","chr6",4200,4201,2,"*","x","MesC"
"203","chr6",1,2,2,"*","y","MesC"
"209","chr6",4200,4201,2,"*","y","MesC"
"213","chr6",1,2,2,"*","x","MSC"
"219","chr6",4200,4201,2,"*","x","MSC"
"223","chr6",1,2,2,"*","y","MSC"
"229","chr6",4200,4201,2,"*","y","MSC"
"239","chr6",4200,4201,2,"*","x","NPC"
"249","chr6",4200,4201,2,"*","y","NPC"
"253","chr6",1,2,2,"*","x","Ov"
"258","chr6",4200,4201,2,"*","x","Ov"
"262","chr6",1,2,2,"*","y","Ov"
"267","chr6",4200,4201,2,"*","y","Ov"
"271","chr6",1,2,2,"*","x","Pa"
"276","chr6",4200,4201,2,"*","x","Pa"
"280","chr6",1,2,2,"*","y","Pa"
"285","chr6",4200,4201,2,"*","y","Pa"
"294","chr6",4200,4201,2,"*","x","PM"
"303","chr6",4200,4201,2,"*","y","PM"
"312","chr6",4200,4201,2,"*","x","RV"
"320","chr6",4200,4201,2,"*","y","RV"
"328","chr6",4200,4201,2,"*","x","SB"
"337","chr6",4200,4201,2,"*","y","SB"
"346","chr6",4200,4201,2,"*","x","Sp"
"354","chr6",4200,4201,2,"*","y","Sp"
"362","chr6",4200,4201,2,"*","x","TLC"
"370","chr6",4200,4201,2,"*","y","TLC"
"2","chr6",800,800,1,"*","x","AG"
"3","chr6",1453,1453,1,"*","x","AG"
"6","chr6",3940,3940,1,"*","x","AG"
"8","chr6",4258,4258,1,"*","x","AG"
"9","chr6",4275,4275,1,"*","x","AG"
"10","chr6",4278,4278,1,"*","x","AG"
"12","chr6",800,800,1,"*","y","AG"
"13","chr6",1453,1453,1,"*","y","AG"
"16","chr6",3940,3940,1,"*","y","AG"
"18","chr6",4258,4258,1,"*","y","AG"
"19","chr6",4275,4275,1,"*","y","AG"
"20","chr6",4278,4278,1,"*","y","AG"
"21","chr6",1,1,1,"*","x","Ao"
"22","chr6",1453,1453,1,"*","x","Ao"
"25","chr6",3940,3940,1,"*","x","Ao"
"27","chr6",4258,4258,1,"*","x","Ao"
"28","chr6",4278,4278,1,"*","x","Ao"
"29","chr6",1,1,1,"*","y","Ao"
"30","chr6",1453,1453,1,"*","y","Ao"
"33","chr6",3940,3940,1,"*","y","Ao"
"35","chr6",4258,4258,1,"*","y","Ao"
"36","chr6",4278,4278,1,"*","y","Ao"
"38","chr6",1453,1453,1,"*","x","Bl"
"41","chr6",3940,3940,1,"*","x","Bl"
"43","chr6",4258,4258,1,"*","x","Bl"
"44","chr6",4275,4275,1,"*","x","Bl"
"45","chr6",4278,4278,1,"*","x","Bl"
"47","chr6",1453,1453,1,"*","y","Bl"
"50","chr6",3940,3940,1,"*","y","Bl"
"52","chr6",4258,4258,1,"*","y","Bl"
"53","chr6",4275,4275,1,"*","y","Bl"
"54","chr6",4278,4278,1,"*","y","Bl"
"56","chr6",1453,1453,1,"*","x","Co"
"59","chr6",3940,3940,1,"*","x","Co"
"61","chr6",4258,4258,1,"*","x","Co"
"62","chr6",4278,4278,1,"*","x","Co"
"64","chr6",1453,1453,1,"*","y","Co"
"67","chr6",3940,3940,1,"*","y","Co"
"69","chr6",4258,4258,1,"*","y","Co"
"70","chr6",4278,4278,1,"*","y","Co"
"72","chr6",1453,1453,1,"*","x","ESC"
"74","chr6",1976,1976,1,"*","x","ESC"
"76","chr6",3940,3940,1,"*","x","ESC"
"78","chr6",4258,4258,1,"*","x","ESC"
"79","chr6",4275,4275,1,"*","x","ESC"
"80","chr6",4278,4278,1,"*","x","ESC"
"82","chr6",1453,1453,1,"*","y","ESC"
"84","chr6",1976,1976,1,"*","y","ESC"
"86","chr6",3940,3940,1,"*","y","ESC"
"88","chr6",4258,4258,1,"*","y","ESC"
"89","chr6",4275,4275,1,"*","y","ESC"
"90","chr6",4278,4278,1,"*","y","ESC"
"92","chr6",1453,1453,1,"*","x","FC"
"95","chr6",3940,3940,1,"*","x","FC"
"97","chr6",4258,4258,1,"*","x","FC"
"98","chr6",4278,4278,1,"*","x","FC"
"100","chr6",1453,1453,1,"*","y","FC"
"103","chr6",3940,3940,1,"*","y","FC"
"105","chr6",4258,4258,1,"*","y","FC"
"106","chr6",4278,4278,1,"*","y","FC"
"108","chr6",1453,1453,1,"*","x","Hi"
"111","chr6",3940,3940,1,"*","x","Hi"
"113","chr6",4258,4258,1,"*","x","Hi"
"114","chr6",4278,4278,1,"*","x","Hi"
"116","chr6",1453,1453,1,"*","y","Hi"
"119","chr6",3940,3940,1,"*","y","Hi"
"121","chr6",4258,4258,1,"*","y","Hi"
"122","chr6",4278,4278,1,"*","y","Hi"
"123","chr6",1,1,1,"*","x","LC"
"124","chr6",1453,1453,1,"*","x","LC"
"127","chr6",3940,3940,1,"*","x","LC"
"129","chr6",4258,4258,1,"*","x","LC"
"130","chr6",4278,4278,1,"*","x","LC"
"131","chr6",1,1,1,"*","y","LC"
"132","chr6",1453,1453,1,"*","y","LC"
"135","chr6",3940,3940,1,"*","y","LC"
"137","chr6",4258,4258,1,"*","y","LC"
"138","chr6",4278,4278,1,"*","y","LC"
"139","chr6",1,1,1,"*","x","Li"
"140","chr6",1453,1453,1,"*","x","Li"
"143","chr6",3940,3940,1,"*","x","Li"
"145","chr6",4258,4258,1,"*","x","Li"
"146","chr6",4275,4275,1,"*","x","Li"
"147","chr6",4278,4278,1,"*","x","Li"
"148","chr6",1,1,1,"*","y","Li"
"149","chr6",1453,1453,1,"*","y","Li"
"152","chr6",3940,3940,1,"*","y","Li"
"154","chr6",4258,4258,1,"*","y","Li"
"155","chr6",4275,4275,1,"*","y","Li"
"156","chr6",4278,4278,1,"*","y","Li"
"158","chr6",1453,1453,1,"*","x","Lu"
"161","chr6",3940,3940,1,"*","x","Lu"
"163","chr6",4258,4258,1,"*","x","Lu"
"164","chr6",4275,4275,1,"*","x","Lu"
"165","chr6",4278,4278,1,"*","x","Lu"
"167","chr6",1453,1453,1,"*","y","Lu"
"170","chr6",3940,3940,1,"*","y","Lu"
"172","chr6",4258,4258,1,"*","y","Lu"
"173","chr6",4275,4275,1,"*","y","Lu"
"174","chr6",4278,4278,1,"*","y","Lu"
"175","chr6",1,1,1,"*","x","LV"
"176","chr6",3,3,1,"*","x","LV"
"177","chr6",1453,1453,1,"*","x","LV"
"180","chr6",3940,3940,1,"*","x","LV"
"182","chr6",4258,4258,1,"*","x","LV"
"183","chr6",4278,4278,1,"*","x","LV"
"184","chr6",1,1,1,"*","y","LV"
"185","chr6",3,3,1,"*","y","LV"
"186","chr6",1453,1453,1,"*","y","LV"
"189","chr6",3940,3940,1,"*","y","LV"
"191","chr6",4258,4258,1,"*","y","LV"
"192","chr6",4278,4278,1,"*","y","LV"
"194","chr6",1453,1453,1,"*","x","MesC"
"196","chr6",1976,1976,1,"*","x","MesC"
"198","chr6",3940,3940,1,"*","x","MesC"
"200","chr6",4258,4258,1,"*","x","MesC"
"201","chr6",4275,4275,1,"*","x","MesC"
"202","chr6",4278,4278,1,"*","x","MesC"
"204","chr6",1453,1453,1,"*","y","MesC"
"206","chr6",1976,1976,1,"*","y","MesC"
"208","chr6",3940,3940,1,"*","y","MesC"
"210","chr6",4258,4258,1,"*","y","MesC"
"211","chr6",4275,4275,1,"*","y","MesC"
"212","chr6",4278,4278,1,"*","y","MesC"
"214","chr6",1453,1453,1,"*","x","MSC"
"216","chr6",1976,1976,1,"*","x","MSC"
"218","chr6",3940,3940,1,"*","x","MSC"
"220","chr6",4258,4258,1,"*","x","MSC"
"221","chr6",4275,4275,1,"*","x","MSC"
"222","chr6",4278,4278,1,"*","x","MSC"
"224","chr6",1453,1453,1,"*","y","MSC"
"226","chr6",1976,1976,1,"*","y","MSC"
"228","chr6",3940,3940,1,"*","y","MSC"
"230","chr6",4258,4258,1,"*","y","MSC"
"231","chr6",4275,4275,1,"*","y","MSC"
"232","chr6",4278,4278,1,"*","y","MSC"
"234","chr6",1453,1453,1,"*","x","NPC"
"236","chr6",1976,1976,1,"*","x","NPC"
"238","chr6",3940,3940,1,"*","x","NPC"
"240","chr6",4258,4258,1,"*","x","NPC"
"241","chr6",4275,4275,1,"*","x","NPC"
"242","chr6",4278,4278,1,"*","x","NPC"
"244","chr6",1453,1453,1,"*","y","NPC"
"246","chr6",1976,1976,1,"*","y","NPC"
"248","chr6",3940,3940,1,"*","y","NPC"
"250","chr6",4258,4258,1,"*","y","NPC"
"251","chr6",4275,4275,1,"*","y","NPC"
"252","chr6",4278,4278,1,"*","y","NPC"
"254","chr6",1453,1453,1,"*","x","Ov"
"257","chr6",3940,3940,1,"*","x","Ov"
"259","chr6",4258,4258,1,"*","x","Ov"
"260","chr6",4275,4275,1,"*","x","Ov"
"261","chr6",4278,4278,1,"*","x","Ov"
"263","chr6",1453,1453,1,"*","y","Ov"
"266","chr6",3940,3940,1,"*","y","Ov"
"268","chr6",4258,4258,1,"*","y","Ov"
"269","chr6",4275,4275,1,"*","y","Ov"
"270","chr6",4278,4278,1,"*","y","Ov"
"272","chr6",1453,1453,1,"*","x","Pa"
"275","chr6",3940,3940,1,"*","x","Pa"
"277","chr6",4258,4258,1,"*","x","Pa"
"278","chr6",4275,4275,1,"*","x","Pa"
"279","chr6",4278,4278,1,"*","x","Pa"
"281","chr6",1453,1453,1,"*","y","Pa"
"284","chr6",3940,3940,1,"*","y","Pa"
"286","chr6",4258,4258,1,"*","y","Pa"
"287","chr6",4275,4275,1,"*","y","Pa"
"288","chr6",4278,4278,1,"*","y","Pa"
"290","chr6",1453,1453,1,"*","x","PM"
"293","chr6",3940,3940,1,"*","x","PM"
"295","chr6",4258,4258,1,"*","x","PM"
"296","chr6",4275,4275,1,"*","x","PM"
"297","chr6",4278,4278,1,"*","x","PM"
"299","chr6",1453,1453,1,"*","y","PM"
"302","chr6",3940,3940,1,"*","y","PM"
"304","chr6",4258,4258,1,"*","y","PM"
"305","chr6",4275,4275,1,"*","y","PM"
"306","chr6",4278,4278,1,"*","y","PM"
"307","chr6",1,1,1,"*","x","RV"
"308","chr6",1453,1453,1,"*","x","RV"
"311","chr6",3940,3940,1,"*","x","RV"
"313","chr6",4258,4258,1,"*","x","RV"
"314","chr6",4278,4278,1,"*","x","RV"
"315","chr6",1,1,1,"*","y","RV"
"316","chr6",1453,1453,1,"*","y","RV"
"319","chr6",3940,3940,1,"*","y","RV"
"321","chr6",4258,4258,1,"*","y","RV"
"322","chr6",4278,4278,1,"*","y","RV"
"323","chr6",1,1,1,"*","x","SB"
"324","chr6",1453,1453,1,"*","x","SB"
"327","chr6",3940,3940,1,"*","x","SB"
"329","chr6",4258,4258,1,"*","x","SB"
"330","chr6",4275,4275,1,"*","x","SB"
"331","chr6",4278,4278,1,"*","x","SB"
"332","chr6",1,1,1,"*","y","SB"
"333","chr6",1453,1453,1,"*","y","SB"
"336","chr6",3940,3940,1,"*","y","SB"
"338","chr6",4258,4258,1,"*","y","SB"
"339","chr6",4275,4275,1,"*","y","SB"
"340","chr6",4278,4278,1,"*","y","SB"
"342","chr6",1453,1453,1,"*","x","Sp"
"345","chr6",3940,3940,1,"*","x","Sp"
"347","chr6",4258,4258,1,"*","x","Sp"
"348","chr6",4278,4278,1,"*","x","Sp"
"350","chr6",1453,1453,1,"*","y","Sp"
"353","chr6",3940,3940,1,"*","y","Sp"
"355","chr6",4258,4258,1,"*","y","Sp"
"356","chr6",4278,4278,1,"*","y","Sp"
"358","chr6",1453,1453,1,"*","x","TLC"
"361","chr6",3940,3940,1,"*","x","TLC"
"363","chr6",4258,4258,1,"*","x","TLC"
"364","chr6",4278,4278,1,"*","x","TLC"
"366","chr6",1453,1453,1,"*","y","TLC"
"369","chr6",3940,3940,1,"*","y","TLC"
"371","chr6",4258,4258,1,"*","y","TLC"
"372","chr6",4278,4278,1,"*","y","TLC"
