"","seqnames","start","end","width","strand","axis","ct"
"210","chr10",971,972,2,"*","x","Hi"
"213","chr10",1160,1161,2,"*","x","Hi"
"214","chr10",1170,1171,2,"*","x","Hi"
"215","chr10",1180,1181,2,"*","x","Hi"
"216","chr10",1187,1188,2,"*","x","Hi"
"218","chr10",1206,1207,2,"*","x","Hi"
"227","chr10",971,972,2,"*","y","Hi"
"230","chr10",1160,1161,2,"*","y","Hi"
"231","chr10",1170,1171,2,"*","y","Hi"
"232","chr10",1180,1181,2,"*","y","Hi"
"233","chr10",1187,1188,2,"*","y","Hi"
"235","chr10",1206,1207,2,"*","y","Hi"
"244","chr10",971,972,2,"*","x","LC"
"249","chr10",1180,1181,2,"*","x","LC"
"250","chr10",1187,1188,2,"*","x","LC"
"251","chr10",1196,1197,2,"*","x","LC"
"253","chr10",1206,1207,2,"*","x","LC"
"262","chr10",971,972,2,"*","y","LC"
"267","chr10",1180,1181,2,"*","y","LC"
"268","chr10",1187,1188,2,"*","y","LC"
"269","chr10",1196,1197,2,"*","y","LC"
"271","chr10",1206,1207,2,"*","y","LC"
"280","chr10",971,972,2,"*","x","Li"
"283","chr10",1160,1161,2,"*","x","Li"
"284","chr10",1180,1181,2,"*","x","Li"
"285","chr10",1187,1188,2,"*","x","Li"
"286","chr10",1196,1197,2,"*","x","Li"
"287","chr10",1206,1207,2,"*","x","Li"
"296","chr10",971,972,2,"*","y","Li"
"299","chr10",1160,1161,2,"*","y","Li"
"300","chr10",1180,1181,2,"*","y","Li"
"301","chr10",1187,1188,2,"*","y","Li"
"302","chr10",1196,1197,2,"*","y","Li"
"303","chr10",1206,1207,2,"*","y","Li"
"313","chr10",971,972,2,"*","x","Lu"
"319","chr10",1180,1181,2,"*","x","Lu"
"321","chr10",1187,1188,2,"*","x","Lu"
"326","chr10",1283,1284,2,"*","x","Lu"
"335","chr10",971,972,2,"*","y","Lu"
"341","chr10",1180,1181,2,"*","y","Lu"
"343","chr10",1187,1188,2,"*","y","Lu"
"348","chr10",1283,1284,2,"*","y","Lu"
"356","chr10",971,972,2,"*","x","LV"
"359","chr10",1160,1161,2,"*","x","LV"
"361","chr10",1180,1181,2,"*","x","LV"
"362","chr10",1187,1188,2,"*","x","LV"
"363","chr10",1196,1197,2,"*","x","LV"
"364","chr10",1206,1207,2,"*","x","LV"
"374","chr10",971,972,2,"*","y","LV"
"377","chr10",1160,1161,2,"*","y","LV"
"379","chr10",1180,1181,2,"*","y","LV"
"380","chr10",1187,1188,2,"*","y","LV"
"381","chr10",1196,1197,2,"*","y","LV"
"382","chr10",1206,1207,2,"*","y","LV"
"392","chr10",971,972,2,"*","x","MesC"
"398","chr10",1180,1181,2,"*","x","MesC"
"399","chr10",1187,1188,2,"*","x","MesC"
"401","chr10",1206,1207,2,"*","x","MesC"
"404","chr10",1292,1293,2,"*","x","MesC"
"410","chr10",971,972,2,"*","y","MesC"
"416","chr10",1180,1181,2,"*","y","MesC"
"417","chr10",1187,1188,2,"*","y","MesC"
"419","chr10",1206,1207,2,"*","y","MesC"
"422","chr10",1292,1293,2,"*","y","MesC"
"428","chr10",971,972,2,"*","x","MSC"
"431","chr10",1160,1161,2,"*","x","MSC"
"432","chr10",1170,1171,2,"*","x","MSC"
"433","chr10",1180,1181,2,"*","x","MSC"
"434","chr10",1187,1188,2,"*","x","MSC"
"445","chr10",971,972,2,"*","y","MSC"
"448","chr10",1160,1161,2,"*","y","MSC"
"449","chr10",1170,1171,2,"*","y","MSC"
"450","chr10",1180,1181,2,"*","y","MSC"
"451","chr10",1187,1188,2,"*","y","MSC"
"463","chr10",971,972,2,"*","x","NPC"
"466","chr10",1160,1161,2,"*","x","NPC"
"468","chr10",1180,1181,2,"*","x","NPC"
"469","chr10",1187,1188,2,"*","x","NPC"
"474","chr10",1292,1293,2,"*","x","NPC"
"481","chr10",971,972,2,"*","y","NPC"
"484","chr10",1160,1161,2,"*","y","NPC"
"486","chr10",1180,1181,2,"*","y","NPC"
"487","chr10",1187,1188,2,"*","y","NPC"
"492","chr10",1292,1293,2,"*","y","NPC"
"498","chr10",971,972,2,"*","x","Ov"
"501","chr10",1160,1161,2,"*","x","Ov"
"505","chr10",1180,1181,2,"*","x","Ov"
"506","chr10",1187,1188,2,"*","x","Ov"
"507","chr10",1196,1197,2,"*","x","Ov"
"508","chr10",1206,1207,2,"*","x","Ov"
"512","chr10",1292,1293,2,"*","x","Ov"
"518","chr10",971,972,2,"*","y","Ov"
"521","chr10",1160,1161,2,"*","y","Ov"
"525","chr10",1180,1181,2,"*","y","Ov"
"526","chr10",1187,1188,2,"*","y","Ov"
"527","chr10",1196,1197,2,"*","y","Ov"
"528","chr10",1206,1207,2,"*","y","Ov"
"532","chr10",1292,1293,2,"*","y","Ov"
"538","chr10",971,972,2,"*","x","Pa"
"542","chr10",1166,1167,2,"*","x","Pa"
"544","chr10",1180,1181,2,"*","x","Pa"
"546","chr10",1187,1188,2,"*","x","Pa"
"547","chr10",1196,1197,2,"*","x","Pa"
"548","chr10",1206,1207,2,"*","x","Pa"
"551","chr10",1292,1293,2,"*","x","Pa"
"557","chr10",971,972,2,"*","y","Pa"
"561","chr10",1166,1167,2,"*","y","Pa"
"563","chr10",1180,1181,2,"*","y","Pa"
"565","chr10",1187,1188,2,"*","y","Pa"
"566","chr10",1196,1197,2,"*","y","Pa"
"567","chr10",1206,1207,2,"*","y","Pa"
"570","chr10",1292,1293,2,"*","y","Pa"
"576","chr10",971,972,2,"*","x","PM"
"579","chr10",1160,1161,2,"*","x","PM"
"581","chr10",1180,1181,2,"*","x","PM"
"583","chr10",1187,1188,2,"*","x","PM"
"585","chr10",1206,1207,2,"*","x","PM"
"587","chr10",1283,1284,2,"*","x","PM"
"595","chr10",971,972,2,"*","y","PM"
"598","chr10",1160,1161,2,"*","y","PM"
"600","chr10",1180,1181,2,"*","y","PM"
"602","chr10",1187,1188,2,"*","y","PM"
"604","chr10",1206,1207,2,"*","y","PM"
"606","chr10",1283,1284,2,"*","y","PM"
"614","chr10",971,972,2,"*","x","RV"
"619","chr10",1180,1181,2,"*","x","RV"
"620","chr10",1187,1188,2,"*","x","RV"
"621","chr10",1196,1197,2,"*","x","RV"
"622","chr10",1206,1207,2,"*","x","RV"
"632","chr10",971,972,2,"*","y","RV"
"637","chr10",1180,1181,2,"*","y","RV"
"638","chr10",1187,1188,2,"*","y","RV"
"639","chr10",1196,1197,2,"*","y","RV"
"640","chr10",1206,1207,2,"*","y","RV"
"652","chr10",971,972,2,"*","x","SB"
"655","chr10",1160,1161,2,"*","x","SB"
"657","chr10",1170,1171,2,"*","x","SB"
"658","chr10",1180,1181,2,"*","x","SB"
"659","chr10",1187,1188,2,"*","x","SB"
"660","chr10",1196,1197,2,"*","x","SB"
"661","chr10",1206,1207,2,"*","x","SB"
"664","chr10",1292,1293,2,"*","x","SB"
"672","chr10",971,972,2,"*","y","SB"
"675","chr10",1160,1161,2,"*","y","SB"
"677","chr10",1170,1171,2,"*","y","SB"
"678","chr10",1180,1181,2,"*","y","SB"
"679","chr10",1187,1188,2,"*","y","SB"
"680","chr10",1196,1197,2,"*","y","SB"
"681","chr10",1206,1207,2,"*","y","SB"
"684","chr10",1292,1293,2,"*","y","SB"
"690","chr10",971,972,2,"*","x","Sp"
"693","chr10",1160,1161,2,"*","x","Sp"
"695","chr10",1180,1181,2,"*","x","Sp"
"697","chr10",1187,1188,2,"*","x","Sp"
"699","chr10",1206,1207,2,"*","x","Sp"
"709","chr10",971,972,2,"*","y","Sp"
"712","chr10",1160,1161,2,"*","y","Sp"
"714","chr10",1180,1181,2,"*","y","Sp"
"716","chr10",1187,1188,2,"*","y","Sp"
"718","chr10",1206,1207,2,"*","y","Sp"
"728","chr10",971,972,2,"*","x","TLC"
"731","chr10",1160,1161,2,"*","x","TLC"
"732","chr10",1170,1171,2,"*","x","TLC"
"733","chr10",1180,1181,2,"*","x","TLC"
"734","chr10",1187,1188,2,"*","x","TLC"
"745","chr10",971,972,2,"*","y","TLC"
"748","chr10",1160,1161,2,"*","y","TLC"
"749","chr10",1170,1171,2,"*","y","TLC"
"750","chr10",1180,1181,2,"*","y","TLC"
"751","chr10",1187,1188,2,"*","y","TLC"
"1","chr10",1,1,1,"*","x","AG"
"4","chr10",1065,1065,1,"*","x","AG"
"9","chr10",1183,1183,1,"*","x","AG"
"13","chr10",1229,1229,1,"*","x","AG"
"14","chr10",1286,1286,1,"*","x","AG"
"16","chr10",3148,3148,1,"*","x","AG"
"18","chr10",3343,3343,1,"*","x","AG"
"19","chr10",3389,3389,1,"*","x","AG"
"20","chr10",1,1,1,"*","y","AG"
"23","chr10",1065,1065,1,"*","y","AG"
"28","chr10",1183,1183,1,"*","y","AG"
"32","chr10",1229,1229,1,"*","y","AG"
"33","chr10",1286,1286,1,"*","y","AG"
"35","chr10",3148,3148,1,"*","y","AG"
"37","chr10",3343,3343,1,"*","y","AG"
"38","chr10",3389,3389,1,"*","y","AG"
"39","chr10",1,1,1,"*","x","Ao"
"42","chr10",1065,1065,1,"*","x","Ao"
"45","chr10",1183,1183,1,"*","x","Ao"
"49","chr10",1229,1229,1,"*","x","Ao"
"50","chr10",1286,1286,1,"*","x","Ao"
"51","chr10",1293,1293,1,"*","x","Ao"
"52","chr10",3148,3148,1,"*","x","Ao"
"54","chr10",3343,3343,1,"*","x","Ao"
"55","chr10",3389,3389,1,"*","x","Ao"
"56","chr10",1,1,1,"*","y","Ao"
"59","chr10",1065,1065,1,"*","y","Ao"
"62","chr10",1183,1183,1,"*","y","Ao"
"66","chr10",1229,1229,1,"*","y","Ao"
"67","chr10",1286,1286,1,"*","y","Ao"
"68","chr10",1293,1293,1,"*","y","Ao"
"69","chr10",3148,3148,1,"*","y","Ao"
"71","chr10",3343,3343,1,"*","y","Ao"
"72","chr10",3389,3389,1,"*","y","Ao"
"73","chr10",1,1,1,"*","x","Bl"
"76","chr10",1065,1065,1,"*","x","Bl"
"78","chr10",1171,1171,1,"*","x","Bl"
"83","chr10",1229,1229,1,"*","x","Bl"
"84","chr10",1286,1286,1,"*","x","Bl"
"85","chr10",1293,1293,1,"*","x","Bl"
"86","chr10",3148,3148,1,"*","x","Bl"
"88","chr10",3343,3343,1,"*","x","Bl"
"89","chr10",3389,3389,1,"*","x","Bl"
"90","chr10",1,1,1,"*","y","Bl"
"93","chr10",1065,1065,1,"*","y","Bl"
"95","chr10",1171,1171,1,"*","y","Bl"
"100","chr10",1229,1229,1,"*","y","Bl"
"101","chr10",1286,1286,1,"*","y","Bl"
"102","chr10",1293,1293,1,"*","y","Bl"
"103","chr10",3148,3148,1,"*","y","Bl"
"105","chr10",3343,3343,1,"*","y","Bl"
"106","chr10",3389,3389,1,"*","y","Bl"
"107","chr10",1,1,1,"*","x","Co"
"110","chr10",1065,1065,1,"*","x","Co"
"112","chr10",1164,1164,1,"*","x","Co"
"118","chr10",1229,1229,1,"*","x","Co"
"119","chr10",1286,1286,1,"*","x","Co"
"120","chr10",1293,1293,1,"*","x","Co"
"121","chr10",3148,3148,1,"*","x","Co"
"123","chr10",3343,3343,1,"*","x","Co"
"124","chr10",3389,3389,1,"*","x","Co"
"125","chr10",1,1,1,"*","y","Co"
"128","chr10",1065,1065,1,"*","y","Co"
"130","chr10",1164,1164,1,"*","y","Co"
"136","chr10",1229,1229,1,"*","y","Co"
"137","chr10",1286,1286,1,"*","y","Co"
"138","chr10",1293,1293,1,"*","y","Co"
"139","chr10",3148,3148,1,"*","y","Co"
"141","chr10",3343,3343,1,"*","y","Co"
"142","chr10",3389,3389,1,"*","y","Co"
"143","chr10",1,1,1,"*","x","ESC"
"146","chr10",1065,1065,1,"*","x","ESC"
"148","chr10",1166,1166,1,"*","x","ESC"
"153","chr10",1229,1229,1,"*","x","ESC"
"154","chr10",1286,1286,1,"*","x","ESC"
"155","chr10",1293,1293,1,"*","x","ESC"
"156","chr10",3148,3148,1,"*","x","ESC"
"158","chr10",3343,3343,1,"*","x","ESC"
"159","chr10",3389,3389,1,"*","x","ESC"
"160","chr10",1,1,1,"*","y","ESC"
"163","chr10",1065,1065,1,"*","y","ESC"
"165","chr10",1166,1166,1,"*","y","ESC"
"170","chr10",1229,1229,1,"*","y","ESC"
"171","chr10",1286,1286,1,"*","y","ESC"
"172","chr10",1293,1293,1,"*","y","ESC"
"173","chr10",3148,3148,1,"*","y","ESC"
"175","chr10",3343,3343,1,"*","y","ESC"
"176","chr10",3389,3389,1,"*","y","ESC"
"177","chr10",1,1,1,"*","x","FC"
"180","chr10",1065,1065,1,"*","x","FC"
"186","chr10",1229,1229,1,"*","x","FC"
"187","chr10",1286,1286,1,"*","x","FC"
"189","chr10",3148,3148,1,"*","x","FC"
"191","chr10",3343,3343,1,"*","x","FC"
"192","chr10",3389,3389,1,"*","x","FC"
"193","chr10",1,1,1,"*","y","FC"
"196","chr10",1065,1065,1,"*","y","FC"
"202","chr10",1229,1229,1,"*","y","FC"
"203","chr10",1286,1286,1,"*","y","FC"
"205","chr10",3148,3148,1,"*","y","FC"
"207","chr10",3343,3343,1,"*","y","FC"
"208","chr10",3389,3389,1,"*","y","FC"
"209","chr10",1,1,1,"*","x","Hi"
"212","chr10",1065,1065,1,"*","x","Hi"
"219","chr10",1229,1229,1,"*","x","Hi"
"220","chr10",1286,1286,1,"*","x","Hi"
"221","chr10",1293,1293,1,"*","x","Hi"
"222","chr10",3148,3148,1,"*","x","Hi"
"224","chr10",3343,3343,1,"*","x","Hi"
"225","chr10",3389,3389,1,"*","x","Hi"
"226","chr10",1,1,1,"*","y","Hi"
"229","chr10",1065,1065,1,"*","y","Hi"
"236","chr10",1229,1229,1,"*","y","Hi"
"237","chr10",1286,1286,1,"*","y","Hi"
"238","chr10",1293,1293,1,"*","y","Hi"
"239","chr10",3148,3148,1,"*","y","Hi"
"241","chr10",3343,3343,1,"*","y","Hi"
"242","chr10",3389,3389,1,"*","y","Hi"
"243","chr10",1,1,1,"*","x","LC"
"246","chr10",1065,1065,1,"*","x","LC"
"248","chr10",1171,1171,1,"*","x","LC"
"252","chr10",1203,1203,1,"*","x","LC"
"254","chr10",1229,1229,1,"*","x","LC"
"255","chr10",1286,1286,1,"*","x","LC"
"256","chr10",1293,1293,1,"*","x","LC"
"257","chr10",3148,3148,1,"*","x","LC"
"259","chr10",3343,3343,1,"*","x","LC"
"260","chr10",3389,3389,1,"*","x","LC"
"261","chr10",1,1,1,"*","y","LC"
"264","chr10",1065,1065,1,"*","y","LC"
"266","chr10",1171,1171,1,"*","y","LC"
"270","chr10",1203,1203,1,"*","y","LC"
"272","chr10",1229,1229,1,"*","y","LC"
"273","chr10",1286,1286,1,"*","y","LC"
"274","chr10",1293,1293,1,"*","y","LC"
"275","chr10",3148,3148,1,"*","y","LC"
"277","chr10",3343,3343,1,"*","y","LC"
"278","chr10",3389,3389,1,"*","y","LC"
"279","chr10",1,1,1,"*","x","Li"
"282","chr10",1065,1065,1,"*","x","Li"
"288","chr10",1229,1229,1,"*","x","Li"
"289","chr10",1286,1286,1,"*","x","Li"
"290","chr10",1293,1293,1,"*","x","Li"
"291","chr10",3148,3148,1,"*","x","Li"
"293","chr10",3343,3343,1,"*","x","Li"
"294","chr10",3389,3389,1,"*","x","Li"
"295","chr10",1,1,1,"*","y","Li"
"298","chr10",1065,1065,1,"*","y","Li"
"304","chr10",1229,1229,1,"*","y","Li"
"305","chr10",1286,1286,1,"*","y","Li"
"306","chr10",1293,1293,1,"*","y","Li"
"307","chr10",3148,3148,1,"*","y","Li"
"309","chr10",3343,3343,1,"*","y","Li"
"310","chr10",3389,3389,1,"*","y","Li"
"311","chr10",1,1,1,"*","x","Lu"
"312","chr10",452,452,1,"*","x","Lu"
"315","chr10",1065,1065,1,"*","x","Lu"
"317","chr10",1167,1167,1,"*","x","Lu"
"320","chr10",1183,1183,1,"*","x","Lu"
"324","chr10",1229,1229,1,"*","x","Lu"
"325","chr10",1280,1280,1,"*","x","Lu"
"327","chr10",1286,1286,1,"*","x","Lu"
"328","chr10",1293,1293,1,"*","x","Lu"
"329","chr10",3148,3148,1,"*","x","Lu"
"331","chr10",3343,3343,1,"*","x","Lu"
"332","chr10",3389,3389,1,"*","x","Lu"
"333","chr10",1,1,1,"*","y","Lu"
"334","chr10",452,452,1,"*","y","Lu"
"337","chr10",1065,1065,1,"*","y","Lu"
"339","chr10",1167,1167,1,"*","y","Lu"
"342","chr10",1183,1183,1,"*","y","Lu"
"346","chr10",1229,1229,1,"*","y","Lu"
"347","chr10",1280,1280,1,"*","y","Lu"
"349","chr10",1286,1286,1,"*","y","Lu"
"350","chr10",1293,1293,1,"*","y","Lu"
"351","chr10",3148,3148,1,"*","y","Lu"
"353","chr10",3343,3343,1,"*","y","Lu"
"354","chr10",3389,3389,1,"*","y","Lu"
"355","chr10",1,1,1,"*","x","LV"
"358","chr10",1065,1065,1,"*","x","LV"
"360","chr10",1171,1171,1,"*","x","LV"
"365","chr10",1229,1229,1,"*","x","LV"
"366","chr10",1283,1283,1,"*","x","LV"
"367","chr10",1286,1286,1,"*","x","LV"
"368","chr10",1293,1293,1,"*","x","LV"
"369","chr10",3148,3148,1,"*","x","LV"
"371","chr10",3343,3343,1,"*","x","LV"
"372","chr10",3389,3389,1,"*","x","LV"
"373","chr10",1,1,1,"*","y","LV"
"376","chr10",1065,1065,1,"*","y","LV"
"378","chr10",1171,1171,1,"*","y","LV"
"383","chr10",1229,1229,1,"*","y","LV"
"384","chr10",1283,1283,1,"*","y","LV"
"385","chr10",1286,1286,1,"*","y","LV"
"386","chr10",1293,1293,1,"*","y","LV"
"387","chr10",3148,3148,1,"*","y","LV"
"389","chr10",3343,3343,1,"*","y","LV"
"390","chr10",3389,3389,1,"*","y","LV"
"391","chr10",1,1,1,"*","x","MesC"
