"","seqnames","start","end","width","strand","axis","ct"
"252","chr17",864,865,2,"*","y","Ov"
"253","chr17",868,869,2,"*","y","Ov"
"257","chr17",9,10,2,"*","x","Pa"
"263","chr17",868,869,2,"*","x","Pa"
"267","chr17",9,10,2,"*","y","Pa"
"273","chr17",868,869,2,"*","y","Pa"
"277","chr17",9,10,2,"*","x","PM"
"282","chr17",864,865,2,"*","x","PM"
"287","chr17",9,10,2,"*","y","PM"
"292","chr17",864,865,2,"*","y","PM"
"297","chr17",9,10,2,"*","x","RV"
"301","chr17",868,869,2,"*","x","RV"
"305","chr17",9,10,2,"*","y","RV"
"309","chr17",868,869,2,"*","y","RV"
"313","chr17",9,10,2,"*","x","SB"
"319","chr17",868,869,2,"*","x","SB"
"323","chr17",9,10,2,"*","y","SB"
"329","chr17",868,869,2,"*","y","SB"
"333","chr17",9,10,2,"*","x","Sp"
"337","chr17",867,868,2,"*","x","Sp"
"341","chr17",9,10,2,"*","y","Sp"
"345","chr17",867,868,2,"*","y","Sp"
"349","chr17",9,10,2,"*","x","TLC"
"353","chr17",868,869,2,"*","x","TLC"
"357","chr17",9,10,2,"*","y","TLC"
"361","chr17",868,869,2,"*","y","TLC"
"2","chr17",475,475,1,"*","x","AG"
"3","chr17",478,478,1,"*","x","AG"
"4","chr17",541,541,1,"*","x","AG"
"8","chr17",932,932,1,"*","x","AG"
"9","chr17",1940,1940,1,"*","x","AG"
"10","chr17",2002,2002,1,"*","x","AG"
"12","chr17",475,475,1,"*","y","AG"
"13","chr17",478,478,1,"*","y","AG"
"14","chr17",541,541,1,"*","y","AG"
"18","chr17",932,932,1,"*","y","AG"
"19","chr17",1940,1940,1,"*","y","AG"
"20","chr17",2002,2002,1,"*","y","AG"
"22","chr17",475,475,1,"*","x","Ao"
"23","chr17",541,541,1,"*","x","Ao"
"25","chr17",868,868,1,"*","x","Ao"
"26","chr17",932,932,1,"*","x","Ao"
"27","chr17",1940,1940,1,"*","x","Ao"
"28","chr17",2002,2002,1,"*","x","Ao"
"30","chr17",475,475,1,"*","y","Ao"
"31","chr17",541,541,1,"*","y","Ao"
"33","chr17",868,868,1,"*","y","Ao"
"34","chr17",932,932,1,"*","y","Ao"
"35","chr17",1940,1940,1,"*","y","Ao"
"36","chr17",2002,2002,1,"*","y","Ao"
"38","chr17",475,475,1,"*","x","Bl"
"39","chr17",541,541,1,"*","x","Bl"
"41","chr17",865,865,1,"*","x","Bl"
"43","chr17",932,932,1,"*","x","Bl"
"44","chr17",1940,1940,1,"*","x","Bl"
"45","chr17",2002,2002,1,"*","x","Bl"
"47","chr17",475,475,1,"*","y","Bl"
"48","chr17",541,541,1,"*","y","Bl"
"50","chr17",865,865,1,"*","y","Bl"
"52","chr17",932,932,1,"*","y","Bl"
"53","chr17",1940,1940,1,"*","y","Bl"
"54","chr17",2002,2002,1,"*","y","Bl"
"56","chr17",475,475,1,"*","x","Co"
"57","chr17",541,541,1,"*","x","Co"
"59","chr17",865,865,1,"*","x","Co"
"61","chr17",932,932,1,"*","x","Co"
"62","chr17",1940,1940,1,"*","x","Co"
"63","chr17",2002,2002,1,"*","x","Co"
"65","chr17",475,475,1,"*","y","Co"
"66","chr17",541,541,1,"*","y","Co"
"68","chr17",865,865,1,"*","y","Co"
"70","chr17",932,932,1,"*","y","Co"
"71","chr17",1940,1940,1,"*","y","Co"
"72","chr17",2002,2002,1,"*","y","Co"
"74","chr17",475,475,1,"*","x","ESC"
"75","chr17",541,541,1,"*","x","ESC"
"78","chr17",932,932,1,"*","x","ESC"
"79","chr17",1940,1940,1,"*","x","ESC"
"80","chr17",2002,2002,1,"*","x","ESC"
"82","chr17",475,475,1,"*","y","ESC"
"83","chr17",541,541,1,"*","y","ESC"
"86","chr17",932,932,1,"*","y","ESC"
"87","chr17",1940,1940,1,"*","y","ESC"
"88","chr17",2002,2002,1,"*","y","ESC"
"90","chr17",475,475,1,"*","x","FC"
"91","chr17",541,541,1,"*","x","FC"
"93","chr17",868,868,1,"*","x","FC"
"94","chr17",932,932,1,"*","x","FC"
"95","chr17",1940,1940,1,"*","x","FC"
"96","chr17",2002,2002,1,"*","x","FC"
"98","chr17",475,475,1,"*","y","FC"
"99","chr17",541,541,1,"*","y","FC"
"101","chr17",868,868,1,"*","y","FC"
"102","chr17",932,932,1,"*","y","FC"
"103","chr17",1940,1940,1,"*","y","FC"
"104","chr17",2002,2002,1,"*","y","FC"
"106","chr17",475,475,1,"*","x","Hi"
"107","chr17",478,478,1,"*","x","Hi"
"108","chr17",541,541,1,"*","x","Hi"
"111","chr17",932,932,1,"*","x","Hi"
"112","chr17",1940,1940,1,"*","x","Hi"
"113","chr17",2002,2002,1,"*","x","Hi"
"115","chr17",475,475,1,"*","y","Hi"
"116","chr17",478,478,1,"*","y","Hi"
"117","chr17",541,541,1,"*","y","Hi"
"120","chr17",932,932,1,"*","y","Hi"
"121","chr17",1940,1940,1,"*","y","Hi"
"122","chr17",2002,2002,1,"*","y","Hi"
"124","chr17",475,475,1,"*","x","LC"
"125","chr17",541,541,1,"*","x","LC"
"127","chr17",868,868,1,"*","x","LC"
"128","chr17",932,932,1,"*","x","LC"
"129","chr17",1940,1940,1,"*","x","LC"
"130","chr17",2002,2002,1,"*","x","LC"
"132","chr17",475,475,1,"*","y","LC"
"133","chr17",541,541,1,"*","y","LC"
"135","chr17",868,868,1,"*","y","LC"
"136","chr17",932,932,1,"*","y","LC"
"137","chr17",1940,1940,1,"*","y","LC"
"138","chr17",2002,2002,1,"*","y","LC"
"140","chr17",475,475,1,"*","x","Li"
"141","chr17",541,541,1,"*","x","Li"
"143","chr17",868,868,1,"*","x","Li"
"144","chr17",932,932,1,"*","x","Li"
"145","chr17",1940,1940,1,"*","x","Li"
"146","chr17",2002,2002,1,"*","x","Li"
"148","chr17",475,475,1,"*","y","Li"
"149","chr17",541,541,1,"*","y","Li"
"151","chr17",868,868,1,"*","y","Li"
"152","chr17",932,932,1,"*","y","Li"
"153","chr17",1940,1940,1,"*","y","Li"
"154","chr17",2002,2002,1,"*","y","Li"
"156","chr17",475,475,1,"*","x","Lu"
"157","chr17",478,478,1,"*","x","Lu"
"158","chr17",541,541,1,"*","x","Lu"
"162","chr17",932,932,1,"*","x","Lu"
"163","chr17",1940,1940,1,"*","x","Lu"
"164","chr17",2002,2002,1,"*","x","Lu"
"166","chr17",475,475,1,"*","y","Lu"
"167","chr17",478,478,1,"*","y","Lu"
"168","chr17",541,541,1,"*","y","Lu"
"172","chr17",932,932,1,"*","y","Lu"
"173","chr17",1940,1940,1,"*","y","Lu"
"174","chr17",2002,2002,1,"*","y","Lu"
"176","chr17",541,541,1,"*","x","LV"
"178","chr17",868,868,1,"*","x","LV"
"179","chr17",932,932,1,"*","x","LV"
"180","chr17",1940,1940,1,"*","x","LV"
"181","chr17",2002,2002,1,"*","x","LV"
"183","chr17",541,541,1,"*","y","LV"
"185","chr17",868,868,1,"*","y","LV"
"186","chr17",932,932,1,"*","y","LV"
"187","chr17",1940,1940,1,"*","y","LV"
"188","chr17",2002,2002,1,"*","y","LV"
"190","chr17",475,475,1,"*","x","MesC"
"191","chr17",541,541,1,"*","x","MesC"
"194","chr17",932,932,1,"*","x","MesC"
"195","chr17",1940,1940,1,"*","x","MesC"
"196","chr17",2002,2002,1,"*","x","MesC"
"198","chr17",475,475,1,"*","y","MesC"
"199","chr17",541,541,1,"*","y","MesC"
"202","chr17",932,932,1,"*","y","MesC"
"203","chr17",1940,1940,1,"*","y","MesC"
"204","chr17",2002,2002,1,"*","y","MesC"
"206","chr17",475,475,1,"*","x","MSC"
"207","chr17",541,541,1,"*","x","MSC"
"209","chr17",868,868,1,"*","x","MSC"
"210","chr17",932,932,1,"*","x","MSC"
"211","chr17",1940,1940,1,"*","x","MSC"
"212","chr17",2002,2002,1,"*","x","MSC"
"214","chr17",475,475,1,"*","y","MSC"
"215","chr17",541,541,1,"*","y","MSC"
"217","chr17",868,868,1,"*","y","MSC"
"218","chr17",932,932,1,"*","y","MSC"
"219","chr17",1940,1940,1,"*","y","MSC"
"220","chr17",2002,2002,1,"*","y","MSC"
"222","chr17",475,475,1,"*","x","NPC"
"223","chr17",541,541,1,"*","x","NPC"
"226","chr17",932,932,1,"*","x","NPC"
"227","chr17",1940,1940,1,"*","x","NPC"
"228","chr17",2002,2002,1,"*","x","NPC"
"230","chr17",475,475,1,"*","y","NPC"
"231","chr17",541,541,1,"*","y","NPC"
"234","chr17",932,932,1,"*","y","NPC"
"235","chr17",1940,1940,1,"*","y","NPC"
"236","chr17",2002,2002,1,"*","y","NPC"
"238","chr17",475,475,1,"*","x","Ov"
"240","chr17",541,541,1,"*","x","Ov"
"244","chr17",932,932,1,"*","x","Ov"
"245","chr17",1940,1940,1,"*","x","Ov"
"246","chr17",2002,2002,1,"*","x","Ov"
"248","chr17",475,475,1,"*","y","Ov"
"250","chr17",541,541,1,"*","y","Ov"
"254","chr17",932,932,1,"*","y","Ov"
"255","chr17",1940,1940,1,"*","y","Ov"
"256","chr17",2002,2002,1,"*","y","Ov"
"258","chr17",475,475,1,"*","x","Pa"
"259","chr17",478,478,1,"*","x","Pa"
"260","chr17",541,541,1,"*","x","Pa"
"262","chr17",864,864,1,"*","x","Pa"
"264","chr17",932,932,1,"*","x","Pa"
"265","chr17",1940,1940,1,"*","x","Pa"
"266","chr17",2002,2002,1,"*","x","Pa"
"268","chr17",475,475,1,"*","y","Pa"
"269","chr17",478,478,1,"*","y","Pa"
"270","chr17",541,541,1,"*","y","Pa"
"272","chr17",864,864,1,"*","y","Pa"
"274","chr17",932,932,1,"*","y","Pa"
"275","chr17",1940,1940,1,"*","y","Pa"
"276","chr17",2002,2002,1,"*","y","Pa"
"278","chr17",475,475,1,"*","x","PM"
"279","chr17",478,478,1,"*","x","PM"
"280","chr17",541,541,1,"*","x","PM"
"284","chr17",932,932,1,"*","x","PM"
"285","chr17",1940,1940,1,"*","x","PM"
"286","chr17",2002,2002,1,"*","x","PM"
"288","chr17",475,475,1,"*","y","PM"
"289","chr17",478,478,1,"*","y","PM"
"290","chr17",541,541,1,"*","y","PM"
"294","chr17",932,932,1,"*","y","PM"
"295","chr17",1940,1940,1,"*","y","PM"
"296","chr17",2002,2002,1,"*","y","PM"
"298","chr17",475,475,1,"*","x","RV"
"299","chr17",541,541,1,"*","x","RV"
"302","chr17",932,932,1,"*","x","RV"
"303","chr17",1940,1940,1,"*","x","RV"
"304","chr17",2002,2002,1,"*","x","RV"
"306","chr17",475,475,1,"*","y","RV"
"307","chr17",541,541,1,"*","y","RV"
"310","chr17",932,932,1,"*","y","RV"
"311","chr17",1940,1940,1,"*","y","RV"
"312","chr17",2002,2002,1,"*","y","RV"
"314","chr17",475,475,1,"*","x","SB"
"315","chr17",478,478,1,"*","x","SB"
"316","chr17",541,541,1,"*","x","SB"
"318","chr17",864,864,1,"*","x","SB"
"320","chr17",932,932,1,"*","x","SB"
"321","chr17",1940,1940,1,"*","x","SB"
"322","chr17",2002,2002,1,"*","x","SB"
"324","chr17",475,475,1,"*","y","SB"
"325","chr17",478,478,1,"*","y","SB"
"326","chr17",541,541,1,"*","y","SB"
"328","chr17",864,864,1,"*","y","SB"
"330","chr17",932,932,1,"*","y","SB"
"331","chr17",1940,1940,1,"*","y","SB"
"332","chr17",2002,2002,1,"*","y","SB"
"334","chr17",475,475,1,"*","x","Sp"
"335","chr17",541,541,1,"*","x","Sp"
"338","chr17",932,932,1,"*","x","Sp"
"339","chr17",1940,1940,1,"*","x","Sp"
"340","chr17",2002,2002,1,"*","x","Sp"
"342","chr17",475,475,1,"*","y","Sp"
"343","chr17",541,541,1,"*","y","Sp"
"346","chr17",932,932,1,"*","y","Sp"
"347","chr17",1940,1940,1,"*","y","Sp"
"348","chr17",2002,2002,1,"*","y","Sp"
"350","chr17",475,475,1,"*","x","TLC"
"351","chr17",541,541,1,"*","x","TLC"
"354","chr17",932,932,1,"*","x","TLC"
"355","chr17",1940,1940,1,"*","x","TLC"
"356","chr17",2002,2002,1,"*","x","TLC"
"358","chr17",475,475,1,"*","y","TLC"
"359","chr17",541,541,1,"*","y","TLC"
"362","chr17",932,932,1,"*","y","TLC"
"363","chr17",1940,1940,1,"*","y","TLC"
"364","chr17",2002,2002,1,"*","y","TLC"
