"","seqnames","start","end","width","strand","axis","ct"
"117","chr4",1234,1237,4,"*","y","Lu"
"123","chr4",1234,1237,4,"*","x","LV"
"128","chr4",1234,1237,4,"*","y","LV"
"134","chr4",1234,1237,4,"*","x","MesC"
"140","chr4",1234,1237,4,"*","y","MesC"
"145","chr4",1234,1237,4,"*","x","MSC"
"150","chr4",1234,1237,4,"*","y","MSC"
"156","chr4",1234,1237,4,"*","x","NPC"
"162","chr4",1234,1237,4,"*","y","NPC"
"168","chr4",1234,1237,4,"*","x","Ov"
"174","chr4",1234,1237,4,"*","y","Ov"
"180","chr4",1234,1237,4,"*","x","Pa"
"187","chr4",1234,1237,4,"*","y","Pa"
"194","chr4",1234,1237,4,"*","x","PM"
"201","chr4",1234,1237,4,"*","y","PM"
"207","chr4",1234,1237,4,"*","x","RV"
"212","chr4",1234,1237,4,"*","y","RV"
"218","chr4",1234,1237,4,"*","x","SB"
"225","chr4",1234,1237,4,"*","y","SB"
"232","chr4",1234,1237,4,"*","x","Sp"
"238","chr4",1234,1237,4,"*","y","Sp"
"244","chr4",1234,1237,4,"*","x","TLC"
"250","chr4",1234,1237,4,"*","y","TLC"
"6","chr4",4777,4779,3,"*","x","AG"
"12","chr4",4777,4779,3,"*","y","AG"
"17","chr4",4777,4779,3,"*","x","Ao"
"22","chr4",4777,4779,3,"*","y","Ao"
"27","chr4",4777,4779,3,"*","x","Bl"
"32","chr4",4777,4779,3,"*","y","Bl"
"39","chr4",4777,4779,3,"*","x","Co"
"46","chr4",4777,4779,3,"*","y","Co"
"52","chr4",4777,4779,3,"*","x","ESC"
"58","chr4",4777,4779,3,"*","y","ESC"
"64","chr4",4777,4779,3,"*","x","FC"
"70","chr4",4777,4779,3,"*","y","FC"
"77","chr4",4777,4779,3,"*","x","Hi"
"84","chr4",4777,4779,3,"*","y","Hi"
"90","chr4",4777,4779,3,"*","x","LC"
"96","chr4",4777,4779,3,"*","y","LC"
"101","chr4",4777,4779,3,"*","x","Li"
"106","chr4",4777,4779,3,"*","y","Li"
"113","chr4",4777,4779,3,"*","x","Lu"
"120","chr4",4777,4779,3,"*","y","Lu"
"125","chr4",4777,4779,3,"*","x","LV"
"130","chr4",4777,4779,3,"*","y","LV"
"136","chr4",4777,4779,3,"*","x","MesC"
"142","chr4",4777,4779,3,"*","y","MesC"
"147","chr4",4777,4779,3,"*","x","MSC"
"152","chr4",4777,4779,3,"*","y","MSC"
"158","chr4",4777,4779,3,"*","x","NPC"
"164","chr4",4777,4779,3,"*","y","NPC"
"170","chr4",4777,4779,3,"*","x","Ov"
"176","chr4",4777,4779,3,"*","y","Ov"
"183","chr4",4777,4779,3,"*","x","Pa"
"190","chr4",4777,4779,3,"*","y","Pa"
"197","chr4",4777,4779,3,"*","x","PM"
"204","chr4",4777,4779,3,"*","y","PM"
"209","chr4",4777,4779,3,"*","x","RV"
"214","chr4",4777,4779,3,"*","y","RV"
"221","chr4",4777,4779,3,"*","x","SB"
"228","chr4",4777,4779,3,"*","y","SB"
"234","chr4",4777,4779,3,"*","x","Sp"
"240","chr4",4777,4779,3,"*","y","Sp"
"246","chr4",4777,4779,3,"*","x","TLC"
"252","chr4",4777,4779,3,"*","y","TLC"
"3","chr4",233,234,2,"*","x","AG"
"9","chr4",233,234,2,"*","y","AG"
"24","chr4",233,234,2,"*","x","Bl"
"29","chr4",233,234,2,"*","y","Bl"
"35","chr4",233,234,2,"*","x","Co"
"42","chr4",233,234,2,"*","y","Co"
"60","chr4",233,234,2,"*","x","FC"
"66","chr4",233,234,2,"*","y","FC"
"108","chr4",233,234,2,"*","x","Lu"
"115","chr4",233,234,2,"*","y","Lu"
"166","chr4",233,234,2,"*","x","Ov"
"172","chr4",233,234,2,"*","y","Ov"
"178","chr4",233,234,2,"*","x","Pa"
"185","chr4",233,234,2,"*","y","Pa"
"192","chr4",233,234,2,"*","x","PM"
"199","chr4",233,234,2,"*","y","PM"
"206","chr4",233,234,2,"*","x","RV"
"211","chr4",233,234,2,"*","y","RV"
"217","chr4",233,234,2,"*","x","SB"
"224","chr4",233,234,2,"*","y","SB"
"230","chr4",233,234,2,"*","x","Sp"
"236","chr4",233,234,2,"*","y","Sp"
"1","chr4",37,37,1,"*","x","AG"
"2","chr4",230,230,1,"*","x","AG"
"7","chr4",37,37,1,"*","y","AG"
"8","chr4",230,230,1,"*","y","AG"
"13","chr4",37,37,1,"*","x","Ao"
"14","chr4",233,233,1,"*","x","Ao"
"18","chr4",37,37,1,"*","y","Ao"
"19","chr4",233,233,1,"*","y","Ao"
"23","chr4",37,37,1,"*","x","Bl"
"28","chr4",37,37,1,"*","y","Bl"
"33","chr4",37,37,1,"*","x","Co"
"34","chr4",230,230,1,"*","x","Co"
"36","chr4",1229,1229,1,"*","x","Co"
"40","chr4",37,37,1,"*","y","Co"
"41","chr4",230,230,1,"*","y","Co"
"43","chr4",1229,1229,1,"*","y","Co"
"47","chr4",37,37,1,"*","x","ESC"
"48","chr4",233,233,1,"*","x","ESC"
"49","chr4",1229,1229,1,"*","x","ESC"
"53","chr4",37,37,1,"*","y","ESC"
"54","chr4",233,233,1,"*","y","ESC"
"55","chr4",1229,1229,1,"*","y","ESC"
"59","chr4",37,37,1,"*","x","FC"
"61","chr4",1229,1229,1,"*","x","FC"
"65","chr4",37,37,1,"*","y","FC"
"67","chr4",1229,1229,1,"*","y","FC"
"71","chr4",37,37,1,"*","x","Hi"
"72","chr4",230,230,1,"*","x","Hi"
"73","chr4",233,233,1,"*","x","Hi"
"74","chr4",1229,1229,1,"*","x","Hi"
"78","chr4",37,37,1,"*","y","Hi"
"79","chr4",230,230,1,"*","y","Hi"
"80","chr4",233,233,1,"*","y","Hi"
"81","chr4",1229,1229,1,"*","y","Hi"
"85","chr4",37,37,1,"*","x","LC"
"86","chr4",230,230,1,"*","x","LC"
"87","chr4",233,233,1,"*","x","LC"
"91","chr4",37,37,1,"*","y","LC"
"92","chr4",230,230,1,"*","y","LC"
"93","chr4",233,233,1,"*","y","LC"
"97","chr4",37,37,1,"*","x","Li"
"98","chr4",233,233,1,"*","x","Li"
"102","chr4",37,37,1,"*","y","Li"
"103","chr4",233,233,1,"*","y","Li"
"107","chr4",37,37,1,"*","x","Lu"
"109","chr4",1229,1229,1,"*","x","Lu"
"112","chr4",1887,1887,1,"*","x","Lu"
"114","chr4",37,37,1,"*","y","Lu"
"116","chr4",1229,1229,1,"*","y","Lu"
"119","chr4",1887,1887,1,"*","y","Lu"
"121","chr4",37,37,1,"*","x","LV"
"122","chr4",233,233,1,"*","x","LV"
"126","chr4",37,37,1,"*","y","LV"
"127","chr4",233,233,1,"*","y","LV"
"131","chr4",37,37,1,"*","x","MesC"
"132","chr4",233,233,1,"*","x","MesC"
"133","chr4",1229,1229,1,"*","x","MesC"
"137","chr4",37,37,1,"*","y","MesC"
"138","chr4",233,233,1,"*","y","MesC"
"139","chr4",1229,1229,1,"*","y","MesC"
"143","chr4",37,37,1,"*","x","MSC"
"144","chr4",233,233,1,"*","x","MSC"
"148","chr4",37,37,1,"*","y","MSC"
"149","chr4",233,233,1,"*","y","MSC"
"153","chr4",37,37,1,"*","x","NPC"
"154","chr4",233,233,1,"*","x","NPC"
"155","chr4",1229,1229,1,"*","x","NPC"
"159","chr4",37,37,1,"*","y","NPC"
"160","chr4",233,233,1,"*","y","NPC"
"161","chr4",1229,1229,1,"*","y","NPC"
"165","chr4",37,37,1,"*","x","Ov"
"167","chr4",1229,1229,1,"*","x","Ov"
"171","chr4",37,37,1,"*","y","Ov"
"173","chr4",1229,1229,1,"*","y","Ov"
"177","chr4",37,37,1,"*","x","Pa"
"179","chr4",1229,1229,1,"*","x","Pa"
"182","chr4",1887,1887,1,"*","x","Pa"
"184","chr4",37,37,1,"*","y","Pa"
"186","chr4",1229,1229,1,"*","y","Pa"
"189","chr4",1887,1887,1,"*","y","Pa"
"191","chr4",37,37,1,"*","x","PM"
"193","chr4",1229,1229,1,"*","x","PM"
"195","chr4",1239,1239,1,"*","x","PM"
"198","chr4",37,37,1,"*","y","PM"
"200","chr4",1229,1229,1,"*","y","PM"
"202","chr4",1239,1239,1,"*","y","PM"
"205","chr4",37,37,1,"*","x","RV"
"210","chr4",37,37,1,"*","y","RV"
"215","chr4",37,37,1,"*","x","SB"
"216","chr4",230,230,1,"*","x","SB"
"220","chr4",1887,1887,1,"*","x","SB"
"222","chr4",37,37,1,"*","y","SB"
"223","chr4",230,230,1,"*","y","SB"
"227","chr4",1887,1887,1,"*","y","SB"
"229","chr4",37,37,1,"*","x","Sp"
"231","chr4",1229,1229,1,"*","x","Sp"
"235","chr4",37,37,1,"*","y","Sp"
"237","chr4",1229,1229,1,"*","y","Sp"
"241","chr4",37,37,1,"*","x","TLC"
"242","chr4",233,233,1,"*","x","TLC"
"243","chr4",1229,1229,1,"*","x","TLC"
"247","chr4",37,37,1,"*","y","TLC"
"248","chr4",233,233,1,"*","y","TLC"
"249","chr4",1229,1229,1,"*","y","TLC"
