"","seqnames","start","end","width","strand","axis","ct"
"217","chr19",1356,1356,1,"*","x","Li"
"218","chr19",1479,1479,1,"*","x","Li"
"220","chr19",30,30,1,"*","y","Li"
"221","chr19",62,62,1,"*","y","Li"
"222","chr19",209,209,1,"*","y","Li"
"223","chr19",218,218,1,"*","y","Li"
"224","chr19",514,514,1,"*","y","Li"
"226","chr19",920,920,1,"*","y","Li"
"227","chr19",945,945,1,"*","y","Li"
"228","chr19",1266,1266,1,"*","y","Li"
"229","chr19",1356,1356,1,"*","y","Li"
"230","chr19",1479,1479,1,"*","y","Li"
"232","chr19",4,4,1,"*","x","Lu"
"233","chr19",30,30,1,"*","x","Lu"
"234","chr19",62,62,1,"*","x","Lu"
"235","chr19",209,209,1,"*","x","Lu"
"236","chr19",218,218,1,"*","x","Lu"
"237","chr19",514,514,1,"*","x","Lu"
"239","chr19",920,920,1,"*","x","Lu"
"240","chr19",945,945,1,"*","x","Lu"
"241","chr19",1266,1266,1,"*","x","Lu"
"242","chr19",1356,1356,1,"*","x","Lu"
"243","chr19",1479,1479,1,"*","x","Lu"
"245","chr19",4,4,1,"*","y","Lu"
"246","chr19",30,30,1,"*","y","Lu"
"247","chr19",62,62,1,"*","y","Lu"
"248","chr19",209,209,1,"*","y","Lu"
"249","chr19",218,218,1,"*","y","Lu"
"250","chr19",514,514,1,"*","y","Lu"
"252","chr19",920,920,1,"*","y","Lu"
"253","chr19",945,945,1,"*","y","Lu"
"254","chr19",1266,1266,1,"*","y","Lu"
"255","chr19",1356,1356,1,"*","y","Lu"
"256","chr19",1479,1479,1,"*","y","Lu"
"258","chr19",30,30,1,"*","x","LV"
"259","chr19",62,62,1,"*","x","LV"
"260","chr19",184,184,1,"*","x","LV"
"261","chr19",209,209,1,"*","x","LV"
"262","chr19",218,218,1,"*","x","LV"
"263","chr19",514,514,1,"*","x","LV"
"265","chr19",920,920,1,"*","x","LV"
"266","chr19",945,945,1,"*","x","LV"
"267","chr19",1266,1266,1,"*","x","LV"
"268","chr19",1356,1356,1,"*","x","LV"
"269","chr19",1479,1479,1,"*","x","LV"
"271","chr19",30,30,1,"*","y","LV"
"272","chr19",62,62,1,"*","y","LV"
"273","chr19",184,184,1,"*","y","LV"
"274","chr19",209,209,1,"*","y","LV"
"275","chr19",218,218,1,"*","y","LV"
"276","chr19",514,514,1,"*","y","LV"
"278","chr19",920,920,1,"*","y","LV"
"279","chr19",945,945,1,"*","y","LV"
"280","chr19",1266,1266,1,"*","y","LV"
"281","chr19",1356,1356,1,"*","y","LV"
"282","chr19",1479,1479,1,"*","y","LV"
"284","chr19",30,30,1,"*","x","MesC"
"285","chr19",62,62,1,"*","x","MesC"
"286","chr19",184,184,1,"*","x","MesC"
"287","chr19",209,209,1,"*","x","MesC"
"288","chr19",218,218,1,"*","x","MesC"
"289","chr19",514,514,1,"*","x","MesC"
"291","chr19",920,920,1,"*","x","MesC"
"292","chr19",945,945,1,"*","x","MesC"
"293","chr19",1266,1266,1,"*","x","MesC"
"294","chr19",1356,1356,1,"*","x","MesC"
"295","chr19",1479,1479,1,"*","x","MesC"
"297","chr19",30,30,1,"*","y","MesC"
"298","chr19",62,62,1,"*","y","MesC"
"299","chr19",184,184,1,"*","y","MesC"
"300","chr19",209,209,1,"*","y","MesC"
"301","chr19",218,218,1,"*","y","MesC"
"302","chr19",514,514,1,"*","y","MesC"
"304","chr19",920,920,1,"*","y","MesC"
"305","chr19",945,945,1,"*","y","MesC"
"306","chr19",1266,1266,1,"*","y","MesC"
"307","chr19",1356,1356,1,"*","y","MesC"
"308","chr19",1479,1479,1,"*","y","MesC"
"310","chr19",30,30,1,"*","x","MSC"
"311","chr19",62,62,1,"*","x","MSC"
"312","chr19",184,184,1,"*","x","MSC"
"313","chr19",209,209,1,"*","x","MSC"
"314","chr19",218,218,1,"*","x","MSC"
"315","chr19",514,514,1,"*","x","MSC"
"317","chr19",755,755,1,"*","x","MSC"
"318","chr19",920,920,1,"*","x","MSC"
"319","chr19",945,945,1,"*","x","MSC"
"320","chr19",1266,1266,1,"*","x","MSC"
"321","chr19",1356,1356,1,"*","x","MSC"
"322","chr19",1479,1479,1,"*","x","MSC"
"324","chr19",30,30,1,"*","y","MSC"
"325","chr19",62,62,1,"*","y","MSC"
"326","chr19",184,184,1,"*","y","MSC"
"327","chr19",209,209,1,"*","y","MSC"
"328","chr19",218,218,1,"*","y","MSC"
"329","chr19",514,514,1,"*","y","MSC"
"331","chr19",755,755,1,"*","y","MSC"
"332","chr19",920,920,1,"*","y","MSC"
"333","chr19",945,945,1,"*","y","MSC"
"334","chr19",1266,1266,1,"*","y","MSC"
"335","chr19",1356,1356,1,"*","y","MSC"
"336","chr19",1479,1479,1,"*","y","MSC"
"337","chr19",1,1,1,"*","x","NPC"
"338","chr19",30,30,1,"*","x","NPC"
"339","chr19",62,62,1,"*","x","NPC"
"340","chr19",209,209,1,"*","x","NPC"
"341","chr19",218,218,1,"*","x","NPC"
"342","chr19",514,514,1,"*","x","NPC"
"344","chr19",920,920,1,"*","x","NPC"
"345","chr19",945,945,1,"*","x","NPC"
"346","chr19",1266,1266,1,"*","x","NPC"
"347","chr19",1356,1356,1,"*","x","NPC"
"348","chr19",1479,1479,1,"*","x","NPC"
"349","chr19",1,1,1,"*","y","NPC"
"350","chr19",30,30,1,"*","y","NPC"
"351","chr19",62,62,1,"*","y","NPC"
"352","chr19",209,209,1,"*","y","NPC"
"353","chr19",218,218,1,"*","y","NPC"
"354","chr19",514,514,1,"*","y","NPC"
"356","chr19",920,920,1,"*","y","NPC"
"357","chr19",945,945,1,"*","y","NPC"
"358","chr19",1266,1266,1,"*","y","NPC"
"359","chr19",1356,1356,1,"*","y","NPC"
"360","chr19",1479,1479,1,"*","y","NPC"
"362","chr19",4,4,1,"*","x","Ov"
"363","chr19",30,30,1,"*","x","Ov"
"364","chr19",62,62,1,"*","x","Ov"
"365","chr19",209,209,1,"*","x","Ov"
"366","chr19",218,218,1,"*","x","Ov"
"367","chr19",514,514,1,"*","x","Ov"
"369","chr19",920,920,1,"*","x","Ov"
"370","chr19",945,945,1,"*","x","Ov"
"371","chr19",1266,1266,1,"*","x","Ov"
"372","chr19",1356,1356,1,"*","x","Ov"
"373","chr19",1479,1479,1,"*","x","Ov"
"375","chr19",4,4,1,"*","y","Ov"
"376","chr19",30,30,1,"*","y","Ov"
"377","chr19",62,62,1,"*","y","Ov"
"378","chr19",209,209,1,"*","y","Ov"
"379","chr19",218,218,1,"*","y","Ov"
"380","chr19",514,514,1,"*","y","Ov"
"382","chr19",920,920,1,"*","y","Ov"
"383","chr19",945,945,1,"*","y","Ov"
"384","chr19",1266,1266,1,"*","y","Ov"
"385","chr19",1356,1356,1,"*","y","Ov"
"386","chr19",1479,1479,1,"*","y","Ov"
"388","chr19",30,30,1,"*","x","Pa"
"389","chr19",62,62,1,"*","x","Pa"
"390","chr19",209,209,1,"*","x","Pa"
"391","chr19",218,218,1,"*","x","Pa"
"392","chr19",514,514,1,"*","x","Pa"
"394","chr19",755,755,1,"*","x","Pa"
"395","chr19",920,920,1,"*","x","Pa"
"396","chr19",945,945,1,"*","x","Pa"
"397","chr19",1266,1266,1,"*","x","Pa"
"398","chr19",1356,1356,1,"*","x","Pa"
"399","chr19",1479,1479,1,"*","x","Pa"
"401","chr19",30,30,1,"*","y","Pa"
"402","chr19",62,62,1,"*","y","Pa"
"403","chr19",209,209,1,"*","y","Pa"
"404","chr19",218,218,1,"*","y","Pa"
"405","chr19",514,514,1,"*","y","Pa"
"407","chr19",755,755,1,"*","y","Pa"
"408","chr19",920,920,1,"*","y","Pa"
"409","chr19",945,945,1,"*","y","Pa"
"410","chr19",1266,1266,1,"*","y","Pa"
"411","chr19",1356,1356,1,"*","y","Pa"
"412","chr19",1479,1479,1,"*","y","Pa"
"414","chr19",4,4,1,"*","x","PM"
"415","chr19",30,30,1,"*","x","PM"
"416","chr19",62,62,1,"*","x","PM"
"417","chr19",184,184,1,"*","x","PM"
"418","chr19",209,209,1,"*","x","PM"
"419","chr19",218,218,1,"*","x","PM"
"420","chr19",514,514,1,"*","x","PM"
"422","chr19",755,755,1,"*","x","PM"
"423","chr19",920,920,1,"*","x","PM"
"424","chr19",945,945,1,"*","x","PM"
"425","chr19",1026,1026,1,"*","x","PM"
"426","chr19",1266,1266,1,"*","x","PM"
"427","chr19",1356,1356,1,"*","x","PM"
"428","chr19",1479,1479,1,"*","x","PM"
"430","chr19",4,4,1,"*","y","PM"
"431","chr19",30,30,1,"*","y","PM"
"432","chr19",62,62,1,"*","y","PM"
"433","chr19",184,184,1,"*","y","PM"
"434","chr19",209,209,1,"*","y","PM"
"435","chr19",218,218,1,"*","y","PM"
"436","chr19",514,514,1,"*","y","PM"
"438","chr19",755,755,1,"*","y","PM"
"439","chr19",920,920,1,"*","y","PM"
"440","chr19",945,945,1,"*","y","PM"
"441","chr19",1026,1026,1,"*","y","PM"
"442","chr19",1266,1266,1,"*","y","PM"
"443","chr19",1356,1356,1,"*","y","PM"
"444","chr19",1479,1479,1,"*","y","PM"
"446","chr19",30,30,1,"*","x","RV"
"447","chr19",62,62,1,"*","x","RV"
"448","chr19",209,209,1,"*","x","RV"
"449","chr19",218,218,1,"*","x","RV"
"450","chr19",514,514,1,"*","x","RV"
"452","chr19",920,920,1,"*","x","RV"
"453","chr19",945,945,1,"*","x","RV"
"454","chr19",1266,1266,1,"*","x","RV"
"455","chr19",1356,1356,1,"*","x","RV"
"456","chr19",1479,1479,1,"*","x","RV"
"458","chr19",30,30,1,"*","y","RV"
"459","chr19",62,62,1,"*","y","RV"
"460","chr19",209,209,1,"*","y","RV"
"461","chr19",218,218,1,"*","y","RV"
"462","chr19",514,514,1,"*","y","RV"
"464","chr19",920,920,1,"*","y","RV"
"465","chr19",945,945,1,"*","y","RV"
"466","chr19",1266,1266,1,"*","y","RV"
"467","chr19",1356,1356,1,"*","y","RV"
"468","chr19",1479,1479,1,"*","y","RV"
"470","chr19",30,30,1,"*","x","SB"
"471","chr19",62,62,1,"*","x","SB"
"472","chr19",209,209,1,"*","x","SB"
"473","chr19",218,218,1,"*","x","SB"
"474","chr19",514,514,1,"*","x","SB"
"476","chr19",755,755,1,"*","x","SB"
"477","chr19",920,920,1,"*","x","SB"
"478","chr19",945,945,1,"*","x","SB"
"479","chr19",1266,1266,1,"*","x","SB"
"480","chr19",1356,1356,1,"*","x","SB"
"481","chr19",1479,1479,1,"*","x","SB"
"483","chr19",30,30,1,"*","y","SB"
"484","chr19",62,62,1,"*","y","SB"
"485","chr19",209,209,1,"*","y","SB"
"486","chr19",218,218,1,"*","y","SB"
"487","chr19",514,514,1,"*","y","SB"
"489","chr19",755,755,1,"*","y","SB"
"490","chr19",920,920,1,"*","y","SB"
"491","chr19",945,945,1,"*","y","SB"
"492","chr19",1266,1266,1,"*","y","SB"
"493","chr19",1356,1356,1,"*","y","SB"
"494","chr19",1479,1479,1,"*","y","SB"
"496","chr19",4,4,1,"*","x","Sp"
"497","chr19",30,30,1,"*","x","Sp"
"498","chr19",62,62,1,"*","x","Sp"
"499","chr19",209,209,1,"*","x","Sp"
"500","chr19",218,218,1,"*","x","Sp"
"501","chr19",514,514,1,"*","x","Sp"
"503","chr19",920,920,1,"*","x","Sp"
"504","chr19",945,945,1,"*","x","Sp"
"505","chr19",1266,1266,1,"*","x","Sp"
"506","chr19",1356,1356,1,"*","x","Sp"
"507","chr19",1479,1479,1,"*","x","Sp"
"509","chr19",4,4,1,"*","y","Sp"
"510","chr19",30,30,1,"*","y","Sp"
"511","chr19",62,62,1,"*","y","Sp"
"512","chr19",209,209,1,"*","y","Sp"
"513","chr19",218,218,1,"*","y","Sp"
"514","chr19",514,514,1,"*","y","Sp"
"516","chr19",920,920,1,"*","y","Sp"
"517","chr19",945,945,1,"*","y","Sp"
"518","chr19",1266,1266,1,"*","y","Sp"
"519","chr19",1356,1356,1,"*","y","Sp"
"520","chr19",1479,1479,1,"*","y","Sp"
"521","chr19",1,1,1,"*","x","TLC"
"522","chr19",30,30,1,"*","x","TLC"
"523","chr19",62,62,1,"*","x","TLC"
"524","chr19",209,209,1,"*","x","TLC"
"525","chr19",218,218,1,"*","x","TLC"
"526","chr19",514,514,1,"*","x","TLC"
"528","chr19",755,755,1,"*","x","TLC"
"529","chr19",920,920,1,"*","x","TLC"
"530","chr19",945,945,1,"*","x","TLC"
"531","chr19",1266,1266,1,"*","x","TLC"
"532","chr19",1356,1356,1,"*","x","TLC"
"533","chr19",1479,1479,1,"*","x","TLC"
"534","chr19",1,1,1,"*","y","TLC"
"535","chr19",30,30,1,"*","y","TLC"
"536","chr19",62,62,1,"*","y","TLC"
"537","chr19",209,209,1,"*","y","TLC"
"538","chr19",218,218,1,"*","y","TLC"
"539","chr19",514,514,1,"*","y","TLC"
"541","chr19",755,755,1,"*","y","TLC"
"542","chr19",920,920,1,"*","y","TLC"
"543","chr19",945,945,1,"*","y","TLC"
"544","chr19",1266,1266,1,"*","y","TLC"
"545","chr19",1356,1356,1,"*","y","TLC"
"546","chr19",1479,1479,1,"*","y","TLC"
