"","seqnames","start","end","width","strand","axis","ct"
"134","chr15",536,547,12,"*","x","Hi"
"146","chr15",536,547,12,"*","y","Hi"
"158","chr15",536,547,12,"*","x","LC"
"167","chr15",536,547,12,"*","y","LC"
"176","chr15",536,547,12,"*","x","Li"
"185","chr15",536,547,12,"*","y","Li"
"195","chr15",536,547,12,"*","x","Lu"
"210","chr15",536,547,12,"*","y","Lu"
"225","chr15",536,547,12,"*","x","LV"
"235","chr15",536,547,12,"*","y","LV"
"244","chr15",536,547,12,"*","x","MesC"
"254","chr15",536,547,12,"*","y","MesC"
"265","chr15",536,547,12,"*","x","MSC"
"275","chr15",536,547,12,"*","y","MSC"
"285","chr15",536,547,12,"*","x","NPC"
"298","chr15",536,547,12,"*","y","NPC"
"311","chr15",536,547,12,"*","x","Ov"
"323","chr15",536,547,12,"*","y","Ov"
"335","chr15",536,547,12,"*","x","Pa"
"347","chr15",536,547,12,"*","y","Pa"
"358","chr15",536,547,12,"*","x","PM"
"372","chr15",536,547,12,"*","y","PM"
"387","chr15",536,547,12,"*","x","RV"
"398","chr15",536,547,12,"*","y","RV"
"409","chr15",536,547,12,"*","x","SB"
"421","chr15",536,547,12,"*","y","SB"
"432","chr15",536,547,12,"*","x","Sp"
"444","chr15",536,547,12,"*","y","Sp"
"457","chr15",536,547,12,"*","x","TLC"
"469","chr15",536,547,12,"*","y","TLC"
"203","chr15",2068,2072,5,"*","x","Lu"
"218","chr15",2068,2072,5,"*","y","Lu"
"9","chr15",2069,2072,4,"*","x","AG"
"20","chr15",2069,2072,4,"*","y","AG"
"29","chr15",2069,2072,4,"*","x","Ao"
"38","chr15",2069,2072,4,"*","y","Ao"
"48","chr15",2069,2072,4,"*","x","Bl"
"60","chr15",2069,2072,4,"*","y","Bl"
"73","chr15",2069,2072,4,"*","x","Co"
"85","chr15",2069,2072,4,"*","y","Co"
"98","chr15",2069,2072,4,"*","x","ESC"
"110","chr15",2069,2072,4,"*","y","ESC"
"141","chr15",2069,2072,4,"*","x","Hi"
"153","chr15",2069,2072,4,"*","y","Hi"
"163","chr15",2069,2072,4,"*","x","LC"
"172","chr15",2069,2072,4,"*","y","LC"
"181","chr15",2069,2072,4,"*","x","Li"
"190","chr15",2069,2072,4,"*","y","Li"
"230","chr15",2069,2072,4,"*","x","LV"
"240","chr15",2069,2072,4,"*","y","LV"
"270","chr15",2069,2072,4,"*","x","MSC"
"280","chr15",2069,2072,4,"*","y","MSC"
"317","chr15",2069,2072,4,"*","x","Ov"
"329","chr15",2069,2072,4,"*","y","Ov"
"341","chr15",2069,2072,4,"*","x","Pa"
"353","chr15",2069,2072,4,"*","y","Pa"
"366","chr15",2069,2072,4,"*","x","PM"
"380","chr15",2069,2072,4,"*","y","PM"
"392","chr15",2069,2072,4,"*","x","RV"
"403","chr15",2069,2072,4,"*","y","RV"
"415","chr15",2069,2072,4,"*","x","SB"
"427","chr15",2069,2072,4,"*","y","SB"
"438","chr15",2069,2072,4,"*","x","Sp"
"450","chr15",2069,2072,4,"*","y","Sp"
"4","chr15",556,557,2,"*","x","AG"
"10","chr15",2078,2079,2,"*","x","AG"
"15","chr15",556,557,2,"*","y","AG"
"21","chr15",2078,2079,2,"*","y","AG"
"25","chr15",556,557,2,"*","x","Ao"
"30","chr15",2078,2079,2,"*","x","Ao"
"34","chr15",556,557,2,"*","y","Ao"
"39","chr15",2078,2079,2,"*","y","Ao"
"44","chr15",556,557,2,"*","x","Bl"
"50","chr15",2078,2079,2,"*","x","Bl"
"56","chr15",556,557,2,"*","y","Bl"
"62","chr15",2078,2079,2,"*","y","Bl"
"67","chr15",556,557,2,"*","x","Co"
"75","chr15",2078,2079,2,"*","x","Co"
"79","chr15",556,557,2,"*","y","Co"
"87","chr15",2078,2079,2,"*","y","Co"
"92","chr15",556,557,2,"*","x","ESC"
"99","chr15",2078,2079,2,"*","x","ESC"
"104","chr15",556,557,2,"*","y","ESC"
"111","chr15",2078,2079,2,"*","y","ESC"
"115","chr15",556,557,2,"*","x","FC"
"121","chr15",2078,2079,2,"*","x","FC"
"125","chr15",556,557,2,"*","y","FC"
"131","chr15",2078,2079,2,"*","y","FC"
"135","chr15",556,557,2,"*","x","Hi"
"142","chr15",2075,2076,2,"*","x","Hi"
"143","chr15",2078,2079,2,"*","x","Hi"
"147","chr15",556,557,2,"*","y","Hi"
"154","chr15",2075,2076,2,"*","y","Hi"
"155","chr15",2078,2079,2,"*","y","Hi"
"159","chr15",556,557,2,"*","x","LC"
"164","chr15",2078,2079,2,"*","x","LC"
"168","chr15",556,557,2,"*","y","LC"
"173","chr15",2078,2079,2,"*","y","LC"
"177","chr15",556,557,2,"*","x","Li"
"182","chr15",2078,2079,2,"*","x","Li"
"186","chr15",556,557,2,"*","y","Li"
"191","chr15",2078,2079,2,"*","y","Li"
"196","chr15",556,557,2,"*","x","Lu"
"204","chr15",2075,2076,2,"*","x","Lu"
"205","chr15",2078,2079,2,"*","x","Lu"
"211","chr15",556,557,2,"*","y","Lu"
"219","chr15",2075,2076,2,"*","y","Lu"
"220","chr15",2078,2079,2,"*","y","Lu"
"226","chr15",556,557,2,"*","x","LV"
"231","chr15",2078,2079,2,"*","x","LV"
"236","chr15",556,557,2,"*","y","LV"
"241","chr15",2078,2079,2,"*","y","LV"
"245","chr15",556,557,2,"*","x","MesC"
"249","chr15",2069,2070,2,"*","x","MesC"
"251","chr15",2078,2079,2,"*","x","MesC"
"255","chr15",556,557,2,"*","y","MesC"
"259","chr15",2069,2070,2,"*","y","MesC"
"261","chr15",2078,2079,2,"*","y","MesC"
"271","chr15",2078,2079,2,"*","x","MSC"
"281","chr15",2078,2079,2,"*","y","MSC"
"291","chr15",2069,2070,2,"*","x","NPC"
"293","chr15",2078,2079,2,"*","x","NPC"
"304","chr15",2069,2070,2,"*","y","NPC"
"306","chr15",2078,2079,2,"*","y","NPC"
"312","chr15",556,557,2,"*","x","Ov"
"318","chr15",2078,2079,2,"*","x","Ov"
"319","chr15",2125,2126,2,"*","x","Ov"
"324","chr15",556,557,2,"*","y","Ov"
"330","chr15",2078,2079,2,"*","y","Ov"
"331","chr15",2125,2126,2,"*","y","Ov"
"336","chr15",556,557,2,"*","x","Pa"
"342","chr15",2078,2079,2,"*","x","Pa"
"348","chr15",556,557,2,"*","y","Pa"
"354","chr15",2078,2079,2,"*","y","Pa"
"359","chr15",556,557,2,"*","x","PM"
"368","chr15",2078,2079,2,"*","x","PM"
"373","chr15",556,557,2,"*","y","PM"
"382","chr15",2078,2079,2,"*","y","PM"
"388","chr15",556,557,2,"*","x","RV"
"393","chr15",2078,2079,2,"*","x","RV"
"399","chr15",556,557,2,"*","y","RV"
"404","chr15",2078,2079,2,"*","y","RV"
"410","chr15",556,557,2,"*","x","SB"
"417","chr15",2078,2079,2,"*","x","SB"
"422","chr15",556,557,2,"*","y","SB"
"429","chr15",2078,2079,2,"*","y","SB"
"433","chr15",556,557,2,"*","x","Sp"
"440","chr15",2078,2079,2,"*","x","Sp"
"445","chr15",556,557,2,"*","y","Sp"
"452","chr15",2078,2079,2,"*","y","Sp"
"465","chr15",2078,2079,2,"*","x","TLC"
"477","chr15",2078,2079,2,"*","y","TLC"
"2","chr15",533,533,1,"*","x","AG"
"5","chr15",566,566,1,"*","x","AG"
"6","chr15",569,569,1,"*","x","AG"
"7","chr15",589,589,1,"*","x","AG"
"8","chr15",730,730,1,"*","x","AG"
"11","chr15",2564,2564,1,"*","x","AG"
"13","chr15",533,533,1,"*","y","AG"
"16","chr15",566,566,1,"*","y","AG"
"17","chr15",569,569,1,"*","y","AG"
"18","chr15",589,589,1,"*","y","AG"
"19","chr15",730,730,1,"*","y","AG"
"22","chr15",2564,2564,1,"*","y","AG"
"26","chr15",566,566,1,"*","x","Ao"
"27","chr15",589,589,1,"*","x","Ao"
"28","chr15",730,730,1,"*","x","Ao"
"31","chr15",2564,2564,1,"*","x","Ao"
"35","chr15",566,566,1,"*","y","Ao"
"36","chr15",589,589,1,"*","y","Ao"
"37","chr15",730,730,1,"*","y","Ao"
"40","chr15",2564,2564,1,"*","y","Ao"
"42","chr15",533,533,1,"*","x","Bl"
"45","chr15",566,566,1,"*","x","Bl"
"46","chr15",589,589,1,"*","x","Bl"
"47","chr15",730,730,1,"*","x","Bl"
"49","chr15",2076,2076,1,"*","x","Bl"
"51","chr15",2126,2126,1,"*","x","Bl"
"52","chr15",2564,2564,1,"*","x","Bl"
"54","chr15",533,533,1,"*","y","Bl"
"57","chr15",566,566,1,"*","y","Bl"
"58","chr15",589,589,1,"*","y","Bl"
"59","chr15",730,730,1,"*","y","Bl"
"61","chr15",2076,2076,1,"*","y","Bl"
"63","chr15",2126,2126,1,"*","y","Bl"
"64","chr15",2564,2564,1,"*","y","Bl"
"68","chr15",566,566,1,"*","x","Co"
"69","chr15",569,569,1,"*","x","Co"
"70","chr15",589,589,1,"*","x","Co"
"71","chr15",730,730,1,"*","x","Co"
"72","chr15",772,772,1,"*","x","Co"
"74","chr15",2075,2075,1,"*","x","Co"
"76","chr15",2564,2564,1,"*","x","Co"
"80","chr15",566,566,1,"*","y","Co"
"81","chr15",569,569,1,"*","y","Co"
"82","chr15",589,589,1,"*","y","Co"
"83","chr15",730,730,1,"*","y","Co"
"84","chr15",772,772,1,"*","y","Co"
"86","chr15",2075,2075,1,"*","y","Co"
"88","chr15",2564,2564,1,"*","y","Co"
"90","chr15",533,533,1,"*","x","ESC"
"93","chr15",566,566,1,"*","x","ESC"
"94","chr15",569,569,1,"*","x","ESC"
"95","chr15",589,589,1,"*","x","ESC"
"96","chr15",730,730,1,"*","x","ESC"
"97","chr15",768,768,1,"*","x","ESC"
"100","chr15",2564,2564,1,"*","x","ESC"
"102","chr15",533,533,1,"*","y","ESC"
"105","chr15",566,566,1,"*","y","ESC"
"106","chr15",569,569,1,"*","y","ESC"
"107","chr15",589,589,1,"*","y","ESC"
"108","chr15",730,730,1,"*","y","ESC"
"109","chr15",768,768,1,"*","y","ESC"
"112","chr15",2564,2564,1,"*","y","ESC"
"116","chr15",566,566,1,"*","x","FC"
"117","chr15",589,589,1,"*","x","FC"
"118","chr15",730,730,1,"*","x","FC"
"119","chr15",2069,2069,1,"*","x","FC"
"120","chr15",2072,2072,1,"*","x","FC"
"122","chr15",2564,2564,1,"*","x","FC"
"126","chr15",566,566,1,"*","y","FC"
"127","chr15",589,589,1,"*","y","FC"
"128","chr15",730,730,1,"*","y","FC"
"129","chr15",2069,2069,1,"*","y","FC"
"130","chr15",2072,2072,1,"*","y","FC"
"132","chr15",2564,2564,1,"*","y","FC"
"136","chr15",566,566,1,"*","x","Hi"
"137","chr15",569,569,1,"*","x","Hi"
"138","chr15",589,589,1,"*","x","Hi"
"139","chr15",730,730,1,"*","x","Hi"
"140","chr15",772,772,1,"*","x","Hi"
"144","chr15",2564,2564,1,"*","x","Hi"
"148","chr15",566,566,1,"*","y","Hi"
"149","chr15",569,569,1,"*","y","Hi"
"150","chr15",589,589,1,"*","y","Hi"
"151","chr15",730,730,1,"*","y","Hi"
"152","chr15",772,772,1,"*","y","Hi"
"156","chr15",2564,2564,1,"*","y","Hi"
"160","chr15",566,566,1,"*","x","LC"
"161","chr15",589,589,1,"*","x","LC"
"162","chr15",730,730,1,"*","x","LC"
"165","chr15",2564,2564,1,"*","x","LC"
"169","chr15",566,566,1,"*","y","LC"
"170","chr15",589,589,1,"*","y","LC"
"171","chr15",730,730,1,"*","y","LC"
"174","chr15",2564,2564,1,"*","y","LC"
"178","chr15",566,566,1,"*","x","Li"
"179","chr15",589,589,1,"*","x","Li"
"180","chr15",730,730,1,"*","x","Li"
"183","chr15",2564,2564,1,"*","x","Li"
"187","chr15",566,566,1,"*","y","Li"
"188","chr15",589,589,1,"*","y","Li"
"189","chr15",730,730,1,"*","y","Li"
"192","chr15",2564,2564,1,"*","y","Li"
"194","chr15",533,533,1,"*","x","Lu"
"197","chr15",566,566,1,"*","x","Lu"
"198","chr15",569,569,1,"*","x","Lu"
"199","chr15",589,589,1,"*","x","Lu"
"200","chr15",730,730,1,"*","x","Lu"
"201","chr15",772,772,1,"*","x","Lu"
"202","chr15",819,819,1,"*","x","Lu"
"206","chr15",2126,2126,1,"*","x","Lu"
"207","chr15",2564,2564,1,"*","x","Lu"
"209","chr15",533,533,1,"*","y","Lu"
"212","chr15",566,566,1,"*","y","Lu"
"213","chr15",569,569,1,"*","y","Lu"
"214","chr15",589,589,1,"*","y","Lu"
"215","chr15",730,730,1,"*","y","Lu"
"216","chr15",772,772,1,"*","y","Lu"
"217","chr15",819,819,1,"*","y","Lu"
"221","chr15",2126,2126,1,"*","y","Lu"
"222","chr15",2564,2564,1,"*","y","Lu"
"224","chr15",533,533,1,"*","x","LV"
"227","chr15",566,566,1,"*","x","LV"
"228","chr15",589,589,1,"*","x","LV"
"229","chr15",730,730,1,"*","x","LV"
"232","chr15",2564,2564,1,"*","x","LV"
"234","chr15",533,533,1,"*","y","LV"
"237","chr15",566,566,1,"*","y","LV"
"238","chr15",589,589,1,"*","y","LV"
"239","chr15",730,730,1,"*","y","LV"
"242","chr15",2564,2564,1,"*","y","LV"
"246","chr15",566,566,1,"*","x","MesC"
"247","chr15",589,589,1,"*","x","MesC"
"248","chr15",730,730,1,"*","x","MesC"
"250","chr15",2072,2072,1,"*","x","MesC"
"252","chr15",2564,2564,1,"*","x","MesC"
"256","chr15",566,566,1,"*","y","MesC"
"257","chr15",589,589,1,"*","y","MesC"
"258","chr15",730,730,1,"*","y","MesC"
"260","chr15",2072,2072,1,"*","y","MesC"
"262","chr15",2564,2564,1,"*","y","MesC"
"264","chr15",533,533,1,"*","x","MSC"
"266","chr15",557,557,1,"*","x","MSC"
"267","chr15",566,566,1,"*","x","MSC"
"268","chr15",589,589,1,"*","x","MSC"
"269","chr15",730,730,1,"*","x","MSC"
"272","chr15",2564,2564,1,"*","x","MSC"
"274","chr15",533,533,1,"*","y","MSC"
"276","chr15",557,557,1,"*","y","MSC"
"277","chr15",566,566,1,"*","y","MSC"
"278","chr15",589,589,1,"*","y","MSC"
"279","chr15",730,730,1,"*","y","MSC"
"282","chr15",2564,2564,1,"*","y","MSC"
"284","chr15",533,533,1,"*","x","NPC"
"286","chr15",557,557,1,"*","x","NPC"
"287","chr15",566,566,1,"*","x","NPC"
"288","chr15",569,569,1,"*","x","NPC"
"289","chr15",589,589,1,"*","x","NPC"
"290","chr15",730,730,1,"*","x","NPC"
"292","chr15",2072,2072,1,"*","x","NPC"
"294","chr15",2126,2126,1,"*","x","NPC"
"295","chr15",2564,2564,1,"*","x","NPC"
"297","chr15",533,533,1,"*","y","NPC"
"299","chr15",557,557,1,"*","y","NPC"
"300","chr15",566,566,1,"*","y","NPC"
"301","chr15",569,569,1,"*","y","NPC"
"302","chr15",589,589,1,"*","y","NPC"
"303","chr15",730,730,1,"*","y","NPC"
"305","chr15",2072,2072,1,"*","y","NPC"
"307","chr15",2126,2126,1,"*","y","NPC"
"308","chr15",2564,2564,1,"*","y","NPC"
"310","chr15",533,533,1,"*","x","Ov"
"313","chr15",566,566,1,"*","x","Ov"
"314","chr15",569,569,1,"*","x","Ov"
"315","chr15",589,589,1,"*","x","Ov"
"316","chr15",730,730,1,"*","x","Ov"
"320","chr15",2564,2564,1,"*","x","Ov"
"322","chr15",533,533,1,"*","y","Ov"
"325","chr15",566,566,1,"*","y","Ov"
"326","chr15",569,569,1,"*","y","Ov"
"327","chr15",589,589,1,"*","y","Ov"
"328","chr15",730,730,1,"*","y","Ov"
"332","chr15",2564,2564,1,"*","y","Ov"
"334","chr15",533,533,1,"*","x","Pa"
"337","chr15",566,566,1,"*","x","Pa"
"338","chr15",569,569,1,"*","x","Pa"
"339","chr15",589,589,1,"*","x","Pa"
"340","chr15",730,730,1,"*","x","Pa"
"343","chr15",2125,2125,1,"*","x","Pa"
"344","chr15",2564,2564,1,"*","x","Pa"
"346","chr15",533,533,1,"*","y","Pa"
"349","chr15",566,566,1,"*","y","Pa"
"350","chr15",569,569,1,"*","y","Pa"
"351","chr15",589,589,1,"*","y","Pa"
"352","chr15",730,730,1,"*","y","Pa"
"355","chr15",2125,2125,1,"*","y","Pa"
"356","chr15",2564,2564,1,"*","y","Pa"
"360","chr15",566,566,1,"*","x","PM"
"361","chr15",569,569,1,"*","x","PM"
"362","chr15",589,589,1,"*","x","PM"
"363","chr15",717,717,1,"*","x","PM"
"364","chr15",730,730,1,"*","x","PM"
"365","chr15",772,772,1,"*","x","PM"
"367","chr15",2075,2075,1,"*","x","PM"
"369","chr15",2126,2126,1,"*","x","PM"
"370","chr15",2564,2564,1,"*","x","PM"
"374","chr15",566,566,1,"*","y","PM"
"375","chr15",569,569,1,"*","y","PM"
"376","chr15",589,589,1,"*","y","PM"
"377","chr15",717,717,1,"*","y","PM"
"378","chr15",730,730,1,"*","y","PM"
"379","chr15",772,772,1,"*","y","PM"
"381","chr15",2075,2075,1,"*","y","PM"
"383","chr15",2126,2126,1,"*","y","PM"
"384","chr15",2564,2564,1,"*","y","PM"
"386","chr15",533,533,1,"*","x","RV"
"389","chr15",566,566,1,"*","x","RV"
"390","chr15",589,589,1,"*","x","RV"
"391","chr15",730,730,1,"*","x","RV"
"394","chr15",2126,2126,1,"*","x","RV"
"395","chr15",2564,2564,1,"*","x","RV"
"397","chr15",533,533,1,"*","y","RV"
"400","chr15",566,566,1,"*","y","RV"
"401","chr15",589,589,1,"*","y","RV"
"402","chr15",730,730,1,"*","y","RV"
"405","chr15",2126,2126,1,"*","y","RV"
"406","chr15",2564,2564,1,"*","y","RV"
"408","chr15",533,533,1,"*","x","SB"
"411","chr15",566,566,1,"*","x","SB"
"412","chr15",569,569,1,"*","x","SB"
"413","chr15",589,589,1,"*","x","SB"
"414","chr15",730,730,1,"*","x","SB"
"416","chr15",2076,2076,1,"*","x","SB"
"418","chr15",2564,2564,1,"*","x","SB"
"420","chr15",533,533,1,"*","y","SB"
"423","chr15",566,566,1,"*","y","SB"
"424","chr15",569,569,1,"*","y","SB"
"425","chr15",589,589,1,"*","y","SB"
"426","chr15",730,730,1,"*","y","SB"
"428","chr15",2076,2076,1,"*","y","SB"
"430","chr15",2564,2564,1,"*","y","SB"
"434","chr15",566,566,1,"*","x","Sp"
"435","chr15",569,569,1,"*","x","Sp"
"436","chr15",589,589,1,"*","x","Sp"
"437","chr15",730,730,1,"*","x","Sp"
"439","chr15",2076,2076,1,"*","x","Sp"
"441","chr15",2126,2126,1,"*","x","Sp"
"442","chr15",2564,2564,1,"*","x","Sp"
"446","chr15",566,566,1,"*","y","Sp"
"447","chr15",569,569,1,"*","y","Sp"
"448","chr15",589,589,1,"*","y","Sp"
"449","chr15",730,730,1,"*","y","Sp"
"451","chr15",2076,2076,1,"*","y","Sp"
"453","chr15",2126,2126,1,"*","y","Sp"
"454","chr15",2564,2564,1,"*","y","Sp"
"456","chr15",533,533,1,"*","x","TLC"
"458","chr15",557,557,1,"*","x","TLC"
"459","chr15",566,566,1,"*","x","TLC"
"460","chr15",569,569,1,"*","x","TLC"
"461","chr15",589,589,1,"*","x","TLC"
"462","chr15",730,730,1,"*","x","TLC"
"463","chr15",2069,2069,1,"*","x","TLC"
"464","chr15",2072,2072,1,"*","x","TLC"
"466","chr15",2564,2564,1,"*","x","TLC"
"468","chr15",533,533,1,"*","y","TLC"
"470","chr15",557,557,1,"*","y","TLC"
"471","chr15",566,566,1,"*","y","TLC"
"472","chr15",569,569,1,"*","y","TLC"
"473","chr15",589,589,1,"*","y","TLC"
"474","chr15",730,730,1,"*","y","TLC"
"475","chr15",2069,2069,1,"*","y","TLC"
"476","chr15",2072,2072,1,"*","y","TLC"
"478","chr15",2564,2564,1,"*","y","TLC"
