"","seqnames","start","end","width","strand","axis","ct"
"31","chr8",3634,3637,4,"*","y","Ao"
"36","chr8",2166,2169,4,"*","x","Bl"
"44","chr8",2166,2169,4,"*","y","Bl"
"53","chr8",2166,2169,4,"*","x","Co"
"57","chr8",3634,3637,4,"*","x","Co"
"63","chr8",2166,2169,4,"*","y","Co"
"67","chr8",3634,3637,4,"*","y","Co"
"74","chr8",3634,3637,4,"*","x","ESC"
"81","chr8",3634,3637,4,"*","y","ESC"
"100","chr8",2166,2169,4,"*","x","Hi"
"109","chr8",2166,2169,4,"*","y","Hi"
"140","chr8",3634,3637,4,"*","x","Li"
"149","chr8",3634,3637,4,"*","y","Li"
"154","chr8",2166,2169,4,"*","x","Lu"
"162","chr8",2166,2169,4,"*","y","Lu"
"170","chr8",2166,2169,4,"*","x","LV"
"173","chr8",3634,3637,4,"*","x","LV"
"178","chr8",2166,2169,4,"*","y","LV"
"181","chr8",3634,3637,4,"*","y","LV"
"188","chr8",3634,3637,4,"*","x","MesC"
"195","chr8",3634,3637,4,"*","y","MesC"
"202","chr8",3634,3637,4,"*","x","MSC"
"209","chr8",3634,3637,4,"*","y","MSC"
"214","chr8",2166,2169,4,"*","x","NPC"
"217","chr8",3634,3637,4,"*","x","NPC"
"222","chr8",2166,2169,4,"*","y","NPC"
"225","chr8",3634,3637,4,"*","y","NPC"
"233","chr8",3634,3637,4,"*","x","Ov"
"241","chr8",3634,3637,4,"*","y","Ov"
"249","chr8",3634,3637,4,"*","x","Pa"
"257","chr8",3634,3637,4,"*","y","Pa"
"263","chr8",2166,2169,4,"*","x","PM"
"266","chr8",3634,3637,4,"*","x","PM"
"273","chr8",2166,2169,4,"*","y","PM"
"276","chr8",3634,3637,4,"*","y","PM"
"283","chr8",2166,2169,4,"*","x","RV"
"286","chr8",3634,3637,4,"*","x","RV"
"292","chr8",2166,2169,4,"*","y","RV"
"295","chr8",3634,3637,4,"*","y","RV"
"301","chr8",2166,2169,4,"*","x","SB"
"304","chr8",3634,3637,4,"*","x","SB"
"310","chr8",2166,2169,4,"*","y","SB"
"313","chr8",3634,3637,4,"*","y","SB"
"318","chr8",2166,2169,4,"*","x","Sp"
"326","chr8",2166,2169,4,"*","y","Sp"
"336","chr8",3634,3637,4,"*","x","TLC"
"343","chr8",3634,3637,4,"*","y","TLC"
"39","chr8",3635,3637,3,"*","x","Bl"
"47","chr8",3635,3637,3,"*","y","Bl"
"88","chr8",3635,3637,3,"*","x","FC"
"95","chr8",3635,3637,3,"*","y","FC"
"104","chr8",3635,3637,3,"*","x","Hi"
"113","chr8",3635,3637,3,"*","y","Hi"
"122","chr8",3635,3637,3,"*","x","LC"
"131","chr8",3635,3637,3,"*","y","LC"
"157","chr8",3635,3637,3,"*","x","Lu"
"165","chr8",3635,3637,3,"*","y","Lu"
"321","chr8",3635,3637,3,"*","x","Sp"
"329","chr8",3635,3637,3,"*","y","Sp"
"7","chr8",3659,3660,2,"*","x","AG"
"14","chr8",3659,3660,2,"*","y","AG"
"23","chr8",3659,3660,2,"*","x","Ao"
"32","chr8",3659,3660,2,"*","y","Ao"
"33","chr8",1,2,2,"*","x","Bl"
"40","chr8",3659,3660,2,"*","x","Bl"
"41","chr8",1,2,2,"*","y","Bl"
"48","chr8",3659,3660,2,"*","y","Bl"
"51","chr8",188,189,2,"*","x","Co"
"58","chr8",3659,3660,2,"*","x","Co"
"61","chr8",188,189,2,"*","y","Co"
"68","chr8",3659,3660,2,"*","y","Co"
"75","chr8",3659,3660,2,"*","x","ESC"
"82","chr8",3659,3660,2,"*","y","ESC"
"89","chr8",3659,3660,2,"*","x","FC"
"96","chr8",3659,3660,2,"*","y","FC"
"105","chr8",3659,3660,2,"*","x","Hi"
"114","chr8",3659,3660,2,"*","y","Hi"
"123","chr8",3659,3660,2,"*","x","LC"
"132","chr8",3659,3660,2,"*","y","LC"
"141","chr8",3659,3660,2,"*","x","Li"
"150","chr8",3659,3660,2,"*","y","Li"
"158","chr8",3659,3660,2,"*","x","Lu"
"166","chr8",3659,3660,2,"*","y","Lu"
"167","chr8",1,2,2,"*","x","LV"
"174","chr8",3659,3660,2,"*","x","LV"
"175","chr8",1,2,2,"*","y","LV"
"182","chr8",3659,3660,2,"*","y","LV"
"189","chr8",3659,3660,2,"*","x","MesC"
"196","chr8",3659,3660,2,"*","y","MesC"
"203","chr8",3659,3660,2,"*","x","MSC"
"210","chr8",3659,3660,2,"*","y","MSC"
"218","chr8",3659,3660,2,"*","x","NPC"
"226","chr8",3659,3660,2,"*","y","NPC"
"234","chr8",3659,3660,2,"*","x","Ov"
"242","chr8",3659,3660,2,"*","y","Ov"
"250","chr8",3659,3660,2,"*","x","Pa"
"258","chr8",3659,3660,2,"*","y","Pa"
"261","chr8",188,189,2,"*","x","PM"
"268","chr8",3659,3660,2,"*","x","PM"
"271","chr8",188,189,2,"*","y","PM"
"278","chr8",3659,3660,2,"*","y","PM"
"287","chr8",3659,3660,2,"*","x","RV"
"296","chr8",3659,3660,2,"*","y","RV"
"305","chr8",3659,3660,2,"*","x","SB"
"314","chr8",3659,3660,2,"*","y","SB"
"322","chr8",3659,3660,2,"*","x","Sp"
"330","chr8",3659,3660,2,"*","y","Sp"
"337","chr8",3659,3660,2,"*","x","TLC"
"344","chr8",3659,3660,2,"*","y","TLC"
"1","chr8",188,188,1,"*","x","AG"
"4","chr8",3570,3570,1,"*","x","AG"
"5","chr8",3589,3589,1,"*","x","AG"
"8","chr8",188,188,1,"*","y","AG"
"11","chr8",3570,3570,1,"*","y","AG"
"12","chr8",3589,3589,1,"*","y","AG"
"15","chr8",1,1,1,"*","x","Ao"
"16","chr8",188,188,1,"*","x","Ao"
"17","chr8",190,190,1,"*","x","Ao"
"20","chr8",3570,3570,1,"*","x","Ao"
"21","chr8",3589,3589,1,"*","x","Ao"
"24","chr8",1,1,1,"*","y","Ao"
"25","chr8",188,188,1,"*","y","Ao"
"26","chr8",190,190,1,"*","y","Ao"
"29","chr8",3570,3570,1,"*","y","Ao"
"30","chr8",3589,3589,1,"*","y","Ao"
"34","chr8",188,188,1,"*","x","Bl"
"37","chr8",3570,3570,1,"*","x","Bl"
"38","chr8",3589,3589,1,"*","x","Bl"
"42","chr8",188,188,1,"*","y","Bl"
"45","chr8",3570,3570,1,"*","y","Bl"
"46","chr8",3589,3589,1,"*","y","Bl"
"49","chr8",1,1,1,"*","x","Co"
"50","chr8",186,186,1,"*","x","Co"
"54","chr8",2171,2171,1,"*","x","Co"
"55","chr8",3570,3570,1,"*","x","Co"
"56","chr8",3589,3589,1,"*","x","Co"
"59","chr8",1,1,1,"*","y","Co"
"60","chr8",186,186,1,"*","y","Co"
"64","chr8",2171,2171,1,"*","y","Co"
"65","chr8",3570,3570,1,"*","y","Co"
"66","chr8",3589,3589,1,"*","y","Co"
"69","chr8",1,1,1,"*","x","ESC"
"70","chr8",188,188,1,"*","x","ESC"
"73","chr8",3589,3589,1,"*","x","ESC"
"76","chr8",1,1,1,"*","y","ESC"
"77","chr8",188,188,1,"*","y","ESC"
"80","chr8",3589,3589,1,"*","y","ESC"
"83","chr8",188,188,1,"*","x","FC"
"86","chr8",3570,3570,1,"*","x","FC"
"87","chr8",3589,3589,1,"*","x","FC"
"90","chr8",188,188,1,"*","y","FC"
"93","chr8",3570,3570,1,"*","y","FC"
"94","chr8",3589,3589,1,"*","y","FC"
"97","chr8",186,186,1,"*","x","Hi"
"98","chr8",188,188,1,"*","x","Hi"
"101","chr8",2171,2171,1,"*","x","Hi"
"102","chr8",3570,3570,1,"*","x","Hi"
"103","chr8",3589,3589,1,"*","x","Hi"
"106","chr8",186,186,1,"*","y","Hi"
"107","chr8",188,188,1,"*","y","Hi"
"110","chr8",2171,2171,1,"*","y","Hi"
"111","chr8",3570,3570,1,"*","y","Hi"
"112","chr8",3589,3589,1,"*","y","Hi"
"115","chr8",1,1,1,"*","x","LC"
"116","chr8",186,186,1,"*","x","LC"
"117","chr8",188,188,1,"*","x","LC"
"120","chr8",3570,3570,1,"*","x","LC"
"121","chr8",3589,3589,1,"*","x","LC"
"124","chr8",1,1,1,"*","y","LC"
"125","chr8",186,186,1,"*","y","LC"
"126","chr8",188,188,1,"*","y","LC"
"129","chr8",3570,3570,1,"*","y","LC"
"130","chr8",3589,3589,1,"*","y","LC"
"133","chr8",1,1,1,"*","x","Li"
"134","chr8",188,188,1,"*","x","Li"
"135","chr8",190,190,1,"*","x","Li"
"138","chr8",3570,3570,1,"*","x","Li"
"139","chr8",3589,3589,1,"*","x","Li"
"142","chr8",1,1,1,"*","y","Li"
"143","chr8",188,188,1,"*","y","Li"
"144","chr8",190,190,1,"*","y","Li"
"147","chr8",3570,3570,1,"*","y","Li"
"148","chr8",3589,3589,1,"*","y","Li"
"151","chr8",1,1,1,"*","x","Lu"
"152","chr8",188,188,1,"*","x","Lu"
"155","chr8",3570,3570,1,"*","x","Lu"
"156","chr8",3589,3589,1,"*","x","Lu"
"159","chr8",1,1,1,"*","y","Lu"
"160","chr8",188,188,1,"*","y","Lu"
"163","chr8",3570,3570,1,"*","y","Lu"
"164","chr8",3589,3589,1,"*","y","Lu"
"168","chr8",188,188,1,"*","x","LV"
"171","chr8",3570,3570,1,"*","x","LV"
"172","chr8",3589,3589,1,"*","x","LV"
"176","chr8",188,188,1,"*","y","LV"
"179","chr8",3570,3570,1,"*","y","LV"
"180","chr8",3589,3589,1,"*","y","LV"
"183","chr8",1,1,1,"*","x","MesC"
"184","chr8",188,188,1,"*","x","MesC"
"187","chr8",3589,3589,1,"*","x","MesC"
"190","chr8",1,1,1,"*","y","MesC"
"191","chr8",188,188,1,"*","y","MesC"
"194","chr8",3589,3589,1,"*","y","MesC"
"197","chr8",1,1,1,"*","x","MSC"
"198","chr8",188,188,1,"*","x","MSC"
"201","chr8",3589,3589,1,"*","x","MSC"
"204","chr8",1,1,1,"*","y","MSC"
"205","chr8",188,188,1,"*","y","MSC"
"208","chr8",3589,3589,1,"*","y","MSC"
"211","chr8",1,1,1,"*","x","NPC"
"212","chr8",188,188,1,"*","x","NPC"
"215","chr8",2171,2171,1,"*","x","NPC"
"216","chr8",3589,3589,1,"*","x","NPC"
"219","chr8",1,1,1,"*","y","NPC"
"220","chr8",188,188,1,"*","y","NPC"
"223","chr8",2171,2171,1,"*","y","NPC"
"224","chr8",3589,3589,1,"*","y","NPC"
"227","chr8",1,1,1,"*","x","Ov"
"228","chr8",188,188,1,"*","x","Ov"
"231","chr8",3570,3570,1,"*","x","Ov"
"232","chr8",3589,3589,1,"*","x","Ov"
"235","chr8",1,1,1,"*","y","Ov"
"236","chr8",188,188,1,"*","y","Ov"
"239","chr8",3570,3570,1,"*","y","Ov"
"240","chr8",3589,3589,1,"*","y","Ov"
"243","chr8",1,1,1,"*","x","Pa"
"244","chr8",188,188,1,"*","x","Pa"
"247","chr8",3570,3570,1,"*","x","Pa"
"248","chr8",3589,3589,1,"*","x","Pa"
"251","chr8",1,1,1,"*","y","Pa"
"252","chr8",188,188,1,"*","y","Pa"
"255","chr8",3570,3570,1,"*","y","Pa"
"256","chr8",3589,3589,1,"*","y","Pa"
"259","chr8",1,1,1,"*","x","PM"
"260","chr8",3,3,1,"*","x","PM"
"264","chr8",3570,3570,1,"*","x","PM"
"265","chr8",3589,3589,1,"*","x","PM"
"267","chr8",3644,3644,1,"*","x","PM"
"269","chr8",1,1,1,"*","y","PM"
"270","chr8",3,3,1,"*","y","PM"
"274","chr8",3570,3570,1,"*","y","PM"
"275","chr8",3589,3589,1,"*","y","PM"
"277","chr8",3644,3644,1,"*","y","PM"
"279","chr8",2,2,1,"*","x","RV"
"280","chr8",188,188,1,"*","x","RV"
"281","chr8",190,190,1,"*","x","RV"
"284","chr8",3570,3570,1,"*","x","RV"
"285","chr8",3589,3589,1,"*","x","RV"
"288","chr8",2,2,1,"*","y","RV"
"289","chr8",188,188,1,"*","y","RV"
"290","chr8",190,190,1,"*","y","RV"
"293","chr8",3570,3570,1,"*","y","RV"
"294","chr8",3589,3589,1,"*","y","RV"
"297","chr8",1,1,1,"*","x","SB"
"298","chr8",188,188,1,"*","x","SB"
"299","chr8",190,190,1,"*","x","SB"
"302","chr8",3570,3570,1,"*","x","SB"
"303","chr8",3589,3589,1,"*","x","SB"
"306","chr8",1,1,1,"*","y","SB"
"307","chr8",188,188,1,"*","y","SB"
"308","chr8",190,190,1,"*","y","SB"
"311","chr8",3570,3570,1,"*","y","SB"
"312","chr8",3589,3589,1,"*","y","SB"
"315","chr8",1,1,1,"*","x","Sp"
"316","chr8",188,188,1,"*","x","Sp"
"319","chr8",3570,3570,1,"*","x","Sp"
"320","chr8",3589,3589,1,"*","x","Sp"
"323","chr8",1,1,1,"*","y","Sp"
"324","chr8",188,188,1,"*","y","Sp"
"327","chr8",3570,3570,1,"*","y","Sp"
"328","chr8",3589,3589,1,"*","y","Sp"
"331","chr8",1,1,1,"*","x","TLC"
"332","chr8",188,188,1,"*","x","TLC"
"335","chr8",3589,3589,1,"*","x","TLC"
"338","chr8",1,1,1,"*","y","TLC"
"339","chr8",188,188,1,"*","y","TLC"
"342","chr8",3589,3589,1,"*","y","TLC"
