"","seqnames","start","end","width","strand","axis","ct"
"115","chr16",462,463,2,"*","y","ESC"
"126","chr16",462,463,2,"*","x","FC"
"129","chr16",831,832,2,"*","x","FC"
"137","chr16",462,463,2,"*","y","FC"
"140","chr16",831,832,2,"*","y","FC"
"148","chr16",411,412,2,"*","x","Hi"
"149","chr16",462,463,2,"*","x","Hi"
"155","chr16",2258,2259,2,"*","x","Hi"
"159","chr16",411,412,2,"*","y","Hi"
"160","chr16",462,463,2,"*","y","Hi"
"166","chr16",2258,2259,2,"*","y","Hi"
"170","chr16",411,412,2,"*","x","LC"
"171","chr16",462,463,2,"*","x","LC"
"182","chr16",411,412,2,"*","y","LC"
"183","chr16",462,463,2,"*","y","LC"
"194","chr16",462,463,2,"*","x","Li"
"203","chr16",462,463,2,"*","y","Li"
"211","chr16",411,412,2,"*","x","Lu"
"228","chr16",411,412,2,"*","y","Lu"
"246","chr16",462,463,2,"*","x","LV"
"256","chr16",462,463,2,"*","y","LV"
"269","chr16",831,832,2,"*","x","MesC"
"280","chr16",831,832,2,"*","y","MesC"
"287","chr16",411,412,2,"*","x","MSC"
"297","chr16",411,412,2,"*","y","MSC"
"307","chr16",411,412,2,"*","x","NPC"
"317","chr16",411,412,2,"*","y","NPC"
"328","chr16",411,412,2,"*","x","Ov"
"329","chr16",462,463,2,"*","x","Ov"
"344","chr16",411,412,2,"*","y","Ov"
"345","chr16",462,463,2,"*","y","Ov"
"360","chr16",411,412,2,"*","x","Pa"
"361","chr16",462,463,2,"*","x","Pa"
"373","chr16",411,412,2,"*","y","Pa"
"374","chr16",462,463,2,"*","y","Pa"
"386","chr16",462,463,2,"*","x","PM"
"399","chr16",462,463,2,"*","y","PM"
"412","chr16",462,463,2,"*","x","RV"
"422","chr16",462,463,2,"*","y","RV"
"432","chr16",411,412,2,"*","x","SB"
"433","chr16",462,463,2,"*","x","SB"
"436","chr16",818,819,2,"*","x","SB"
"445","chr16",411,412,2,"*","y","SB"
"446","chr16",462,463,2,"*","y","SB"
"449","chr16",818,819,2,"*","y","SB"
"458","chr16",462,463,2,"*","x","Sp"
"469","chr16",462,463,2,"*","y","Sp"
"479","chr16",411,412,2,"*","x","TLC"
"480","chr16",462,463,2,"*","x","TLC"
"489","chr16",411,412,2,"*","y","TLC"
"490","chr16",462,463,2,"*","y","TLC"
"1","chr16",1,1,1,"*","x","AG"
"2","chr16",217,217,1,"*","x","AG"
"3","chr16",371,371,1,"*","x","AG"
"4","chr16",411,411,1,"*","x","AG"
"6","chr16",537,537,1,"*","x","AG"
"11","chr16",2211,2211,1,"*","x","AG"
"12","chr16",2259,2259,1,"*","x","AG"
"13","chr16",1,1,1,"*","y","AG"
"14","chr16",217,217,1,"*","y","AG"
"15","chr16",371,371,1,"*","y","AG"
"16","chr16",411,411,1,"*","y","AG"
"18","chr16",537,537,1,"*","y","AG"
"23","chr16",2211,2211,1,"*","y","AG"
"24","chr16",2259,2259,1,"*","y","AG"
"25","chr16",1,1,1,"*","x","Ao"
"26","chr16",217,217,1,"*","x","Ao"
"27","chr16",371,371,1,"*","x","Ao"
"30","chr16",819,819,1,"*","x","Ao"
"34","chr16",2211,2211,1,"*","x","Ao"
"35","chr16",2259,2259,1,"*","x","Ao"
"36","chr16",1,1,1,"*","y","Ao"
"37","chr16",217,217,1,"*","y","Ao"
"38","chr16",371,371,1,"*","y","Ao"
"41","chr16",819,819,1,"*","y","Ao"
"45","chr16",2211,2211,1,"*","y","Ao"
"46","chr16",2259,2259,1,"*","y","Ao"
"47","chr16",1,1,1,"*","x","Bl"
"48","chr16",217,217,1,"*","x","Bl"
"49","chr16",371,371,1,"*","x","Bl"
"53","chr16",829,829,1,"*","x","Bl"
"54","chr16",831,831,1,"*","x","Bl"
"57","chr16",2211,2211,1,"*","x","Bl"
"58","chr16",2259,2259,1,"*","x","Bl"
"59","chr16",1,1,1,"*","y","Bl"
"60","chr16",217,217,1,"*","y","Bl"
"61","chr16",371,371,1,"*","y","Bl"
"65","chr16",829,829,1,"*","y","Bl"
"66","chr16",831,831,1,"*","y","Bl"
"69","chr16",2211,2211,1,"*","y","Bl"
"70","chr16",2259,2259,1,"*","y","Bl"
"71","chr16",1,1,1,"*","x","Co"
"72","chr16",217,217,1,"*","x","Co"
"73","chr16",371,371,1,"*","x","Co"
"74","chr16",411,411,1,"*","x","Co"
"76","chr16",740,740,1,"*","x","Co"
"77","chr16",756,756,1,"*","x","Co"
"78","chr16",819,819,1,"*","x","Co"
"79","chr16",829,829,1,"*","x","Co"
"80","chr16",831,831,1,"*","x","Co"
"83","chr16",2211,2211,1,"*","x","Co"
"85","chr16",1,1,1,"*","y","Co"
"86","chr16",217,217,1,"*","y","Co"
"87","chr16",371,371,1,"*","y","Co"
"88","chr16",411,411,1,"*","y","Co"
"90","chr16",740,740,1,"*","y","Co"
"91","chr16",756,756,1,"*","y","Co"
"92","chr16",819,819,1,"*","y","Co"
"93","chr16",829,829,1,"*","y","Co"
"94","chr16",831,831,1,"*","y","Co"
"97","chr16",2211,2211,1,"*","y","Co"
"99","chr16",1,1,1,"*","x","ESC"
"100","chr16",217,217,1,"*","x","ESC"
"101","chr16",371,371,1,"*","x","ESC"
"102","chr16",411,411,1,"*","x","ESC"
"104","chr16",537,537,1,"*","x","ESC"
"105","chr16",819,819,1,"*","x","ESC"
"109","chr16",2211,2211,1,"*","x","ESC"
"110","chr16",2259,2259,1,"*","x","ESC"
"111","chr16",1,1,1,"*","y","ESC"
"112","chr16",217,217,1,"*","y","ESC"
"113","chr16",371,371,1,"*","y","ESC"
"114","chr16",411,411,1,"*","y","ESC"
"116","chr16",537,537,1,"*","y","ESC"
"117","chr16",819,819,1,"*","y","ESC"
"121","chr16",2211,2211,1,"*","y","ESC"
"122","chr16",2259,2259,1,"*","y","ESC"
"123","chr16",1,1,1,"*","x","FC"
"124","chr16",217,217,1,"*","x","FC"
"125","chr16",411,411,1,"*","x","FC"
"127","chr16",819,819,1,"*","x","FC"
"128","chr16",829,829,1,"*","x","FC"
"132","chr16",2211,2211,1,"*","x","FC"
"133","chr16",2259,2259,1,"*","x","FC"
"134","chr16",1,1,1,"*","y","FC"
"135","chr16",217,217,1,"*","y","FC"
"136","chr16",411,411,1,"*","y","FC"
"138","chr16",819,819,1,"*","y","FC"
"139","chr16",829,829,1,"*","y","FC"
"143","chr16",2211,2211,1,"*","y","FC"
"144","chr16",2259,2259,1,"*","y","FC"
"145","chr16",1,1,1,"*","x","Hi"
"146","chr16",217,217,1,"*","x","Hi"
"147","chr16",371,371,1,"*","x","Hi"
"150","chr16",756,756,1,"*","x","Hi"
"154","chr16",2211,2211,1,"*","x","Hi"
"156","chr16",1,1,1,"*","y","Hi"
"157","chr16",217,217,1,"*","y","Hi"
"158","chr16",371,371,1,"*","y","Hi"
"161","chr16",756,756,1,"*","y","Hi"
"165","chr16",2211,2211,1,"*","y","Hi"
"167","chr16",1,1,1,"*","x","LC"
"168","chr16",217,217,1,"*","x","LC"
"169","chr16",371,371,1,"*","x","LC"
"172","chr16",819,819,1,"*","x","LC"
"173","chr16",829,829,1,"*","x","LC"
"174","chr16",831,831,1,"*","x","LC"
"177","chr16",2211,2211,1,"*","x","LC"
"178","chr16",2259,2259,1,"*","x","LC"
"179","chr16",1,1,1,"*","y","LC"
"180","chr16",217,217,1,"*","y","LC"
"181","chr16",371,371,1,"*","y","LC"
"184","chr16",819,819,1,"*","y","LC"
"185","chr16",829,829,1,"*","y","LC"
"186","chr16",831,831,1,"*","y","LC"
"189","chr16",2211,2211,1,"*","y","LC"
"190","chr16",2259,2259,1,"*","y","LC"
"191","chr16",1,1,1,"*","x","Li"
"192","chr16",217,217,1,"*","x","Li"
"193","chr16",411,411,1,"*","x","Li"
"195","chr16",829,829,1,"*","x","Li"
"198","chr16",2211,2211,1,"*","x","Li"
"199","chr16",2259,2259,1,"*","x","Li"
"200","chr16",1,1,1,"*","y","Li"
"201","chr16",217,217,1,"*","y","Li"
"202","chr16",411,411,1,"*","y","Li"
"204","chr16",829,829,1,"*","y","Li"
"207","chr16",2211,2211,1,"*","y","Li"
"208","chr16",2259,2259,1,"*","y","Li"
"209","chr16",1,1,1,"*","x","Lu"
"210","chr16",217,217,1,"*","x","Lu"
"212","chr16",421,421,1,"*","x","Lu"
"214","chr16",537,537,1,"*","x","Lu"
"215","chr16",563,563,1,"*","x","Lu"
"216","chr16",711,711,1,"*","x","Lu"
"217","chr16",740,740,1,"*","x","Lu"
"218","chr16",756,756,1,"*","x","Lu"
"219","chr16",819,819,1,"*","x","Lu"
"223","chr16",2211,2211,1,"*","x","Lu"
"224","chr16",2256,2256,1,"*","x","Lu"
"225","chr16",2259,2259,1,"*","x","Lu"
"226","chr16",1,1,1,"*","y","Lu"
"227","chr16",217,217,1,"*","y","Lu"
"229","chr16",421,421,1,"*","y","Lu"
"231","chr16",537,537,1,"*","y","Lu"
"232","chr16",563,563,1,"*","y","Lu"
"233","chr16",711,711,1,"*","y","Lu"
"234","chr16",740,740,1,"*","y","Lu"
"235","chr16",756,756,1,"*","y","Lu"
"236","chr16",819,819,1,"*","y","Lu"
"240","chr16",2211,2211,1,"*","y","Lu"
"241","chr16",2256,2256,1,"*","y","Lu"
"242","chr16",2259,2259,1,"*","y","Lu"
"243","chr16",1,1,1,"*","x","LV"
"244","chr16",217,217,1,"*","x","LV"
"245","chr16",411,411,1,"*","x","LV"
"247","chr16",819,819,1,"*","x","LV"
"251","chr16",2211,2211,1,"*","x","LV"
"252","chr16",2259,2259,1,"*","x","LV"
"253","chr16",1,1,1,"*","y","LV"
"254","chr16",217,217,1,"*","y","LV"
"255","chr16",411,411,1,"*","y","LV"
"257","chr16",819,819,1,"*","y","LV"
"261","chr16",2211,2211,1,"*","y","LV"
"262","chr16",2259,2259,1,"*","y","LV"
"263","chr16",1,1,1,"*","x","MesC"
"264","chr16",217,217,1,"*","x","MesC"
"265","chr16",411,411,1,"*","x","MesC"
"266","chr16",463,463,1,"*","x","MesC"
"267","chr16",819,819,1,"*","x","MesC"
"268","chr16",829,829,1,"*","x","MesC"
"272","chr16",2211,2211,1,"*","x","MesC"
"273","chr16",2259,2259,1,"*","x","MesC"
"274","chr16",1,1,1,"*","y","MesC"
"275","chr16",217,217,1,"*","y","MesC"
"276","chr16",411,411,1,"*","y","MesC"
"277","chr16",463,463,1,"*","y","MesC"
"278","chr16",819,819,1,"*","y","MesC"
"279","chr16",829,829,1,"*","y","MesC"
"283","chr16",2211,2211,1,"*","y","MesC"
"284","chr16",2259,2259,1,"*","y","MesC"
"285","chr16",1,1,1,"*","x","MSC"
"286","chr16",217,217,1,"*","x","MSC"
"288","chr16",463,463,1,"*","x","MSC"
"289","chr16",829,829,1,"*","x","MSC"
"290","chr16",831,831,1,"*","x","MSC"
"293","chr16",2211,2211,1,"*","x","MSC"
"294","chr16",2259,2259,1,"*","x","MSC"
"295","chr16",1,1,1,"*","y","MSC"
"296","chr16",217,217,1,"*","y","MSC"
"298","chr16",463,463,1,"*","y","MSC"
"299","chr16",829,829,1,"*","y","MSC"
"300","chr16",831,831,1,"*","y","MSC"
"303","chr16",2211,2211,1,"*","y","MSC"
"304","chr16",2259,2259,1,"*","y","MSC"
"305","chr16",1,1,1,"*","x","NPC"
"306","chr16",217,217,1,"*","x","NPC"
"308","chr16",463,463,1,"*","x","NPC"
"309","chr16",819,819,1,"*","x","NPC"
"313","chr16",2211,2211,1,"*","x","NPC"
"314","chr16",2259,2259,1,"*","x","NPC"
"315","chr16",1,1,1,"*","y","NPC"
"316","chr16",217,217,1,"*","y","NPC"
"318","chr16",463,463,1,"*","y","NPC"
"319","chr16",819,819,1,"*","y","NPC"
"323","chr16",2211,2211,1,"*","y","NPC"
"324","chr16",2259,2259,1,"*","y","NPC"
"325","chr16",1,1,1,"*","x","Ov"
"326","chr16",217,217,1,"*","x","Ov"
"327","chr16",371,371,1,"*","x","Ov"
"330","chr16",537,537,1,"*","x","Ov"
"331","chr16",563,563,1,"*","x","Ov"
"332","chr16",711,711,1,"*","x","Ov"
"333","chr16",718,718,1,"*","x","Ov"
"334","chr16",740,740,1,"*","x","Ov"
"335","chr16",819,819,1,"*","x","Ov"
"339","chr16",2211,2211,1,"*","x","Ov"
"340","chr16",2259,2259,1,"*","x","Ov"
"341","chr16",1,1,1,"*","y","Ov"
"342","chr16",217,217,1,"*","y","Ov"
"343","chr16",371,371,1,"*","y","Ov"
"346","chr16",537,537,1,"*","y","Ov"
"347","chr16",563,563,1,"*","y","Ov"
"348","chr16",711,711,1,"*","y","Ov"
"349","chr16",718,718,1,"*","y","Ov"
"350","chr16",740,740,1,"*","y","Ov"
"351","chr16",819,819,1,"*","y","Ov"
"355","chr16",2211,2211,1,"*","y","Ov"
"356","chr16",2259,2259,1,"*","y","Ov"
"357","chr16",1,1,1,"*","x","Pa"
"358","chr16",217,217,1,"*","x","Pa"
"359","chr16",371,371,1,"*","x","Pa"
"362","chr16",537,537,1,"*","x","Pa"
"363","chr16",563,563,1,"*","x","Pa"
"364","chr16",819,819,1,"*","x","Pa"
"368","chr16",2211,2211,1,"*","x","Pa"
"369","chr16",2259,2259,1,"*","x","Pa"
"370","chr16",1,1,1,"*","y","Pa"
"371","chr16",217,217,1,"*","y","Pa"
"372","chr16",371,371,1,"*","y","Pa"
"375","chr16",537,537,1,"*","y","Pa"
"376","chr16",563,563,1,"*","y","Pa"
"377","chr16",819,819,1,"*","y","Pa"
"381","chr16",2211,2211,1,"*","y","Pa"
"382","chr16",2259,2259,1,"*","y","Pa"
"383","chr16",1,1,1,"*","x","PM"
"384","chr16",217,217,1,"*","x","PM"
"385","chr16",411,411,1,"*","x","PM"
"387","chr16",537,537,1,"*","x","PM"
"388","chr16",711,711,1,"*","x","PM"
"389","chr16",756,756,1,"*","x","PM"
"390","chr16",819,819,1,"*","x","PM"
"394","chr16",2211,2211,1,"*","x","PM"
"395","chr16",2259,2259,1,"*","x","PM"
"396","chr16",1,1,1,"*","y","PM"
"397","chr16",217,217,1,"*","y","PM"
"398","chr16",411,411,1,"*","y","PM"
"400","chr16",537,537,1,"*","y","PM"
"401","chr16",711,711,1,"*","y","PM"
"402","chr16",756,756,1,"*","y","PM"
"403","chr16",819,819,1,"*","y","PM"
"407","chr16",2211,2211,1,"*","y","PM"
"408","chr16",2259,2259,1,"*","y","PM"
"409","chr16",1,1,1,"*","x","RV"
"410","chr16",217,217,1,"*","x","RV"
"411","chr16",411,411,1,"*","x","RV"
"413","chr16",829,829,1,"*","x","RV"
"414","chr16",831,831,1,"*","x","RV"
"417","chr16",2211,2211,1,"*","x","RV"
"418","chr16",2259,2259,1,"*","x","RV"
"419","chr16",1,1,1,"*","y","RV"
"420","chr16",217,217,1,"*","y","RV"
"421","chr16",411,411,1,"*","y","RV"
"423","chr16",829,829,1,"*","y","RV"
"424","chr16",831,831,1,"*","y","RV"
"427","chr16",2211,2211,1,"*","y","RV"
"428","chr16",2259,2259,1,"*","y","RV"
"429","chr16",1,1,1,"*","x","SB"
"430","chr16",217,217,1,"*","x","SB"
"431","chr16",371,371,1,"*","x","SB"
"434","chr16",537,537,1,"*","x","SB"
"435","chr16",740,740,1,"*","x","SB"
"440","chr16",2211,2211,1,"*","x","SB"
"441","chr16",2259,2259,1,"*","x","SB"
"442","chr16",1,1,1,"*","y","SB"
"443","chr16",217,217,1,"*","y","SB"
"444","chr16",371,371,1,"*","y","SB"
"447","chr16",537,537,1,"*","y","SB"
"448","chr16",740,740,1,"*","y","SB"
"453","chr16",2211,2211,1,"*","y","SB"
"454","chr16",2259,2259,1,"*","y","SB"
"455","chr16",1,1,1,"*","x","Sp"
"456","chr16",217,217,1,"*","x","Sp"
"457","chr16",411,411,1,"*","x","Sp"
"459","chr16",537,537,1,"*","x","Sp"
"460","chr16",819,819,1,"*","x","Sp"
"464","chr16",2211,2211,1,"*","x","Sp"
"465","chr16",2259,2259,1,"*","x","Sp"
"466","chr16",1,1,1,"*","y","Sp"
"467","chr16",217,217,1,"*","y","Sp"
"468","chr16",411,411,1,"*","y","Sp"
"470","chr16",537,537,1,"*","y","Sp"
"471","chr16",819,819,1,"*","y","Sp"
"475","chr16",2211,2211,1,"*","y","Sp"
"476","chr16",2259,2259,1,"*","y","Sp"
"477","chr16",1,1,1,"*","x","TLC"
"478","chr16",217,217,1,"*","x","TLC"
"481","chr16",819,819,1,"*","x","TLC"
"485","chr16",2211,2211,1,"*","x","TLC"
"486","chr16",2259,2259,1,"*","x","TLC"
"487","chr16",1,1,1,"*","y","TLC"
"488","chr16",217,217,1,"*","y","TLC"
"491","chr16",819,819,1,"*","y","TLC"
"495","chr16",2211,2211,1,"*","y","TLC"
"496","chr16",2259,2259,1,"*","y","TLC"
