"","seqnames","start","end","width","strand","axis","ct"
"884","chr9",1757,1762,6,"*","x","Li"
"926","chr9",1757,1762,6,"*","y","Li"
"985","chr9",1757,1762,6,"*","x","Lu"
"1044","chr9",1757,1762,6,"*","y","Lu"
"1101","chr9",1757,1762,6,"*","x","LV"
"1158","chr9",1757,1762,6,"*","y","LV"
"1177","chr9",1066,1071,6,"*","x","MesC"
"1209","chr9",1757,1762,6,"*","x","MesC"
"1228","chr9",1066,1071,6,"*","y","MesC"
"1260","chr9",1757,1762,6,"*","y","MesC"
"1306","chr9",1757,1762,6,"*","x","MSC"
"1352","chr9",1757,1762,6,"*","y","MSC"
"1405","chr9",1757,1762,6,"*","x","NPC"
"1458","chr9",1757,1762,6,"*","y","NPC"
"1481","chr9",1066,1071,6,"*","x","Ov"
"1516","chr9",1757,1762,6,"*","x","Ov"
"1539","chr9",1066,1071,6,"*","y","Ov"
"1574","chr9",1757,1762,6,"*","y","Ov"
"1632","chr9",1757,1762,6,"*","x","Pa"
"1690","chr9",1757,1762,6,"*","y","Pa"
"1720","chr9",1128,1133,6,"*","x","PM"
"1747","chr9",1757,1762,6,"*","x","PM"
"1777","chr9",1128,1133,6,"*","y","PM"
"1804","chr9",1757,1762,6,"*","y","PM"
"1861","chr9",1757,1762,6,"*","x","RV"
"1918","chr9",1757,1762,6,"*","y","RV"
"1975","chr9",1757,1762,6,"*","x","SB"
"2033","chr9",1757,1762,6,"*","y","SB"
"2089","chr9",1757,1762,6,"*","x","Sp"
"2145","chr9",1757,1762,6,"*","y","Sp"
"2198","chr9",1757,1762,6,"*","x","TLC"
"2251","chr9",1757,1762,6,"*","y","TLC"
"131","chr9",1067,1071,5,"*","x","Ao"
"179","chr9",1067,1071,5,"*","y","Ao"
"335","chr9",1034,1038,5,"*","x","Co"
"391","chr9",1034,1038,5,"*","y","Co"
"465","chr9",1160,1164,5,"*","x","ESC"
"521","chr9",1160,1164,5,"*","y","ESC"
"558","chr9",1067,1071,5,"*","x","FC"
"603","chr9",1067,1071,5,"*","y","FC"
"858","chr9",1067,1071,5,"*","x","Li"
"900","chr9",1067,1071,5,"*","y","Li"
"957","chr9",1129,1133,5,"*","x","Lu"
"965","chr9",1163,1167,5,"*","x","Lu"
"975","chr9",1676,1680,5,"*","x","Lu"
"1016","chr9",1129,1133,5,"*","y","Lu"
"1024","chr9",1163,1167,5,"*","y","Lu"
"1034","chr9",1676,1680,5,"*","y","Lu"
"1367","chr9",1034,1038,5,"*","x","NPC"
"1385","chr9",1160,1164,5,"*","x","NPC"
"1420","chr9",1034,1038,5,"*","y","NPC"
"1438","chr9",1160,1164,5,"*","y","NPC"
"1477","chr9",1038,1042,5,"*","x","Ov"
"1496","chr9",1161,1165,5,"*","x","Ov"
"1535","chr9",1038,1042,5,"*","y","Ov"
"1554","chr9",1161,1165,5,"*","y","Ov"
"1590","chr9",1027,1031,5,"*","x","Pa"
"1593","chr9",1038,1042,5,"*","x","Pa"
"1648","chr9",1027,1031,5,"*","y","Pa"
"1651","chr9",1038,1042,5,"*","y","Pa"
"1697","chr9",981,985,5,"*","x","PM"
"1714","chr9",1067,1071,5,"*","x","PM"
"1718","chr9",1115,1119,5,"*","x","PM"
"1729","chr9",1175,1179,5,"*","x","PM"
"1754","chr9",981,985,5,"*","y","PM"
"1771","chr9",1067,1071,5,"*","y","PM"
"1775","chr9",1115,1119,5,"*","y","PM"
"1786","chr9",1175,1179,5,"*","y","PM"
"1825","chr9",1067,1071,5,"*","x","RV"
"1882","chr9",1067,1071,5,"*","y","RV"
"1946","chr9",1115,1119,5,"*","x","SB"
"2004","chr9",1115,1119,5,"*","y","SB"
"2176","chr9",1160,1164,5,"*","x","TLC"
"2229","chr9",1160,1164,5,"*","y","TLC"
"3","chr9",991,994,4,"*","x","AG"
"12","chr9",1039,1042,4,"*","x","AG"
"26","chr9",1146,1149,4,"*","x","AG"
"36","chr9",1646,1649,4,"*","x","AG"
"63","chr9",991,994,4,"*","y","AG"
"72","chr9",1039,1042,4,"*","y","AG"
"86","chr9",1146,1149,4,"*","y","AG"
"96","chr9",1646,1649,4,"*","y","AG"
"143","chr9",1176,1179,4,"*","x","Ao"
"191","chr9",1176,1179,4,"*","y","Ao"
"225","chr9",1034,1037,4,"*","x","Bl"
"238","chr9",1130,1133,4,"*","x","Bl"
"245","chr9",1176,1179,4,"*","x","Bl"
"279","chr9",1034,1037,4,"*","y","Bl"
"292","chr9",1130,1133,4,"*","y","Bl"
"299","chr9",1176,1179,4,"*","y","Bl"
"348","chr9",1145,1148,4,"*","x","Co"
"355","chr9",1176,1179,4,"*","x","Co"
"364","chr9",1677,1680,4,"*","x","Co"
"404","chr9",1145,1148,4,"*","y","Co"
"411","chr9",1176,1179,4,"*","y","Co"
"420","chr9",1677,1680,4,"*","y","Co"
"461","chr9",1146,1149,4,"*","x","ESC"
"517","chr9",1146,1149,4,"*","y","ESC"
"562","chr9",1115,1118,4,"*","x","FC"
"607","chr9",1115,1118,4,"*","y","FC"
"645","chr9",997,1000,4,"*","x","Hi"
"650","chr9",1034,1037,4,"*","x","Hi"
"665","chr9",1146,1149,4,"*","x","Hi"
"672","chr9",1176,1179,4,"*","x","Hi"
"705","chr9",997,1000,4,"*","y","Hi"
"710","chr9",1034,1037,4,"*","y","Hi"
"725","chr9",1146,1149,4,"*","y","Hi"
"732","chr9",1176,1179,4,"*","y","Hi"
"779","chr9",1161,1164,4,"*","x","LC"
"824","chr9",1161,1164,4,"*","y","LC"
"943","chr9",1034,1037,4,"*","x","Lu"
"945","chr9",1042,1045,4,"*","x","Lu"
"955","chr9",1116,1119,4,"*","x","Lu"
"961","chr9",1146,1149,4,"*","x","Lu"
"964","chr9",1157,1160,4,"*","x","Lu"
"967","chr9",1176,1179,4,"*","x","Lu"
"970","chr9",1646,1649,4,"*","x","Lu"
"1002","chr9",1034,1037,4,"*","y","Lu"
"1004","chr9",1042,1045,4,"*","y","Lu"
"1014","chr9",1116,1119,4,"*","y","Lu"
"1020","chr9",1146,1149,4,"*","y","Lu"
"1023","chr9",1157,1160,4,"*","y","Lu"
"1026","chr9",1176,1179,4,"*","y","Lu"
"1029","chr9",1646,1649,4,"*","y","Lu"
"1181","chr9",1115,1118,4,"*","x","MesC"
"1184","chr9",1130,1133,4,"*","x","MesC"
"1232","chr9",1115,1118,4,"*","y","MesC"
"1235","chr9",1130,1133,4,"*","y","MesC"
"1281","chr9",1115,1118,4,"*","x","MSC"
"1287","chr9",1161,1164,4,"*","x","MSC"
"1327","chr9",1115,1118,4,"*","y","MSC"
"1333","chr9",1161,1164,4,"*","y","MSC"
"1381","chr9",1146,1149,4,"*","x","NPC"
"1434","chr9",1146,1149,4,"*","y","NPC"
"1467","chr9",991,994,4,"*","x","Ov"
"1493","chr9",1146,1149,4,"*","x","Ov"
"1501","chr9",1646,1649,4,"*","x","Ov"
"1506","chr9",1677,1680,4,"*","x","Ov"
"1515","chr9",1751,1754,4,"*","x","Ov"
"1525","chr9",991,994,4,"*","y","Ov"
"1551","chr9",1146,1149,4,"*","y","Ov"
"1559","chr9",1646,1649,4,"*","y","Ov"
"1564","chr9",1677,1680,4,"*","y","Ov"
"1573","chr9",1751,1754,4,"*","y","Ov"
"1584","chr9",991,994,4,"*","x","Pa"
"1623","chr9",1677,1680,4,"*","x","Pa"
"1631","chr9",1751,1754,4,"*","x","Pa"
"1642","chr9",991,994,4,"*","y","Pa"
"1681","chr9",1677,1680,4,"*","y","Pa"
"1689","chr9",1751,1754,4,"*","y","Pa"
"1707","chr9",1034,1037,4,"*","x","PM"
"1732","chr9",1646,1649,4,"*","x","PM"
"1764","chr9",1034,1037,4,"*","y","PM"
"1789","chr9",1646,1649,4,"*","y","PM"
"1936","chr9",1039,1042,4,"*","x","SB"
"1950","chr9",1146,1149,4,"*","x","SB"
"1960","chr9",1646,1649,4,"*","x","SB"
"1965","chr9",1677,1680,4,"*","x","SB"
"1994","chr9",1039,1042,4,"*","y","SB"
"2008","chr9",1146,1149,4,"*","y","SB"
"2018","chr9",1646,1649,4,"*","y","SB"
"2023","chr9",1677,1680,4,"*","y","SB"
"2072","chr9",1176,1179,4,"*","x","Sp"
"2080","chr9",1677,1680,4,"*","x","Sp"
"2128","chr9",1176,1179,4,"*","y","Sp"
"2136","chr9",1677,1680,4,"*","y","Sp"
"2172","chr9",1130,1133,4,"*","x","TLC"
"2225","chr9",1130,1133,4,"*","y","TLC"
"22","chr9",1117,1119,3,"*","x","AG"
"25","chr9",1131,1133,3,"*","x","AG"
"30","chr9",1162,1164,3,"*","x","AG"
"33","chr9",1177,1179,3,"*","x","AG"
"43","chr9",1686,1688,3,"*","x","AG"
"45","chr9",1701,1703,3,"*","x","AG"
"46","chr9",1714,1716,3,"*","x","AG"
"47","chr9",1722,1724,3,"*","x","AG"
"57","chr9",2315,2317,3,"*","x","AG"
"58","chr9",3328,3330,3,"*","x","AG"
"82","chr9",1117,1119,3,"*","y","AG"
"85","chr9",1131,1133,3,"*","y","AG"
"90","chr9",1162,1164,3,"*","y","AG"
"93","chr9",1177,1179,3,"*","y","AG"
"103","chr9",1686,1688,3,"*","y","AG"
"105","chr9",1701,1703,3,"*","y","AG"
"106","chr9",1714,1716,3,"*","y","AG"
"107","chr9",1722,1724,3,"*","y","AG"
"117","chr9",2315,2317,3,"*","y","AG"
"118","chr9",3328,3330,3,"*","y","AG"
"138","chr9",1131,1133,3,"*","x","Ao"
"142","chr9",1162,1164,3,"*","x","Ao"
"153","chr9",1686,1688,3,"*","x","Ao"
"155","chr9",1701,1703,3,"*","x","Ao"
"156","chr9",1714,1716,3,"*","x","Ao"
"157","chr9",1722,1724,3,"*","x","Ao"
"165","chr9",2315,2317,3,"*","x","Ao"
"166","chr9",3328,3330,3,"*","x","Ao"
"186","chr9",1131,1133,3,"*","y","Ao"
"190","chr9",1162,1164,3,"*","y","Ao"
"201","chr9",1686,1688,3,"*","y","Ao"
"203","chr9",1701,1703,3,"*","y","Ao"
"204","chr9",1714,1716,3,"*","y","Ao"
"205","chr9",1722,1724,3,"*","y","Ao"
"213","chr9",2315,2317,3,"*","y","Ao"
"214","chr9",3328,3330,3,"*","y","Ao"
"236","chr9",1116,1118,3,"*","x","Bl"
"255","chr9",1686,1688,3,"*","x","Bl"
"257","chr9",1701,1703,3,"*","x","Bl"
"258","chr9",1714,1716,3,"*","x","Bl"
"259","chr9",1722,1724,3,"*","x","Bl"
"267","chr9",2315,2317,3,"*","x","Bl"
"268","chr9",3328,3330,3,"*","x","Bl"
"290","chr9",1116,1118,3,"*","y","Bl"
"309","chr9",1686,1688,3,"*","y","Bl"
"311","chr9",1701,1703,3,"*","y","Bl"
"312","chr9",1714,1716,3,"*","y","Bl"
"313","chr9",1722,1724,3,"*","y","Bl"
"321","chr9",2315,2317,3,"*","y","Bl"
"322","chr9",3328,3330,3,"*","y","Bl"
"326","chr9",984,986,3,"*","x","Co"
"328","chr9",991,993,3,"*","x","Co"
"329","chr9",997,999,3,"*","x","Co"
"336","chr9",1040,1042,3,"*","x","Co"
"337","chr9",1051,1053,3,"*","x","Co"
"347","chr9",1131,1133,3,"*","x","Co"
"365","chr9",1686,1688,3,"*","x","Co"
"367","chr9",1701,1703,3,"*","x","Co"
"368","chr9",1714,1716,3,"*","x","Co"
"369","chr9",1722,1724,3,"*","x","Co"
"377","chr9",2315,2317,3,"*","x","Co"
"378","chr9",3328,3330,3,"*","x","Co"
"382","chr9",984,986,3,"*","y","Co"
"384","chr9",991,993,3,"*","y","Co"
"385","chr9",997,999,3,"*","y","Co"
"392","chr9",1040,1042,3,"*","y","Co"
"393","chr9",1051,1053,3,"*","y","Co"
"403","chr9",1131,1133,3,"*","y","Co"
"421","chr9",1686,1688,3,"*","y","Co"
"423","chr9",1701,1703,3,"*","y","Co"
"424","chr9",1714,1716,3,"*","y","Co"
"425","chr9",1722,1724,3,"*","y","Co"
"433","chr9",2315,2317,3,"*","y","Co"
"434","chr9",3328,3330,3,"*","y","Co"
"443","chr9",1028,1030,3,"*","x","ESC"
"456","chr9",1116,1118,3,"*","x","ESC"
"459","chr9",1131,1133,3,"*","x","ESC"
"468","chr9",1177,1179,3,"*","x","ESC"
"477","chr9",1686,1688,3,"*","x","ESC"
"479","chr9",1701,1703,3,"*","x","ESC"
"480","chr9",1714,1716,3,"*","x","ESC"
"481","chr9",1722,1724,3,"*","x","ESC"
"489","chr9",2315,2317,3,"*","x","ESC"
"490","chr9",3328,3330,3,"*","x","ESC"
"499","chr9",1028,1030,3,"*","y","ESC"
"512","chr9",1116,1118,3,"*","y","ESC"
"515","chr9",1131,1133,3,"*","y","ESC"
"524","chr9",1177,1179,3,"*","y","ESC"
"533","chr9",1686,1688,3,"*","y","ESC"
"535","chr9",1701,1703,3,"*","y","ESC"
"536","chr9",1714,1716,3,"*","y","ESC"
"537","chr9",1722,1724,3,"*","y","ESC"
"545","chr9",2315,2317,3,"*","y","ESC"
"546","chr9",3328,3330,3,"*","y","ESC"
"565","chr9",1131,1133,3,"*","x","FC"
"569","chr9",1162,1164,3,"*","x","FC"
"580","chr9",1686,1688,3,"*","x","FC"
"582","chr9",1701,1703,3,"*","x","FC"
"583","chr9",1714,1716,3,"*","x","FC"
"584","chr9",1722,1724,3,"*","x","FC"
"590","chr9",2315,2317,3,"*","x","FC"
"591","chr9",3328,3330,3,"*","x","FC"
"610","chr9",1131,1133,3,"*","y","FC"
"614","chr9",1162,1164,3,"*","y","FC"
"625","chr9",1686,1688,3,"*","y","FC"
"627","chr9",1701,1703,3,"*","y","FC"
"628","chr9",1714,1716,3,"*","y","FC"
"629","chr9",1722,1724,3,"*","y","FC"
"635","chr9",2315,2317,3,"*","y","FC"
"636","chr9",3328,3330,3,"*","y","FC"
"661","chr9",1116,1118,3,"*","x","Hi"
"664","chr9",1131,1133,3,"*","x","Hi"
"683","chr9",1686,1688,3,"*","x","Hi"
"685","chr9",1701,1703,3,"*","x","Hi"
"686","chr9",1714,1716,3,"*","x","Hi"
"687","chr9",1722,1724,3,"*","x","Hi"
"695","chr9",2315,2317,3,"*","x","Hi"
"696","chr9",3328,3330,3,"*","x","Hi"
"721","chr9",1116,1118,3,"*","y","Hi"
"724","chr9",1131,1133,3,"*","y","Hi"
"743","chr9",1686,1688,3,"*","y","Hi"
"745","chr9",1701,1703,3,"*","y","Hi"
"746","chr9",1714,1716,3,"*","y","Hi"
"747","chr9",1722,1724,3,"*","y","Hi"
"755","chr9",2315,2317,3,"*","y","Hi"
"756","chr9",3328,3330,3,"*","y","Hi"
"776","chr9",1131,1133,3,"*","x","LC"
"790","chr9",1686,1688,3,"*","x","LC"
"792","chr9",1701,1703,3,"*","x","LC"
"793","chr9",1714,1716,3,"*","x","LC"
"794","chr9",1722,1724,3,"*","x","LC"
"800","chr9",2315,2317,3,"*","x","LC"
"801","chr9",3328,3330,3,"*","x","LC"
"821","chr9",1131,1133,3,"*","y","LC"
"835","chr9",1686,1688,3,"*","y","LC"
"837","chr9",1701,1703,3,"*","y","LC"
"838","chr9",1714,1716,3,"*","y","LC"
"839","chr9",1722,1724,3,"*","y","LC"
"845","chr9",2315,2317,3,"*","y","LC"
"846","chr9",3328,3330,3,"*","y","LC"
"865","chr9",1131,1133,3,"*","x","Li"
"878","chr9",1686,1688,3,"*","x","Li"
"880","chr9",1701,1703,3,"*","x","Li"
"881","chr9",1714,1716,3,"*","x","Li"
"882","chr9",1722,1724,3,"*","x","Li"
"887","chr9",2315,2317,3,"*","x","Li"
"888","chr9",3328,3330,3,"*","x","Li"
"907","chr9",1131,1133,3,"*","y","Li"
"920","chr9",1686,1688,3,"*","y","Li"
"922","chr9",1701,1703,3,"*","y","Li"
"923","chr9",1714,1716,3,"*","y","Li"
"924","chr9",1722,1724,3,"*","y","Li"
"929","chr9",2315,2317,3,"*","y","Li"
"930","chr9",3328,3330,3,"*","y","Li"
"946","chr9",1051,1053,3,"*","x","Lu"
"971","chr9",1654,1656,3,"*","x","Lu"
"976","chr9",1686,1688,3,"*","x","Lu"
"979","chr9",1701,1703,3,"*","x","Lu"
"980","chr9",1714,1716,3,"*","x","Lu"
"981","chr9",1722,1724,3,"*","x","Lu"
"988","chr9",2315,2317,3,"*","x","Lu"
"989","chr9",3328,3330,3,"*","x","Lu"
"1005","chr9",1051,1053,3,"*","y","Lu"
"1030","chr9",1654,1656,3,"*","y","Lu"
"1035","chr9",1686,1688,3,"*","y","Lu"
"1038","chr9",1701,1703,3,"*","y","Lu"
"1039","chr9",1714,1716,3,"*","y","Lu"
"1040","chr9",1722,1724,3,"*","y","Lu"
"1047","chr9",2315,2317,3,"*","y","Lu"
"1048","chr9",3328,3330,3,"*","y","Lu"
"1051","chr9",983,985,3,"*","x","LV"
"1067","chr9",1070,1072,3,"*","x","LV"
"1075","chr9",1131,1133,3,"*","x","LV"
"1083","chr9",1177,1179,3,"*","x","LV"
"1093","chr9",1686,1688,3,"*","x","LV"
"1095","chr9",1701,1703,3,"*","x","LV"
"1096","chr9",1714,1716,3,"*","x","LV"
"1097","chr9",1722,1724,3,"*","x","LV"
"1104","chr9",2315,2317,3,"*","x","LV"
"1105","chr9",3328,3330,3,"*","x","LV"
"1108","chr9",983,985,3,"*","y","LV"
"1124","chr9",1070,1072,3,"*","y","LV"
"1132","chr9",1131,1133,3,"*","y","LV"
"1140","chr9",1177,1179,3,"*","y","LV"
"1150","chr9",1686,1688,3,"*","y","LV"
"1152","chr9",1701,1703,3,"*","y","LV"
"1153","chr9",1714,1716,3,"*","y","LV"
"1154","chr9",1722,1724,3,"*","y","LV"
"1161","chr9",2315,2317,3,"*","y","LV"
"1162","chr9",3328,3330,3,"*","y","LV"
"1171","chr9",1028,1030,3,"*","x","MesC"
"1189","chr9",1162,1164,3,"*","x","MesC"
"1191","chr9",1177,1179,3,"*","x","MesC"
"1200","chr9",1686,1688,3,"*","x","MesC"
"1202","chr9",1701,1703,3,"*","x","MesC"
"1203","chr9",1714,1716,3,"*","x","MesC"
"1204","chr9",1722,1724,3,"*","x","MesC"
"1212","chr9",2315,2317,3,"*","x","MesC"
"1213","chr9",3328,3330,3,"*","x","MesC"
"1222","chr9",1028,1030,3,"*","y","MesC"
"1240","chr9",1162,1164,3,"*","y","MesC"
"1242","chr9",1177,1179,3,"*","y","MesC"
"1251","chr9",1686,1688,3,"*","y","MesC"
"1253","chr9",1701,1703,3,"*","y","MesC"
"1254","chr9",1714,1716,3,"*","y","MesC"
"1255","chr9",1722,1724,3,"*","y","MesC"
"1263","chr9",2315,2317,3,"*","y","MesC"
"1264","chr9",3328,3330,3,"*","y","MesC"
"1283","chr9",1131,1133,3,"*","x","MSC"
"1289","chr9",1177,1179,3,"*","x","MSC"
"1300","chr9",1701,1703,3,"*","x","MSC"
"1301","chr9",1714,1716,3,"*","x","MSC"
"1302","chr9",1722,1724,3,"*","x","MSC"
"1309","chr9",2315,2317,3,"*","x","MSC"
"1310","chr9",3328,3330,3,"*","x","MSC"
"1329","chr9",1131,1133,3,"*","y","MSC"
"1335","chr9",1177,1179,3,"*","y","MSC"
"1346","chr9",1701,1703,3,"*","y","MSC"
"1347","chr9",1714,1716,3,"*","y","MSC"
"1348","chr9",1722,1724,3,"*","y","MSC"
"1355","chr9",2315,2317,3,"*","y","MSC"
"1356","chr9",3328,3330,3,"*","y","MSC"
"1366","chr9",1028,1030,3,"*","x","NPC"
"1368","chr9",1040,1042,3,"*","x","NPC"
"1370","chr9",1051,1053,3,"*","x","NPC"
"1377","chr9",1116,1118,3,"*","x","NPC"
"1380","chr9",1131,1133,3,"*","x","NPC"
"1387","chr9",1177,1179,3,"*","x","NPC"
"1397","chr9",1686,1688,3,"*","x","NPC"
"1399","chr9",1701,1703,3,"*","x","NPC"
"1400","chr9",1714,1716,3,"*","x","NPC"
"1401","chr9",1722,1724,3,"*","x","NPC"
"1408","chr9",2315,2317,3,"*","x","NPC"
"1409","chr9",3328,3330,3,"*","x","NPC"
"1419","chr9",1028,1030,3,"*","y","NPC"
"1421","chr9",1040,1042,3,"*","y","NPC"
"1423","chr9",1051,1053,3,"*","y","NPC"
"1430","chr9",1116,1118,3,"*","y","NPC"
"1433","chr9",1131,1133,3,"*","y","NPC"
"1440","chr9",1177,1179,3,"*","y","NPC"
"1450","chr9",1686,1688,3,"*","y","NPC"
"1452","chr9",1701,1703,3,"*","y","NPC"
"1453","chr9",1714,1716,3,"*","y","NPC"
"1454","chr9",1722,1724,3,"*","y","NPC"
"1461","chr9",2315,2317,3,"*","y","NPC"
"1462","chr9",3328,3330,3,"*","y","NPC"
"1466","chr9",987,989,3,"*","x","Ov"
"1492","chr9",1131,1133,3,"*","x","Ov"
"1495","chr9",1157,1159,3,"*","x","Ov"
"1498","chr9",1177,1179,3,"*","x","Ov"
"1507","chr9",1686,1688,3,"*","x","Ov"
"1509","chr9",1701,1703,3,"*","x","Ov"
"1510","chr9",1714,1716,3,"*","x","Ov"
"1511","chr9",1722,1724,3,"*","x","Ov"
"1519","chr9",2315,2317,3,"*","x","Ov"
"1520","chr9",3328,3330,3,"*","x","Ov"
"1524","chr9",987,989,3,"*","y","Ov"
"1550","chr9",1131,1133,3,"*","y","Ov"
"1553","chr9",1157,1159,3,"*","y","Ov"
"1556","chr9",1177,1179,3,"*","y","Ov"
"1565","chr9",1686,1688,3,"*","y","Ov"
"1567","chr9",1701,1703,3,"*","y","Ov"
"1568","chr9",1714,1716,3,"*","y","Ov"
"1569","chr9",1722,1724,3,"*","y","Ov"
"1577","chr9",2315,2317,3,"*","y","Ov"
"1578","chr9",3328,3330,3,"*","y","Ov"
"1606","chr9",1131,1133,3,"*","x","Pa"
"1619","chr9",1654,1656,3,"*","x","Pa"
"1624","chr9",1686,1688,3,"*","x","Pa"
"1626","chr9",1701,1703,3,"*","x","Pa"
"1627","chr9",1714,1716,3,"*","x","Pa"
"1628","chr9",1722,1724,3,"*","x","Pa"
"1635","chr9",2315,2317,3,"*","x","Pa"
"1636","chr9",3328,3330,3,"*","x","Pa"
"1664","chr9",1131,1133,3,"*","y","Pa"
"1677","chr9",1654,1656,3,"*","y","Pa"
"1682","chr9",1686,1688,3,"*","y","Pa"
"1684","chr9",1701,1703,3,"*","y","Pa"
"1685","chr9",1714,1716,3,"*","y","Pa"
"1686","chr9",1722,1724,3,"*","y","Pa"
"1693","chr9",2315,2317,3,"*","y","Pa"
"1694","chr9",3328,3330,3,"*","y","Pa"
"1706","chr9",1030,1032,3,"*","x","PM"
"1710","chr9",1044,1046,3,"*","x","PM"
"1727","chr9",1163,1165,3,"*","x","PM"
"1733","chr9",1654,1656,3,"*","x","PM"
"1738","chr9",1686,1688,3,"*","x","PM"
"1741","chr9",1701,1703,3,"*","x","PM"
"1742","chr9",1714,1716,3,"*","x","PM"
"1743","chr9",1722,1724,3,"*","x","PM"
"1746","chr9",1752,1754,3,"*","x","PM"
"1750","chr9",2315,2317,3,"*","x","PM"
"1751","chr9",3328,3330,3,"*","x","PM"
"1763","chr9",1030,1032,3,"*","y","PM"
"1767","chr9",1044,1046,3,"*","y","PM"
"1784","chr9",1163,1165,3,"*","y","PM"
"1790","chr9",1654,1656,3,"*","y","PM"
"1795","chr9",1686,1688,3,"*","y","PM"
"1798","chr9",1701,1703,3,"*","y","PM"
"1799","chr9",1714,1716,3,"*","y","PM"
"1800","chr9",1722,1724,3,"*","y","PM"
