ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_MF,GO:0038023,signaling receptor activity,23/25,208/1226,1.44727249002477e-16,3.59406001689486e-15,3.52931361602533e-15,OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,23
GO_MF,GO:0060089,molecular transducer activity,23/25,208/1226,1.44727249002477e-16,3.59406001689486e-15,3.52931361602533e-15,OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,23
GO_BP,GO:0050877,nervous system process,23/25,224/1226,8.47802127496764e-16,1.94342333841566e-14,1.90841288618705e-14,OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,23
GO_BP,GO:0003008,system process,24/25,271/1226,1.63201328550069e-15,3.47385685056575e-14,3.41127588999392e-14,PTPRJ/OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,24
GO_CC,GO:0005886,plasma membrane,25/25,461/1226,1.58300515988285e-11,3.1449035843006e-10,3.08824866278901e-10,TTC17/PTPRJ/OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,25
GO_CC,GO:0071944,cell periphery,25/25,463/1226,1.76908927478713e-11,3.29492877429103e-10,3.23557117362383e-10,TTC17/PTPRJ/OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,25
GO_BP,GO:0042221,response to chemical,24/25,411/1226,4.43436354532887e-11,7.77317845004708e-10,7.63314591703669e-10,PTPRJ/OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,24
GO_CC,GO:0016021,integral component of membrane,24/25,452/1226,4.40881042535985e-10,7.29903059309575e-09,7.16753975584817e-09,PTPRJ/OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,24
GO_CC,GO:0031224,intrinsic component of membrane,24/25,465/1226,8.72251280849472e-10,1.36805727206917e-08,1.34341194502024e-08,PTPRJ/OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2/OR5D13/OR5D14/OR5L2/OR5L1/OR5D18/OR5D16/OR8H2/OR8I2/OR8K3/OR8K1/OR5R1/OR5M1,24
GO_MF,GO:0004984,olfactory receptor activity,11/25,54/1226,1.19175700247111e-09,1.77571793368195e-08,1.74372866677352e-08,OR4B1/OR4X1/OR4S1/OR4C3/OR4C45/OR4A47/OR4A16/OR4A15/OR4P4/OR4C6/OR4S2,11
KEGG,hsa04740,Olfactory transduction,23/24,167/588,1.53118693980887e-12,1.53118693980887e-12,NA,OR4A15/OR4A16/OR4A47/OR4B1/OR4C3/OR4C45/OR4C6/OR4P4/OR4S1/OR4S2/OR4X1/OR5D13/OR5D14/OR5D16/OR5D18/OR5L1/OR5L2/OR5M1/OR5R1/OR8H2/OR8I2/OR8K1/OR8K3,23
