"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"87","chr21",281,358,78,"*","y","ESC",281,358,78
"60","chr21",281,358,78,"*","x","Co",281,358,78
"69","chr21",281,358,78,"*","y","Co",281,358,78
"42","chr21",281,358,78,"*","x","Bl",281,358,78
"51","chr21",281,358,78,"*","y","Bl",281,358,78
"24","chr21",281,358,78,"*","x","Ao",281,358,78
"33","chr21",281,358,78,"*","y","Ao",281,358,78
"6","chr21",281,358,78,"*","x","AG",281,358,78
"15","chr21",281,358,78,"*","y","AG",281,358,78
"370","chr21",257,259,3,"*","x","TLC",257,259,3
"379","chr21",257,259,3,"*","y","TLC",257,259,3
"352","chr21",257,259,3,"*","x","Sp",257,259,3
"361","chr21",257,259,3,"*","y","Sp",257,259,3
"334","chr21",257,259,3,"*","x","SB",257,259,3
"343","chr21",257,259,3,"*","y","SB",257,259,3
"316","chr21",257,259,3,"*","x","RV",257,259,3
"325","chr21",257,259,3,"*","y","RV",257,259,3
"296","chr21",257,259,3,"*","x","PM",257,259,3
"306","chr21",257,259,3,"*","y","PM",257,259,3
"277","chr21",257,259,3,"*","x","Pa",257,259,3
"287","chr21",257,259,3,"*","y","Pa",257,259,3
"258","chr21",257,259,3,"*","x","Ov",257,259,3
"267","chr21",257,259,3,"*","y","Ov",257,259,3
"240","chr21",257,259,3,"*","x","NPC",257,259,3
"249","chr21",257,259,3,"*","y","NPC",257,259,3
"222","chr21",257,259,3,"*","x","MSC",257,259,3
"231","chr21",257,259,3,"*","y","MSC",257,259,3
"204","chr21",257,259,3,"*","x","MesC",257,259,3
"213","chr21",257,259,3,"*","y","MesC",257,259,3
"186","chr21",257,259,3,"*","x","LV",257,259,3
"195","chr21",257,259,3,"*","y","LV",257,259,3
"167","chr21",257,259,3,"*","x","Lu",257,259,3
"177","chr21",257,259,3,"*","y","Lu",257,259,3
"148","chr21",257,259,3,"*","x","Li",257,259,3
"157","chr21",257,259,3,"*","y","Li",257,259,3
"130","chr21",257,259,3,"*","x","LC",257,259,3
"139","chr21",257,259,3,"*","y","LC",257,259,3
"112","chr21",257,259,3,"*","x","Hi",257,259,3
"121","chr21",257,259,3,"*","y","Hi",257,259,3
"94","chr21",257,259,3,"*","x","FC",257,259,3
"103","chr21",257,259,3,"*","y","FC",257,259,3
"76","chr21",257,259,3,"*","x","ESC",257,259,3
"85","chr21",257,259,3,"*","y","ESC",257,259,3
"58","chr21",257,259,3,"*","x","Co",257,259,3
"67","chr21",257,259,3,"*","y","Co",257,259,3
"40","chr21",257,259,3,"*","x","Bl",257,259,3
"49","chr21",257,259,3,"*","y","Bl",257,259,3
"22","chr21",257,259,3,"*","x","Ao",257,259,3
"31","chr21",257,259,3,"*","y","Ao",257,259,3
"4","chr21",257,259,3,"*","x","AG",257,259,3
"13","chr21",257,259,3,"*","y","AG",257,259,3
"165","chr21",244,245,2,"*","x","Lu",244,245,2
"166","chr21",252,253,2,"*","x","Lu",252,253,2
"175","chr21",244,245,2,"*","y","Lu",244,245,2
"176","chr21",252,253,2,"*","y","Lu",252,253,2
"368","chr21",241,241,1,"*","x","TLC",241,241,1
"369","chr21",252,252,1,"*","x","TLC",252,253,2
"371","chr21",271,271,1,"*","x","TLC",271,271,1
"373","chr21",1075,1075,1,"*","x","TLC",1075,1075,1
"374","chr21",1117,1117,1,"*","x","TLC",1117,1117,1
"375","chr21",1204,1204,1,"*","x","TLC",1204,1204,1
"377","chr21",241,241,1,"*","y","TLC",241,241,1
"378","chr21",252,252,1,"*","y","TLC",252,253,2
"380","chr21",271,271,1,"*","y","TLC",271,271,1
"382","chr21",1075,1075,1,"*","y","TLC",1075,1075,1
"383","chr21",1117,1117,1,"*","y","TLC",1117,1117,1
"384","chr21",1204,1204,1,"*","y","TLC",1204,1204,1
"350","chr21",241,241,1,"*","x","Sp",241,241,1
"351","chr21",252,252,1,"*","x","Sp",252,253,2
"353","chr21",271,271,1,"*","x","Sp",271,271,1
"355","chr21",1075,1075,1,"*","x","Sp",1075,1075,1
"356","chr21",1117,1117,1,"*","x","Sp",1117,1117,1
"357","chr21",1204,1204,1,"*","x","Sp",1204,1204,1
"359","chr21",241,241,1,"*","y","Sp",241,241,1
"360","chr21",252,252,1,"*","y","Sp",252,253,2
"362","chr21",271,271,1,"*","y","Sp",271,271,1
"364","chr21",1075,1075,1,"*","y","Sp",1075,1075,1
"365","chr21",1117,1117,1,"*","y","Sp",1117,1117,1
"366","chr21",1204,1204,1,"*","y","Sp",1204,1204,1
"332","chr21",241,241,1,"*","x","SB",241,241,1
"333","chr21",252,252,1,"*","x","SB",252,253,2
"335","chr21",271,271,1,"*","x","SB",271,271,1
"337","chr21",1075,1075,1,"*","x","SB",1075,1075,1
"338","chr21",1117,1117,1,"*","x","SB",1117,1117,1
"339","chr21",1204,1204,1,"*","x","SB",1204,1204,1
"341","chr21",241,241,1,"*","y","SB",241,241,1
"342","chr21",252,252,1,"*","y","SB",252,253,2
"344","chr21",271,271,1,"*","y","SB",271,271,1
"346","chr21",1075,1075,1,"*","y","SB",1075,1075,1
"347","chr21",1117,1117,1,"*","y","SB",1117,1117,1
"348","chr21",1204,1204,1,"*","y","SB",1204,1204,1
"314","chr21",241,241,1,"*","x","RV",241,241,1
"315","chr21",252,252,1,"*","x","RV",252,253,2
"317","chr21",271,271,1,"*","x","RV",271,271,1
"319","chr21",1075,1075,1,"*","x","RV",1075,1075,1
"320","chr21",1117,1117,1,"*","x","RV",1117,1117,1
"321","chr21",1204,1204,1,"*","x","RV",1204,1204,1
"323","chr21",241,241,1,"*","y","RV",241,241,1
"324","chr21",252,252,1,"*","y","RV",252,253,2
"326","chr21",271,271,1,"*","y","RV",271,271,1
"328","chr21",1075,1075,1,"*","y","RV",1075,1075,1
"329","chr21",1117,1117,1,"*","y","RV",1117,1117,1
"330","chr21",1204,1204,1,"*","y","RV",1204,1204,1
"294","chr21",241,241,1,"*","x","PM",241,241,1
"295","chr21",252,252,1,"*","x","PM",252,253,2
"297","chr21",267,267,1,"*","x","PM",267,267,1
"298","chr21",271,271,1,"*","x","PM",271,271,1
"300","chr21",1075,1075,1,"*","x","PM",1075,1075,1
"301","chr21",1117,1117,1,"*","x","PM",1117,1117,1
"302","chr21",1204,1204,1,"*","x","PM",1204,1204,1
"304","chr21",241,241,1,"*","y","PM",241,241,1
"305","chr21",252,252,1,"*","y","PM",252,253,2
"307","chr21",267,267,1,"*","y","PM",267,267,1
"308","chr21",271,271,1,"*","y","PM",271,271,1
"310","chr21",1075,1075,1,"*","y","PM",1075,1075,1
"311","chr21",1117,1117,1,"*","y","PM",1117,1117,1
"312","chr21",1204,1204,1,"*","y","PM",1204,1204,1
"274","chr21",241,241,1,"*","x","Pa",241,241,1
"275","chr21",245,245,1,"*","x","Pa",244,245,2
"276","chr21",252,252,1,"*","x","Pa",252,253,2
"278","chr21",271,271,1,"*","x","Pa",271,271,1
"280","chr21",1075,1075,1,"*","x","Pa",1075,1075,1
"281","chr21",1117,1117,1,"*","x","Pa",1117,1117,1
"282","chr21",1204,1204,1,"*","x","Pa",1204,1204,1
"284","chr21",241,241,1,"*","y","Pa",241,241,1
"285","chr21",245,245,1,"*","y","Pa",244,245,2
"286","chr21",252,252,1,"*","y","Pa",252,253,2
"288","chr21",271,271,1,"*","y","Pa",271,271,1
"290","chr21",1075,1075,1,"*","y","Pa",1075,1075,1
"291","chr21",1117,1117,1,"*","y","Pa",1117,1117,1
"292","chr21",1204,1204,1,"*","y","Pa",1204,1204,1
"256","chr21",241,241,1,"*","x","Ov",241,241,1
"257","chr21",252,252,1,"*","x","Ov",252,253,2
"259","chr21",271,271,1,"*","x","Ov",271,271,1
"261","chr21",1075,1075,1,"*","x","Ov",1075,1075,1
"262","chr21",1117,1117,1,"*","x","Ov",1117,1117,1
"263","chr21",1204,1204,1,"*","x","Ov",1204,1204,1
"265","chr21",241,241,1,"*","y","Ov",241,241,1
"266","chr21",252,252,1,"*","y","Ov",252,253,2
"268","chr21",271,271,1,"*","y","Ov",271,271,1
"270","chr21",1075,1075,1,"*","y","Ov",1075,1075,1
"271","chr21",1117,1117,1,"*","y","Ov",1117,1117,1
"272","chr21",1204,1204,1,"*","y","Ov",1204,1204,1
"238","chr21",241,241,1,"*","x","NPC",241,241,1
"239","chr21",252,252,1,"*","x","NPC",252,253,2
"241","chr21",271,271,1,"*","x","NPC",271,271,1
"243","chr21",1075,1075,1,"*","x","NPC",1075,1075,1
"244","chr21",1117,1117,1,"*","x","NPC",1117,1117,1
"245","chr21",1204,1204,1,"*","x","NPC",1204,1204,1
"247","chr21",241,241,1,"*","y","NPC",241,241,1
"248","chr21",252,252,1,"*","y","NPC",252,253,2
"250","chr21",271,271,1,"*","y","NPC",271,271,1
"252","chr21",1075,1075,1,"*","y","NPC",1075,1075,1
"253","chr21",1117,1117,1,"*","y","NPC",1117,1117,1
"254","chr21",1204,1204,1,"*","y","NPC",1204,1204,1
"220","chr21",241,241,1,"*","x","MSC",241,241,1
"221","chr21",252,252,1,"*","x","MSC",252,253,2
"223","chr21",271,271,1,"*","x","MSC",271,271,1
"225","chr21",1075,1075,1,"*","x","MSC",1075,1075,1
"226","chr21",1117,1117,1,"*","x","MSC",1117,1117,1
"227","chr21",1204,1204,1,"*","x","MSC",1204,1204,1
"229","chr21",241,241,1,"*","y","MSC",241,241,1
"230","chr21",252,252,1,"*","y","MSC",252,253,2
"232","chr21",271,271,1,"*","y","MSC",271,271,1
"234","chr21",1075,1075,1,"*","y","MSC",1075,1075,1
"235","chr21",1117,1117,1,"*","y","MSC",1117,1117,1
"236","chr21",1204,1204,1,"*","y","MSC",1204,1204,1
"202","chr21",241,241,1,"*","x","MesC",241,241,1
"203","chr21",252,252,1,"*","x","MesC",252,253,2
"205","chr21",271,271,1,"*","x","MesC",271,271,1
"207","chr21",1075,1075,1,"*","x","MesC",1075,1075,1
"208","chr21",1117,1117,1,"*","x","MesC",1117,1117,1
"209","chr21",1204,1204,1,"*","x","MesC",1204,1204,1
"211","chr21",241,241,1,"*","y","MesC",241,241,1
"212","chr21",252,252,1,"*","y","MesC",252,253,2
"214","chr21",271,271,1,"*","y","MesC",271,271,1
"216","chr21",1075,1075,1,"*","y","MesC",1075,1075,1
"217","chr21",1117,1117,1,"*","y","MesC",1117,1117,1
"218","chr21",1204,1204,1,"*","y","MesC",1204,1204,1
"184","chr21",241,241,1,"*","x","LV",241,241,1
"185","chr21",252,252,1,"*","x","LV",252,253,2
"187","chr21",271,271,1,"*","x","LV",271,271,1
"189","chr21",1075,1075,1,"*","x","LV",1075,1075,1
"190","chr21",1117,1117,1,"*","x","LV",1117,1117,1
"191","chr21",1204,1204,1,"*","x","LV",1204,1204,1
"193","chr21",241,241,1,"*","y","LV",241,241,1
"194","chr21",252,252,1,"*","y","LV",252,253,2
"196","chr21",271,271,1,"*","y","LV",271,271,1
"198","chr21",1075,1075,1,"*","y","LV",1075,1075,1
"199","chr21",1117,1117,1,"*","y","LV",1117,1117,1
"200","chr21",1204,1204,1,"*","y","LV",1204,1204,1
"164","chr21",241,241,1,"*","x","Lu",241,241,1
"168","chr21",271,271,1,"*","x","Lu",271,271,1
"170","chr21",1075,1075,1,"*","x","Lu",1075,1075,1
"171","chr21",1117,1117,1,"*","x","Lu",1117,1117,1
"172","chr21",1204,1204,1,"*","x","Lu",1204,1204,1
"174","chr21",241,241,1,"*","y","Lu",241,241,1
"178","chr21",271,271,1,"*","y","Lu",271,271,1
"180","chr21",1075,1075,1,"*","y","Lu",1075,1075,1
"181","chr21",1117,1117,1,"*","y","Lu",1117,1117,1
"182","chr21",1204,1204,1,"*","y","Lu",1204,1204,1
"146","chr21",241,241,1,"*","x","Li",241,241,1
"147","chr21",252,252,1,"*","x","Li",252,253,2
"149","chr21",271,271,1,"*","x","Li",271,271,1
"151","chr21",1075,1075,1,"*","x","Li",1075,1075,1
"152","chr21",1117,1117,1,"*","x","Li",1117,1117,1
"153","chr21",1204,1204,1,"*","x","Li",1204,1204,1
"155","chr21",241,241,1,"*","y","Li",241,241,1
"156","chr21",252,252,1,"*","y","Li",252,253,2
"158","chr21",271,271,1,"*","y","Li",271,271,1
"160","chr21",1075,1075,1,"*","y","Li",1075,1075,1
"161","chr21",1117,1117,1,"*","y","Li",1117,1117,1
"162","chr21",1204,1204,1,"*","y","Li",1204,1204,1
"128","chr21",241,241,1,"*","x","LC",241,241,1
"129","chr21",252,252,1,"*","x","LC",252,253,2
"131","chr21",271,271,1,"*","x","LC",271,271,1
"133","chr21",1075,1075,1,"*","x","LC",1075,1075,1
"134","chr21",1117,1117,1,"*","x","LC",1117,1117,1
"135","chr21",1204,1204,1,"*","x","LC",1204,1204,1
"137","chr21",241,241,1,"*","y","LC",241,241,1
"138","chr21",252,252,1,"*","y","LC",252,253,2
"140","chr21",271,271,1,"*","y","LC",271,271,1
"142","chr21",1075,1075,1,"*","y","LC",1075,1075,1
"143","chr21",1117,1117,1,"*","y","LC",1117,1117,1
"144","chr21",1204,1204,1,"*","y","LC",1204,1204,1
"110","chr21",241,241,1,"*","x","Hi",241,241,1
"111","chr21",252,252,1,"*","x","Hi",252,253,2
"113","chr21",271,271,1,"*","x","Hi",271,271,1
"115","chr21",1075,1075,1,"*","x","Hi",1075,1075,1
"116","chr21",1117,1117,1,"*","x","Hi",1117,1117,1
"117","chr21",1204,1204,1,"*","x","Hi",1204,1204,1
"119","chr21",241,241,1,"*","y","Hi",241,241,1
"120","chr21",252,252,1,"*","y","Hi",252,253,2
"122","chr21",271,271,1,"*","y","Hi",271,271,1
"124","chr21",1075,1075,1,"*","y","Hi",1075,1075,1
"125","chr21",1117,1117,1,"*","y","Hi",1117,1117,1
"126","chr21",1204,1204,1,"*","y","Hi",1204,1204,1
"92","chr21",241,241,1,"*","x","FC",241,241,1
"93","chr21",252,252,1,"*","x","FC",252,253,2
"95","chr21",271,271,1,"*","x","FC",271,271,1
"97","chr21",1075,1075,1,"*","x","FC",1075,1075,1
"98","chr21",1117,1117,1,"*","x","FC",1117,1117,1
"99","chr21",1204,1204,1,"*","x","FC",1204,1204,1
"101","chr21",241,241,1,"*","y","FC",241,241,1
"102","chr21",252,252,1,"*","y","FC",252,253,2
"104","chr21",271,271,1,"*","y","FC",271,271,1
"106","chr21",1075,1075,1,"*","y","FC",1075,1075,1
"107","chr21",1117,1117,1,"*","y","FC",1117,1117,1
"108","chr21",1204,1204,1,"*","y","FC",1204,1204,1
"74","chr21",241,241,1,"*","x","ESC",241,241,1
"75","chr21",252,252,1,"*","x","ESC",252,253,2
"77","chr21",271,271,1,"*","x","ESC",271,271,1
"79","chr21",1075,1075,1,"*","x","ESC",1075,1075,1
"80","chr21",1117,1117,1,"*","x","ESC",1117,1117,1
"81","chr21",1204,1204,1,"*","x","ESC",1204,1204,1
"83","chr21",241,241,1,"*","y","ESC",241,241,1
"84","chr21",252,252,1,"*","y","ESC",252,253,2
"86","chr21",271,271,1,"*","y","ESC",271,271,1
"88","chr21",1075,1075,1,"*","y","ESC",1075,1075,1
"89","chr21",1117,1117,1,"*","y","ESC",1117,1117,1
"90","chr21",1204,1204,1,"*","y","ESC",1204,1204,1
"56","chr21",241,241,1,"*","x","Co",241,241,1
"57","chr21",252,252,1,"*","x","Co",252,253,2
"59","chr21",271,271,1,"*","x","Co",271,271,1
"61","chr21",1075,1075,1,"*","x","Co",1075,1075,1
"62","chr21",1117,1117,1,"*","x","Co",1117,1117,1
"63","chr21",1204,1204,1,"*","x","Co",1204,1204,1
"65","chr21",241,241,1,"*","y","Co",241,241,1
"66","chr21",252,252,1,"*","y","Co",252,253,2
"68","chr21",271,271,1,"*","y","Co",271,271,1
"70","chr21",1075,1075,1,"*","y","Co",1075,1075,1
"71","chr21",1117,1117,1,"*","y","Co",1117,1117,1
"72","chr21",1204,1204,1,"*","y","Co",1204,1204,1
"38","chr21",241,241,1,"*","x","Bl",241,241,1
"39","chr21",252,252,1,"*","x","Bl",252,253,2
"41","chr21",271,271,1,"*","x","Bl",271,271,1
"43","chr21",1075,1075,1,"*","x","Bl",1075,1075,1
"44","chr21",1117,1117,1,"*","x","Bl",1117,1117,1
"45","chr21",1204,1204,1,"*","x","Bl",1204,1204,1
"47","chr21",241,241,1,"*","y","Bl",241,241,1
"48","chr21",252,252,1,"*","y","Bl",252,253,2
"50","chr21",271,271,1,"*","y","Bl",271,271,1
"52","chr21",1075,1075,1,"*","y","Bl",1075,1075,1
"53","chr21",1117,1117,1,"*","y","Bl",1117,1117,1
"54","chr21",1204,1204,1,"*","y","Bl",1204,1204,1
"20","chr21",241,241,1,"*","x","Ao",241,241,1
"21","chr21",252,252,1,"*","x","Ao",252,253,2
"23","chr21",271,271,1,"*","x","Ao",271,271,1
"25","chr21",1075,1075,1,"*","x","Ao",1075,1075,1
"26","chr21",1117,1117,1,"*","x","Ao",1117,1117,1
"27","chr21",1204,1204,1,"*","x","Ao",1204,1204,1
"29","chr21",241,241,1,"*","y","Ao",241,241,1
"30","chr21",252,252,1,"*","y","Ao",252,253,2
"32","chr21",271,271,1,"*","y","Ao",271,271,1
"34","chr21",1075,1075,1,"*","y","Ao",1075,1075,1
"35","chr21",1117,1117,1,"*","y","Ao",1117,1117,1
"36","chr21",1204,1204,1,"*","y","Ao",1204,1204,1
"2","chr21",241,241,1,"*","x","AG",241,241,1
"3","chr21",252,252,1,"*","x","AG",252,253,2
"5","chr21",271,271,1,"*","x","AG",271,271,1
"7","chr21",1075,1075,1,"*","x","AG",1075,1075,1
"8","chr21",1117,1117,1,"*","x","AG",1117,1117,1
"9","chr21",1204,1204,1,"*","x","AG",1204,1204,1
"11","chr21",241,241,1,"*","y","AG",241,241,1
"12","chr21",252,252,1,"*","y","AG",252,253,2
"14","chr21",271,271,1,"*","y","AG",271,271,1
"16","chr21",1075,1075,1,"*","y","AG",1075,1075,1
"17","chr21",1117,1117,1,"*","y","AG",1117,1117,1
"18","chr21",1204,1204,1,"*","y","AG",1204,1204,1
