"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"415","chr15",2069,2072,4,"*","x","SB",2068,2072,5
"427","chr15",2069,2072,4,"*","y","SB",2068,2072,5
"392","chr15",2069,2072,4,"*","x","RV",2068,2072,5
"403","chr15",2069,2072,4,"*","y","RV",2068,2072,5
"366","chr15",2069,2072,4,"*","x","PM",2068,2072,5
"380","chr15",2069,2072,4,"*","y","PM",2068,2072,5
"341","chr15",2069,2072,4,"*","x","Pa",2068,2072,5
"353","chr15",2069,2072,4,"*","y","Pa",2068,2072,5
"317","chr15",2069,2072,4,"*","x","Ov",2068,2072,5
"329","chr15",2069,2072,4,"*","y","Ov",2068,2072,5
"270","chr15",2069,2072,4,"*","x","MSC",2068,2072,5
"280","chr15",2069,2072,4,"*","y","MSC",2068,2072,5
"230","chr15",2069,2072,4,"*","x","LV",2068,2072,5
"240","chr15",2069,2072,4,"*","y","LV",2068,2072,5
"181","chr15",2069,2072,4,"*","x","Li",2068,2072,5
"190","chr15",2069,2072,4,"*","y","Li",2068,2072,5
"163","chr15",2069,2072,4,"*","x","LC",2068,2072,5
"172","chr15",2069,2072,4,"*","y","LC",2068,2072,5
"141","chr15",2069,2072,4,"*","x","Hi",2068,2072,5
"153","chr15",2069,2072,4,"*","y","Hi",2068,2072,5
"98","chr15",2069,2072,4,"*","x","ESC",2068,2072,5
"110","chr15",2069,2072,4,"*","y","ESC",2068,2072,5
"73","chr15",2069,2072,4,"*","x","Co",2068,2072,5
"85","chr15",2069,2072,4,"*","y","Co",2068,2072,5
"48","chr15",2069,2072,4,"*","x","Bl",2068,2072,5
"60","chr15",2069,2072,4,"*","y","Bl",2068,2072,5
"29","chr15",2069,2072,4,"*","x","Ao",2068,2072,5
"38","chr15",2069,2072,4,"*","y","Ao",2068,2072,5
"9","chr15",2069,2072,4,"*","x","AG",2068,2072,5
"20","chr15",2069,2072,4,"*","y","AG",2068,2072,5
"465","chr15",2078,2079,2,"*","x","TLC",2078,2079,2
"477","chr15",2078,2079,2,"*","y","TLC",2078,2079,2
"433","chr15",556,557,2,"*","x","Sp",556,557,2
"440","chr15",2078,2079,2,"*","x","Sp",2078,2079,2
"445","chr15",556,557,2,"*","y","Sp",556,557,2
"452","chr15",2078,2079,2,"*","y","Sp",2078,2079,2
"410","chr15",556,557,2,"*","x","SB",556,557,2
"417","chr15",2078,2079,2,"*","x","SB",2078,2079,2
"422","chr15",556,557,2,"*","y","SB",556,557,2
"429","chr15",2078,2079,2,"*","y","SB",2078,2079,2
"388","chr15",556,557,2,"*","x","RV",556,557,2
"393","chr15",2078,2079,2,"*","x","RV",2078,2079,2
"399","chr15",556,557,2,"*","y","RV",556,557,2
"404","chr15",2078,2079,2,"*","y","RV",2078,2079,2
"359","chr15",556,557,2,"*","x","PM",556,557,2
"368","chr15",2078,2079,2,"*","x","PM",2078,2079,2
"373","chr15",556,557,2,"*","y","PM",556,557,2
"382","chr15",2078,2079,2,"*","y","PM",2078,2079,2
"336","chr15",556,557,2,"*","x","Pa",556,557,2
"342","chr15",2078,2079,2,"*","x","Pa",2078,2079,2
"348","chr15",556,557,2,"*","y","Pa",556,557,2
"354","chr15",2078,2079,2,"*","y","Pa",2078,2079,2
"312","chr15",556,557,2,"*","x","Ov",556,557,2
"318","chr15",2078,2079,2,"*","x","Ov",2078,2079,2
"319","chr15",2125,2126,2,"*","x","Ov",2125,2126,2
"324","chr15",556,557,2,"*","y","Ov",556,557,2
"330","chr15",2078,2079,2,"*","y","Ov",2078,2079,2
"331","chr15",2125,2126,2,"*","y","Ov",2125,2126,2
"291","chr15",2069,2070,2,"*","x","NPC",2068,2072,5
"293","chr15",2078,2079,2,"*","x","NPC",2078,2079,2
"304","chr15",2069,2070,2,"*","y","NPC",2068,2072,5
"306","chr15",2078,2079,2,"*","y","NPC",2078,2079,2
"271","chr15",2078,2079,2,"*","x","MSC",2078,2079,2
"281","chr15",2078,2079,2,"*","y","MSC",2078,2079,2
"245","chr15",556,557,2,"*","x","MesC",556,557,2
"249","chr15",2069,2070,2,"*","x","MesC",2068,2072,5
"251","chr15",2078,2079,2,"*","x","MesC",2078,2079,2
"255","chr15",556,557,2,"*","y","MesC",556,557,2
"259","chr15",2069,2070,2,"*","y","MesC",2068,2072,5
"261","chr15",2078,2079,2,"*","y","MesC",2078,2079,2
"226","chr15",556,557,2,"*","x","LV",556,557,2
"231","chr15",2078,2079,2,"*","x","LV",2078,2079,2
"236","chr15",556,557,2,"*","y","LV",556,557,2
"241","chr15",2078,2079,2,"*","y","LV",2078,2079,2
"196","chr15",556,557,2,"*","x","Lu",556,557,2
"204","chr15",2075,2076,2,"*","x","Lu",2075,2076,2
"205","chr15",2078,2079,2,"*","x","Lu",2078,2079,2
"211","chr15",556,557,2,"*","y","Lu",556,557,2
"219","chr15",2075,2076,2,"*","y","Lu",2075,2076,2
"220","chr15",2078,2079,2,"*","y","Lu",2078,2079,2
"177","chr15",556,557,2,"*","x","Li",556,557,2
"182","chr15",2078,2079,2,"*","x","Li",2078,2079,2
"186","chr15",556,557,2,"*","y","Li",556,557,2
"191","chr15",2078,2079,2,"*","y","Li",2078,2079,2
"159","chr15",556,557,2,"*","x","LC",556,557,2
"164","chr15",2078,2079,2,"*","x","LC",2078,2079,2
"168","chr15",556,557,2,"*","y","LC",556,557,2
"173","chr15",2078,2079,2,"*","y","LC",2078,2079,2
"135","chr15",556,557,2,"*","x","Hi",556,557,2
"142","chr15",2075,2076,2,"*","x","Hi",2075,2076,2
"143","chr15",2078,2079,2,"*","x","Hi",2078,2079,2
"147","chr15",556,557,2,"*","y","Hi",556,557,2
"154","chr15",2075,2076,2,"*","y","Hi",2075,2076,2
"155","chr15",2078,2079,2,"*","y","Hi",2078,2079,2
"115","chr15",556,557,2,"*","x","FC",556,557,2
"121","chr15",2078,2079,2,"*","x","FC",2078,2079,2
"125","chr15",556,557,2,"*","y","FC",556,557,2
"131","chr15",2078,2079,2,"*","y","FC",2078,2079,2
"92","chr15",556,557,2,"*","x","ESC",556,557,2
"99","chr15",2078,2079,2,"*","x","ESC",2078,2079,2
"104","chr15",556,557,2,"*","y","ESC",556,557,2
"111","chr15",2078,2079,2,"*","y","ESC",2078,2079,2
"67","chr15",556,557,2,"*","x","Co",556,557,2
"75","chr15",2078,2079,2,"*","x","Co",2078,2079,2
"79","chr15",556,557,2,"*","y","Co",556,557,2
"87","chr15",2078,2079,2,"*","y","Co",2078,2079,2
"44","chr15",556,557,2,"*","x","Bl",556,557,2
"50","chr15",2078,2079,2,"*","x","Bl",2078,2079,2
"56","chr15",556,557,2,"*","y","Bl",556,557,2
"62","chr15",2078,2079,2,"*","y","Bl",2078,2079,2
"25","chr15",556,557,2,"*","x","Ao",556,557,2
"30","chr15",2078,2079,2,"*","x","Ao",2078,2079,2
"34","chr15",556,557,2,"*","y","Ao",556,557,2
"39","chr15",2078,2079,2,"*","y","Ao",2078,2079,2
"4","chr15",556,557,2,"*","x","AG",556,557,2
"10","chr15",2078,2079,2,"*","x","AG",2078,2079,2
"15","chr15",556,557,2,"*","y","AG",556,557,2
"21","chr15",2078,2079,2,"*","y","AG",2078,2079,2
"456","chr15",533,533,1,"*","x","TLC",533,533,1
"458","chr15",557,557,1,"*","x","TLC",556,557,2
"459","chr15",566,566,1,"*","x","TLC",566,566,1
"460","chr15",569,569,1,"*","x","TLC",569,569,1
"461","chr15",589,589,1,"*","x","TLC",589,589,1
"462","chr15",730,730,1,"*","x","TLC",730,730,1
"463","chr15",2069,2069,1,"*","x","TLC",2068,2072,5
"464","chr15",2072,2072,1,"*","x","TLC",2068,2072,5
"466","chr15",2564,2564,1,"*","x","TLC",2564,2564,1
"468","chr15",533,533,1,"*","y","TLC",533,533,1
"470","chr15",557,557,1,"*","y","TLC",556,557,2
"471","chr15",566,566,1,"*","y","TLC",566,566,1
"472","chr15",569,569,1,"*","y","TLC",569,569,1
"473","chr15",589,589,1,"*","y","TLC",589,589,1
"474","chr15",730,730,1,"*","y","TLC",730,730,1
"475","chr15",2069,2069,1,"*","y","TLC",2068,2072,5
"476","chr15",2072,2072,1,"*","y","TLC",2068,2072,5
"478","chr15",2564,2564,1,"*","y","TLC",2564,2564,1
"434","chr15",566,566,1,"*","x","Sp",566,566,1
"435","chr15",569,569,1,"*","x","Sp",569,569,1
"436","chr15",589,589,1,"*","x","Sp",589,589,1
"437","chr15",730,730,1,"*","x","Sp",730,730,1
"439","chr15",2076,2076,1,"*","x","Sp",2075,2076,2
"441","chr15",2126,2126,1,"*","x","Sp",2125,2126,2
"442","chr15",2564,2564,1,"*","x","Sp",2564,2564,1
"446","chr15",566,566,1,"*","y","Sp",566,566,1
"447","chr15",569,569,1,"*","y","Sp",569,569,1
"448","chr15",589,589,1,"*","y","Sp",589,589,1
"449","chr15",730,730,1,"*","y","Sp",730,730,1
"451","chr15",2076,2076,1,"*","y","Sp",2075,2076,2
"453","chr15",2126,2126,1,"*","y","Sp",2125,2126,2
"454","chr15",2564,2564,1,"*","y","Sp",2564,2564,1
"408","chr15",533,533,1,"*","x","SB",533,533,1
"411","chr15",566,566,1,"*","x","SB",566,566,1
"412","chr15",569,569,1,"*","x","SB",569,569,1
"413","chr15",589,589,1,"*","x","SB",589,589,1
"414","chr15",730,730,1,"*","x","SB",730,730,1
"416","chr15",2076,2076,1,"*","x","SB",2075,2076,2
"418","chr15",2564,2564,1,"*","x","SB",2564,2564,1
"420","chr15",533,533,1,"*","y","SB",533,533,1
"423","chr15",566,566,1,"*","y","SB",566,566,1
"424","chr15",569,569,1,"*","y","SB",569,569,1
"425","chr15",589,589,1,"*","y","SB",589,589,1
"426","chr15",730,730,1,"*","y","SB",730,730,1
"428","chr15",2076,2076,1,"*","y","SB",2075,2076,2
"430","chr15",2564,2564,1,"*","y","SB",2564,2564,1
"386","chr15",533,533,1,"*","x","RV",533,533,1
"389","chr15",566,566,1,"*","x","RV",566,566,1
"390","chr15",589,589,1,"*","x","RV",589,589,1
"391","chr15",730,730,1,"*","x","RV",730,730,1
"394","chr15",2126,2126,1,"*","x","RV",2125,2126,2
"395","chr15",2564,2564,1,"*","x","RV",2564,2564,1
"397","chr15",533,533,1,"*","y","RV",533,533,1
"400","chr15",566,566,1,"*","y","RV",566,566,1
"401","chr15",589,589,1,"*","y","RV",589,589,1
"402","chr15",730,730,1,"*","y","RV",730,730,1
"405","chr15",2126,2126,1,"*","y","RV",2125,2126,2
"406","chr15",2564,2564,1,"*","y","RV",2564,2564,1
"360","chr15",566,566,1,"*","x","PM",566,566,1
"361","chr15",569,569,1,"*","x","PM",569,569,1
"362","chr15",589,589,1,"*","x","PM",589,589,1
"363","chr15",717,717,1,"*","x","PM",717,717,1
"364","chr15",730,730,1,"*","x","PM",730,730,1
"365","chr15",772,772,1,"*","x","PM",772,772,1
"367","chr15",2075,2075,1,"*","x","PM",2075,2076,2
"369","chr15",2126,2126,1,"*","x","PM",2125,2126,2
"370","chr15",2564,2564,1,"*","x","PM",2564,2564,1
"374","chr15",566,566,1,"*","y","PM",566,566,1
"375","chr15",569,569,1,"*","y","PM",569,569,1
"376","chr15",589,589,1,"*","y","PM",589,589,1
"377","chr15",717,717,1,"*","y","PM",717,717,1
"378","chr15",730,730,1,"*","y","PM",730,730,1
"379","chr15",772,772,1,"*","y","PM",772,772,1
"381","chr15",2075,2075,1,"*","y","PM",2075,2076,2
"383","chr15",2126,2126,1,"*","y","PM",2125,2126,2
"384","chr15",2564,2564,1,"*","y","PM",2564,2564,1
"334","chr15",533,533,1,"*","x","Pa",533,533,1
"337","chr15",566,566,1,"*","x","Pa",566,566,1
"338","chr15",569,569,1,"*","x","Pa",569,569,1
"339","chr15",589,589,1,"*","x","Pa",589,589,1
"340","chr15",730,730,1,"*","x","Pa",730,730,1
"343","chr15",2125,2125,1,"*","x","Pa",2125,2126,2
"344","chr15",2564,2564,1,"*","x","Pa",2564,2564,1
"346","chr15",533,533,1,"*","y","Pa",533,533,1
"349","chr15",566,566,1,"*","y","Pa",566,566,1
"350","chr15",569,569,1,"*","y","Pa",569,569,1
"351","chr15",589,589,1,"*","y","Pa",589,589,1
"352","chr15",730,730,1,"*","y","Pa",730,730,1
"355","chr15",2125,2125,1,"*","y","Pa",2125,2126,2
"356","chr15",2564,2564,1,"*","y","Pa",2564,2564,1
"310","chr15",533,533,1,"*","x","Ov",533,533,1
"313","chr15",566,566,1,"*","x","Ov",566,566,1
"314","chr15",569,569,1,"*","x","Ov",569,569,1
"315","chr15",589,589,1,"*","x","Ov",589,589,1
"316","chr15",730,730,1,"*","x","Ov",730,730,1
"320","chr15",2564,2564,1,"*","x","Ov",2564,2564,1
"322","chr15",533,533,1,"*","y","Ov",533,533,1
"325","chr15",566,566,1,"*","y","Ov",566,566,1
"326","chr15",569,569,1,"*","y","Ov",569,569,1
"327","chr15",589,589,1,"*","y","Ov",589,589,1
"328","chr15",730,730,1,"*","y","Ov",730,730,1
"332","chr15",2564,2564,1,"*","y","Ov",2564,2564,1
"284","chr15",533,533,1,"*","x","NPC",533,533,1
"286","chr15",557,557,1,"*","x","NPC",556,557,2
"287","chr15",566,566,1,"*","x","NPC",566,566,1
"288","chr15",569,569,1,"*","x","NPC",569,569,1
"289","chr15",589,589,1,"*","x","NPC",589,589,1
"290","chr15",730,730,1,"*","x","NPC",730,730,1
"292","chr15",2072,2072,1,"*","x","NPC",2068,2072,5
"294","chr15",2126,2126,1,"*","x","NPC",2125,2126,2
"295","chr15",2564,2564,1,"*","x","NPC",2564,2564,1
"297","chr15",533,533,1,"*","y","NPC",533,533,1
"299","chr15",557,557,1,"*","y","NPC",556,557,2
"300","chr15",566,566,1,"*","y","NPC",566,566,1
"301","chr15",569,569,1,"*","y","NPC",569,569,1
"302","chr15",589,589,1,"*","y","NPC",589,589,1
"303","chr15",730,730,1,"*","y","NPC",730,730,1
"305","chr15",2072,2072,1,"*","y","NPC",2068,2072,5
"307","chr15",2126,2126,1,"*","y","NPC",2125,2126,2
"308","chr15",2564,2564,1,"*","y","NPC",2564,2564,1
"264","chr15",533,533,1,"*","x","MSC",533,533,1
"266","chr15",557,557,1,"*","x","MSC",556,557,2
"267","chr15",566,566,1,"*","x","MSC",566,566,1
"268","chr15",589,589,1,"*","x","MSC",589,589,1
"269","chr15",730,730,1,"*","x","MSC",730,730,1
"272","chr15",2564,2564,1,"*","x","MSC",2564,2564,1
"274","chr15",533,533,1,"*","y","MSC",533,533,1
"276","chr15",557,557,1,"*","y","MSC",556,557,2
"277","chr15",566,566,1,"*","y","MSC",566,566,1
"278","chr15",589,589,1,"*","y","MSC",589,589,1
"279","chr15",730,730,1,"*","y","MSC",730,730,1
"282","chr15",2564,2564,1,"*","y","MSC",2564,2564,1
"246","chr15",566,566,1,"*","x","MesC",566,566,1
"247","chr15",589,589,1,"*","x","MesC",589,589,1
"248","chr15",730,730,1,"*","x","MesC",730,730,1
"250","chr15",2072,2072,1,"*","x","MesC",2068,2072,5
"252","chr15",2564,2564,1,"*","x","MesC",2564,2564,1
"256","chr15",566,566,1,"*","y","MesC",566,566,1
"257","chr15",589,589,1,"*","y","MesC",589,589,1
"258","chr15",730,730,1,"*","y","MesC",730,730,1
"260","chr15",2072,2072,1,"*","y","MesC",2068,2072,5
"262","chr15",2564,2564,1,"*","y","MesC",2564,2564,1
"224","chr15",533,533,1,"*","x","LV",533,533,1
"227","chr15",566,566,1,"*","x","LV",566,566,1
"228","chr15",589,589,1,"*","x","LV",589,589,1
"229","chr15",730,730,1,"*","x","LV",730,730,1
"232","chr15",2564,2564,1,"*","x","LV",2564,2564,1
"234","chr15",533,533,1,"*","y","LV",533,533,1
"237","chr15",566,566,1,"*","y","LV",566,566,1
"238","chr15",589,589,1,"*","y","LV",589,589,1
"239","chr15",730,730,1,"*","y","LV",730,730,1
"242","chr15",2564,2564,1,"*","y","LV",2564,2564,1
"194","chr15",533,533,1,"*","x","Lu",533,533,1
"197","chr15",566,566,1,"*","x","Lu",566,566,1
"198","chr15",569,569,1,"*","x","Lu",569,569,1
"199","chr15",589,589,1,"*","x","Lu",589,589,1
"200","chr15",730,730,1,"*","x","Lu",730,730,1
"201","chr15",772,772,1,"*","x","Lu",772,772,1
"202","chr15",819,819,1,"*","x","Lu",819,819,1
"206","chr15",2126,2126,1,"*","x","Lu",2125,2126,2
"207","chr15",2564,2564,1,"*","x","Lu",2564,2564,1
"209","chr15",533,533,1,"*","y","Lu",533,533,1
"212","chr15",566,566,1,"*","y","Lu",566,566,1
"213","chr15",569,569,1,"*","y","Lu",569,569,1
"214","chr15",589,589,1,"*","y","Lu",589,589,1
"215","chr15",730,730,1,"*","y","Lu",730,730,1
"216","chr15",772,772,1,"*","y","Lu",772,772,1
"217","chr15",819,819,1,"*","y","Lu",819,819,1
"221","chr15",2126,2126,1,"*","y","Lu",2125,2126,2
"222","chr15",2564,2564,1,"*","y","Lu",2564,2564,1
"178","chr15",566,566,1,"*","x","Li",566,566,1
"179","chr15",589,589,1,"*","x","Li",589,589,1
"180","chr15",730,730,1,"*","x","Li",730,730,1
"183","chr15",2564,2564,1,"*","x","Li",2564,2564,1
"187","chr15",566,566,1,"*","y","Li",566,566,1
"188","chr15",589,589,1,"*","y","Li",589,589,1
"189","chr15",730,730,1,"*","y","Li",730,730,1
"192","chr15",2564,2564,1,"*","y","Li",2564,2564,1
"160","chr15",566,566,1,"*","x","LC",566,566,1
"161","chr15",589,589,1,"*","x","LC",589,589,1
"162","chr15",730,730,1,"*","x","LC",730,730,1
"165","chr15",2564,2564,1,"*","x","LC",2564,2564,1
"169","chr15",566,566,1,"*","y","LC",566,566,1
"170","chr15",589,589,1,"*","y","LC",589,589,1
"171","chr15",730,730,1,"*","y","LC",730,730,1
"174","chr15",2564,2564,1,"*","y","LC",2564,2564,1
"136","chr15",566,566,1,"*","x","Hi",566,566,1
"137","chr15",569,569,1,"*","x","Hi",569,569,1
"138","chr15",589,589,1,"*","x","Hi",589,589,1
"139","chr15",730,730,1,"*","x","Hi",730,730,1
"140","chr15",772,772,1,"*","x","Hi",772,772,1
"144","chr15",2564,2564,1,"*","x","Hi",2564,2564,1
"148","chr15",566,566,1,"*","y","Hi",566,566,1
"149","chr15",569,569,1,"*","y","Hi",569,569,1
"150","chr15",589,589,1,"*","y","Hi",589,589,1
"151","chr15",730,730,1,"*","y","Hi",730,730,1
"152","chr15",772,772,1,"*","y","Hi",772,772,1
"156","chr15",2564,2564,1,"*","y","Hi",2564,2564,1
"116","chr15",566,566,1,"*","x","FC",566,566,1
"117","chr15",589,589,1,"*","x","FC",589,589,1
"118","chr15",730,730,1,"*","x","FC",730,730,1
"119","chr15",2069,2069,1,"*","x","FC",2068,2072,5
"120","chr15",2072,2072,1,"*","x","FC",2068,2072,5
"122","chr15",2564,2564,1,"*","x","FC",2564,2564,1
"126","chr15",566,566,1,"*","y","FC",566,566,1
"127","chr15",589,589,1,"*","y","FC",589,589,1
"128","chr15",730,730,1,"*","y","FC",730,730,1
"129","chr15",2069,2069,1,"*","y","FC",2068,2072,5
"130","chr15",2072,2072,1,"*","y","FC",2068,2072,5
"132","chr15",2564,2564,1,"*","y","FC",2564,2564,1
"90","chr15",533,533,1,"*","x","ESC",533,533,1
"93","chr15",566,566,1,"*","x","ESC",566,566,1
"94","chr15",569,569,1,"*","x","ESC",569,569,1
"95","chr15",589,589,1,"*","x","ESC",589,589,1
"96","chr15",730,730,1,"*","x","ESC",730,730,1
"97","chr15",768,768,1,"*","x","ESC",768,768,1
"100","chr15",2564,2564,1,"*","x","ESC",2564,2564,1
"102","chr15",533,533,1,"*","y","ESC",533,533,1
"105","chr15",566,566,1,"*","y","ESC",566,566,1
"106","chr15",569,569,1,"*","y","ESC",569,569,1
"107","chr15",589,589,1,"*","y","ESC",589,589,1
"108","chr15",730,730,1,"*","y","ESC",730,730,1
"109","chr15",768,768,1,"*","y","ESC",768,768,1
"112","chr15",2564,2564,1,"*","y","ESC",2564,2564,1
"68","chr15",566,566,1,"*","x","Co",566,566,1
"69","chr15",569,569,1,"*","x","Co",569,569,1
"70","chr15",589,589,1,"*","x","Co",589,589,1
"71","chr15",730,730,1,"*","x","Co",730,730,1
"72","chr15",772,772,1,"*","x","Co",772,772,1
"74","chr15",2075,2075,1,"*","x","Co",2075,2076,2
"76","chr15",2564,2564,1,"*","x","Co",2564,2564,1
"80","chr15",566,566,1,"*","y","Co",566,566,1
"81","chr15",569,569,1,"*","y","Co",569,569,1
"82","chr15",589,589,1,"*","y","Co",589,589,1
"83","chr15",730,730,1,"*","y","Co",730,730,1
"84","chr15",772,772,1,"*","y","Co",772,772,1
"86","chr15",2075,2075,1,"*","y","Co",2075,2076,2
"88","chr15",2564,2564,1,"*","y","Co",2564,2564,1
"42","chr15",533,533,1,"*","x","Bl",533,533,1
"45","chr15",566,566,1,"*","x","Bl",566,566,1
"46","chr15",589,589,1,"*","x","Bl",589,589,1
"47","chr15",730,730,1,"*","x","Bl",730,730,1
"49","chr15",2076,2076,1,"*","x","Bl",2075,2076,2
"51","chr15",2126,2126,1,"*","x","Bl",2125,2126,2
"52","chr15",2564,2564,1,"*","x","Bl",2564,2564,1
"54","chr15",533,533,1,"*","y","Bl",533,533,1
"57","chr15",566,566,1,"*","y","Bl",566,566,1
"58","chr15",589,589,1,"*","y","Bl",589,589,1
"59","chr15",730,730,1,"*","y","Bl",730,730,1
"61","chr15",2076,2076,1,"*","y","Bl",2075,2076,2
"63","chr15",2126,2126,1,"*","y","Bl",2125,2126,2
"64","chr15",2564,2564,1,"*","y","Bl",2564,2564,1
"26","chr15",566,566,1,"*","x","Ao",566,566,1
"27","chr15",589,589,1,"*","x","Ao",589,589,1
"28","chr15",730,730,1,"*","x","Ao",730,730,1
"31","chr15",2564,2564,1,"*","x","Ao",2564,2564,1
"35","chr15",566,566,1,"*","y","Ao",566,566,1
"36","chr15",589,589,1,"*","y","Ao",589,589,1
"37","chr15",730,730,1,"*","y","Ao",730,730,1
"40","chr15",2564,2564,1,"*","y","Ao",2564,2564,1
"2","chr15",533,533,1,"*","x","AG",533,533,1
"5","chr15",566,566,1,"*","x","AG",566,566,1
"6","chr15",569,569,1,"*","x","AG",569,569,1
"7","chr15",589,589,1,"*","x","AG",589,589,1
"8","chr15",730,730,1,"*","x","AG",730,730,1
"11","chr15",2564,2564,1,"*","x","AG",2564,2564,1
"13","chr15",533,533,1,"*","y","AG",533,533,1
"16","chr15",566,566,1,"*","y","AG",566,566,1
"17","chr15",569,569,1,"*","y","AG",569,569,1
"18","chr15",589,589,1,"*","y","AG",589,589,1
"19","chr15",730,730,1,"*","y","AG",730,730,1
"22","chr15",2564,2564,1,"*","y","AG",2564,2564,1
