"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"3","chr10",978,1060,83,"*","x","AG",978,1060,83
"22","chr10",978,1060,83,"*","y","AG",978,1060,83
"322","chr10",1196,1199,4,"*","x","Lu",1196,1199,4
"344","chr10",1196,1199,4,"*","y","Lu",1196,1199,4
"735","chr10",1196,1198,3,"*","x","TLC",1196,1199,4
"736","chr10",1205,1207,3,"*","x","TLC",1205,1207,3
"741","chr10",3217,3219,3,"*","x","TLC",3217,3219,3
"752","chr10",1196,1198,3,"*","y","TLC",1196,1199,4
"753","chr10",1205,1207,3,"*","y","TLC",1205,1207,3
"758","chr10",3217,3219,3,"*","y","TLC",3217,3219,3
"694","chr10",1170,1172,3,"*","x","Sp",1169,1172,4
"698","chr10",1196,1198,3,"*","x","Sp",1196,1199,4
"705","chr10",3217,3219,3,"*","x","Sp",3217,3219,3
"713","chr10",1170,1172,3,"*","y","Sp",1169,1172,4
"717","chr10",1196,1198,3,"*","y","Sp",1196,1199,4
"724","chr10",3217,3219,3,"*","y","Sp",3217,3219,3
"666","chr10",3217,3219,3,"*","x","SB",3217,3219,3
"686","chr10",3217,3219,3,"*","y","SB",3217,3219,3
"617","chr10",1160,1162,3,"*","x","RV",1160,1162,3
"628","chr10",3217,3219,3,"*","x","RV",3217,3219,3
"635","chr10",1160,1162,3,"*","y","RV",1160,1162,3
"646","chr10",3217,3219,3,"*","y","RV",3217,3219,3
"580","chr10",1169,1171,3,"*","x","PM",1169,1172,4
"584","chr10",1196,1198,3,"*","x","PM",1196,1199,4
"591","chr10",3217,3219,3,"*","x","PM",3217,3219,3
"599","chr10",1169,1171,3,"*","y","PM",1169,1172,4
"603","chr10",1196,1198,3,"*","y","PM",1196,1199,4
"610","chr10",3217,3219,3,"*","y","PM",3217,3219,3
"541","chr10",1160,1162,3,"*","x","Pa",1160,1162,3
"543","chr10",1170,1172,3,"*","x","Pa",1169,1172,4
"553","chr10",3217,3219,3,"*","x","Pa",3217,3219,3
"560","chr10",1160,1162,3,"*","y","Pa",1160,1162,3
"562","chr10",1170,1172,3,"*","y","Pa",1169,1172,4
"572","chr10",3217,3219,3,"*","y","Pa",3217,3219,3
"514","chr10",3217,3219,3,"*","x","Ov",3217,3219,3
"534","chr10",3217,3219,3,"*","y","Ov",3217,3219,3
"470","chr10",1196,1198,3,"*","x","NPC",1196,1199,4
"471","chr10",1205,1207,3,"*","x","NPC",1205,1207,3
"476","chr10",3217,3219,3,"*","x","NPC",3217,3219,3
"488","chr10",1196,1198,3,"*","y","NPC",1196,1199,4
"489","chr10",1205,1207,3,"*","y","NPC",1205,1207,3
"494","chr10",3217,3219,3,"*","y","NPC",3217,3219,3
"435","chr10",1196,1198,3,"*","x","MSC",1196,1199,4
"436","chr10",1205,1207,3,"*","x","MSC",1205,1207,3
"441","chr10",3217,3219,3,"*","x","MSC",3217,3219,3
"452","chr10",1196,1198,3,"*","y","MSC",1196,1199,4
"453","chr10",1205,1207,3,"*","y","MSC",1205,1207,3
"458","chr10",3217,3219,3,"*","y","MSC",3217,3219,3
"400","chr10",1196,1198,3,"*","x","MesC",1196,1199,4
"406","chr10",3217,3219,3,"*","x","MesC",3217,3219,3
"418","chr10",1196,1198,3,"*","y","MesC",1196,1199,4
"424","chr10",3217,3219,3,"*","y","MesC",3217,3219,3
"370","chr10",3217,3219,3,"*","x","LV",3217,3219,3
"388","chr10",3217,3219,3,"*","y","LV",3217,3219,3
"316","chr10",1160,1162,3,"*","x","Lu",1160,1162,3
"318","chr10",1169,1171,3,"*","x","Lu",1169,1172,4
"323","chr10",1205,1207,3,"*","x","Lu",1205,1207,3
"330","chr10",3217,3219,3,"*","x","Lu",3217,3219,3
"338","chr10",1160,1162,3,"*","y","Lu",1160,1162,3
"340","chr10",1169,1171,3,"*","y","Lu",1169,1172,4
"345","chr10",1205,1207,3,"*","y","Lu",1205,1207,3
"352","chr10",3217,3219,3,"*","y","Lu",3217,3219,3
"292","chr10",3217,3219,3,"*","x","Li",3217,3219,3
"308","chr10",3217,3219,3,"*","y","Li",3217,3219,3
"247","chr10",1160,1162,3,"*","x","LC",1160,1162,3
"258","chr10",3217,3219,3,"*","x","LC",3217,3219,3
"265","chr10",1160,1162,3,"*","y","LC",1160,1162,3
"276","chr10",3217,3219,3,"*","y","LC",3217,3219,3
"217","chr10",1196,1198,3,"*","x","Hi",1196,1199,4
"223","chr10",3217,3219,3,"*","x","Hi",3217,3219,3
"234","chr10",1196,1198,3,"*","y","Hi",1196,1199,4
"240","chr10",3217,3219,3,"*","y","Hi",3217,3219,3
"190","chr10",3217,3219,3,"*","x","FC",3217,3219,3
"206","chr10",3217,3219,3,"*","y","FC",3217,3219,3
"151","chr10",1196,1198,3,"*","x","ESC",1196,1199,4
"152","chr10",1205,1207,3,"*","x","ESC",1205,1207,3
"157","chr10",3217,3219,3,"*","x","ESC",3217,3219,3
"168","chr10",1196,1198,3,"*","y","ESC",1196,1199,4
"169","chr10",1205,1207,3,"*","y","ESC",1205,1207,3
"174","chr10",3217,3219,3,"*","y","ESC",3217,3219,3
"116","chr10",1196,1198,3,"*","x","Co",1196,1199,4
"117","chr10",1205,1207,3,"*","x","Co",1205,1207,3
"122","chr10",3217,3219,3,"*","x","Co",3217,3219,3
"134","chr10",1196,1198,3,"*","y","Co",1196,1199,4
"135","chr10",1205,1207,3,"*","y","Co",1205,1207,3
"140","chr10",3217,3219,3,"*","y","Co",3217,3219,3
"81","chr10",1196,1198,3,"*","x","Bl",1196,1199,4
"87","chr10",3217,3219,3,"*","x","Bl",3217,3219,3
"98","chr10",1196,1198,3,"*","y","Bl",1196,1199,4
"104","chr10",3217,3219,3,"*","y","Bl",3217,3219,3
"53","chr10",3217,3219,3,"*","x","Ao",3217,3219,3
"70","chr10",3217,3219,3,"*","y","Ao",3217,3219,3
"5","chr10",1160,1162,3,"*","x","AG",1160,1162,3
"17","chr10",3217,3219,3,"*","x","AG",3217,3219,3
"24","chr10",1160,1162,3,"*","y","AG",1160,1162,3
"36","chr10",3217,3219,3,"*","y","AG",3217,3219,3
"728","chr10",971,972,2,"*","x","TLC",971,972,2
"731","chr10",1160,1161,2,"*","x","TLC",1160,1162,3
"732","chr10",1170,1171,2,"*","x","TLC",1169,1172,4
"733","chr10",1180,1181,2,"*","x","TLC",1180,1181,2
"734","chr10",1187,1188,2,"*","x","TLC",1187,1188,2
"745","chr10",971,972,2,"*","y","TLC",971,972,2
"748","chr10",1160,1161,2,"*","y","TLC",1160,1162,3
"749","chr10",1170,1171,2,"*","y","TLC",1169,1172,4
"750","chr10",1180,1181,2,"*","y","TLC",1180,1181,2
"751","chr10",1187,1188,2,"*","y","TLC",1187,1188,2
"690","chr10",971,972,2,"*","x","Sp",971,972,2
"693","chr10",1160,1161,2,"*","x","Sp",1160,1162,3
"695","chr10",1180,1181,2,"*","x","Sp",1180,1181,2
"697","chr10",1187,1188,2,"*","x","Sp",1187,1188,2
"699","chr10",1206,1207,2,"*","x","Sp",1205,1207,3
"709","chr10",971,972,2,"*","y","Sp",971,972,2
"712","chr10",1160,1161,2,"*","y","Sp",1160,1162,3
"714","chr10",1180,1181,2,"*","y","Sp",1180,1181,2
"716","chr10",1187,1188,2,"*","y","Sp",1187,1188,2
"718","chr10",1206,1207,2,"*","y","Sp",1205,1207,3
"652","chr10",971,972,2,"*","x","SB",971,972,2
"655","chr10",1160,1161,2,"*","x","SB",1160,1162,3
"657","chr10",1170,1171,2,"*","x","SB",1169,1172,4
"658","chr10",1180,1181,2,"*","x","SB",1180,1181,2
"659","chr10",1187,1188,2,"*","x","SB",1187,1188,2
"660","chr10",1196,1197,2,"*","x","SB",1196,1199,4
"661","chr10",1206,1207,2,"*","x","SB",1205,1207,3
"664","chr10",1292,1293,2,"*","x","SB",1292,1293,2
"672","chr10",971,972,2,"*","y","SB",971,972,2
"675","chr10",1160,1161,2,"*","y","SB",1160,1162,3
"677","chr10",1170,1171,2,"*","y","SB",1169,1172,4
"678","chr10",1180,1181,2,"*","y","SB",1180,1181,2
"679","chr10",1187,1188,2,"*","y","SB",1187,1188,2
"680","chr10",1196,1197,2,"*","y","SB",1196,1199,4
"681","chr10",1206,1207,2,"*","y","SB",1205,1207,3
"684","chr10",1292,1293,2,"*","y","SB",1292,1293,2
"614","chr10",971,972,2,"*","x","RV",971,972,2
"619","chr10",1180,1181,2,"*","x","RV",1180,1181,2
"620","chr10",1187,1188,2,"*","x","RV",1187,1188,2
"621","chr10",1196,1197,2,"*","x","RV",1196,1199,4
"622","chr10",1206,1207,2,"*","x","RV",1205,1207,3
"632","chr10",971,972,2,"*","y","RV",971,972,2
"637","chr10",1180,1181,2,"*","y","RV",1180,1181,2
"638","chr10",1187,1188,2,"*","y","RV",1187,1188,2
"639","chr10",1196,1197,2,"*","y","RV",1196,1199,4
"640","chr10",1206,1207,2,"*","y","RV",1205,1207,3
"576","chr10",971,972,2,"*","x","PM",971,972,2
"579","chr10",1160,1161,2,"*","x","PM",1160,1162,3
"581","chr10",1180,1181,2,"*","x","PM",1180,1181,2
"583","chr10",1187,1188,2,"*","x","PM",1187,1188,2
"585","chr10",1206,1207,2,"*","x","PM",1205,1207,3
"587","chr10",1283,1284,2,"*","x","PM",1283,1284,2
"595","chr10",971,972,2,"*","y","PM",971,972,2
"598","chr10",1160,1161,2,"*","y","PM",1160,1162,3
"600","chr10",1180,1181,2,"*","y","PM",1180,1181,2
"602","chr10",1187,1188,2,"*","y","PM",1187,1188,2
"604","chr10",1206,1207,2,"*","y","PM",1205,1207,3
"606","chr10",1283,1284,2,"*","y","PM",1283,1284,2
"538","chr10",971,972,2,"*","x","Pa",971,972,2
"542","chr10",1166,1167,2,"*","x","Pa",1166,1167,2
"544","chr10",1180,1181,2,"*","x","Pa",1180,1181,2
"546","chr10",1187,1188,2,"*","x","Pa",1187,1188,2
"547","chr10",1196,1197,2,"*","x","Pa",1196,1199,4
"548","chr10",1206,1207,2,"*","x","Pa",1205,1207,3
"551","chr10",1292,1293,2,"*","x","Pa",1292,1293,2
"557","chr10",971,972,2,"*","y","Pa",971,972,2
"561","chr10",1166,1167,2,"*","y","Pa",1166,1167,2
"563","chr10",1180,1181,2,"*","y","Pa",1180,1181,2
"565","chr10",1187,1188,2,"*","y","Pa",1187,1188,2
"566","chr10",1196,1197,2,"*","y","Pa",1196,1199,4
"567","chr10",1206,1207,2,"*","y","Pa",1205,1207,3
"570","chr10",1292,1293,2,"*","y","Pa",1292,1293,2
"498","chr10",971,972,2,"*","x","Ov",971,972,2
"501","chr10",1160,1161,2,"*","x","Ov",1160,1162,3
"505","chr10",1180,1181,2,"*","x","Ov",1180,1181,2
"506","chr10",1187,1188,2,"*","x","Ov",1187,1188,2
"507","chr10",1196,1197,2,"*","x","Ov",1196,1199,4
"508","chr10",1206,1207,2,"*","x","Ov",1205,1207,3
"512","chr10",1292,1293,2,"*","x","Ov",1292,1293,2
"518","chr10",971,972,2,"*","y","Ov",971,972,2
"521","chr10",1160,1161,2,"*","y","Ov",1160,1162,3
"525","chr10",1180,1181,2,"*","y","Ov",1180,1181,2
"526","chr10",1187,1188,2,"*","y","Ov",1187,1188,2
"527","chr10",1196,1197,2,"*","y","Ov",1196,1199,4
"528","chr10",1206,1207,2,"*","y","Ov",1205,1207,3
"532","chr10",1292,1293,2,"*","y","Ov",1292,1293,2
"463","chr10",971,972,2,"*","x","NPC",971,972,2
"466","chr10",1160,1161,2,"*","x","NPC",1160,1162,3
"468","chr10",1180,1181,2,"*","x","NPC",1180,1181,2
"469","chr10",1187,1188,2,"*","x","NPC",1187,1188,2
"474","chr10",1292,1293,2,"*","x","NPC",1292,1293,2
"481","chr10",971,972,2,"*","y","NPC",971,972,2
"484","chr10",1160,1161,2,"*","y","NPC",1160,1162,3
"486","chr10",1180,1181,2,"*","y","NPC",1180,1181,2
"487","chr10",1187,1188,2,"*","y","NPC",1187,1188,2
"492","chr10",1292,1293,2,"*","y","NPC",1292,1293,2
"428","chr10",971,972,2,"*","x","MSC",971,972,2
"431","chr10",1160,1161,2,"*","x","MSC",1160,1162,3
"432","chr10",1170,1171,2,"*","x","MSC",1169,1172,4
"433","chr10",1180,1181,2,"*","x","MSC",1180,1181,2
"434","chr10",1187,1188,2,"*","x","MSC",1187,1188,2
"445","chr10",971,972,2,"*","y","MSC",971,972,2
"448","chr10",1160,1161,2,"*","y","MSC",1160,1162,3
"449","chr10",1170,1171,2,"*","y","MSC",1169,1172,4
"450","chr10",1180,1181,2,"*","y","MSC",1180,1181,2
"451","chr10",1187,1188,2,"*","y","MSC",1187,1188,2
"392","chr10",971,972,2,"*","x","MesC",971,972,2
"398","chr10",1180,1181,2,"*","x","MesC",1180,1181,2
"399","chr10",1187,1188,2,"*","x","MesC",1187,1188,2
"401","chr10",1206,1207,2,"*","x","MesC",1205,1207,3
"404","chr10",1292,1293,2,"*","x","MesC",1292,1293,2
"410","chr10",971,972,2,"*","y","MesC",971,972,2
"416","chr10",1180,1181,2,"*","y","MesC",1180,1181,2
"417","chr10",1187,1188,2,"*","y","MesC",1187,1188,2
"419","chr10",1206,1207,2,"*","y","MesC",1205,1207,3
"422","chr10",1292,1293,2,"*","y","MesC",1292,1293,2
"356","chr10",971,972,2,"*","x","LV",971,972,2
"359","chr10",1160,1161,2,"*","x","LV",1160,1162,3
"361","chr10",1180,1181,2,"*","x","LV",1180,1181,2
"362","chr10",1187,1188,2,"*","x","LV",1187,1188,2
"363","chr10",1196,1197,2,"*","x","LV",1196,1199,4
"364","chr10",1206,1207,2,"*","x","LV",1205,1207,3
"374","chr10",971,972,2,"*","y","LV",971,972,2
"377","chr10",1160,1161,2,"*","y","LV",1160,1162,3
"379","chr10",1180,1181,2,"*","y","LV",1180,1181,2
"380","chr10",1187,1188,2,"*","y","LV",1187,1188,2
"381","chr10",1196,1197,2,"*","y","LV",1196,1199,4
"382","chr10",1206,1207,2,"*","y","LV",1205,1207,3
"313","chr10",971,972,2,"*","x","Lu",971,972,2
"319","chr10",1180,1181,2,"*","x","Lu",1180,1181,2
"321","chr10",1187,1188,2,"*","x","Lu",1187,1188,2
"326","chr10",1283,1284,2,"*","x","Lu",1283,1284,2
"335","chr10",971,972,2,"*","y","Lu",971,972,2
"341","chr10",1180,1181,2,"*","y","Lu",1180,1181,2
"343","chr10",1187,1188,2,"*","y","Lu",1187,1188,2
"348","chr10",1283,1284,2,"*","y","Lu",1283,1284,2
"280","chr10",971,972,2,"*","x","Li",971,972,2
"283","chr10",1160,1161,2,"*","x","Li",1160,1162,3
"284","chr10",1180,1181,2,"*","x","Li",1180,1181,2
"285","chr10",1187,1188,2,"*","x","Li",1187,1188,2
"286","chr10",1196,1197,2,"*","x","Li",1196,1199,4
"287","chr10",1206,1207,2,"*","x","Li",1205,1207,3
"296","chr10",971,972,2,"*","y","Li",971,972,2
"299","chr10",1160,1161,2,"*","y","Li",1160,1162,3
"300","chr10",1180,1181,2,"*","y","Li",1180,1181,2
"301","chr10",1187,1188,2,"*","y","Li",1187,1188,2
"302","chr10",1196,1197,2,"*","y","Li",1196,1199,4
"303","chr10",1206,1207,2,"*","y","Li",1205,1207,3
"244","chr10",971,972,2,"*","x","LC",971,972,2
"249","chr10",1180,1181,2,"*","x","LC",1180,1181,2
"250","chr10",1187,1188,2,"*","x","LC",1187,1188,2
"251","chr10",1196,1197,2,"*","x","LC",1196,1199,4
"253","chr10",1206,1207,2,"*","x","LC",1205,1207,3
"262","chr10",971,972,2,"*","y","LC",971,972,2
"267","chr10",1180,1181,2,"*","y","LC",1180,1181,2
"268","chr10",1187,1188,2,"*","y","LC",1187,1188,2
"269","chr10",1196,1197,2,"*","y","LC",1196,1199,4
"271","chr10",1206,1207,2,"*","y","LC",1205,1207,3
"210","chr10",971,972,2,"*","x","Hi",971,972,2
"213","chr10",1160,1161,2,"*","x","Hi",1160,1162,3
"214","chr10",1170,1171,2,"*","x","Hi",1169,1172,4
"215","chr10",1180,1181,2,"*","x","Hi",1180,1181,2
"216","chr10",1187,1188,2,"*","x","Hi",1187,1188,2
"218","chr10",1206,1207,2,"*","x","Hi",1205,1207,3
"227","chr10",971,972,2,"*","y","Hi",971,972,2
"230","chr10",1160,1161,2,"*","y","Hi",1160,1162,3
"231","chr10",1170,1171,2,"*","y","Hi",1169,1172,4
"232","chr10",1180,1181,2,"*","y","Hi",1180,1181,2
"233","chr10",1187,1188,2,"*","y","Hi",1187,1188,2
"235","chr10",1206,1207,2,"*","y","Hi",1205,1207,3
"178","chr10",971,972,2,"*","x","FC",971,972,2
"181","chr10",1160,1161,2,"*","x","FC",1160,1162,3
"182","chr10",1180,1181,2,"*","x","FC",1180,1181,2
"183","chr10",1187,1188,2,"*","x","FC",1187,1188,2
"184","chr10",1196,1197,2,"*","x","FC",1196,1199,4
"185","chr10",1206,1207,2,"*","x","FC",1205,1207,3
"188","chr10",1292,1293,2,"*","x","FC",1292,1293,2
"194","chr10",971,972,2,"*","y","FC",971,972,2
"197","chr10",1160,1161,2,"*","y","FC",1160,1162,3
"198","chr10",1180,1181,2,"*","y","FC",1180,1181,2
"199","chr10",1187,1188,2,"*","y","FC",1187,1188,2
"200","chr10",1196,1197,2,"*","y","FC",1196,1199,4
"201","chr10",1206,1207,2,"*","y","FC",1205,1207,3
"204","chr10",1292,1293,2,"*","y","FC",1292,1293,2
"144","chr10",971,972,2,"*","x","ESC",971,972,2
"147","chr10",1160,1161,2,"*","x","ESC",1160,1162,3
"149","chr10",1180,1181,2,"*","x","ESC",1180,1181,2
"150","chr10",1187,1188,2,"*","x","ESC",1187,1188,2
"161","chr10",971,972,2,"*","y","ESC",971,972,2
"164","chr10",1160,1161,2,"*","y","ESC",1160,1162,3
"166","chr10",1180,1181,2,"*","y","ESC",1180,1181,2
"167","chr10",1187,1188,2,"*","y","ESC",1187,1188,2
"108","chr10",971,972,2,"*","x","Co",971,972,2
"111","chr10",1160,1161,2,"*","x","Co",1160,1162,3
"113","chr10",1170,1171,2,"*","x","Co",1169,1172,4
"114","chr10",1180,1181,2,"*","x","Co",1180,1181,2
"115","chr10",1187,1188,2,"*","x","Co",1187,1188,2
"126","chr10",971,972,2,"*","y","Co",971,972,2
"129","chr10",1160,1161,2,"*","y","Co",1160,1162,3
"131","chr10",1170,1171,2,"*","y","Co",1169,1172,4
"132","chr10",1180,1181,2,"*","y","Co",1180,1181,2
"133","chr10",1187,1188,2,"*","y","Co",1187,1188,2
"74","chr10",971,972,2,"*","x","Bl",971,972,2
"77","chr10",1160,1161,2,"*","x","Bl",1160,1162,3
"79","chr10",1180,1181,2,"*","x","Bl",1180,1181,2
"80","chr10",1187,1188,2,"*","x","Bl",1187,1188,2
"82","chr10",1206,1207,2,"*","x","Bl",1205,1207,3
"91","chr10",971,972,2,"*","y","Bl",971,972,2
"94","chr10",1160,1161,2,"*","y","Bl",1160,1162,3
"96","chr10",1180,1181,2,"*","y","Bl",1180,1181,2
"97","chr10",1187,1188,2,"*","y","Bl",1187,1188,2
"99","chr10",1206,1207,2,"*","y","Bl",1205,1207,3
"40","chr10",971,972,2,"*","x","Ao",971,972,2
"43","chr10",1160,1161,2,"*","x","Ao",1160,1162,3
"44","chr10",1180,1181,2,"*","x","Ao",1180,1181,2
"46","chr10",1187,1188,2,"*","x","Ao",1187,1188,2
"47","chr10",1196,1197,2,"*","x","Ao",1196,1199,4
"48","chr10",1206,1207,2,"*","x","Ao",1205,1207,3
"57","chr10",971,972,2,"*","y","Ao",971,972,2
"60","chr10",1160,1161,2,"*","y","Ao",1160,1162,3
"61","chr10",1180,1181,2,"*","y","Ao",1180,1181,2
"63","chr10",1187,1188,2,"*","y","Ao",1187,1188,2
"64","chr10",1196,1197,2,"*","y","Ao",1196,1199,4
"65","chr10",1206,1207,2,"*","y","Ao",1205,1207,3
"2","chr10",971,972,2,"*","x","AG",971,972,2
"6","chr10",1166,1167,2,"*","x","AG",1166,1167,2
"7","chr10",1170,1171,2,"*","x","AG",1169,1172,4
"8","chr10",1180,1181,2,"*","x","AG",1180,1181,2
"10","chr10",1187,1188,2,"*","x","AG",1187,1188,2
"11","chr10",1196,1197,2,"*","x","AG",1196,1199,4
"12","chr10",1206,1207,2,"*","x","AG",1205,1207,3
"15","chr10",1292,1293,2,"*","x","AG",1292,1293,2
"21","chr10",971,972,2,"*","y","AG",971,972,2
"25","chr10",1166,1167,2,"*","y","AG",1166,1167,2
"26","chr10",1170,1171,2,"*","y","AG",1169,1172,4
"27","chr10",1180,1181,2,"*","y","AG",1180,1181,2
"29","chr10",1187,1188,2,"*","y","AG",1187,1188,2
"30","chr10",1196,1197,2,"*","y","AG",1196,1199,4
"31","chr10",1206,1207,2,"*","y","AG",1205,1207,3
"34","chr10",1292,1293,2,"*","y","AG",1292,1293,2
"727","chr10",1,1,1,"*","x","TLC",1,1,1
"730","chr10",1065,1065,1,"*","x","TLC",1065,1065,1
"737","chr10",1229,1229,1,"*","x","TLC",1229,1229,1
"738","chr10",1286,1286,1,"*","x","TLC",1286,1286,1
"739","chr10",1293,1293,1,"*","x","TLC",1292,1293,2
"740","chr10",3148,3148,1,"*","x","TLC",3148,3148,1
"742","chr10",3343,3343,1,"*","x","TLC",3343,3343,1
"743","chr10",3389,3389,1,"*","x","TLC",3389,3389,1
"744","chr10",1,1,1,"*","y","TLC",1,1,1
"747","chr10",1065,1065,1,"*","y","TLC",1065,1065,1
"754","chr10",1229,1229,1,"*","y","TLC",1229,1229,1
"755","chr10",1286,1286,1,"*","y","TLC",1286,1286,1
"756","chr10",1293,1293,1,"*","y","TLC",1292,1293,2
"757","chr10",3148,3148,1,"*","y","TLC",3148,3148,1
"759","chr10",3343,3343,1,"*","y","TLC",3343,3343,1
"760","chr10",3389,3389,1,"*","y","TLC",3389,3389,1
"689","chr10",1,1,1,"*","x","Sp",1,1,1
"692","chr10",1065,1065,1,"*","x","Sp",1065,1065,1
"696","chr10",1183,1183,1,"*","x","Sp",1183,1183,1
"700","chr10",1229,1229,1,"*","x","Sp",1229,1229,1
"701","chr10",1283,1283,1,"*","x","Sp",1283,1284,2
"702","chr10",1286,1286,1,"*","x","Sp",1286,1286,1
"703","chr10",1293,1293,1,"*","x","Sp",1292,1293,2
"704","chr10",3148,3148,1,"*","x","Sp",3148,3148,1
"706","chr10",3343,3343,1,"*","x","Sp",3343,3343,1
"707","chr10",3389,3389,1,"*","x","Sp",3389,3389,1
"708","chr10",1,1,1,"*","y","Sp",1,1,1
"711","chr10",1065,1065,1,"*","y","Sp",1065,1065,1
"715","chr10",1183,1183,1,"*","y","Sp",1183,1183,1
"719","chr10",1229,1229,1,"*","y","Sp",1229,1229,1
"720","chr10",1283,1283,1,"*","y","Sp",1283,1284,2
"721","chr10",1286,1286,1,"*","y","Sp",1286,1286,1
"722","chr10",1293,1293,1,"*","y","Sp",1292,1293,2
"723","chr10",3148,3148,1,"*","y","Sp",3148,3148,1
"725","chr10",3343,3343,1,"*","y","Sp",3343,3343,1
"726","chr10",3389,3389,1,"*","y","Sp",3389,3389,1
"649","chr10",1,1,1,"*","x","SB",1,1,1
"650","chr10",452,452,1,"*","x","SB",452,452,1
"651","chr10",455,455,1,"*","x","SB",455,455,1
"654","chr10",1065,1065,1,"*","x","SB",1065,1065,1
"656","chr10",1166,1166,1,"*","x","SB",1166,1167,2
"662","chr10",1229,1229,1,"*","x","SB",1229,1229,1
"663","chr10",1286,1286,1,"*","x","SB",1286,1286,1
"665","chr10",3148,3148,1,"*","x","SB",3148,3148,1
"667","chr10",3343,3343,1,"*","x","SB",3343,3343,1
"668","chr10",3389,3389,1,"*","x","SB",3389,3389,1
"669","chr10",1,1,1,"*","y","SB",1,1,1
"670","chr10",452,452,1,"*","y","SB",452,452,1
"671","chr10",455,455,1,"*","y","SB",455,455,1
"674","chr10",1065,1065,1,"*","y","SB",1065,1065,1
"676","chr10",1166,1166,1,"*","y","SB",1166,1167,2
"682","chr10",1229,1229,1,"*","y","SB",1229,1229,1
"683","chr10",1286,1286,1,"*","y","SB",1286,1286,1
"685","chr10",3148,3148,1,"*","y","SB",3148,3148,1
"687","chr10",3343,3343,1,"*","y","SB",3343,3343,1
"688","chr10",3389,3389,1,"*","y","SB",3389,3389,1
"613","chr10",1,1,1,"*","x","RV",1,1,1
"616","chr10",1065,1065,1,"*","x","RV",1065,1065,1
"618","chr10",1171,1171,1,"*","x","RV",1169,1172,4
"623","chr10",1229,1229,1,"*","x","RV",1229,1229,1
"624","chr10",1283,1283,1,"*","x","RV",1283,1284,2
"625","chr10",1286,1286,1,"*","x","RV",1286,1286,1
"626","chr10",1293,1293,1,"*","x","RV",1292,1293,2
"627","chr10",3148,3148,1,"*","x","RV",3148,3148,1
"629","chr10",3343,3343,1,"*","x","RV",3343,3343,1
"630","chr10",3389,3389,1,"*","x","RV",3389,3389,1
"631","chr10",1,1,1,"*","y","RV",1,1,1
"634","chr10",1065,1065,1,"*","y","RV",1065,1065,1
"636","chr10",1171,1171,1,"*","y","RV",1169,1172,4
"641","chr10",1229,1229,1,"*","y","RV",1229,1229,1
"642","chr10",1283,1283,1,"*","y","RV",1283,1284,2
"643","chr10",1286,1286,1,"*","y","RV",1286,1286,1
"644","chr10",1293,1293,1,"*","y","RV",1292,1293,2
"645","chr10",3148,3148,1,"*","y","RV",3148,3148,1
