"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"215","chr12",3319,3320,2,"*","y","Ov",3319,3320,2
"194","chr12",3319,3320,2,"*","x","NPC",3319,3320,2
"201","chr12",3319,3320,2,"*","y","NPC",3319,3320,2
"180","chr12",3319,3320,2,"*","x","MSC",3319,3320,2
"187","chr12",3319,3320,2,"*","y","MSC",3319,3320,2
"165","chr12",3319,3320,2,"*","x","MesC",3319,3320,2
"173","chr12",3319,3320,2,"*","y","MesC",3319,3320,2
"150","chr12",3319,3320,2,"*","x","LV",3319,3320,2
"157","chr12",3319,3320,2,"*","y","LV",3319,3320,2
"135","chr12",3319,3320,2,"*","x","Lu",3319,3320,2
"143","chr12",3319,3320,2,"*","y","Lu",3319,3320,2
"120","chr12",3319,3320,2,"*","x","Li",3319,3320,2
"127","chr12",3319,3320,2,"*","y","Li",3319,3320,2
"105","chr12",3319,3320,2,"*","x","LC",3319,3320,2
"113","chr12",3319,3320,2,"*","y","LC",3319,3320,2
"90","chr12",3319,3320,2,"*","x","Hi",3319,3320,2
"97","chr12",3319,3320,2,"*","y","Hi",3319,3320,2
"76","chr12",3319,3320,2,"*","x","FC",3319,3320,2
"83","chr12",3319,3320,2,"*","y","FC",3319,3320,2
"62","chr12",3319,3320,2,"*","x","ESC",3319,3320,2
"69","chr12",3319,3320,2,"*","y","ESC",3319,3320,2
"48","chr12",3319,3320,2,"*","x","Co",3319,3320,2
"55","chr12",3319,3320,2,"*","y","Co",3319,3320,2
"34","chr12",3319,3320,2,"*","x","Bl",3319,3320,2
"41","chr12",3319,3320,2,"*","y","Bl",3319,3320,2
"20","chr12",3319,3320,2,"*","x","Ao",3319,3320,2
"27","chr12",3319,3320,2,"*","y","Ao",3319,3320,2
"6","chr12",3319,3320,2,"*","x","AG",3319,3320,2
"13","chr12",3319,3320,2,"*","y","AG",3319,3320,2
"287","chr12",1,1,1,"*","x","TLC",1,1,1
"288","chr12",181,181,1,"*","x","TLC",181,181,1
"290","chr12",3053,3053,1,"*","x","TLC",3053,3053,1
"291","chr12",3064,3064,1,"*","x","TLC",3064,3064,1
"293","chr12",3347,3347,1,"*","x","TLC",3347,3347,1
"294","chr12",1,1,1,"*","y","TLC",1,1,1
"295","chr12",181,181,1,"*","y","TLC",181,181,1
"297","chr12",3053,3053,1,"*","y","TLC",3053,3053,1
"298","chr12",3064,3064,1,"*","y","TLC",3064,3064,1
"300","chr12",3347,3347,1,"*","y","TLC",3347,3347,1
"273","chr12",1,1,1,"*","x","Sp",1,1,1
"274","chr12",181,181,1,"*","x","Sp",181,181,1
"276","chr12",3053,3053,1,"*","x","Sp",3053,3053,1
"277","chr12",3064,3064,1,"*","x","Sp",3064,3064,1
"279","chr12",3347,3347,1,"*","x","Sp",3347,3347,1
"280","chr12",1,1,1,"*","y","Sp",1,1,1
"281","chr12",181,181,1,"*","y","Sp",181,181,1
"283","chr12",3053,3053,1,"*","y","Sp",3053,3053,1
"284","chr12",3064,3064,1,"*","y","Sp",3064,3064,1
"286","chr12",3347,3347,1,"*","y","Sp",3347,3347,1
"259","chr12",1,1,1,"*","x","SB",1,1,1
"260","chr12",181,181,1,"*","x","SB",181,181,1
"262","chr12",3053,3053,1,"*","x","SB",3053,3053,1
"263","chr12",3064,3064,1,"*","x","SB",3064,3064,1
"265","chr12",3347,3347,1,"*","x","SB",3347,3347,1
"266","chr12",1,1,1,"*","y","SB",1,1,1
"267","chr12",181,181,1,"*","y","SB",181,181,1
"269","chr12",3053,3053,1,"*","y","SB",3053,3053,1
"270","chr12",3064,3064,1,"*","y","SB",3064,3064,1
"272","chr12",3347,3347,1,"*","y","SB",3347,3347,1
"245","chr12",1,1,1,"*","x","RV",1,1,1
"246","chr12",181,181,1,"*","x","RV",181,181,1
"248","chr12",3053,3053,1,"*","x","RV",3053,3053,1
"249","chr12",3064,3064,1,"*","x","RV",3064,3064,1
"251","chr12",3347,3347,1,"*","x","RV",3347,3347,1
"252","chr12",1,1,1,"*","y","RV",1,1,1
"253","chr12",181,181,1,"*","y","RV",181,181,1
"255","chr12",3053,3053,1,"*","y","RV",3053,3053,1
"256","chr12",3064,3064,1,"*","y","RV",3064,3064,1
"258","chr12",3347,3347,1,"*","y","RV",3347,3347,1
"231","chr12",1,1,1,"*","x","PM",1,1,1
"232","chr12",181,181,1,"*","x","PM",181,181,1
"234","chr12",3053,3053,1,"*","x","PM",3053,3053,1
"235","chr12",3064,3064,1,"*","x","PM",3064,3064,1
"237","chr12",3347,3347,1,"*","x","PM",3347,3347,1
"238","chr12",1,1,1,"*","y","PM",1,1,1
"239","chr12",181,181,1,"*","y","PM",181,181,1
"241","chr12",3053,3053,1,"*","y","PM",3053,3053,1
"242","chr12",3064,3064,1,"*","y","PM",3064,3064,1
"244","chr12",3347,3347,1,"*","y","PM",3347,3347,1
"217","chr12",1,1,1,"*","x","Pa",1,1,1
"218","chr12",181,181,1,"*","x","Pa",181,181,1
"220","chr12",3053,3053,1,"*","x","Pa",3053,3053,1
"221","chr12",3064,3064,1,"*","x","Pa",3064,3064,1
"223","chr12",3347,3347,1,"*","x","Pa",3347,3347,1
"224","chr12",1,1,1,"*","y","Pa",1,1,1
"225","chr12",181,181,1,"*","y","Pa",181,181,1
"227","chr12",3053,3053,1,"*","y","Pa",3053,3053,1
"228","chr12",3064,3064,1,"*","y","Pa",3064,3064,1
"230","chr12",3347,3347,1,"*","y","Pa",3347,3347,1
"203","chr12",1,1,1,"*","x","Ov",1,1,1
"204","chr12",181,181,1,"*","x","Ov",181,181,1
"206","chr12",3053,3053,1,"*","x","Ov",3053,3053,1
"207","chr12",3064,3064,1,"*","x","Ov",3064,3064,1
"209","chr12",3347,3347,1,"*","x","Ov",3347,3347,1
"210","chr12",1,1,1,"*","y","Ov",1,1,1
"211","chr12",181,181,1,"*","y","Ov",181,181,1
"213","chr12",3053,3053,1,"*","y","Ov",3053,3053,1
"214","chr12",3064,3064,1,"*","y","Ov",3064,3064,1
"216","chr12",3347,3347,1,"*","y","Ov",3347,3347,1
"189","chr12",1,1,1,"*","x","NPC",1,1,1
"190","chr12",181,181,1,"*","x","NPC",181,181,1
"192","chr12",3053,3053,1,"*","x","NPC",3053,3053,1
"193","chr12",3064,3064,1,"*","x","NPC",3064,3064,1
"195","chr12",3347,3347,1,"*","x","NPC",3347,3347,1
"196","chr12",1,1,1,"*","y","NPC",1,1,1
"197","chr12",181,181,1,"*","y","NPC",181,181,1
"199","chr12",3053,3053,1,"*","y","NPC",3053,3053,1
"200","chr12",3064,3064,1,"*","y","NPC",3064,3064,1
"202","chr12",3347,3347,1,"*","y","NPC",3347,3347,1
"175","chr12",1,1,1,"*","x","MSC",1,1,1
"176","chr12",181,181,1,"*","x","MSC",181,181,1
"178","chr12",3053,3053,1,"*","x","MSC",3053,3053,1
"179","chr12",3064,3064,1,"*","x","MSC",3064,3064,1
"181","chr12",3347,3347,1,"*","x","MSC",3347,3347,1
"182","chr12",1,1,1,"*","y","MSC",1,1,1
"183","chr12",181,181,1,"*","y","MSC",181,181,1
"185","chr12",3053,3053,1,"*","y","MSC",3053,3053,1
"186","chr12",3064,3064,1,"*","y","MSC",3064,3064,1
"188","chr12",3347,3347,1,"*","y","MSC",3347,3347,1
"159","chr12",1,1,1,"*","x","MesC",1,1,1
"160","chr12",181,181,1,"*","x","MesC",181,181,1
"162","chr12",2772,2772,1,"*","x","MesC",2772,2772,1
"163","chr12",3053,3053,1,"*","x","MesC",3053,3053,1
"164","chr12",3064,3064,1,"*","x","MesC",3064,3064,1
"166","chr12",3347,3347,1,"*","x","MesC",3347,3347,1
"167","chr12",1,1,1,"*","y","MesC",1,1,1
"168","chr12",181,181,1,"*","y","MesC",181,181,1
"170","chr12",2772,2772,1,"*","y","MesC",2772,2772,1
"171","chr12",3053,3053,1,"*","y","MesC",3053,3053,1
"172","chr12",3064,3064,1,"*","y","MesC",3064,3064,1
"174","chr12",3347,3347,1,"*","y","MesC",3347,3347,1
"145","chr12",1,1,1,"*","x","LV",1,1,1
"146","chr12",181,181,1,"*","x","LV",181,181,1
"148","chr12",3053,3053,1,"*","x","LV",3053,3053,1
"149","chr12",3064,3064,1,"*","x","LV",3064,3064,1
"151","chr12",3347,3347,1,"*","x","LV",3347,3347,1
"152","chr12",1,1,1,"*","y","LV",1,1,1
"153","chr12",181,181,1,"*","y","LV",181,181,1
"155","chr12",3053,3053,1,"*","y","LV",3053,3053,1
"156","chr12",3064,3064,1,"*","y","LV",3064,3064,1
"158","chr12",3347,3347,1,"*","y","LV",3347,3347,1
"129","chr12",1,1,1,"*","x","Lu",1,1,1
"130","chr12",181,181,1,"*","x","Lu",181,181,1
"132","chr12",2772,2772,1,"*","x","Lu",2772,2772,1
"133","chr12",3053,3053,1,"*","x","Lu",3053,3053,1
"134","chr12",3064,3064,1,"*","x","Lu",3064,3064,1
"136","chr12",3347,3347,1,"*","x","Lu",3347,3347,1
"137","chr12",1,1,1,"*","y","Lu",1,1,1
"138","chr12",181,181,1,"*","y","Lu",181,181,1
"140","chr12",2772,2772,1,"*","y","Lu",2772,2772,1
"141","chr12",3053,3053,1,"*","y","Lu",3053,3053,1
"142","chr12",3064,3064,1,"*","y","Lu",3064,3064,1
"144","chr12",3347,3347,1,"*","y","Lu",3347,3347,1
"115","chr12",1,1,1,"*","x","Li",1,1,1
"116","chr12",181,181,1,"*","x","Li",181,181,1
"118","chr12",3053,3053,1,"*","x","Li",3053,3053,1
"119","chr12",3064,3064,1,"*","x","Li",3064,3064,1
"121","chr12",3347,3347,1,"*","x","Li",3347,3347,1
"122","chr12",1,1,1,"*","y","Li",1,1,1
"123","chr12",181,181,1,"*","y","Li",181,181,1
"125","chr12",3053,3053,1,"*","y","Li",3053,3053,1
"126","chr12",3064,3064,1,"*","y","Li",3064,3064,1
"128","chr12",3347,3347,1,"*","y","Li",3347,3347,1
"99","chr12",1,1,1,"*","x","LC",1,1,1
"100","chr12",181,181,1,"*","x","LC",181,181,1
"101","chr12",242,242,1,"*","x","LC",242,242,1
"103","chr12",3053,3053,1,"*","x","LC",3053,3053,1
"104","chr12",3064,3064,1,"*","x","LC",3064,3064,1
"106","chr12",3347,3347,1,"*","x","LC",3347,3347,1
"107","chr12",1,1,1,"*","y","LC",1,1,1
"108","chr12",181,181,1,"*","y","LC",181,181,1
"109","chr12",242,242,1,"*","y","LC",242,242,1
"111","chr12",3053,3053,1,"*","y","LC",3053,3053,1
"112","chr12",3064,3064,1,"*","y","LC",3064,3064,1
"114","chr12",3347,3347,1,"*","y","LC",3347,3347,1
"85","chr12",1,1,1,"*","x","Hi",1,1,1
"86","chr12",181,181,1,"*","x","Hi",181,181,1
"88","chr12",3053,3053,1,"*","x","Hi",3053,3053,1
"89","chr12",3064,3064,1,"*","x","Hi",3064,3064,1
"91","chr12",3347,3347,1,"*","x","Hi",3347,3347,1
"92","chr12",1,1,1,"*","y","Hi",1,1,1
"93","chr12",181,181,1,"*","y","Hi",181,181,1
"95","chr12",3053,3053,1,"*","y","Hi",3053,3053,1
"96","chr12",3064,3064,1,"*","y","Hi",3064,3064,1
"98","chr12",3347,3347,1,"*","y","Hi",3347,3347,1
"71","chr12",1,1,1,"*","x","FC",1,1,1
"72","chr12",181,181,1,"*","x","FC",181,181,1
"74","chr12",3053,3053,1,"*","x","FC",3053,3053,1
"75","chr12",3064,3064,1,"*","x","FC",3064,3064,1
"77","chr12",3347,3347,1,"*","x","FC",3347,3347,1
"78","chr12",1,1,1,"*","y","FC",1,1,1
"79","chr12",181,181,1,"*","y","FC",181,181,1
"81","chr12",3053,3053,1,"*","y","FC",3053,3053,1
"82","chr12",3064,3064,1,"*","y","FC",3064,3064,1
"84","chr12",3347,3347,1,"*","y","FC",3347,3347,1
"57","chr12",1,1,1,"*","x","ESC",1,1,1
"58","chr12",181,181,1,"*","x","ESC",181,181,1
"60","chr12",3053,3053,1,"*","x","ESC",3053,3053,1
"61","chr12",3064,3064,1,"*","x","ESC",3064,3064,1
"63","chr12",3347,3347,1,"*","x","ESC",3347,3347,1
"64","chr12",1,1,1,"*","y","ESC",1,1,1
"65","chr12",181,181,1,"*","y","ESC",181,181,1
"67","chr12",3053,3053,1,"*","y","ESC",3053,3053,1
"68","chr12",3064,3064,1,"*","y","ESC",3064,3064,1
"70","chr12",3347,3347,1,"*","y","ESC",3347,3347,1
"43","chr12",1,1,1,"*","x","Co",1,1,1
"44","chr12",181,181,1,"*","x","Co",181,181,1
"46","chr12",3053,3053,1,"*","x","Co",3053,3053,1
"47","chr12",3064,3064,1,"*","x","Co",3064,3064,1
"49","chr12",3347,3347,1,"*","x","Co",3347,3347,1
"50","chr12",1,1,1,"*","y","Co",1,1,1
"51","chr12",181,181,1,"*","y","Co",181,181,1
"53","chr12",3053,3053,1,"*","y","Co",3053,3053,1
"54","chr12",3064,3064,1,"*","y","Co",3064,3064,1
"56","chr12",3347,3347,1,"*","y","Co",3347,3347,1
"29","chr12",1,1,1,"*","x","Bl",1,1,1
"30","chr12",181,181,1,"*","x","Bl",181,181,1
"32","chr12",3053,3053,1,"*","x","Bl",3053,3053,1
"33","chr12",3064,3064,1,"*","x","Bl",3064,3064,1
"35","chr12",3347,3347,1,"*","x","Bl",3347,3347,1
"36","chr12",1,1,1,"*","y","Bl",1,1,1
"37","chr12",181,181,1,"*","y","Bl",181,181,1
"39","chr12",3053,3053,1,"*","y","Bl",3053,3053,1
"40","chr12",3064,3064,1,"*","y","Bl",3064,3064,1
"42","chr12",3347,3347,1,"*","y","Bl",3347,3347,1
"15","chr12",1,1,1,"*","x","Ao",1,1,1
"16","chr12",181,181,1,"*","x","Ao",181,181,1
"18","chr12",3053,3053,1,"*","x","Ao",3053,3053,1
"19","chr12",3064,3064,1,"*","x","Ao",3064,3064,1
"21","chr12",3347,3347,1,"*","x","Ao",3347,3347,1
"22","chr12",1,1,1,"*","y","Ao",1,1,1
"23","chr12",181,181,1,"*","y","Ao",181,181,1
"25","chr12",3053,3053,1,"*","y","Ao",3053,3053,1
"26","chr12",3064,3064,1,"*","y","Ao",3064,3064,1
"28","chr12",3347,3347,1,"*","y","Ao",3347,3347,1
"1","chr12",1,1,1,"*","x","AG",1,1,1
"2","chr12",181,181,1,"*","x","AG",181,181,1
"4","chr12",3053,3053,1,"*","x","AG",3053,3053,1
"5","chr12",3064,3064,1,"*","x","AG",3064,3064,1
"7","chr12",3347,3347,1,"*","x","AG",3347,3347,1
"8","chr12",1,1,1,"*","y","AG",1,1,1
"9","chr12",181,181,1,"*","y","AG",181,181,1
"11","chr12",3053,3053,1,"*","y","AG",3053,3053,1
"12","chr12",3064,3064,1,"*","y","AG",3064,3064,1
"14","chr12",3347,3347,1,"*","y","AG",3347,3347,1
