"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"481","chr19",1479,1479,1,"*","x","SB",1479,1479,1
"483","chr19",30,30,1,"*","y","SB",30,30,1
"484","chr19",62,62,1,"*","y","SB",62,62,1
"485","chr19",209,209,1,"*","y","SB",209,209,1
"486","chr19",218,218,1,"*","y","SB",218,218,1
"487","chr19",514,514,1,"*","y","SB",514,514,1
"489","chr19",755,755,1,"*","y","SB",755,755,1
"490","chr19",920,920,1,"*","y","SB",920,920,1
"491","chr19",945,945,1,"*","y","SB",945,945,1
"492","chr19",1266,1266,1,"*","y","SB",1266,1266,1
"493","chr19",1356,1356,1,"*","y","SB",1356,1356,1
"494","chr19",1479,1479,1,"*","y","SB",1479,1479,1
"446","chr19",30,30,1,"*","x","RV",30,30,1
"447","chr19",62,62,1,"*","x","RV",62,62,1
"448","chr19",209,209,1,"*","x","RV",209,209,1
"449","chr19",218,218,1,"*","x","RV",218,218,1
"450","chr19",514,514,1,"*","x","RV",514,514,1
"452","chr19",920,920,1,"*","x","RV",920,920,1
"453","chr19",945,945,1,"*","x","RV",945,945,1
"454","chr19",1266,1266,1,"*","x","RV",1266,1266,1
"455","chr19",1356,1356,1,"*","x","RV",1356,1356,1
"456","chr19",1479,1479,1,"*","x","RV",1479,1479,1
"458","chr19",30,30,1,"*","y","RV",30,30,1
"459","chr19",62,62,1,"*","y","RV",62,62,1
"460","chr19",209,209,1,"*","y","RV",209,209,1
"461","chr19",218,218,1,"*","y","RV",218,218,1
"462","chr19",514,514,1,"*","y","RV",514,514,1
"464","chr19",920,920,1,"*","y","RV",920,920,1
"465","chr19",945,945,1,"*","y","RV",945,945,1
"466","chr19",1266,1266,1,"*","y","RV",1266,1266,1
"467","chr19",1356,1356,1,"*","y","RV",1356,1356,1
"468","chr19",1479,1479,1,"*","y","RV",1479,1479,1
"414","chr19",4,4,1,"*","x","PM",4,4,1
"415","chr19",30,30,1,"*","x","PM",30,30,1
"416","chr19",62,62,1,"*","x","PM",62,62,1
"417","chr19",184,184,1,"*","x","PM",184,184,1
"418","chr19",209,209,1,"*","x","PM",209,209,1
"419","chr19",218,218,1,"*","x","PM",218,218,1
"420","chr19",514,514,1,"*","x","PM",514,514,1
"422","chr19",755,755,1,"*","x","PM",755,755,1
"423","chr19",920,920,1,"*","x","PM",920,920,1
"424","chr19",945,945,1,"*","x","PM",945,945,1
"425","chr19",1026,1026,1,"*","x","PM",1026,1026,1
"426","chr19",1266,1266,1,"*","x","PM",1266,1266,1
"427","chr19",1356,1356,1,"*","x","PM",1356,1356,1
"428","chr19",1479,1479,1,"*","x","PM",1479,1479,1
"430","chr19",4,4,1,"*","y","PM",4,4,1
"431","chr19",30,30,1,"*","y","PM",30,30,1
"432","chr19",62,62,1,"*","y","PM",62,62,1
"433","chr19",184,184,1,"*","y","PM",184,184,1
"434","chr19",209,209,1,"*","y","PM",209,209,1
"435","chr19",218,218,1,"*","y","PM",218,218,1
"436","chr19",514,514,1,"*","y","PM",514,514,1
"438","chr19",755,755,1,"*","y","PM",755,755,1
"439","chr19",920,920,1,"*","y","PM",920,920,1
"440","chr19",945,945,1,"*","y","PM",945,945,1
"441","chr19",1026,1026,1,"*","y","PM",1026,1026,1
"442","chr19",1266,1266,1,"*","y","PM",1266,1266,1
"443","chr19",1356,1356,1,"*","y","PM",1356,1356,1
"444","chr19",1479,1479,1,"*","y","PM",1479,1479,1
"388","chr19",30,30,1,"*","x","Pa",30,30,1
"389","chr19",62,62,1,"*","x","Pa",62,62,1
"390","chr19",209,209,1,"*","x","Pa",209,209,1
"391","chr19",218,218,1,"*","x","Pa",218,218,1
"392","chr19",514,514,1,"*","x","Pa",514,514,1
"394","chr19",755,755,1,"*","x","Pa",755,755,1
"395","chr19",920,920,1,"*","x","Pa",920,920,1
"396","chr19",945,945,1,"*","x","Pa",945,945,1
"397","chr19",1266,1266,1,"*","x","Pa",1266,1266,1
"398","chr19",1356,1356,1,"*","x","Pa",1356,1356,1
"399","chr19",1479,1479,1,"*","x","Pa",1479,1479,1
"401","chr19",30,30,1,"*","y","Pa",30,30,1
"402","chr19",62,62,1,"*","y","Pa",62,62,1
"403","chr19",209,209,1,"*","y","Pa",209,209,1
"404","chr19",218,218,1,"*","y","Pa",218,218,1
"405","chr19",514,514,1,"*","y","Pa",514,514,1
"407","chr19",755,755,1,"*","y","Pa",755,755,1
"408","chr19",920,920,1,"*","y","Pa",920,920,1
"409","chr19",945,945,1,"*","y","Pa",945,945,1
"410","chr19",1266,1266,1,"*","y","Pa",1266,1266,1
"411","chr19",1356,1356,1,"*","y","Pa",1356,1356,1
"412","chr19",1479,1479,1,"*","y","Pa",1479,1479,1
"362","chr19",4,4,1,"*","x","Ov",4,4,1
"363","chr19",30,30,1,"*","x","Ov",30,30,1
"364","chr19",62,62,1,"*","x","Ov",62,62,1
"365","chr19",209,209,1,"*","x","Ov",209,209,1
"366","chr19",218,218,1,"*","x","Ov",218,218,1
"367","chr19",514,514,1,"*","x","Ov",514,514,1
"369","chr19",920,920,1,"*","x","Ov",920,920,1
"370","chr19",945,945,1,"*","x","Ov",945,945,1
"371","chr19",1266,1266,1,"*","x","Ov",1266,1266,1
"372","chr19",1356,1356,1,"*","x","Ov",1356,1356,1
"373","chr19",1479,1479,1,"*","x","Ov",1479,1479,1
"375","chr19",4,4,1,"*","y","Ov",4,4,1
"376","chr19",30,30,1,"*","y","Ov",30,30,1
"377","chr19",62,62,1,"*","y","Ov",62,62,1
"378","chr19",209,209,1,"*","y","Ov",209,209,1
"379","chr19",218,218,1,"*","y","Ov",218,218,1
"380","chr19",514,514,1,"*","y","Ov",514,514,1
"382","chr19",920,920,1,"*","y","Ov",920,920,1
"383","chr19",945,945,1,"*","y","Ov",945,945,1
"384","chr19",1266,1266,1,"*","y","Ov",1266,1266,1
"385","chr19",1356,1356,1,"*","y","Ov",1356,1356,1
"386","chr19",1479,1479,1,"*","y","Ov",1479,1479,1
"337","chr19",1,1,1,"*","x","NPC",1,2,2
"338","chr19",30,30,1,"*","x","NPC",30,30,1
"339","chr19",62,62,1,"*","x","NPC",62,62,1
"340","chr19",209,209,1,"*","x","NPC",209,209,1
"341","chr19",218,218,1,"*","x","NPC",218,218,1
"342","chr19",514,514,1,"*","x","NPC",514,514,1
"344","chr19",920,920,1,"*","x","NPC",920,920,1
"345","chr19",945,945,1,"*","x","NPC",945,945,1
"346","chr19",1266,1266,1,"*","x","NPC",1266,1266,1
"347","chr19",1356,1356,1,"*","x","NPC",1356,1356,1
"348","chr19",1479,1479,1,"*","x","NPC",1479,1479,1
"349","chr19",1,1,1,"*","y","NPC",1,2,2
"350","chr19",30,30,1,"*","y","NPC",30,30,1
"351","chr19",62,62,1,"*","y","NPC",62,62,1
"352","chr19",209,209,1,"*","y","NPC",209,209,1
"353","chr19",218,218,1,"*","y","NPC",218,218,1
"354","chr19",514,514,1,"*","y","NPC",514,514,1
"356","chr19",920,920,1,"*","y","NPC",920,920,1
"357","chr19",945,945,1,"*","y","NPC",945,945,1
"358","chr19",1266,1266,1,"*","y","NPC",1266,1266,1
"359","chr19",1356,1356,1,"*","y","NPC",1356,1356,1
"360","chr19",1479,1479,1,"*","y","NPC",1479,1479,1
"310","chr19",30,30,1,"*","x","MSC",30,30,1
"311","chr19",62,62,1,"*","x","MSC",62,62,1
"312","chr19",184,184,1,"*","x","MSC",184,184,1
"313","chr19",209,209,1,"*","x","MSC",209,209,1
"314","chr19",218,218,1,"*","x","MSC",218,218,1
"315","chr19",514,514,1,"*","x","MSC",514,514,1
"317","chr19",755,755,1,"*","x","MSC",755,755,1
"318","chr19",920,920,1,"*","x","MSC",920,920,1
"319","chr19",945,945,1,"*","x","MSC",945,945,1
"320","chr19",1266,1266,1,"*","x","MSC",1266,1266,1
"321","chr19",1356,1356,1,"*","x","MSC",1356,1356,1
"322","chr19",1479,1479,1,"*","x","MSC",1479,1479,1
"324","chr19",30,30,1,"*","y","MSC",30,30,1
"325","chr19",62,62,1,"*","y","MSC",62,62,1
"326","chr19",184,184,1,"*","y","MSC",184,184,1
"327","chr19",209,209,1,"*","y","MSC",209,209,1
"328","chr19",218,218,1,"*","y","MSC",218,218,1
"329","chr19",514,514,1,"*","y","MSC",514,514,1
"331","chr19",755,755,1,"*","y","MSC",755,755,1
"332","chr19",920,920,1,"*","y","MSC",920,920,1
"333","chr19",945,945,1,"*","y","MSC",945,945,1
"334","chr19",1266,1266,1,"*","y","MSC",1266,1266,1
"335","chr19",1356,1356,1,"*","y","MSC",1356,1356,1
"336","chr19",1479,1479,1,"*","y","MSC",1479,1479,1
"284","chr19",30,30,1,"*","x","MesC",30,30,1
"285","chr19",62,62,1,"*","x","MesC",62,62,1
"286","chr19",184,184,1,"*","x","MesC",184,184,1
"287","chr19",209,209,1,"*","x","MesC",209,209,1
"288","chr19",218,218,1,"*","x","MesC",218,218,1
"289","chr19",514,514,1,"*","x","MesC",514,514,1
"291","chr19",920,920,1,"*","x","MesC",920,920,1
"292","chr19",945,945,1,"*","x","MesC",945,945,1
"293","chr19",1266,1266,1,"*","x","MesC",1266,1266,1
"294","chr19",1356,1356,1,"*","x","MesC",1356,1356,1
"295","chr19",1479,1479,1,"*","x","MesC",1479,1479,1
"297","chr19",30,30,1,"*","y","MesC",30,30,1
"298","chr19",62,62,1,"*","y","MesC",62,62,1
"299","chr19",184,184,1,"*","y","MesC",184,184,1
"300","chr19",209,209,1,"*","y","MesC",209,209,1
"301","chr19",218,218,1,"*","y","MesC",218,218,1
"302","chr19",514,514,1,"*","y","MesC",514,514,1
"304","chr19",920,920,1,"*","y","MesC",920,920,1
"305","chr19",945,945,1,"*","y","MesC",945,945,1
"306","chr19",1266,1266,1,"*","y","MesC",1266,1266,1
"307","chr19",1356,1356,1,"*","y","MesC",1356,1356,1
"308","chr19",1479,1479,1,"*","y","MesC",1479,1479,1
"258","chr19",30,30,1,"*","x","LV",30,30,1
"259","chr19",62,62,1,"*","x","LV",62,62,1
"260","chr19",184,184,1,"*","x","LV",184,184,1
"261","chr19",209,209,1,"*","x","LV",209,209,1
"262","chr19",218,218,1,"*","x","LV",218,218,1
"263","chr19",514,514,1,"*","x","LV",514,514,1
"265","chr19",920,920,1,"*","x","LV",920,920,1
"266","chr19",945,945,1,"*","x","LV",945,945,1
"267","chr19",1266,1266,1,"*","x","LV",1266,1266,1
"268","chr19",1356,1356,1,"*","x","LV",1356,1356,1
"269","chr19",1479,1479,1,"*","x","LV",1479,1479,1
"271","chr19",30,30,1,"*","y","LV",30,30,1
"272","chr19",62,62,1,"*","y","LV",62,62,1
"273","chr19",184,184,1,"*","y","LV",184,184,1
"274","chr19",209,209,1,"*","y","LV",209,209,1
"275","chr19",218,218,1,"*","y","LV",218,218,1
"276","chr19",514,514,1,"*","y","LV",514,514,1
"278","chr19",920,920,1,"*","y","LV",920,920,1
"279","chr19",945,945,1,"*","y","LV",945,945,1
"280","chr19",1266,1266,1,"*","y","LV",1266,1266,1
"281","chr19",1356,1356,1,"*","y","LV",1356,1356,1
"282","chr19",1479,1479,1,"*","y","LV",1479,1479,1
"232","chr19",4,4,1,"*","x","Lu",4,4,1
"233","chr19",30,30,1,"*","x","Lu",30,30,1
"234","chr19",62,62,1,"*","x","Lu",62,62,1
"235","chr19",209,209,1,"*","x","Lu",209,209,1
"236","chr19",218,218,1,"*","x","Lu",218,218,1
"237","chr19",514,514,1,"*","x","Lu",514,514,1
"239","chr19",920,920,1,"*","x","Lu",920,920,1
"240","chr19",945,945,1,"*","x","Lu",945,945,1
"241","chr19",1266,1266,1,"*","x","Lu",1266,1266,1
"242","chr19",1356,1356,1,"*","x","Lu",1356,1356,1
"243","chr19",1479,1479,1,"*","x","Lu",1479,1479,1
"245","chr19",4,4,1,"*","y","Lu",4,4,1
"246","chr19",30,30,1,"*","y","Lu",30,30,1
"247","chr19",62,62,1,"*","y","Lu",62,62,1
"248","chr19",209,209,1,"*","y","Lu",209,209,1
"249","chr19",218,218,1,"*","y","Lu",218,218,1
"250","chr19",514,514,1,"*","y","Lu",514,514,1
"252","chr19",920,920,1,"*","y","Lu",920,920,1
"253","chr19",945,945,1,"*","y","Lu",945,945,1
"254","chr19",1266,1266,1,"*","y","Lu",1266,1266,1
"255","chr19",1356,1356,1,"*","y","Lu",1356,1356,1
"256","chr19",1479,1479,1,"*","y","Lu",1479,1479,1
"208","chr19",30,30,1,"*","x","Li",30,30,1
"209","chr19",62,62,1,"*","x","Li",62,62,1
"210","chr19",209,209,1,"*","x","Li",209,209,1
"211","chr19",218,218,1,"*","x","Li",218,218,1
"212","chr19",514,514,1,"*","x","Li",514,514,1
"214","chr19",920,920,1,"*","x","Li",920,920,1
"215","chr19",945,945,1,"*","x","Li",945,945,1
"216","chr19",1266,1266,1,"*","x","Li",1266,1266,1
"217","chr19",1356,1356,1,"*","x","Li",1356,1356,1
"218","chr19",1479,1479,1,"*","x","Li",1479,1479,1
"220","chr19",30,30,1,"*","y","Li",30,30,1
"221","chr19",62,62,1,"*","y","Li",62,62,1
"222","chr19",209,209,1,"*","y","Li",209,209,1
"223","chr19",218,218,1,"*","y","Li",218,218,1
"224","chr19",514,514,1,"*","y","Li",514,514,1
"226","chr19",920,920,1,"*","y","Li",920,920,1
"227","chr19",945,945,1,"*","y","Li",945,945,1
"228","chr19",1266,1266,1,"*","y","Li",1266,1266,1
"229","chr19",1356,1356,1,"*","y","Li",1356,1356,1
"230","chr19",1479,1479,1,"*","y","Li",1479,1479,1
"182","chr19",30,30,1,"*","x","LC",30,30,1
"183","chr19",62,62,1,"*","x","LC",62,62,1
"184","chr19",209,209,1,"*","x","LC",209,209,1
"185","chr19",218,218,1,"*","x","LC",218,218,1
"186","chr19",514,514,1,"*","x","LC",514,514,1
"188","chr19",755,755,1,"*","x","LC",755,755,1
"189","chr19",920,920,1,"*","x","LC",920,920,1
"190","chr19",945,945,1,"*","x","LC",945,945,1
"191","chr19",1266,1266,1,"*","x","LC",1266,1266,1
"192","chr19",1356,1356,1,"*","x","LC",1356,1356,1
"193","chr19",1479,1479,1,"*","x","LC",1479,1479,1
"195","chr19",30,30,1,"*","y","LC",30,30,1
"196","chr19",62,62,1,"*","y","LC",62,62,1
"197","chr19",209,209,1,"*","y","LC",209,209,1
"198","chr19",218,218,1,"*","y","LC",218,218,1
"199","chr19",514,514,1,"*","y","LC",514,514,1
"201","chr19",755,755,1,"*","y","LC",755,755,1
"202","chr19",920,920,1,"*","y","LC",920,920,1
"203","chr19",945,945,1,"*","y","LC",945,945,1
"204","chr19",1266,1266,1,"*","y","LC",1266,1266,1
"205","chr19",1356,1356,1,"*","y","LC",1356,1356,1
"206","chr19",1479,1479,1,"*","y","LC",1479,1479,1
"158","chr19",30,30,1,"*","x","Hi",30,30,1
"159","chr19",62,62,1,"*","x","Hi",62,62,1
"160","chr19",209,209,1,"*","x","Hi",209,209,1
"161","chr19",218,218,1,"*","x","Hi",218,218,1
"162","chr19",514,514,1,"*","x","Hi",514,514,1
"164","chr19",920,920,1,"*","x","Hi",920,920,1
"165","chr19",945,945,1,"*","x","Hi",945,945,1
"166","chr19",1266,1266,1,"*","x","Hi",1266,1266,1
"167","chr19",1356,1356,1,"*","x","Hi",1356,1356,1
"168","chr19",1479,1479,1,"*","x","Hi",1479,1479,1
"170","chr19",30,30,1,"*","y","Hi",30,30,1
"171","chr19",62,62,1,"*","y","Hi",62,62,1
"172","chr19",209,209,1,"*","y","Hi",209,209,1
"173","chr19",218,218,1,"*","y","Hi",218,218,1
"174","chr19",514,514,1,"*","y","Hi",514,514,1
"176","chr19",920,920,1,"*","y","Hi",920,920,1
"177","chr19",945,945,1,"*","y","Hi",945,945,1
"178","chr19",1266,1266,1,"*","y","Hi",1266,1266,1
"179","chr19",1356,1356,1,"*","y","Hi",1356,1356,1
"180","chr19",1479,1479,1,"*","y","Hi",1479,1479,1
"134","chr19",30,30,1,"*","x","FC",30,30,1
"135","chr19",62,62,1,"*","x","FC",62,62,1
"136","chr19",209,209,1,"*","x","FC",209,209,1
"137","chr19",218,218,1,"*","x","FC",218,218,1
"138","chr19",514,514,1,"*","x","FC",514,514,1
"140","chr19",920,920,1,"*","x","FC",920,920,1
"141","chr19",945,945,1,"*","x","FC",945,945,1
"142","chr19",1266,1266,1,"*","x","FC",1266,1266,1
"143","chr19",1356,1356,1,"*","x","FC",1356,1356,1
"144","chr19",1479,1479,1,"*","x","FC",1479,1479,1
"146","chr19",30,30,1,"*","y","FC",30,30,1
"147","chr19",62,62,1,"*","y","FC",62,62,1
"148","chr19",209,209,1,"*","y","FC",209,209,1
"149","chr19",218,218,1,"*","y","FC",218,218,1
"150","chr19",514,514,1,"*","y","FC",514,514,1
"152","chr19",920,920,1,"*","y","FC",920,920,1
"153","chr19",945,945,1,"*","y","FC",945,945,1
"154","chr19",1266,1266,1,"*","y","FC",1266,1266,1
"155","chr19",1356,1356,1,"*","y","FC",1356,1356,1
"156","chr19",1479,1479,1,"*","y","FC",1479,1479,1
"110","chr19",30,30,1,"*","x","ESC",30,30,1
"111","chr19",62,62,1,"*","x","ESC",62,62,1
"112","chr19",209,209,1,"*","x","ESC",209,209,1
"113","chr19",218,218,1,"*","x","ESC",218,218,1
"114","chr19",514,514,1,"*","x","ESC",514,514,1
"116","chr19",920,920,1,"*","x","ESC",920,920,1
"117","chr19",945,945,1,"*","x","ESC",945,945,1
"118","chr19",1266,1266,1,"*","x","ESC",1266,1266,1
"119","chr19",1356,1356,1,"*","x","ESC",1356,1356,1
"120","chr19",1479,1479,1,"*","x","ESC",1479,1479,1
"122","chr19",30,30,1,"*","y","ESC",30,30,1
"123","chr19",62,62,1,"*","y","ESC",62,62,1
"124","chr19",209,209,1,"*","y","ESC",209,209,1
"125","chr19",218,218,1,"*","y","ESC",218,218,1
"126","chr19",514,514,1,"*","y","ESC",514,514,1
"128","chr19",920,920,1,"*","y","ESC",920,920,1
"129","chr19",945,945,1,"*","y","ESC",945,945,1
"130","chr19",1266,1266,1,"*","y","ESC",1266,1266,1
"131","chr19",1356,1356,1,"*","y","ESC",1356,1356,1
"132","chr19",1479,1479,1,"*","y","ESC",1479,1479,1
"84","chr19",30,30,1,"*","x","Co",30,30,1
"85","chr19",62,62,1,"*","x","Co",62,62,1
"86","chr19",184,184,1,"*","x","Co",184,184,1
"87","chr19",209,209,1,"*","x","Co",209,209,1
"88","chr19",218,218,1,"*","x","Co",218,218,1
"89","chr19",514,514,1,"*","x","Co",514,514,1
"91","chr19",920,920,1,"*","x","Co",920,920,1
"92","chr19",945,945,1,"*","x","Co",945,945,1
"93","chr19",1266,1266,1,"*","x","Co",1266,1266,1
"94","chr19",1356,1356,1,"*","x","Co",1356,1356,1
"95","chr19",1479,1479,1,"*","x","Co",1479,1479,1
"97","chr19",30,30,1,"*","y","Co",30,30,1
"98","chr19",62,62,1,"*","y","Co",62,62,1
"99","chr19",184,184,1,"*","y","Co",184,184,1
"100","chr19",209,209,1,"*","y","Co",209,209,1
"101","chr19",218,218,1,"*","y","Co",218,218,1
"102","chr19",514,514,1,"*","y","Co",514,514,1
"104","chr19",920,920,1,"*","y","Co",920,920,1
"105","chr19",945,945,1,"*","y","Co",945,945,1
"106","chr19",1266,1266,1,"*","y","Co",1266,1266,1
"107","chr19",1356,1356,1,"*","y","Co",1356,1356,1
"108","chr19",1479,1479,1,"*","y","Co",1479,1479,1
"56","chr19",30,30,1,"*","x","Bl",30,30,1
"57","chr19",62,62,1,"*","x","Bl",62,62,1
"58","chr19",184,184,1,"*","x","Bl",184,184,1
"59","chr19",209,209,1,"*","x","Bl",209,209,1
"60","chr19",218,218,1,"*","x","Bl",218,218,1
"61","chr19",514,514,1,"*","x","Bl",514,514,1
"63","chr19",755,755,1,"*","x","Bl",755,755,1
"64","chr19",920,920,1,"*","x","Bl",920,920,1
"65","chr19",945,945,1,"*","x","Bl",945,945,1
"66","chr19",1266,1266,1,"*","x","Bl",1266,1266,1
"67","chr19",1356,1356,1,"*","x","Bl",1356,1356,1
"68","chr19",1479,1479,1,"*","x","Bl",1479,1479,1
