"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"250","chr4",1234,1237,4,"*","y","TLC",1234,1237,4
"232","chr4",1234,1237,4,"*","x","Sp",1234,1237,4
"238","chr4",1234,1237,4,"*","y","Sp",1234,1237,4
"218","chr4",1234,1237,4,"*","x","SB",1234,1237,4
"225","chr4",1234,1237,4,"*","y","SB",1234,1237,4
"207","chr4",1234,1237,4,"*","x","RV",1234,1237,4
"212","chr4",1234,1237,4,"*","y","RV",1234,1237,4
"194","chr4",1234,1237,4,"*","x","PM",1234,1237,4
"201","chr4",1234,1237,4,"*","y","PM",1234,1237,4
"180","chr4",1234,1237,4,"*","x","Pa",1234,1237,4
"187","chr4",1234,1237,4,"*","y","Pa",1234,1237,4
"168","chr4",1234,1237,4,"*","x","Ov",1234,1237,4
"174","chr4",1234,1237,4,"*","y","Ov",1234,1237,4
"156","chr4",1234,1237,4,"*","x","NPC",1234,1237,4
"162","chr4",1234,1237,4,"*","y","NPC",1234,1237,4
"145","chr4",1234,1237,4,"*","x","MSC",1234,1237,4
"150","chr4",1234,1237,4,"*","y","MSC",1234,1237,4
"134","chr4",1234,1237,4,"*","x","MesC",1234,1237,4
"140","chr4",1234,1237,4,"*","y","MesC",1234,1237,4
"123","chr4",1234,1237,4,"*","x","LV",1234,1237,4
"128","chr4",1234,1237,4,"*","y","LV",1234,1237,4
"110","chr4",1234,1237,4,"*","x","Lu",1234,1237,4
"117","chr4",1234,1237,4,"*","y","Lu",1234,1237,4
"99","chr4",1234,1237,4,"*","x","Li",1234,1237,4
"104","chr4",1234,1237,4,"*","y","Li",1234,1237,4
"88","chr4",1234,1237,4,"*","x","LC",1234,1237,4
"94","chr4",1234,1237,4,"*","y","LC",1234,1237,4
"75","chr4",1234,1237,4,"*","x","Hi",1234,1237,4
"82","chr4",1234,1237,4,"*","y","Hi",1234,1237,4
"62","chr4",1234,1237,4,"*","x","FC",1234,1237,4
"68","chr4",1234,1237,4,"*","y","FC",1234,1237,4
"50","chr4",1234,1237,4,"*","x","ESC",1234,1237,4
"56","chr4",1234,1237,4,"*","y","ESC",1234,1237,4
"37","chr4",1234,1237,4,"*","x","Co",1234,1237,4
"44","chr4",1234,1237,4,"*","y","Co",1234,1237,4
"25","chr4",1234,1237,4,"*","x","Bl",1234,1237,4
"30","chr4",1234,1237,4,"*","y","Bl",1234,1237,4
"15","chr4",1234,1237,4,"*","x","Ao",1234,1237,4
"20","chr4",1234,1237,4,"*","y","Ao",1234,1237,4
"4","chr4",1234,1237,4,"*","x","AG",1234,1237,4
"10","chr4",1234,1237,4,"*","y","AG",1234,1237,4
"246","chr4",4777,4779,3,"*","x","TLC",4777,4779,3
"252","chr4",4777,4779,3,"*","y","TLC",4777,4779,3
"234","chr4",4777,4779,3,"*","x","Sp",4777,4779,3
"240","chr4",4777,4779,3,"*","y","Sp",4777,4779,3
"221","chr4",4777,4779,3,"*","x","SB",4777,4779,3
"228","chr4",4777,4779,3,"*","y","SB",4777,4779,3
"209","chr4",4777,4779,3,"*","x","RV",4777,4779,3
"214","chr4",4777,4779,3,"*","y","RV",4777,4779,3
"197","chr4",4777,4779,3,"*","x","PM",4777,4779,3
"204","chr4",4777,4779,3,"*","y","PM",4777,4779,3
"183","chr4",4777,4779,3,"*","x","Pa",4777,4779,3
"190","chr4",4777,4779,3,"*","y","Pa",4777,4779,3
"170","chr4",4777,4779,3,"*","x","Ov",4777,4779,3
"176","chr4",4777,4779,3,"*","y","Ov",4777,4779,3
"158","chr4",4777,4779,3,"*","x","NPC",4777,4779,3
"164","chr4",4777,4779,3,"*","y","NPC",4777,4779,3
"147","chr4",4777,4779,3,"*","x","MSC",4777,4779,3
"152","chr4",4777,4779,3,"*","y","MSC",4777,4779,3
"136","chr4",4777,4779,3,"*","x","MesC",4777,4779,3
"142","chr4",4777,4779,3,"*","y","MesC",4777,4779,3
"125","chr4",4777,4779,3,"*","x","LV",4777,4779,3
"130","chr4",4777,4779,3,"*","y","LV",4777,4779,3
"113","chr4",4777,4779,3,"*","x","Lu",4777,4779,3
"120","chr4",4777,4779,3,"*","y","Lu",4777,4779,3
"101","chr4",4777,4779,3,"*","x","Li",4777,4779,3
"106","chr4",4777,4779,3,"*","y","Li",4777,4779,3
"90","chr4",4777,4779,3,"*","x","LC",4777,4779,3
"96","chr4",4777,4779,3,"*","y","LC",4777,4779,3
"77","chr4",4777,4779,3,"*","x","Hi",4777,4779,3
"84","chr4",4777,4779,3,"*","y","Hi",4777,4779,3
"64","chr4",4777,4779,3,"*","x","FC",4777,4779,3
"70","chr4",4777,4779,3,"*","y","FC",4777,4779,3
"52","chr4",4777,4779,3,"*","x","ESC",4777,4779,3
"58","chr4",4777,4779,3,"*","y","ESC",4777,4779,3
"39","chr4",4777,4779,3,"*","x","Co",4777,4779,3
"46","chr4",4777,4779,3,"*","y","Co",4777,4779,3
"27","chr4",4777,4779,3,"*","x","Bl",4777,4779,3
"32","chr4",4777,4779,3,"*","y","Bl",4777,4779,3
"17","chr4",4777,4779,3,"*","x","Ao",4777,4779,3
"22","chr4",4777,4779,3,"*","y","Ao",4777,4779,3
"6","chr4",4777,4779,3,"*","x","AG",4777,4779,3
"12","chr4",4777,4779,3,"*","y","AG",4777,4779,3
"230","chr4",233,234,2,"*","x","Sp",233,234,2
"236","chr4",233,234,2,"*","y","Sp",233,234,2
"217","chr4",233,234,2,"*","x","SB",233,234,2
"224","chr4",233,234,2,"*","y","SB",233,234,2
"206","chr4",233,234,2,"*","x","RV",233,234,2
"211","chr4",233,234,2,"*","y","RV",233,234,2
"192","chr4",233,234,2,"*","x","PM",233,234,2
"199","chr4",233,234,2,"*","y","PM",233,234,2
"178","chr4",233,234,2,"*","x","Pa",233,234,2
"185","chr4",233,234,2,"*","y","Pa",233,234,2
"166","chr4",233,234,2,"*","x","Ov",233,234,2
"172","chr4",233,234,2,"*","y","Ov",233,234,2
"108","chr4",233,234,2,"*","x","Lu",233,234,2
"115","chr4",233,234,2,"*","y","Lu",233,234,2
"60","chr4",233,234,2,"*","x","FC",233,234,2
"66","chr4",233,234,2,"*","y","FC",233,234,2
"35","chr4",233,234,2,"*","x","Co",233,234,2
"42","chr4",233,234,2,"*","y","Co",233,234,2
"24","chr4",233,234,2,"*","x","Bl",233,234,2
"29","chr4",233,234,2,"*","y","Bl",233,234,2
"3","chr4",233,234,2,"*","x","AG",233,234,2
"9","chr4",233,234,2,"*","y","AG",233,234,2
"241","chr4",37,37,1,"*","x","TLC",37,37,1
"242","chr4",233,233,1,"*","x","TLC",233,234,2
"243","chr4",1229,1229,1,"*","x","TLC",1229,1229,1
"247","chr4",37,37,1,"*","y","TLC",37,37,1
"248","chr4",233,233,1,"*","y","TLC",233,234,2
"249","chr4",1229,1229,1,"*","y","TLC",1229,1229,1
"229","chr4",37,37,1,"*","x","Sp",37,37,1
"231","chr4",1229,1229,1,"*","x","Sp",1229,1229,1
"235","chr4",37,37,1,"*","y","Sp",37,37,1
"237","chr4",1229,1229,1,"*","y","Sp",1229,1229,1
"215","chr4",37,37,1,"*","x","SB",37,37,1
"216","chr4",230,230,1,"*","x","SB",230,230,1
"220","chr4",1887,1887,1,"*","x","SB",1887,1887,1
"222","chr4",37,37,1,"*","y","SB",37,37,1
"223","chr4",230,230,1,"*","y","SB",230,230,1
"227","chr4",1887,1887,1,"*","y","SB",1887,1887,1
"205","chr4",37,37,1,"*","x","RV",37,37,1
"210","chr4",37,37,1,"*","y","RV",37,37,1
"191","chr4",37,37,1,"*","x","PM",37,37,1
"193","chr4",1229,1229,1,"*","x","PM",1229,1229,1
"195","chr4",1239,1239,1,"*","x","PM",1239,1239,1
"198","chr4",37,37,1,"*","y","PM",37,37,1
"200","chr4",1229,1229,1,"*","y","PM",1229,1229,1
"202","chr4",1239,1239,1,"*","y","PM",1239,1239,1
"177","chr4",37,37,1,"*","x","Pa",37,37,1
"179","chr4",1229,1229,1,"*","x","Pa",1229,1229,1
"182","chr4",1887,1887,1,"*","x","Pa",1887,1887,1
"184","chr4",37,37,1,"*","y","Pa",37,37,1
"186","chr4",1229,1229,1,"*","y","Pa",1229,1229,1
"189","chr4",1887,1887,1,"*","y","Pa",1887,1887,1
"165","chr4",37,37,1,"*","x","Ov",37,37,1
"167","chr4",1229,1229,1,"*","x","Ov",1229,1229,1
"171","chr4",37,37,1,"*","y","Ov",37,37,1
"173","chr4",1229,1229,1,"*","y","Ov",1229,1229,1
"153","chr4",37,37,1,"*","x","NPC",37,37,1
"154","chr4",233,233,1,"*","x","NPC",233,234,2
"155","chr4",1229,1229,1,"*","x","NPC",1229,1229,1
"159","chr4",37,37,1,"*","y","NPC",37,37,1
"160","chr4",233,233,1,"*","y","NPC",233,234,2
"161","chr4",1229,1229,1,"*","y","NPC",1229,1229,1
"143","chr4",37,37,1,"*","x","MSC",37,37,1
"144","chr4",233,233,1,"*","x","MSC",233,234,2
"148","chr4",37,37,1,"*","y","MSC",37,37,1
"149","chr4",233,233,1,"*","y","MSC",233,234,2
"131","chr4",37,37,1,"*","x","MesC",37,37,1
"132","chr4",233,233,1,"*","x","MesC",233,234,2
"133","chr4",1229,1229,1,"*","x","MesC",1229,1229,1
"137","chr4",37,37,1,"*","y","MesC",37,37,1
"138","chr4",233,233,1,"*","y","MesC",233,234,2
"139","chr4",1229,1229,1,"*","y","MesC",1229,1229,1
"121","chr4",37,37,1,"*","x","LV",37,37,1
"122","chr4",233,233,1,"*","x","LV",233,234,2
"126","chr4",37,37,1,"*","y","LV",37,37,1
"127","chr4",233,233,1,"*","y","LV",233,234,2
"107","chr4",37,37,1,"*","x","Lu",37,37,1
"109","chr4",1229,1229,1,"*","x","Lu",1229,1229,1
"112","chr4",1887,1887,1,"*","x","Lu",1887,1887,1
"114","chr4",37,37,1,"*","y","Lu",37,37,1
"116","chr4",1229,1229,1,"*","y","Lu",1229,1229,1
"119","chr4",1887,1887,1,"*","y","Lu",1887,1887,1
"97","chr4",37,37,1,"*","x","Li",37,37,1
"98","chr4",233,233,1,"*","x","Li",233,234,2
"102","chr4",37,37,1,"*","y","Li",37,37,1
"103","chr4",233,233,1,"*","y","Li",233,234,2
"85","chr4",37,37,1,"*","x","LC",37,37,1
"86","chr4",230,230,1,"*","x","LC",230,230,1
"87","chr4",233,233,1,"*","x","LC",233,234,2
"91","chr4",37,37,1,"*","y","LC",37,37,1
"92","chr4",230,230,1,"*","y","LC",230,230,1
"93","chr4",233,233,1,"*","y","LC",233,234,2
"71","chr4",37,37,1,"*","x","Hi",37,37,1
"72","chr4",230,230,1,"*","x","Hi",230,230,1
"73","chr4",233,233,1,"*","x","Hi",233,234,2
"74","chr4",1229,1229,1,"*","x","Hi",1229,1229,1
"78","chr4",37,37,1,"*","y","Hi",37,37,1
"79","chr4",230,230,1,"*","y","Hi",230,230,1
"80","chr4",233,233,1,"*","y","Hi",233,234,2
"81","chr4",1229,1229,1,"*","y","Hi",1229,1229,1
"59","chr4",37,37,1,"*","x","FC",37,37,1
"61","chr4",1229,1229,1,"*","x","FC",1229,1229,1
"65","chr4",37,37,1,"*","y","FC",37,37,1
"67","chr4",1229,1229,1,"*","y","FC",1229,1229,1
"47","chr4",37,37,1,"*","x","ESC",37,37,1
"48","chr4",233,233,1,"*","x","ESC",233,234,2
"49","chr4",1229,1229,1,"*","x","ESC",1229,1229,1
"53","chr4",37,37,1,"*","y","ESC",37,37,1
"54","chr4",233,233,1,"*","y","ESC",233,234,2
"55","chr4",1229,1229,1,"*","y","ESC",1229,1229,1
"33","chr4",37,37,1,"*","x","Co",37,37,1
"34","chr4",230,230,1,"*","x","Co",230,230,1
"36","chr4",1229,1229,1,"*","x","Co",1229,1229,1
"40","chr4",37,37,1,"*","y","Co",37,37,1
"41","chr4",230,230,1,"*","y","Co",230,230,1
"43","chr4",1229,1229,1,"*","y","Co",1229,1229,1
"23","chr4",37,37,1,"*","x","Bl",37,37,1
"28","chr4",37,37,1,"*","y","Bl",37,37,1
"13","chr4",37,37,1,"*","x","Ao",37,37,1
"14","chr4",233,233,1,"*","x","Ao",233,234,2
"18","chr4",37,37,1,"*","y","Ao",37,37,1
"19","chr4",233,233,1,"*","y","Ao",233,234,2
"1","chr4",37,37,1,"*","x","AG",37,37,1
"2","chr4",230,230,1,"*","x","AG",230,230,1
"7","chr4",37,37,1,"*","y","AG",37,37,1
"8","chr4",230,230,1,"*","y","AG",230,230,1
