"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"147","chr13",2810,2812,3,"*","x","MSC",2810,2812,3
"153","chr13",2810,2812,3,"*","y","MSC",2810,2812,3
"135","chr13",2810,2812,3,"*","x","MesC",2810,2812,3
"141","chr13",2810,2812,3,"*","y","MesC",2810,2812,3
"123","chr13",2810,2812,3,"*","x","LV",2810,2812,3
"129","chr13",2810,2812,3,"*","y","LV",2810,2812,3
"111","chr13",2810,2812,3,"*","x","Lu",2810,2812,3
"117","chr13",2810,2812,3,"*","y","Lu",2810,2812,3
"99","chr13",2810,2812,3,"*","x","Li",2810,2812,3
"105","chr13",2810,2812,3,"*","y","Li",2810,2812,3
"87","chr13",2810,2812,3,"*","x","LC",2810,2812,3
"93","chr13",2810,2812,3,"*","y","LC",2810,2812,3
"75","chr13",2810,2812,3,"*","x","Hi",2810,2812,3
"81","chr13",2810,2812,3,"*","y","Hi",2810,2812,3
"63","chr13",2810,2812,3,"*","x","FC",2810,2812,3
"69","chr13",2810,2812,3,"*","y","FC",2810,2812,3
"51","chr13",2810,2812,3,"*","x","ESC",2810,2812,3
"57","chr13",2810,2812,3,"*","y","ESC",2810,2812,3
"39","chr13",2810,2812,3,"*","x","Co",2810,2812,3
"45","chr13",2810,2812,3,"*","y","Co",2810,2812,3
"27","chr13",2810,2812,3,"*","x","Bl",2810,2812,3
"33","chr13",2810,2812,3,"*","y","Bl",2810,2812,3
"15","chr13",2810,2812,3,"*","x","Ao",2810,2812,3
"21","chr13",2810,2812,3,"*","y","Ao",2810,2812,3
"3","chr13",2810,2812,3,"*","x","AG",2810,2812,3
"9","chr13",2810,2812,3,"*","y","AG",2810,2812,3
"242","chr13",2171,2172,2,"*","x","TLC",2171,2172,2
"244","chr13",2859,2860,2,"*","x","TLC",2859,2860,2
"245","chr13",2867,2868,2,"*","x","TLC",2867,2868,2
"246","chr13",2879,2880,2,"*","x","TLC",2879,2880,2
"248","chr13",2171,2172,2,"*","y","TLC",2171,2172,2
"250","chr13",2859,2860,2,"*","y","TLC",2859,2860,2
"251","chr13",2867,2868,2,"*","y","TLC",2867,2868,2
"252","chr13",2879,2880,2,"*","y","TLC",2879,2880,2
"230","chr13",2171,2172,2,"*","x","Sp",2171,2172,2
"232","chr13",2859,2860,2,"*","x","Sp",2859,2860,2
"233","chr13",2867,2868,2,"*","x","Sp",2867,2868,2
"234","chr13",2879,2880,2,"*","x","Sp",2879,2880,2
"236","chr13",2171,2172,2,"*","y","Sp",2171,2172,2
"238","chr13",2859,2860,2,"*","y","Sp",2859,2860,2
"239","chr13",2867,2868,2,"*","y","Sp",2867,2868,2
"240","chr13",2879,2880,2,"*","y","Sp",2879,2880,2
"218","chr13",2171,2172,2,"*","x","SB",2171,2172,2
"220","chr13",2859,2860,2,"*","x","SB",2859,2860,2
"221","chr13",2867,2868,2,"*","x","SB",2867,2868,2
"222","chr13",2879,2880,2,"*","x","SB",2879,2880,2
"224","chr13",2171,2172,2,"*","y","SB",2171,2172,2
"226","chr13",2859,2860,2,"*","y","SB",2859,2860,2
"227","chr13",2867,2868,2,"*","y","SB",2867,2868,2
"228","chr13",2879,2880,2,"*","y","SB",2879,2880,2
"206","chr13",2171,2172,2,"*","x","RV",2171,2172,2
"208","chr13",2859,2860,2,"*","x","RV",2859,2860,2
"209","chr13",2867,2868,2,"*","x","RV",2867,2868,2
"210","chr13",2879,2880,2,"*","x","RV",2879,2880,2
"212","chr13",2171,2172,2,"*","y","RV",2171,2172,2
"214","chr13",2859,2860,2,"*","y","RV",2859,2860,2
"215","chr13",2867,2868,2,"*","y","RV",2867,2868,2
"216","chr13",2879,2880,2,"*","y","RV",2879,2880,2
"194","chr13",2171,2172,2,"*","x","PM",2171,2172,2
"196","chr13",2859,2860,2,"*","x","PM",2859,2860,2
"197","chr13",2867,2868,2,"*","x","PM",2867,2868,2
"198","chr13",2879,2880,2,"*","x","PM",2879,2880,2
"200","chr13",2171,2172,2,"*","y","PM",2171,2172,2
"202","chr13",2859,2860,2,"*","y","PM",2859,2860,2
"203","chr13",2867,2868,2,"*","y","PM",2867,2868,2
"204","chr13",2879,2880,2,"*","y","PM",2879,2880,2
"182","chr13",2171,2172,2,"*","x","Pa",2171,2172,2
"184","chr13",2859,2860,2,"*","x","Pa",2859,2860,2
"185","chr13",2867,2868,2,"*","x","Pa",2867,2868,2
"186","chr13",2879,2880,2,"*","x","Pa",2879,2880,2
"188","chr13",2171,2172,2,"*","y","Pa",2171,2172,2
"190","chr13",2859,2860,2,"*","y","Pa",2859,2860,2
"191","chr13",2867,2868,2,"*","y","Pa",2867,2868,2
"192","chr13",2879,2880,2,"*","y","Pa",2879,2880,2
"170","chr13",2171,2172,2,"*","x","Ov",2171,2172,2
"172","chr13",2859,2860,2,"*","x","Ov",2859,2860,2
"173","chr13",2867,2868,2,"*","x","Ov",2867,2868,2
"174","chr13",2879,2880,2,"*","x","Ov",2879,2880,2
"176","chr13",2171,2172,2,"*","y","Ov",2171,2172,2
"178","chr13",2859,2860,2,"*","y","Ov",2859,2860,2
"179","chr13",2867,2868,2,"*","y","Ov",2867,2868,2
"180","chr13",2879,2880,2,"*","y","Ov",2879,2880,2
"158","chr13",2171,2172,2,"*","x","NPC",2171,2172,2
"160","chr13",2859,2860,2,"*","x","NPC",2859,2860,2
"161","chr13",2867,2868,2,"*","x","NPC",2867,2868,2
"162","chr13",2879,2880,2,"*","x","NPC",2879,2880,2
"164","chr13",2171,2172,2,"*","y","NPC",2171,2172,2
"166","chr13",2859,2860,2,"*","y","NPC",2859,2860,2
"167","chr13",2867,2868,2,"*","y","NPC",2867,2868,2
"168","chr13",2879,2880,2,"*","y","NPC",2879,2880,2
"146","chr13",2171,2172,2,"*","x","MSC",2171,2172,2
"148","chr13",2859,2860,2,"*","x","MSC",2859,2860,2
"149","chr13",2867,2868,2,"*","x","MSC",2867,2868,2
"150","chr13",2879,2880,2,"*","x","MSC",2879,2880,2
"152","chr13",2171,2172,2,"*","y","MSC",2171,2172,2
"154","chr13",2859,2860,2,"*","y","MSC",2859,2860,2
"155","chr13",2867,2868,2,"*","y","MSC",2867,2868,2
"156","chr13",2879,2880,2,"*","y","MSC",2879,2880,2
"134","chr13",2171,2172,2,"*","x","MesC",2171,2172,2
"136","chr13",2859,2860,2,"*","x","MesC",2859,2860,2
"137","chr13",2867,2868,2,"*","x","MesC",2867,2868,2
"138","chr13",2879,2880,2,"*","x","MesC",2879,2880,2
"140","chr13",2171,2172,2,"*","y","MesC",2171,2172,2
"142","chr13",2859,2860,2,"*","y","MesC",2859,2860,2
"143","chr13",2867,2868,2,"*","y","MesC",2867,2868,2
"144","chr13",2879,2880,2,"*","y","MesC",2879,2880,2
"122","chr13",2171,2172,2,"*","x","LV",2171,2172,2
"124","chr13",2859,2860,2,"*","x","LV",2859,2860,2
"125","chr13",2867,2868,2,"*","x","LV",2867,2868,2
"126","chr13",2879,2880,2,"*","x","LV",2879,2880,2
"128","chr13",2171,2172,2,"*","y","LV",2171,2172,2
"130","chr13",2859,2860,2,"*","y","LV",2859,2860,2
"131","chr13",2867,2868,2,"*","y","LV",2867,2868,2
"132","chr13",2879,2880,2,"*","y","LV",2879,2880,2
"110","chr13",2171,2172,2,"*","x","Lu",2171,2172,2
"112","chr13",2859,2860,2,"*","x","Lu",2859,2860,2
"113","chr13",2867,2868,2,"*","x","Lu",2867,2868,2
"114","chr13",2879,2880,2,"*","x","Lu",2879,2880,2
"116","chr13",2171,2172,2,"*","y","Lu",2171,2172,2
"118","chr13",2859,2860,2,"*","y","Lu",2859,2860,2
"119","chr13",2867,2868,2,"*","y","Lu",2867,2868,2
"120","chr13",2879,2880,2,"*","y","Lu",2879,2880,2
"98","chr13",2171,2172,2,"*","x","Li",2171,2172,2
"100","chr13",2859,2860,2,"*","x","Li",2859,2860,2
"101","chr13",2867,2868,2,"*","x","Li",2867,2868,2
"102","chr13",2879,2880,2,"*","x","Li",2879,2880,2
"104","chr13",2171,2172,2,"*","y","Li",2171,2172,2
"106","chr13",2859,2860,2,"*","y","Li",2859,2860,2
"107","chr13",2867,2868,2,"*","y","Li",2867,2868,2
"108","chr13",2879,2880,2,"*","y","Li",2879,2880,2
"86","chr13",2171,2172,2,"*","x","LC",2171,2172,2
"88","chr13",2859,2860,2,"*","x","LC",2859,2860,2
"89","chr13",2867,2868,2,"*","x","LC",2867,2868,2
"90","chr13",2879,2880,2,"*","x","LC",2879,2880,2
"92","chr13",2171,2172,2,"*","y","LC",2171,2172,2
"94","chr13",2859,2860,2,"*","y","LC",2859,2860,2
"95","chr13",2867,2868,2,"*","y","LC",2867,2868,2
"96","chr13",2879,2880,2,"*","y","LC",2879,2880,2
"74","chr13",2171,2172,2,"*","x","Hi",2171,2172,2
"76","chr13",2859,2860,2,"*","x","Hi",2859,2860,2
"77","chr13",2867,2868,2,"*","x","Hi",2867,2868,2
"78","chr13",2879,2880,2,"*","x","Hi",2879,2880,2
"80","chr13",2171,2172,2,"*","y","Hi",2171,2172,2
"82","chr13",2859,2860,2,"*","y","Hi",2859,2860,2
"83","chr13",2867,2868,2,"*","y","Hi",2867,2868,2
"84","chr13",2879,2880,2,"*","y","Hi",2879,2880,2
"62","chr13",2171,2172,2,"*","x","FC",2171,2172,2
"64","chr13",2859,2860,2,"*","x","FC",2859,2860,2
"65","chr13",2867,2868,2,"*","x","FC",2867,2868,2
"66","chr13",2879,2880,2,"*","x","FC",2879,2880,2
"68","chr13",2171,2172,2,"*","y","FC",2171,2172,2
"70","chr13",2859,2860,2,"*","y","FC",2859,2860,2
"71","chr13",2867,2868,2,"*","y","FC",2867,2868,2
"72","chr13",2879,2880,2,"*","y","FC",2879,2880,2
"50","chr13",2171,2172,2,"*","x","ESC",2171,2172,2
"52","chr13",2859,2860,2,"*","x","ESC",2859,2860,2
"53","chr13",2867,2868,2,"*","x","ESC",2867,2868,2
"54","chr13",2879,2880,2,"*","x","ESC",2879,2880,2
"56","chr13",2171,2172,2,"*","y","ESC",2171,2172,2
"58","chr13",2859,2860,2,"*","y","ESC",2859,2860,2
"59","chr13",2867,2868,2,"*","y","ESC",2867,2868,2
"60","chr13",2879,2880,2,"*","y","ESC",2879,2880,2
"38","chr13",2171,2172,2,"*","x","Co",2171,2172,2
"40","chr13",2859,2860,2,"*","x","Co",2859,2860,2
"41","chr13",2867,2868,2,"*","x","Co",2867,2868,2
"42","chr13",2879,2880,2,"*","x","Co",2879,2880,2
"44","chr13",2171,2172,2,"*","y","Co",2171,2172,2
"46","chr13",2859,2860,2,"*","y","Co",2859,2860,2
"47","chr13",2867,2868,2,"*","y","Co",2867,2868,2
"48","chr13",2879,2880,2,"*","y","Co",2879,2880,2
"26","chr13",2171,2172,2,"*","x","Bl",2171,2172,2
"28","chr13",2859,2860,2,"*","x","Bl",2859,2860,2
"29","chr13",2867,2868,2,"*","x","Bl",2867,2868,2
"30","chr13",2879,2880,2,"*","x","Bl",2879,2880,2
"32","chr13",2171,2172,2,"*","y","Bl",2171,2172,2
"34","chr13",2859,2860,2,"*","y","Bl",2859,2860,2
"35","chr13",2867,2868,2,"*","y","Bl",2867,2868,2
"36","chr13",2879,2880,2,"*","y","Bl",2879,2880,2
"14","chr13",2171,2172,2,"*","x","Ao",2171,2172,2
"16","chr13",2859,2860,2,"*","x","Ao",2859,2860,2
"17","chr13",2867,2868,2,"*","x","Ao",2867,2868,2
"18","chr13",2879,2880,2,"*","x","Ao",2879,2880,2
"20","chr13",2171,2172,2,"*","y","Ao",2171,2172,2
"22","chr13",2859,2860,2,"*","y","Ao",2859,2860,2
"23","chr13",2867,2868,2,"*","y","Ao",2867,2868,2
"24","chr13",2879,2880,2,"*","y","Ao",2879,2880,2
"2","chr13",2171,2172,2,"*","x","AG",2171,2172,2
"4","chr13",2859,2860,2,"*","x","AG",2859,2860,2
"5","chr13",2867,2868,2,"*","x","AG",2867,2868,2
"6","chr13",2879,2880,2,"*","x","AG",2879,2880,2
"8","chr13",2171,2172,2,"*","y","AG",2171,2172,2
"10","chr13",2859,2860,2,"*","y","AG",2859,2860,2
"11","chr13",2867,2868,2,"*","y","AG",2867,2868,2
"12","chr13",2879,2880,2,"*","y","AG",2879,2880,2
