"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"721","chr1",340,342,3,"*","y","Lu",340,343,4
"723","chr1",748,750,3,"*","y","Lu",748,750,3
"728","chr1",3025,3027,3,"*","y","Lu",3025,3027,3
"746","chr1",3702,3704,3,"*","y","Lu",3702,3704,3
"748","chr1",3710,3712,3,"*","y","Lu",3710,3712,3
"753","chr1",5160,5162,3,"*","y","Lu",5160,5162,3
"755","chr1",6224,6226,3,"*","y","Lu",6224,6226,3
"598","chr1",8,10,3,"*","x","Li",8,13,6
"601","chr1",97,99,3,"*","x","Li",97,99,3
"606","chr1",748,750,3,"*","x","Li",748,750,3
"611","chr1",3025,3027,3,"*","x","Li",3025,3027,3
"617","chr1",3604,3606,3,"*","x","Li",3604,3608,5
"623","chr1",3702,3704,3,"*","x","Li",3702,3704,3
"625","chr1",3710,3712,3,"*","x","Li",3710,3712,3
"629","chr1",5160,5162,3,"*","x","Li",5160,5162,3
"631","chr1",6224,6226,3,"*","x","Li",6224,6226,3
"634","chr1",8,10,3,"*","y","Li",8,13,6
"637","chr1",97,99,3,"*","y","Li",97,99,3
"642","chr1",748,750,3,"*","y","Li",748,750,3
"647","chr1",3025,3027,3,"*","y","Li",3025,3027,3
"653","chr1",3604,3606,3,"*","y","Li",3604,3608,5
"659","chr1",3702,3704,3,"*","y","Li",3702,3704,3
"661","chr1",3710,3712,3,"*","y","Li",3710,3712,3
"665","chr1",5160,5162,3,"*","y","Li",5160,5162,3
"667","chr1",6224,6226,3,"*","y","Li",6224,6226,3
"530","chr1",97,99,3,"*","x","LC",97,99,3
"534","chr1",748,750,3,"*","x","LC",748,750,3
"539","chr1",3025,3027,3,"*","x","LC",3025,3027,3
"545","chr1",3604,3606,3,"*","x","LC",3604,3608,5
"552","chr1",3702,3704,3,"*","x","LC",3702,3704,3
"554","chr1",3710,3712,3,"*","x","LC",3710,3712,3
"558","chr1",5160,5162,3,"*","x","LC",5160,5162,3
"560","chr1",6224,6226,3,"*","x","LC",6224,6226,3
"565","chr1",97,99,3,"*","y","LC",97,99,3
"569","chr1",748,750,3,"*","y","LC",748,750,3
"574","chr1",3025,3027,3,"*","y","LC",3025,3027,3
"580","chr1",3604,3606,3,"*","y","LC",3604,3608,5
"587","chr1",3702,3704,3,"*","y","LC",3702,3704,3
"589","chr1",3710,3712,3,"*","y","LC",3710,3712,3
"593","chr1",5160,5162,3,"*","y","LC",5160,5162,3
"595","chr1",6224,6226,3,"*","y","LC",6224,6226,3
"452","chr1",97,99,3,"*","x","Hi",97,99,3
"458","chr1",748,750,3,"*","x","Hi",748,750,3
"463","chr1",3025,3027,3,"*","x","Hi",3025,3027,3
"472","chr1",3647,3649,3,"*","x","Hi",3647,3649,3
"477","chr1",3702,3704,3,"*","x","Hi",3702,3704,3
"479","chr1",3710,3712,3,"*","x","Hi",3710,3712,3
"484","chr1",5160,5162,3,"*","x","Hi",5160,5162,3
"486","chr1",6224,6226,3,"*","x","Hi",6224,6226,3
"491","chr1",97,99,3,"*","y","Hi",97,99,3
"497","chr1",748,750,3,"*","y","Hi",748,750,3
"502","chr1",3025,3027,3,"*","y","Hi",3025,3027,3
"511","chr1",3647,3649,3,"*","y","Hi",3647,3649,3
"516","chr1",3702,3704,3,"*","y","Hi",3702,3704,3
"518","chr1",3710,3712,3,"*","y","Hi",3710,3712,3
"523","chr1",5160,5162,3,"*","y","Hi",5160,5162,3
"525","chr1",6224,6226,3,"*","y","Hi",6224,6226,3
"381","chr1",97,99,3,"*","x","FC",97,99,3
"385","chr1",748,750,3,"*","x","FC",748,750,3
"390","chr1",3025,3027,3,"*","x","FC",3025,3027,3
"403","chr1",3702,3704,3,"*","x","FC",3702,3704,3
"405","chr1",3710,3712,3,"*","x","FC",3710,3712,3
"410","chr1",5160,5162,3,"*","x","FC",5160,5162,3
"412","chr1",6224,6226,3,"*","x","FC",6224,6226,3
"416","chr1",97,99,3,"*","y","FC",97,99,3
"420","chr1",748,750,3,"*","y","FC",748,750,3
"425","chr1",3025,3027,3,"*","y","FC",3025,3027,3
"438","chr1",3702,3704,3,"*","y","FC",3702,3704,3
"440","chr1",3710,3712,3,"*","y","FC",3710,3712,3
"445","chr1",5160,5162,3,"*","y","FC",5160,5162,3
"447","chr1",6224,6226,3,"*","y","FC",6224,6226,3
"308","chr1",97,99,3,"*","x","ESC",97,99,3
"310","chr1",340,342,3,"*","x","ESC",340,343,4
"312","chr1",748,750,3,"*","x","ESC",748,750,3
"317","chr1",3025,3027,3,"*","x","ESC",3025,3027,3
"331","chr1",3702,3704,3,"*","x","ESC",3702,3704,3
"333","chr1",3710,3712,3,"*","x","ESC",3710,3712,3
"338","chr1",5160,5162,3,"*","x","ESC",5160,5162,3
"340","chr1",6224,6226,3,"*","x","ESC",6224,6226,3
"345","chr1",97,99,3,"*","y","ESC",97,99,3
"347","chr1",340,342,3,"*","y","ESC",340,343,4
"349","chr1",748,750,3,"*","y","ESC",748,750,3
"354","chr1",3025,3027,3,"*","y","ESC",3025,3027,3
"368","chr1",3702,3704,3,"*","y","ESC",3702,3704,3
"370","chr1",3710,3712,3,"*","y","ESC",3710,3712,3
"375","chr1",5160,5162,3,"*","y","ESC",5160,5162,3
"377","chr1",6224,6226,3,"*","y","ESC",6224,6226,3
"226","chr1",97,99,3,"*","x","Co",97,99,3
"231","chr1",748,750,3,"*","x","Co",748,750,3
"236","chr1",3025,3027,3,"*","x","Co",3025,3027,3
"248","chr1",3647,3649,3,"*","x","Co",3647,3649,3
"253","chr1",3702,3704,3,"*","x","Co",3702,3704,3
"255","chr1",3710,3712,3,"*","x","Co",3710,3712,3
"260","chr1",5160,5162,3,"*","x","Co",5160,5162,3
"262","chr1",6224,6226,3,"*","x","Co",6224,6226,3
"267","chr1",97,99,3,"*","y","Co",97,99,3
"272","chr1",748,750,3,"*","y","Co",748,750,3
"277","chr1",3025,3027,3,"*","y","Co",3025,3027,3
"289","chr1",3647,3649,3,"*","y","Co",3647,3649,3
"294","chr1",3702,3704,3,"*","y","Co",3702,3704,3
"296","chr1",3710,3712,3,"*","y","Co",3710,3712,3
"301","chr1",5160,5162,3,"*","y","Co",5160,5162,3
"303","chr1",6224,6226,3,"*","y","Co",6224,6226,3
"147","chr1",97,99,3,"*","x","Bl",97,99,3
"151","chr1",748,750,3,"*","x","Bl",748,750,3
"156","chr1",3025,3027,3,"*","x","Bl",3025,3027,3
"162","chr1",3604,3606,3,"*","x","Bl",3604,3608,5
"172","chr1",3702,3704,3,"*","x","Bl",3702,3704,3
"174","chr1",3710,3712,3,"*","x","Bl",3710,3712,3
"178","chr1",5160,5162,3,"*","x","Bl",5160,5162,3
"180","chr1",6224,6226,3,"*","x","Bl",6224,6226,3
"188","chr1",97,99,3,"*","y","Bl",97,99,3
"192","chr1",748,750,3,"*","y","Bl",748,750,3
"197","chr1",3025,3027,3,"*","y","Bl",3025,3027,3
"203","chr1",3604,3606,3,"*","y","Bl",3604,3608,5
"213","chr1",3702,3704,3,"*","y","Bl",3702,3704,3
"215","chr1",3710,3712,3,"*","y","Bl",3710,3712,3
"219","chr1",5160,5162,3,"*","y","Bl",5160,5162,3
"221","chr1",6224,6226,3,"*","y","Bl",6224,6226,3
"77","chr1",97,99,3,"*","x","Ao",97,99,3
"82","chr1",748,750,3,"*","x","Ao",748,750,3
"87","chr1",3025,3027,3,"*","x","Ao",3025,3027,3
"92","chr1",3604,3606,3,"*","x","Ao",3604,3608,5
"97","chr1",3702,3704,3,"*","x","Ao",3702,3704,3
"99","chr1",3710,3712,3,"*","x","Ao",3710,3712,3
"104","chr1",5160,5162,3,"*","x","Ao",5160,5162,3
"106","chr1",6224,6226,3,"*","x","Ao",6224,6226,3
"110","chr1",97,99,3,"*","y","Ao",97,99,3
"115","chr1",748,750,3,"*","y","Ao",748,750,3
"120","chr1",3025,3027,3,"*","y","Ao",3025,3027,3
"125","chr1",3604,3606,3,"*","y","Ao",3604,3608,5
"130","chr1",3702,3704,3,"*","y","Ao",3702,3704,3
"132","chr1",3710,3712,3,"*","y","Ao",3710,3712,3
"137","chr1",5160,5162,3,"*","y","Ao",5160,5162,3
"139","chr1",6224,6226,3,"*","y","Ao",6224,6226,3
"4","chr1",97,99,3,"*","x","AG",97,99,3
"6","chr1",340,342,3,"*","x","AG",340,343,4
"8","chr1",748,750,3,"*","x","AG",748,750,3
"13","chr1",3025,3027,3,"*","x","AG",3025,3027,3
"27","chr1",3702,3704,3,"*","x","AG",3702,3704,3
"29","chr1",3710,3712,3,"*","x","AG",3710,3712,3
"34","chr1",5160,5162,3,"*","x","AG",5160,5162,3
"36","chr1",6224,6226,3,"*","x","AG",6224,6226,3
"41","chr1",97,99,3,"*","y","AG",97,99,3
"43","chr1",340,342,3,"*","y","AG",340,343,4
"45","chr1",748,750,3,"*","y","AG",748,750,3
"50","chr1",3025,3027,3,"*","y","AG",3025,3027,3
"64","chr1",3702,3704,3,"*","y","AG",3702,3704,3
"66","chr1",3710,3712,3,"*","y","AG",3710,3712,3
"71","chr1",5160,5162,3,"*","y","AG",5160,5162,3
"73","chr1",6224,6226,3,"*","y","AG",6224,6226,3
"1525","chr1",66,67,2,"*","x","TLC",66,67,2
"1527","chr1",332,333,2,"*","x","TLC",332,333,2
"1528","chr1",340,341,2,"*","x","TLC",340,343,4
"1531","chr1",2596,2597,2,"*","x","TLC",2596,2597,2
"1537","chr1",3576,3577,2,"*","x","TLC",3576,3577,2
"1538","chr1",3590,3591,2,"*","x","TLC",3590,3591,2
"1543","chr1",3619,3620,2,"*","x","TLC",3619,3620,2
"1546","chr1",3652,3653,2,"*","x","TLC",3652,3653,2
"1548","chr1",3687,3688,2,"*","x","TLC",3687,3688,2
"1553","chr1",3718,3719,2,"*","x","TLC",3718,3719,2
"1556","chr1",5150,5151,2,"*","x","TLC",5150,5151,2
"1563","chr1",66,67,2,"*","y","TLC",66,67,2
"1565","chr1",332,333,2,"*","y","TLC",332,333,2
"1566","chr1",340,341,2,"*","y","TLC",340,343,4
