"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"294","chr22",419,421,3,"*","x","SB",418,421,4
"303","chr22",419,421,3,"*","y","SB",418,421,4
"274","chr22",419,421,3,"*","x","RV",418,421,4
"278","chr22",513,515,3,"*","x","RV",510,515,6
"283","chr22",419,421,3,"*","y","RV",418,421,4
"287","chr22",513,515,3,"*","y","RV",510,515,6
"256","chr22",419,421,3,"*","x","PM",418,421,4
"258","chr22",513,515,3,"*","x","PM",510,515,6
"266","chr22",419,421,3,"*","y","PM",418,421,4
"268","chr22",513,515,3,"*","y","PM",510,515,6
"239","chr22",419,421,3,"*","x","Pa",418,421,4
"241","chr22",513,515,3,"*","x","Pa",510,515,6
"247","chr22",419,421,3,"*","y","Pa",418,421,4
"249","chr22",513,515,3,"*","y","Pa",510,515,6
"221","chr22",419,421,3,"*","x","Ov",418,421,4
"224","chr22",513,515,3,"*","x","Ov",510,515,6
"230","chr22",419,421,3,"*","y","Ov",418,421,4
"233","chr22",513,515,3,"*","y","Ov",510,515,6
"200","chr22",419,421,3,"*","x","NPC",418,421,4
"204","chr22",513,515,3,"*","x","NPC",510,515,6
"210","chr22",419,421,3,"*","y","NPC",418,421,4
"214","chr22",513,515,3,"*","y","NPC",510,515,6
"186","chr22",419,421,3,"*","x","MSC",418,421,4
"189","chr22",513,515,3,"*","x","MSC",510,515,6
"193","chr22",419,421,3,"*","y","MSC",418,421,4
"196","chr22",513,515,3,"*","y","MSC",510,515,6
"172","chr22",419,421,3,"*","x","MesC",418,421,4
"174","chr22",513,515,3,"*","x","MesC",510,515,6
"179","chr22",419,421,3,"*","y","MesC",418,421,4
"181","chr22",513,515,3,"*","y","MesC",510,515,6
"156","chr22",419,421,3,"*","x","LV",418,421,4
"160","chr22",513,515,3,"*","x","LV",510,515,6
"164","chr22",419,421,3,"*","y","LV",418,421,4
"168","chr22",513,515,3,"*","y","LV",510,515,6
"124","chr22",419,421,3,"*","x","Li",418,421,4
"126","chr22",513,515,3,"*","x","Li",510,515,6
"130","chr22",419,421,3,"*","y","Li",418,421,4
"132","chr22",513,515,3,"*","y","Li",510,515,6
"110","chr22",419,421,3,"*","x","LC",418,421,4
"117","chr22",419,421,3,"*","y","LC",418,421,4
"97","chr22",419,421,3,"*","x","Hi",418,421,4
"98","chr22",513,515,3,"*","x","Hi",510,515,6
"104","chr22",419,421,3,"*","y","Hi",418,421,4
"105","chr22",513,515,3,"*","y","Hi",510,515,6
"80","chr22",419,421,3,"*","x","FC",418,421,4
"82","chr22",513,515,3,"*","x","FC",510,515,6
"88","chr22",419,421,3,"*","y","FC",418,421,4
"90","chr22",513,515,3,"*","y","FC",510,515,6
"64","chr22",419,421,3,"*","x","ESC",418,421,4
"67","chr22",513,515,3,"*","x","ESC",510,515,6
"72","chr22",419,421,3,"*","y","ESC",418,421,4
"75","chr22",513,515,3,"*","y","ESC",510,515,6
"49","chr22",419,421,3,"*","x","Co",418,421,4
"51","chr22",513,515,3,"*","x","Co",510,515,6
"57","chr22",419,421,3,"*","y","Co",418,421,4
"59","chr22",513,515,3,"*","y","Co",510,515,6
"32","chr22",419,421,3,"*","x","Bl",418,421,4
"34","chr22",513,515,3,"*","x","Bl",510,515,6
"40","chr22",419,421,3,"*","y","Bl",418,421,4
"42","chr22",513,515,3,"*","y","Bl",510,515,6
"18","chr22",419,421,3,"*","x","Ao",418,421,4
"20","chr22",513,515,3,"*","x","Ao",510,515,6
"25","chr22",419,421,3,"*","y","Ao",418,421,4
"27","chr22",513,515,3,"*","y","Ao",510,515,6
"3","chr22",419,421,3,"*","x","AG",418,421,4
"5","chr22",513,515,3,"*","x","AG",510,515,6
"11","chr22",419,421,3,"*","y","AG",418,421,4
"13","chr22",513,515,3,"*","y","AG",510,515,6
"332","chr22",1282,1283,2,"*","x","TLC",1282,1283,2
"340","chr22",1282,1283,2,"*","y","TLC",1282,1283,2
"316","chr22",1282,1283,2,"*","x","Sp",1282,1283,2
"324","chr22",1282,1283,2,"*","y","Sp",1282,1283,2
"299","chr22",1282,1283,2,"*","x","SB",1282,1283,2
"308","chr22",1282,1283,2,"*","y","SB",1282,1283,2
"275","chr22",468,469,2,"*","x","RV",468,469,2
"281","chr22",1282,1283,2,"*","x","RV",1282,1283,2
"284","chr22",468,469,2,"*","y","RV",468,469,2
"290","chr22",1282,1283,2,"*","y","RV",1282,1283,2
"262","chr22",1282,1283,2,"*","x","PM",1282,1283,2
"272","chr22",1282,1283,2,"*","y","PM",1282,1283,2
"244","chr22",1282,1283,2,"*","x","Pa",1282,1283,2
"252","chr22",1282,1283,2,"*","y","Pa",1282,1283,2
"223","chr22",510,511,2,"*","x","Ov",510,515,6
"227","chr22",1282,1283,2,"*","x","Ov",1282,1283,2
"232","chr22",510,511,2,"*","y","Ov",510,515,6
"236","chr22",1282,1283,2,"*","y","Ov",1282,1283,2
"201","chr22",468,469,2,"*","x","NPC",468,469,2
"203","chr22",510,511,2,"*","x","NPC",510,515,6
"208","chr22",1282,1283,2,"*","x","NPC",1282,1283,2
"211","chr22",468,469,2,"*","y","NPC",468,469,2
"213","chr22",510,511,2,"*","y","NPC",510,515,6
"218","chr22",1282,1283,2,"*","y","NPC",1282,1283,2
"191","chr22",1282,1283,2,"*","x","MSC",1282,1283,2
"198","chr22",1282,1283,2,"*","y","MSC",1282,1283,2
"177","chr22",1282,1283,2,"*","x","MesC",1282,1283,2
"184","chr22",1282,1283,2,"*","y","MesC",1282,1283,2
"162","chr22",1282,1283,2,"*","x","LV",1282,1283,2
"170","chr22",1282,1283,2,"*","y","LV",1282,1283,2
"141","chr22",544,545,2,"*","x","Lu",544,545,2
"144","chr22",1282,1283,2,"*","x","Lu",1282,1283,2
"151","chr22",544,545,2,"*","y","Lu",544,545,2
"154","chr22",1282,1283,2,"*","y","Lu",1282,1283,2
"128","chr22",1282,1283,2,"*","x","Li",1282,1283,2
"134","chr22",1282,1283,2,"*","y","Li",1282,1283,2
"113","chr22",514,515,2,"*","x","LC",510,515,6
"115","chr22",1282,1283,2,"*","x","LC",1282,1283,2
"120","chr22",514,515,2,"*","y","LC",510,515,6
"122","chr22",1282,1283,2,"*","y","LC",1282,1283,2
"101","chr22",1282,1283,2,"*","x","Hi",1282,1283,2
"108","chr22",1282,1283,2,"*","y","Hi",1282,1283,2
"86","chr22",1282,1283,2,"*","x","FC",1282,1283,2
"94","chr22",1282,1283,2,"*","y","FC",1282,1283,2
"65","chr22",468,469,2,"*","x","ESC",468,469,2
"70","chr22",1282,1283,2,"*","x","ESC",1282,1283,2
"73","chr22",468,469,2,"*","y","ESC",468,469,2
"78","chr22",1282,1283,2,"*","y","ESC",1282,1283,2
"54","chr22",1282,1283,2,"*","x","Co",1282,1283,2
"62","chr22",1282,1283,2,"*","y","Co",1282,1283,2
"38","chr22",1282,1283,2,"*","x","Bl",1282,1283,2
"46","chr22",1282,1283,2,"*","y","Bl",1282,1283,2
"23","chr22",1282,1283,2,"*","x","Ao",1282,1283,2
"30","chr22",1282,1283,2,"*","y","Ao",1282,1283,2
"8","chr22",1282,1283,2,"*","x","AG",1282,1283,2
"16","chr22",1282,1283,2,"*","y","AG",1282,1283,2
"327","chr22",469,469,1,"*","x","TLC",468,469,2
"328","chr22",511,511,1,"*","x","TLC",510,515,6
"330","chr22",545,545,1,"*","x","TLC",544,545,2
"331","chr22",1268,1268,1,"*","x","TLC",1268,1268,1
"335","chr22",469,469,1,"*","y","TLC",468,469,2
"336","chr22",511,511,1,"*","y","TLC",510,515,6
"338","chr22",545,545,1,"*","y","TLC",544,545,2
"339","chr22",1268,1268,1,"*","y","TLC",1268,1268,1
"310","chr22",415,415,1,"*","x","Sp",415,415,1
"312","chr22",511,511,1,"*","x","Sp",510,515,6
"314","chr22",517,517,1,"*","x","Sp",517,517,1
"315","chr22",1268,1268,1,"*","x","Sp",1268,1268,1
"318","chr22",415,415,1,"*","y","Sp",415,415,1
"320","chr22",511,511,1,"*","y","Sp",510,515,6
"322","chr22",517,517,1,"*","y","Sp",517,517,1
"323","chr22",1268,1268,1,"*","y","Sp",1268,1268,1
"292","chr22",405,405,1,"*","x","SB",405,405,1
"293","chr22",415,415,1,"*","x","SB",415,415,1
"296","chr22",517,517,1,"*","x","SB",517,517,1
"297","chr22",545,545,1,"*","x","SB",544,545,2
"298","chr22",1268,1268,1,"*","x","SB",1268,1268,1
"301","chr22",405,405,1,"*","y","SB",405,405,1
"302","chr22",415,415,1,"*","y","SB",415,415,1
"305","chr22",517,517,1,"*","y","SB",517,517,1
"306","chr22",545,545,1,"*","y","SB",544,545,2
"307","chr22",1268,1268,1,"*","y","SB",1268,1268,1
"276","chr22",474,474,1,"*","x","RV",474,474,1
"277","chr22",511,511,1,"*","x","RV",510,515,6
"279","chr22",545,545,1,"*","x","RV",544,545,2
"280","chr22",1268,1268,1,"*","x","RV",1268,1268,1
"285","chr22",474,474,1,"*","y","RV",474,474,1
"286","chr22",511,511,1,"*","y","RV",510,515,6
"288","chr22",545,545,1,"*","y","RV",544,545,2
"289","chr22",1268,1268,1,"*","y","RV",1268,1268,1
"254","chr22",408,408,1,"*","x","PM",408,408,1
"255","chr22",415,415,1,"*","x","PM",415,415,1
"257","chr22",511,511,1,"*","x","PM",510,515,6
"259","chr22",517,517,1,"*","x","PM",517,517,1
"260","chr22",545,545,1,"*","x","PM",544,545,2
"261","chr22",1268,1268,1,"*","x","PM",1268,1268,1
"264","chr22",408,408,1,"*","y","PM",408,408,1
"265","chr22",415,415,1,"*","y","PM",415,415,1
"267","chr22",511,511,1,"*","y","PM",510,515,6
"269","chr22",517,517,1,"*","y","PM",517,517,1
"270","chr22",545,545,1,"*","y","PM",544,545,2
"271","chr22",1268,1268,1,"*","y","PM",1268,1268,1
"238","chr22",415,415,1,"*","x","Pa",415,415,1
"240","chr22",511,511,1,"*","x","Pa",510,515,6
"242","chr22",517,517,1,"*","x","Pa",517,517,1
"243","chr22",1268,1268,1,"*","x","Pa",1268,1268,1
"246","chr22",415,415,1,"*","y","Pa",415,415,1
"248","chr22",511,511,1,"*","y","Pa",510,515,6
"250","chr22",517,517,1,"*","y","Pa",517,517,1
"251","chr22",1268,1268,1,"*","y","Pa",1268,1268,1
"220","chr22",415,415,1,"*","x","Ov",415,415,1
"222","chr22",469,469,1,"*","x","Ov",468,469,2
"225","chr22",547,547,1,"*","x","Ov",547,547,1
"226","chr22",1268,1268,1,"*","x","Ov",1268,1268,1
"229","chr22",415,415,1,"*","y","Ov",415,415,1
"231","chr22",469,469,1,"*","y","Ov",468,469,2
"234","chr22",547,547,1,"*","y","Ov",547,547,1
"235","chr22",1268,1268,1,"*","y","Ov",1268,1268,1
"202","chr22",474,474,1,"*","x","NPC",474,474,1
"205","chr22",539,539,1,"*","x","NPC",539,539,1
"206","chr22",545,545,1,"*","x","NPC",544,545,2
"207","chr22",1268,1268,1,"*","x","NPC",1268,1268,1
"212","chr22",474,474,1,"*","y","NPC",474,474,1
"215","chr22",539,539,1,"*","y","NPC",539,539,1
"216","chr22",545,545,1,"*","y","NPC",544,545,2
"217","chr22",1268,1268,1,"*","y","NPC",1268,1268,1
"187","chr22",474,474,1,"*","x","MSC",474,474,1
"188","chr22",511,511,1,"*","x","MSC",510,515,6
"190","chr22",1268,1268,1,"*","x","MSC",1268,1268,1
"194","chr22",474,474,1,"*","y","MSC",474,474,1
"195","chr22",511,511,1,"*","y","MSC",510,515,6
"197","chr22",1268,1268,1,"*","y","MSC",1268,1268,1
"173","chr22",511,511,1,"*","x","MesC",510,515,6
"175","chr22",545,545,1,"*","x","MesC",544,545,2
"176","chr22",1268,1268,1,"*","x","MesC",1268,1268,1
"180","chr22",511,511,1,"*","y","MesC",510,515,6
"182","chr22",545,545,1,"*","y","MesC",544,545,2
"183","chr22",1268,1268,1,"*","y","MesC",1268,1268,1
"157","chr22",469,469,1,"*","x","LV",468,469,2
"158","chr22",474,474,1,"*","x","LV",474,474,1
"159","chr22",510,510,1,"*","x","LV",510,515,6
"161","chr22",1268,1268,1,"*","x","LV",1268,1268,1
"165","chr22",469,469,1,"*","y","LV",468,469,2
"166","chr22",474,474,1,"*","y","LV",474,474,1
"167","chr22",510,510,1,"*","y","LV",510,515,6
"169","chr22",1268,1268,1,"*","y","LV",1268,1268,1
"136","chr22",415,415,1,"*","x","Lu",415,415,1
"138","chr22",469,469,1,"*","x","Lu",468,469,2
"140","chr22",517,517,1,"*","x","Lu",517,517,1
"142","chr22",547,547,1,"*","x","Lu",547,547,1
"143","chr22",1268,1268,1,"*","x","Lu",1268,1268,1
"146","chr22",415,415,1,"*","y","Lu",415,415,1
"148","chr22",469,469,1,"*","y","Lu",468,469,2
"150","chr22",517,517,1,"*","y","Lu",517,517,1
"152","chr22",547,547,1,"*","y","Lu",547,547,1
"153","chr22",1268,1268,1,"*","y","Lu",1268,1268,1
"125","chr22",511,511,1,"*","x","Li",510,515,6
"127","chr22",1268,1268,1,"*","x","Li",1268,1268,1
"131","chr22",511,511,1,"*","y","Li",510,515,6
"133","chr22",1268,1268,1,"*","y","Li",1268,1268,1
"111","chr22",474,474,1,"*","x","LC",474,474,1
"112","chr22",511,511,1,"*","x","LC",510,515,6
"114","chr22",1268,1268,1,"*","x","LC",1268,1268,1
"118","chr22",474,474,1,"*","y","LC",474,474,1
"119","chr22",511,511,1,"*","y","LC",510,515,6
"121","chr22",1268,1268,1,"*","y","LC",1268,1268,1
"96","chr22",415,415,1,"*","x","Hi",415,415,1
"99","chr22",545,545,1,"*","x","Hi",544,545,2
"100","chr22",1268,1268,1,"*","x","Hi",1268,1268,1
"103","chr22",415,415,1,"*","y","Hi",415,415,1
"106","chr22",545,545,1,"*","y","Hi",544,545,2
"107","chr22",1268,1268,1,"*","y","Hi",1268,1268,1
"81","chr22",511,511,1,"*","x","FC",510,515,6
"83","chr22",517,517,1,"*","x","FC",517,517,1
"84","chr22",610,610,1,"*","x","FC",610,610,1
"85","chr22",1268,1268,1,"*","x","FC",1268,1268,1
"89","chr22",511,511,1,"*","y","FC",510,515,6
"91","chr22",517,517,1,"*","y","FC",517,517,1
"92","chr22",610,610,1,"*","y","FC",610,610,1
"93","chr22",1268,1268,1,"*","y","FC",1268,1268,1
"66","chr22",511,511,1,"*","x","ESC",510,515,6
"68","chr22",545,545,1,"*","x","ESC",544,545,2
"69","chr22",1268,1268,1,"*","x","ESC",1268,1268,1
"74","chr22",511,511,1,"*","y","ESC",510,515,6
"76","chr22",545,545,1,"*","y","ESC",544,545,2
"77","chr22",1268,1268,1,"*","y","ESC",1268,1268,1
"48","chr22",415,415,1,"*","x","Co",415,415,1
"50","chr22",474,474,1,"*","x","Co",474,474,1
"52","chr22",545,545,1,"*","x","Co",544,545,2
"53","chr22",1268,1268,1,"*","x","Co",1268,1268,1
"56","chr22",415,415,1,"*","y","Co",415,415,1
"58","chr22",474,474,1,"*","y","Co",474,474,1
"60","chr22",545,545,1,"*","y","Co",544,545,2
"61","chr22",1268,1268,1,"*","y","Co",1268,1268,1
"33","chr22",511,511,1,"*","x","Bl",510,515,6
"35","chr22",517,517,1,"*","x","Bl",517,517,1
"36","chr22",545,545,1,"*","x","Bl",544,545,2
"37","chr22",1268,1268,1,"*","x","Bl",1268,1268,1
"41","chr22",511,511,1,"*","y","Bl",510,515,6
"43","chr22",517,517,1,"*","y","Bl",517,517,1
"44","chr22",545,545,1,"*","y","Bl",544,545,2
"45","chr22",1268,1268,1,"*","y","Bl",1268,1268,1
"19","chr22",474,474,1,"*","x","Ao",474,474,1
"21","chr22",517,517,1,"*","x","Ao",517,517,1
"22","chr22",1268,1268,1,"*","x","Ao",1268,1268,1
"26","chr22",474,474,1,"*","y","Ao",474,474,1
"28","chr22",517,517,1,"*","y","Ao",517,517,1
"29","chr22",1268,1268,1,"*","y","Ao",1268,1268,1
"2","chr22",415,415,1,"*","x","AG",415,415,1
"4","chr22",511,511,1,"*","x","AG",510,515,6
"6","chr22",517,517,1,"*","x","AG",517,517,1
"7","chr22",1268,1268,1,"*","x","AG",1268,1268,1
"10","chr22",415,415,1,"*","y","AG",415,415,1
"12","chr22",511,511,1,"*","y","AG",510,515,6
"14","chr22",517,517,1,"*","y","AG",517,517,1
"15","chr22",1268,1268,1,"*","y","AG",1268,1268,1
