"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"279","chr2",2263,2290,28,"*","x","Lu",2263,2290,28
"296","chr2",2263,2290,28,"*","y","Lu",2263,2290,28
"247","chr2",2263,2290,28,"*","x","Li",2263,2290,28
"263","chr2",2263,2290,28,"*","y","Li",2263,2290,28
"218","chr2",2263,2290,28,"*","x","LC",2263,2290,28
"232","chr2",2263,2290,28,"*","y","LC",2263,2290,28
"188","chr2",2263,2290,28,"*","x","Hi",2263,2290,28
"203","chr2",2263,2290,28,"*","y","Hi",2263,2290,28
"160","chr2",2263,2290,28,"*","x","FC",2263,2290,28
"174","chr2",2263,2290,28,"*","y","FC",2263,2290,28
"130","chr2",2263,2290,28,"*","x","ESC",2263,2290,28
"145","chr2",2263,2290,28,"*","y","ESC",2263,2290,28
"98","chr2",2263,2290,28,"*","x","Co",2263,2290,28
"114","chr2",2263,2290,28,"*","y","Co",2263,2290,28
"67","chr2",2263,2290,28,"*","x","Bl",2263,2290,28
"83","chr2",2263,2290,28,"*","y","Bl",2263,2290,28
"38","chr2",2263,2290,28,"*","x","Ao",2263,2290,28
"52","chr2",2263,2290,28,"*","y","Ao",2263,2290,28
"6","chr2",2263,2290,28,"*","x","AG",2263,2290,28
"22","chr2",2263,2290,28,"*","y","AG",2263,2290,28
"622","chr2",2242,2247,6,"*","x","TLC",2242,2247,6
"637","chr2",2242,2247,6,"*","y","TLC",2242,2247,6
"591","chr2",2242,2247,6,"*","x","Sp",2242,2247,6
"607","chr2",2242,2247,6,"*","y","Sp",2242,2247,6
"558","chr2",2242,2247,6,"*","x","SB",2242,2247,6
"574","chr2",2242,2247,6,"*","y","SB",2242,2247,6
"527","chr2",2242,2247,6,"*","x","RV",2242,2247,6
"543","chr2",2242,2247,6,"*","y","RV",2242,2247,6
"493","chr2",2242,2247,6,"*","x","PM",2242,2247,6
"510","chr2",2242,2247,6,"*","y","PM",2242,2247,6
"460","chr2",2242,2247,6,"*","x","Pa",2242,2247,6
"476","chr2",2242,2247,6,"*","y","Pa",2242,2247,6
"430","chr2",2242,2247,6,"*","x","Ov",2242,2247,6
"445","chr2",2242,2247,6,"*","y","Ov",2242,2247,6
"398","chr2",2242,2247,6,"*","x","NPC",2242,2247,6
"414","chr2",2242,2247,6,"*","y","NPC",2242,2247,6
"370","chr2",2242,2247,6,"*","x","MSC",2242,2247,6
"384","chr2",2242,2247,6,"*","y","MSC",2242,2247,6
"340","chr2",2242,2247,6,"*","x","MesC",2242,2247,6
"355","chr2",2242,2247,6,"*","y","MesC",2242,2247,6
"311","chr2",2242,2247,6,"*","x","LV",2242,2247,6
"326","chr2",2242,2247,6,"*","y","LV",2242,2247,6
"277","chr2",2242,2247,6,"*","x","Lu",2242,2247,6
"294","chr2",2242,2247,6,"*","y","Lu",2242,2247,6
"245","chr2",2242,2247,6,"*","x","Li",2242,2247,6
"261","chr2",2242,2247,6,"*","y","Li",2242,2247,6
"216","chr2",2242,2247,6,"*","x","LC",2242,2247,6
"230","chr2",2242,2247,6,"*","y","LC",2242,2247,6
"186","chr2",2242,2247,6,"*","x","Hi",2242,2247,6
"201","chr2",2242,2247,6,"*","y","Hi",2242,2247,6
"158","chr2",2242,2247,6,"*","x","FC",2242,2247,6
"172","chr2",2242,2247,6,"*","y","FC",2242,2247,6
"128","chr2",2242,2247,6,"*","x","ESC",2242,2247,6
"143","chr2",2242,2247,6,"*","y","ESC",2242,2247,6
"96","chr2",2242,2247,6,"*","x","Co",2242,2247,6
"112","chr2",2242,2247,6,"*","y","Co",2242,2247,6
"65","chr2",2242,2247,6,"*","x","Bl",2242,2247,6
"81","chr2",2242,2247,6,"*","y","Bl",2242,2247,6
"36","chr2",2242,2247,6,"*","x","Ao",2242,2247,6
"50","chr2",2242,2247,6,"*","y","Ao",2242,2247,6
"4","chr2",2242,2247,6,"*","x","AG",2242,2247,6
"20","chr2",2242,2247,6,"*","y","AG",2242,2247,6
"284","chr2",2765,2769,5,"*","x","Lu",2765,2769,5
"301","chr2",2765,2769,5,"*","y","Lu",2765,2769,5
"628","chr2",2765,2768,4,"*","x","TLC",2765,2769,5
"643","chr2",2765,2768,4,"*","y","TLC",2765,2769,5
"597","chr2",2765,2768,4,"*","x","Sp",2765,2769,5
"613","chr2",2765,2768,4,"*","y","Sp",2765,2769,5
"565","chr2",2765,2768,4,"*","x","SB",2765,2769,5
"581","chr2",2765,2768,4,"*","y","SB",2765,2769,5
"500","chr2",2765,2768,4,"*","x","PM",2765,2769,5
"517","chr2",2765,2768,4,"*","y","PM",2765,2769,5
"467","chr2",2765,2768,4,"*","x","Pa",2765,2769,5
"483","chr2",2765,2768,4,"*","y","Pa",2765,2769,5
"436","chr2",2765,2768,4,"*","x","Ov",2765,2769,5
"451","chr2",2765,2768,4,"*","y","Ov",2765,2769,5
"405","chr2",2765,2768,4,"*","x","NPC",2765,2769,5
"421","chr2",2765,2768,4,"*","y","NPC",2765,2769,5
"376","chr2",2765,2768,4,"*","x","MSC",2765,2769,5
"390","chr2",2765,2768,4,"*","y","MSC",2765,2769,5
"346","chr2",2765,2768,4,"*","x","MesC",2765,2769,5
"361","chr2",2765,2768,4,"*","y","MesC",2765,2769,5
"223","chr2",2780,2783,4,"*","x","LC",2780,2783,4
"237","chr2",2780,2783,4,"*","y","LC",2780,2783,4
"193","chr2",2765,2768,4,"*","x","Hi",2765,2769,5
"208","chr2",2765,2768,4,"*","y","Hi",2765,2769,5
"134","chr2",2765,2768,4,"*","x","ESC",2765,2769,5
"149","chr2",2765,2768,4,"*","y","ESC",2765,2769,5
"103","chr2",2765,2768,4,"*","x","Co",2765,2769,5
"119","chr2",2765,2768,4,"*","y","Co",2765,2769,5
"71","chr2",2765,2768,4,"*","x","Bl",2765,2769,5
"87","chr2",2765,2768,4,"*","y","Bl",2765,2769,5
"11","chr2",2765,2768,4,"*","x","AG",2765,2769,5
"27","chr2",2765,2768,4,"*","y","AG",2765,2769,5
"623","chr2",2258,2260,3,"*","x","TLC",2258,2260,3
"627","chr2",2754,2756,3,"*","x","TLC",2754,2756,3
"629","chr2",2781,2783,3,"*","x","TLC",2780,2783,4
"638","chr2",2258,2260,3,"*","y","TLC",2258,2260,3
"642","chr2",2754,2756,3,"*","y","TLC",2754,2756,3
"644","chr2",2781,2783,3,"*","y","TLC",2780,2783,4
"596","chr2",2754,2756,3,"*","x","Sp",2754,2756,3
"598","chr2",2781,2783,3,"*","x","Sp",2780,2783,4
"612","chr2",2754,2756,3,"*","y","Sp",2754,2756,3
"614","chr2",2781,2783,3,"*","y","Sp",2780,2783,4
"559","chr2",2258,2260,3,"*","x","SB",2258,2260,3
"564","chr2",2754,2756,3,"*","x","SB",2754,2756,3
"566","chr2",2781,2783,3,"*","x","SB",2780,2783,4
"575","chr2",2258,2260,3,"*","y","SB",2258,2260,3
"580","chr2",2754,2756,3,"*","y","SB",2754,2756,3
"582","chr2",2781,2783,3,"*","y","SB",2780,2783,4
"528","chr2",2258,2260,3,"*","x","RV",2258,2260,3
"533","chr2",2754,2756,3,"*","x","RV",2754,2756,3
"534","chr2",2765,2767,3,"*","x","RV",2765,2769,5
"535","chr2",2781,2783,3,"*","x","RV",2780,2783,4
"544","chr2",2258,2260,3,"*","y","RV",2258,2260,3
"549","chr2",2754,2756,3,"*","y","RV",2754,2756,3
"550","chr2",2765,2767,3,"*","y","RV",2765,2769,5
"551","chr2",2781,2783,3,"*","y","RV",2780,2783,4
"494","chr2",2258,2260,3,"*","x","PM",2258,2260,3
"499","chr2",2754,2756,3,"*","x","PM",2754,2756,3
"501","chr2",2781,2783,3,"*","x","PM",2780,2783,4
"511","chr2",2258,2260,3,"*","y","PM",2258,2260,3
"516","chr2",2754,2756,3,"*","y","PM",2754,2756,3
"518","chr2",2781,2783,3,"*","y","PM",2780,2783,4
"461","chr2",2258,2260,3,"*","x","Pa",2258,2260,3
"466","chr2",2754,2756,3,"*","x","Pa",2754,2756,3
"468","chr2",2781,2783,3,"*","x","Pa",2780,2783,4
"477","chr2",2258,2260,3,"*","y","Pa",2258,2260,3
"482","chr2",2754,2756,3,"*","y","Pa",2754,2756,3
"484","chr2",2781,2783,3,"*","y","Pa",2780,2783,4
"431","chr2",2258,2260,3,"*","x","Ov",2258,2260,3
"435","chr2",2754,2756,3,"*","x","Ov",2754,2756,3
"437","chr2",2781,2783,3,"*","x","Ov",2780,2783,4
"446","chr2",2258,2260,3,"*","y","Ov",2258,2260,3
"450","chr2",2754,2756,3,"*","y","Ov",2754,2756,3
"452","chr2",2781,2783,3,"*","y","Ov",2780,2783,4
"399","chr2",2258,2260,3,"*","x","NPC",2258,2260,3
"404","chr2",2754,2756,3,"*","x","NPC",2754,2756,3
"406","chr2",2781,2783,3,"*","x","NPC",2780,2783,4
"415","chr2",2258,2260,3,"*","y","NPC",2258,2260,3
"420","chr2",2754,2756,3,"*","y","NPC",2754,2756,3
"422","chr2",2781,2783,3,"*","y","NPC",2780,2783,4
"371","chr2",2258,2260,3,"*","x","MSC",2258,2260,3
"375","chr2",2754,2756,3,"*","x","MSC",2754,2756,3
"377","chr2",2781,2783,3,"*","x","MSC",2780,2783,4
"385","chr2",2258,2260,3,"*","y","MSC",2258,2260,3
"389","chr2",2754,2756,3,"*","y","MSC",2754,2756,3
"391","chr2",2781,2783,3,"*","y","MSC",2780,2783,4
"341","chr2",2258,2260,3,"*","x","MesC",2258,2260,3
"345","chr2",2754,2756,3,"*","x","MesC",2754,2756,3
"347","chr2",2781,2783,3,"*","x","MesC",2780,2783,4
"356","chr2",2258,2260,3,"*","y","MesC",2258,2260,3
"360","chr2",2754,2756,3,"*","y","MesC",2754,2756,3
"362","chr2",2781,2783,3,"*","y","MesC",2780,2783,4
"312","chr2",2258,2260,3,"*","x","LV",2258,2260,3
"315","chr2",2754,2756,3,"*","x","LV",2754,2756,3
"318","chr2",2781,2783,3,"*","x","LV",2780,2783,4
"327","chr2",2258,2260,3,"*","y","LV",2258,2260,3
"330","chr2",2754,2756,3,"*","y","LV",2754,2756,3
"333","chr2",2781,2783,3,"*","y","LV",2780,2783,4
"278","chr2",2258,2260,3,"*","x","Lu",2258,2260,3
"283","chr2",2754,2756,3,"*","x","Lu",2754,2756,3
"285","chr2",2781,2783,3,"*","x","Lu",2780,2783,4
"295","chr2",2258,2260,3,"*","y","Lu",2258,2260,3
"300","chr2",2754,2756,3,"*","y","Lu",2754,2756,3
"302","chr2",2781,2783,3,"*","y","Lu",2780,2783,4
"246","chr2",2258,2260,3,"*","x","Li",2258,2260,3
"250","chr2",2754,2756,3,"*","x","Li",2754,2756,3
"253","chr2",2781,2783,3,"*","x","Li",2780,2783,4
"262","chr2",2258,2260,3,"*","y","Li",2258,2260,3
"266","chr2",2754,2756,3,"*","y","Li",2754,2756,3
"269","chr2",2781,2783,3,"*","y","Li",2780,2783,4
"217","chr2",2258,2260,3,"*","x","LC",2258,2260,3
"221","chr2",2754,2756,3,"*","x","LC",2754,2756,3
"222","chr2",2765,2767,3,"*","x","LC",2765,2769,5
"231","chr2",2258,2260,3,"*","y","LC",2258,2260,3
"235","chr2",2754,2756,3,"*","y","LC",2754,2756,3
"236","chr2",2765,2767,3,"*","y","LC",2765,2769,5
"187","chr2",2258,2260,3,"*","x","Hi",2258,2260,3
"192","chr2",2754,2756,3,"*","x","Hi",2754,2756,3
"194","chr2",2781,2783,3,"*","x","Hi",2780,2783,4
"202","chr2",2258,2260,3,"*","y","Hi",2258,2260,3
"207","chr2",2754,2756,3,"*","y","Hi",2754,2756,3
"209","chr2",2781,2783,3,"*","y","Hi",2780,2783,4
"159","chr2",2258,2260,3,"*","x","FC",2258,2260,3
"163","chr2",2754,2756,3,"*","x","FC",2754,2756,3
"165","chr2",2781,2783,3,"*","x","FC",2780,2783,4
"173","chr2",2258,2260,3,"*","y","FC",2258,2260,3
"177","chr2",2754,2756,3,"*","y","FC",2754,2756,3
"179","chr2",2781,2783,3,"*","y","FC",2780,2783,4
"129","chr2",2258,2260,3,"*","x","ESC",2258,2260,3
"133","chr2",2754,2756,3,"*","x","ESC",2754,2756,3
"135","chr2",2781,2783,3,"*","x","ESC",2780,2783,4
"144","chr2",2258,2260,3,"*","y","ESC",2258,2260,3
"148","chr2",2754,2756,3,"*","y","ESC",2754,2756,3
"150","chr2",2781,2783,3,"*","y","ESC",2780,2783,4
"97","chr2",2258,2260,3,"*","x","Co",2258,2260,3
"102","chr2",2754,2756,3,"*","x","Co",2754,2756,3
"104","chr2",2781,2783,3,"*","x","Co",2780,2783,4
"113","chr2",2258,2260,3,"*","y","Co",2258,2260,3
"118","chr2",2754,2756,3,"*","y","Co",2754,2756,3
"120","chr2",2781,2783,3,"*","y","Co",2780,2783,4
"66","chr2",2258,2260,3,"*","x","Bl",2258,2260,3
"70","chr2",2754,2756,3,"*","x","Bl",2754,2756,3
"72","chr2",2781,2783,3,"*","x","Bl",2780,2783,4
"82","chr2",2258,2260,3,"*","y","Bl",2258,2260,3
"86","chr2",2754,2756,3,"*","y","Bl",2754,2756,3
"88","chr2",2781,2783,3,"*","y","Bl",2780,2783,4
"37","chr2",2258,2260,3,"*","x","Ao",2258,2260,3
"41","chr2",2754,2756,3,"*","x","Ao",2754,2756,3
"42","chr2",2765,2767,3,"*","x","Ao",2765,2769,5
"43","chr2",2781,2783,3,"*","x","Ao",2780,2783,4
"51","chr2",2258,2260,3,"*","y","Ao",2258,2260,3
"55","chr2",2754,2756,3,"*","y","Ao",2754,2756,3
"56","chr2",2765,2767,3,"*","y","Ao",2765,2769,5
"57","chr2",2781,2783,3,"*","y","Ao",2780,2783,4
"5","chr2",2258,2260,3,"*","x","AG",2258,2260,3
"10","chr2",2754,2756,3,"*","x","AG",2754,2756,3
"12","chr2",2781,2783,3,"*","x","AG",2780,2783,4
"21","chr2",2258,2260,3,"*","y","AG",2258,2260,3
"26","chr2",2754,2756,3,"*","y","AG",2754,2756,3
"28","chr2",2781,2783,3,"*","y","AG",2780,2783,4
"621","chr2",2192,2193,2,"*","x","TLC",2192,2193,2
"636","chr2",2192,2193,2,"*","y","TLC",2192,2193,2
"590","chr2",2192,2193,2,"*","x","Sp",2192,2193,2
"592","chr2",2259,2260,2,"*","x","Sp",2258,2260,3
"606","chr2",2192,2193,2,"*","y","Sp",2192,2193,2
"608","chr2",2259,2260,2,"*","y","Sp",2258,2260,3
"557","chr2",2192,2193,2,"*","x","SB",2192,2193,2
"573","chr2",2192,2193,2,"*","y","SB",2192,2193,2
"526","chr2",2192,2193,2,"*","x","RV",2192,2193,2
"542","chr2",2192,2193,2,"*","y","RV",2192,2193,2
"492","chr2",2192,2193,2,"*","x","PM",2192,2193,2
"509","chr2",2192,2193,2,"*","y","PM",2192,2193,2
"459","chr2",2192,2193,2,"*","x","Pa",2192,2193,2
"475","chr2",2192,2193,2,"*","y","Pa",2192,2193,2
"429","chr2",2192,2193,2,"*","x","Ov",2192,2193,2
"444","chr2",2192,2193,2,"*","y","Ov",2192,2193,2
"397","chr2",2192,2193,2,"*","x","NPC",2192,2193,2
"413","chr2",2192,2193,2,"*","y","NPC",2192,2193,2
"369","chr2",2192,2193,2,"*","x","MSC",2192,2193,2
"383","chr2",2192,2193,2,"*","y","MSC",2192,2193,2
"339","chr2",2192,2193,2,"*","x","MesC",2192,2193,2
"354","chr2",2192,2193,2,"*","y","MesC",2192,2193,2
"310","chr2",2192,2193,2,"*","x","LV",2192,2193,2
"317","chr2",2767,2768,2,"*","x","LV",2765,2769,5
"325","chr2",2192,2193,2,"*","y","LV",2192,2193,2
"332","chr2",2767,2768,2,"*","y","LV",2765,2769,5
"276","chr2",2192,2193,2,"*","x","Lu",2192,2193,2
"293","chr2",2192,2193,2,"*","y","Lu",2192,2193,2
"244","chr2",2192,2193,2,"*","x","Li",2192,2193,2
"260","chr2",2192,2193,2,"*","y","Li",2192,2193,2
"215","chr2",2192,2193,2,"*","x","LC",2192,2193,2
"229","chr2",2192,2193,2,"*","y","LC",2192,2193,2
"185","chr2",2192,2193,2,"*","x","Hi",2192,2193,2
"200","chr2",2192,2193,2,"*","y","Hi",2192,2193,2
"157","chr2",2192,2193,2,"*","x","FC",2192,2193,2
"164","chr2",2765,2766,2,"*","x","FC",2765,2769,5
"171","chr2",2192,2193,2,"*","y","FC",2192,2193,2
"178","chr2",2765,2766,2,"*","y","FC",2765,2769,5
"127","chr2",2192,2193,2,"*","x","ESC",2192,2193,2
"142","chr2",2192,2193,2,"*","y","ESC",2192,2193,2
"95","chr2",2192,2193,2,"*","x","Co",2192,2193,2
"111","chr2",2192,2193,2,"*","y","Co",2192,2193,2
"64","chr2",2192,2193,2,"*","x","Bl",2192,2193,2
"80","chr2",2192,2193,2,"*","y","Bl",2192,2193,2
"35","chr2",2192,2193,2,"*","x","Ao",2192,2193,2
"49","chr2",2192,2193,2,"*","y","Ao",2192,2193,2
"3","chr2",2192,2193,2,"*","x","AG",2192,2193,2
"19","chr2",2192,2193,2,"*","y","AG",2192,2193,2
"619","chr2",127,127,1,"*","x","TLC",127,127,1
"620","chr2",408,408,1,"*","x","TLC",408,408,1
"625","chr2",2301,2301,1,"*","x","TLC",2301,2301,1
"630","chr2",3283,3283,1,"*","x","TLC",3283,3283,1
"631","chr2",3744,3744,1,"*","x","TLC",3744,3744,1
"632","chr2",5851,5851,1,"*","x","TLC",5851,5851,1
"633","chr2",6079,6079,1,"*","x","TLC",6079,6079,1
"634","chr2",127,127,1,"*","y","TLC",127,127,1
"635","chr2",408,408,1,"*","y","TLC",408,408,1
"640","chr2",2301,2301,1,"*","y","TLC",2301,2301,1
"645","chr2",3283,3283,1,"*","y","TLC",3283,3283,1
"646","chr2",3744,3744,1,"*","y","TLC",3744,3744,1
"647","chr2",5851,5851,1,"*","y","TLC",5851,5851,1
"648","chr2",6079,6079,1,"*","y","TLC",6079,6079,1
"587","chr2",127,127,1,"*","x","Sp",127,127,1
"588","chr2",408,408,1,"*","x","Sp",408,408,1
"589","chr2",2181,2181,1,"*","x","Sp",2181,2181,1
"594","chr2",2301,2301,1,"*","x","Sp",2301,2301,1
"599","chr2",3283,3283,1,"*","x","Sp",3283,3283,1
"600","chr2",3744,3744,1,"*","x","Sp",3744,3744,1
"601","chr2",5851,5851,1,"*","x","Sp",5851,5851,1
"602","chr2",6079,6079,1,"*","x","Sp",6079,6079,1
"603","chr2",127,127,1,"*","y","Sp",127,127,1
"604","chr2",408,408,1,"*","y","Sp",408,408,1
"605","chr2",2181,2181,1,"*","y","Sp",2181,2181,1
"610","chr2",2301,2301,1,"*","y","Sp",2301,2301,1
"615","chr2",3283,3283,1,"*","y","Sp",3283,3283,1
"616","chr2",3744,3744,1,"*","y","Sp",3744,3744,1
"617","chr2",5851,5851,1,"*","y","Sp",5851,5851,1
"618","chr2",6079,6079,1,"*","y","Sp",6079,6079,1
"555","chr2",127,127,1,"*","x","SB",127,127,1
"556","chr2",408,408,1,"*","x","SB",408,408,1
"561","chr2",2301,2301,1,"*","x","SB",2301,2301,1
"562","chr2",2306,2306,1,"*","x","SB",2306,2306,1
"567","chr2",3283,3283,1,"*","x","SB",3283,3283,1
"568","chr2",3744,3744,1,"*","x","SB",3744,3744,1
"569","chr2",5851,5851,1,"*","x","SB",5851,5851,1
"570","chr2",6079,6079,1,"*","x","SB",6079,6079,1
"571","chr2",127,127,1,"*","y","SB",127,127,1
"572","chr2",408,408,1,"*","y","SB",408,408,1
"577","chr2",2301,2301,1,"*","y","SB",2301,2301,1
"578","chr2",2306,2306,1,"*","y","SB",2306,2306,1
"583","chr2",3283,3283,1,"*","y","SB",3283,3283,1
"584","chr2",3744,3744,1,"*","y","SB",3744,3744,1
"585","chr2",5851,5851,1,"*","y","SB",5851,5851,1
"586","chr2",6079,6079,1,"*","y","SB",6079,6079,1
"523","chr2",127,127,1,"*","x","RV",127,127,1
"524","chr2",408,408,1,"*","x","RV",408,408,1
"525","chr2",2181,2181,1,"*","x","RV",2181,2181,1
"530","chr2",2301,2301,1,"*","x","RV",2301,2301,1
"531","chr2",2306,2306,1,"*","x","RV",2306,2306,1
"536","chr2",3744,3744,1,"*","x","RV",3744,3744,1
"537","chr2",5851,5851,1,"*","x","RV",5851,5851,1
"538","chr2",6079,6079,1,"*","x","RV",6079,6079,1
"539","chr2",127,127,1,"*","y","RV",127,127,1
"540","chr2",408,408,1,"*","y","RV",408,408,1
"541","chr2",2181,2181,1,"*","y","RV",2181,2181,1
"546","chr2",2301,2301,1,"*","y","RV",2301,2301,1
"547","chr2",2306,2306,1,"*","y","RV",2306,2306,1
"552","chr2",3744,3744,1,"*","y","RV",3744,3744,1
"553","chr2",5851,5851,1,"*","y","RV",5851,5851,1
"554","chr2",6079,6079,1,"*","y","RV",6079,6079,1
"489","chr2",127,127,1,"*","x","PM",127,127,1
"490","chr2",408,408,1,"*","x","PM",408,408,1
"491","chr2",2181,2181,1,"*","x","PM",2181,2181,1
"496","chr2",2301,2301,1,"*","x","PM",2301,2301,1
"497","chr2",2306,2306,1,"*","x","PM",2306,2306,1
"502","chr2",3283,3283,1,"*","x","PM",3283,3283,1
"503","chr2",3744,3744,1,"*","x","PM",3744,3744,1
"504","chr2",5851,5851,1,"*","x","PM",5851,5851,1
"505","chr2",6079,6079,1,"*","x","PM",6079,6079,1
"506","chr2",127,127,1,"*","y","PM",127,127,1
"507","chr2",408,408,1,"*","y","PM",408,408,1
"508","chr2",2181,2181,1,"*","y","PM",2181,2181,1
"513","chr2",2301,2301,1,"*","y","PM",2301,2301,1
"514","chr2",2306,2306,1,"*","y","PM",2306,2306,1
"519","chr2",3283,3283,1,"*","y","PM",3283,3283,1
"520","chr2",3744,3744,1,"*","y","PM",3744,3744,1
"521","chr2",5851,5851,1,"*","y","PM",5851,5851,1
"522","chr2",6079,6079,1,"*","y","PM",6079,6079,1
"457","chr2",127,127,1,"*","x","Pa",127,127,1
"458","chr2",408,408,1,"*","x","Pa",408,408,1
"463","chr2",2301,2301,1,"*","x","Pa",2301,2301,1
"464","chr2",2306,2306,1,"*","x","Pa",2306,2306,1
"469","chr2",3283,3283,1,"*","x","Pa",3283,3283,1
"470","chr2",3744,3744,1,"*","x","Pa",3744,3744,1
"471","chr2",5851,5851,1,"*","x","Pa",5851,5851,1
"472","chr2",6079,6079,1,"*","x","Pa",6079,6079,1
"473","chr2",127,127,1,"*","y","Pa",127,127,1
"474","chr2",408,408,1,"*","y","Pa",408,408,1
"479","chr2",2301,2301,1,"*","y","Pa",2301,2301,1
"480","chr2",2306,2306,1,"*","y","Pa",2306,2306,1
"485","chr2",3283,3283,1,"*","y","Pa",3283,3283,1
"486","chr2",3744,3744,1,"*","y","Pa",3744,3744,1
"487","chr2",5851,5851,1,"*","y","Pa",5851,5851,1
"488","chr2",6079,6079,1,"*","y","Pa",6079,6079,1
"427","chr2",127,127,1,"*","x","Ov",127,127,1
"428","chr2",408,408,1,"*","x","Ov",408,408,1
"433","chr2",2301,2301,1,"*","x","Ov",2301,2301,1
"438","chr2",3283,3283,1,"*","x","Ov",3283,3283,1
"439","chr2",3744,3744,1,"*","x","Ov",3744,3744,1
"440","chr2",5851,5851,1,"*","x","Ov",5851,5851,1
"441","chr2",6079,6079,1,"*","x","Ov",6079,6079,1
"442","chr2",127,127,1,"*","y","Ov",127,127,1
"443","chr2",408,408,1,"*","y","Ov",408,408,1
"448","chr2",2301,2301,1,"*","y","Ov",2301,2301,1
"453","chr2",3283,3283,1,"*","y","Ov",3283,3283,1
"454","chr2",3744,3744,1,"*","y","Ov",3744,3744,1
"455","chr2",5851,5851,1,"*","y","Ov",5851,5851,1
"456","chr2",6079,6079,1,"*","y","Ov",6079,6079,1
