"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"341","chr6",1,3,3,"*","x","Sp",1,3,3
"344","chr6",2393,2395,3,"*","x","Sp",2393,2395,3
"349","chr6",1,3,3,"*","y","Sp",1,3,3
"352","chr6",2393,2395,3,"*","y","Sp",2393,2395,3
"326","chr6",2393,2395,3,"*","x","SB",2393,2395,3
"335","chr6",2393,2395,3,"*","y","SB",2393,2395,3
"310","chr6",2393,2395,3,"*","x","RV",2393,2395,3
"318","chr6",2393,2395,3,"*","y","RV",2393,2395,3
"289","chr6",1,3,3,"*","x","PM",1,3,3
"292","chr6",2393,2395,3,"*","x","PM",2393,2395,3
"298","chr6",1,3,3,"*","y","PM",1,3,3
"301","chr6",2393,2395,3,"*","y","PM",2393,2395,3
"274","chr6",2393,2395,3,"*","x","Pa",2393,2395,3
"283","chr6",2393,2395,3,"*","y","Pa",2393,2395,3
"256","chr6",2393,2395,3,"*","x","Ov",2393,2395,3
"265","chr6",2393,2395,3,"*","y","Ov",2393,2395,3
"233","chr6",1,3,3,"*","x","NPC",1,3,3
"237","chr6",2393,2395,3,"*","x","NPC",2393,2395,3
"243","chr6",1,3,3,"*","y","NPC",1,3,3
"247","chr6",2393,2395,3,"*","y","NPC",2393,2395,3
"217","chr6",2393,2395,3,"*","x","MSC",2393,2395,3
"227","chr6",2393,2395,3,"*","y","MSC",2393,2395,3
"197","chr6",2393,2395,3,"*","x","MesC",2393,2395,3
"207","chr6",2393,2395,3,"*","y","MesC",2393,2395,3
"179","chr6",2393,2395,3,"*","x","LV",2393,2395,3
"188","chr6",2393,2395,3,"*","y","LV",2393,2395,3
"157","chr6",1,3,3,"*","x","Lu",1,3,3
"160","chr6",2393,2395,3,"*","x","Lu",2393,2395,3
"166","chr6",1,3,3,"*","y","Lu",1,3,3
"169","chr6",2393,2395,3,"*","y","Lu",2393,2395,3
"142","chr6",2393,2395,3,"*","x","Li",2393,2395,3
"151","chr6",2393,2395,3,"*","y","Li",2393,2395,3
"126","chr6",2393,2395,3,"*","x","LC",2393,2395,3
"134","chr6",2393,2395,3,"*","y","LC",2393,2395,3
"110","chr6",2393,2395,3,"*","x","Hi",2393,2395,3
"118","chr6",2393,2395,3,"*","y","Hi",2393,2395,3
"94","chr6",2393,2395,3,"*","x","FC",2393,2395,3
"102","chr6",2393,2395,3,"*","y","FC",2393,2395,3
"75","chr6",2393,2395,3,"*","x","ESC",2393,2395,3
"85","chr6",2393,2395,3,"*","y","ESC",2393,2395,3
"58","chr6",2393,2395,3,"*","x","Co",2393,2395,3
"66","chr6",2393,2395,3,"*","y","Co",2393,2395,3
"37","chr6",1,3,3,"*","x","Bl",1,3,3
"40","chr6",2393,2395,3,"*","x","Bl",2393,2395,3
"46","chr6",1,3,3,"*","y","Bl",1,3,3
"49","chr6",2393,2395,3,"*","y","Bl",2393,2395,3
"24","chr6",2393,2395,3,"*","x","Ao",2393,2395,3
"32","chr6",2393,2395,3,"*","y","Ao",2393,2395,3
"5","chr6",2393,2395,3,"*","x","AG",2393,2395,3
"15","chr6",2393,2395,3,"*","y","AG",2393,2395,3
"362","chr6",4200,4201,2,"*","x","TLC",4200,4201,2
"370","chr6",4200,4201,2,"*","y","TLC",4200,4201,2
"346","chr6",4200,4201,2,"*","x","Sp",4200,4201,2
"354","chr6",4200,4201,2,"*","y","Sp",4200,4201,2
"328","chr6",4200,4201,2,"*","x","SB",4200,4201,2
"337","chr6",4200,4201,2,"*","y","SB",4200,4201,2
"312","chr6",4200,4201,2,"*","x","RV",4200,4201,2
"320","chr6",4200,4201,2,"*","y","RV",4200,4201,2
"294","chr6",4200,4201,2,"*","x","PM",4200,4201,2
"303","chr6",4200,4201,2,"*","y","PM",4200,4201,2
"271","chr6",1,2,2,"*","x","Pa",1,3,3
"276","chr6",4200,4201,2,"*","x","Pa",4200,4201,2
"280","chr6",1,2,2,"*","y","Pa",1,3,3
"285","chr6",4200,4201,2,"*","y","Pa",4200,4201,2
"253","chr6",1,2,2,"*","x","Ov",1,3,3
"258","chr6",4200,4201,2,"*","x","Ov",4200,4201,2
"262","chr6",1,2,2,"*","y","Ov",1,3,3
"267","chr6",4200,4201,2,"*","y","Ov",4200,4201,2
"239","chr6",4200,4201,2,"*","x","NPC",4200,4201,2
"249","chr6",4200,4201,2,"*","y","NPC",4200,4201,2
"213","chr6",1,2,2,"*","x","MSC",1,3,3
"219","chr6",4200,4201,2,"*","x","MSC",4200,4201,2
"223","chr6",1,2,2,"*","y","MSC",1,3,3
"229","chr6",4200,4201,2,"*","y","MSC",4200,4201,2
"193","chr6",1,2,2,"*","x","MesC",1,3,3
"199","chr6",4200,4201,2,"*","x","MesC",4200,4201,2
"203","chr6",1,2,2,"*","y","MesC",1,3,3
"209","chr6",4200,4201,2,"*","y","MesC",4200,4201,2
"181","chr6",4200,4201,2,"*","x","LV",4200,4201,2
"190","chr6",4200,4201,2,"*","y","LV",4200,4201,2
"162","chr6",4200,4201,2,"*","x","Lu",4200,4201,2
"171","chr6",4200,4201,2,"*","y","Lu",4200,4201,2
"144","chr6",4200,4201,2,"*","x","Li",4200,4201,2
"153","chr6",4200,4201,2,"*","y","Li",4200,4201,2
"128","chr6",4200,4201,2,"*","x","LC",4200,4201,2
"136","chr6",4200,4201,2,"*","y","LC",4200,4201,2
"107","chr6",1,2,2,"*","x","Hi",1,3,3
"112","chr6",4200,4201,2,"*","x","Hi",4200,4201,2
"115","chr6",1,2,2,"*","y","Hi",1,3,3
"120","chr6",4200,4201,2,"*","y","Hi",4200,4201,2
"91","chr6",1,2,2,"*","x","FC",1,3,3
"96","chr6",4200,4201,2,"*","x","FC",4200,4201,2
"99","chr6",1,2,2,"*","y","FC",1,3,3
"104","chr6",4200,4201,2,"*","y","FC",4200,4201,2
"71","chr6",1,2,2,"*","x","ESC",1,3,3
"77","chr6",4200,4201,2,"*","x","ESC",4200,4201,2
"81","chr6",1,2,2,"*","y","ESC",1,3,3
"87","chr6",4200,4201,2,"*","y","ESC",4200,4201,2
"55","chr6",1,2,2,"*","x","Co",1,3,3
"60","chr6",4200,4201,2,"*","x","Co",4200,4201,2
"63","chr6",1,2,2,"*","y","Co",1,3,3
"68","chr6",4200,4201,2,"*","y","Co",4200,4201,2
"42","chr6",4200,4201,2,"*","x","Bl",4200,4201,2
"51","chr6",4200,4201,2,"*","y","Bl",4200,4201,2
"26","chr6",4200,4201,2,"*","x","Ao",4200,4201,2
"34","chr6",4200,4201,2,"*","y","Ao",4200,4201,2
"1","chr6",1,2,2,"*","x","AG",1,3,3
"7","chr6",4200,4201,2,"*","x","AG",4200,4201,2
"11","chr6",1,2,2,"*","y","AG",1,3,3
"17","chr6",4200,4201,2,"*","y","AG",4200,4201,2
"358","chr6",1453,1453,1,"*","x","TLC",1453,1453,1
"361","chr6",3940,3940,1,"*","x","TLC",3940,3940,1
"363","chr6",4258,4258,1,"*","x","TLC",4258,4258,1
"364","chr6",4278,4278,1,"*","x","TLC",4278,4278,1
"366","chr6",1453,1453,1,"*","y","TLC",1453,1453,1
"369","chr6",3940,3940,1,"*","y","TLC",3940,3940,1
"371","chr6",4258,4258,1,"*","y","TLC",4258,4258,1
"372","chr6",4278,4278,1,"*","y","TLC",4278,4278,1
"342","chr6",1453,1453,1,"*","x","Sp",1453,1453,1
"345","chr6",3940,3940,1,"*","x","Sp",3940,3940,1
"347","chr6",4258,4258,1,"*","x","Sp",4258,4258,1
"348","chr6",4278,4278,1,"*","x","Sp",4278,4278,1
"350","chr6",1453,1453,1,"*","y","Sp",1453,1453,1
"353","chr6",3940,3940,1,"*","y","Sp",3940,3940,1
"355","chr6",4258,4258,1,"*","y","Sp",4258,4258,1
"356","chr6",4278,4278,1,"*","y","Sp",4278,4278,1
"323","chr6",1,1,1,"*","x","SB",1,3,3
"324","chr6",1453,1453,1,"*","x","SB",1453,1453,1
"327","chr6",3940,3940,1,"*","x","SB",3940,3940,1
"329","chr6",4258,4258,1,"*","x","SB",4258,4258,1
"330","chr6",4275,4275,1,"*","x","SB",4275,4275,1
"331","chr6",4278,4278,1,"*","x","SB",4278,4278,1
"332","chr6",1,1,1,"*","y","SB",1,3,3
"333","chr6",1453,1453,1,"*","y","SB",1453,1453,1
"336","chr6",3940,3940,1,"*","y","SB",3940,3940,1
"338","chr6",4258,4258,1,"*","y","SB",4258,4258,1
"339","chr6",4275,4275,1,"*","y","SB",4275,4275,1
"340","chr6",4278,4278,1,"*","y","SB",4278,4278,1
"307","chr6",1,1,1,"*","x","RV",1,3,3
"308","chr6",1453,1453,1,"*","x","RV",1453,1453,1
"311","chr6",3940,3940,1,"*","x","RV",3940,3940,1
"313","chr6",4258,4258,1,"*","x","RV",4258,4258,1
"314","chr6",4278,4278,1,"*","x","RV",4278,4278,1
"315","chr6",1,1,1,"*","y","RV",1,3,3
"316","chr6",1453,1453,1,"*","y","RV",1453,1453,1
"319","chr6",3940,3940,1,"*","y","RV",3940,3940,1
"321","chr6",4258,4258,1,"*","y","RV",4258,4258,1
"322","chr6",4278,4278,1,"*","y","RV",4278,4278,1
"290","chr6",1453,1453,1,"*","x","PM",1453,1453,1
"293","chr6",3940,3940,1,"*","x","PM",3940,3940,1
"295","chr6",4258,4258,1,"*","x","PM",4258,4258,1
"296","chr6",4275,4275,1,"*","x","PM",4275,4275,1
"297","chr6",4278,4278,1,"*","x","PM",4278,4278,1
"299","chr6",1453,1453,1,"*","y","PM",1453,1453,1
"302","chr6",3940,3940,1,"*","y","PM",3940,3940,1
"304","chr6",4258,4258,1,"*","y","PM",4258,4258,1
"305","chr6",4275,4275,1,"*","y","PM",4275,4275,1
"306","chr6",4278,4278,1,"*","y","PM",4278,4278,1
"272","chr6",1453,1453,1,"*","x","Pa",1453,1453,1
"275","chr6",3940,3940,1,"*","x","Pa",3940,3940,1
"277","chr6",4258,4258,1,"*","x","Pa",4258,4258,1
"278","chr6",4275,4275,1,"*","x","Pa",4275,4275,1
"279","chr6",4278,4278,1,"*","x","Pa",4278,4278,1
"281","chr6",1453,1453,1,"*","y","Pa",1453,1453,1
"284","chr6",3940,3940,1,"*","y","Pa",3940,3940,1
"286","chr6",4258,4258,1,"*","y","Pa",4258,4258,1
"287","chr6",4275,4275,1,"*","y","Pa",4275,4275,1
"288","chr6",4278,4278,1,"*","y","Pa",4278,4278,1
"254","chr6",1453,1453,1,"*","x","Ov",1453,1453,1
"257","chr6",3940,3940,1,"*","x","Ov",3940,3940,1
"259","chr6",4258,4258,1,"*","x","Ov",4258,4258,1
"260","chr6",4275,4275,1,"*","x","Ov",4275,4275,1
"261","chr6",4278,4278,1,"*","x","Ov",4278,4278,1
"263","chr6",1453,1453,1,"*","y","Ov",1453,1453,1
"266","chr6",3940,3940,1,"*","y","Ov",3940,3940,1
"268","chr6",4258,4258,1,"*","y","Ov",4258,4258,1
"269","chr6",4275,4275,1,"*","y","Ov",4275,4275,1
"270","chr6",4278,4278,1,"*","y","Ov",4278,4278,1
"234","chr6",1453,1453,1,"*","x","NPC",1453,1453,1
"236","chr6",1976,1976,1,"*","x","NPC",1976,1976,1
"238","chr6",3940,3940,1,"*","x","NPC",3940,3940,1
"240","chr6",4258,4258,1,"*","x","NPC",4258,4258,1
"241","chr6",4275,4275,1,"*","x","NPC",4275,4275,1
"242","chr6",4278,4278,1,"*","x","NPC",4278,4278,1
"244","chr6",1453,1453,1,"*","y","NPC",1453,1453,1
"246","chr6",1976,1976,1,"*","y","NPC",1976,1976,1
"248","chr6",3940,3940,1,"*","y","NPC",3940,3940,1
"250","chr6",4258,4258,1,"*","y","NPC",4258,4258,1
"251","chr6",4275,4275,1,"*","y","NPC",4275,4275,1
"252","chr6",4278,4278,1,"*","y","NPC",4278,4278,1
"214","chr6",1453,1453,1,"*","x","MSC",1453,1453,1
"216","chr6",1976,1976,1,"*","x","MSC",1976,1976,1
"218","chr6",3940,3940,1,"*","x","MSC",3940,3940,1
"220","chr6",4258,4258,1,"*","x","MSC",4258,4258,1
"221","chr6",4275,4275,1,"*","x","MSC",4275,4275,1
"222","chr6",4278,4278,1,"*","x","MSC",4278,4278,1
"224","chr6",1453,1453,1,"*","y","MSC",1453,1453,1
"226","chr6",1976,1976,1,"*","y","MSC",1976,1976,1
"228","chr6",3940,3940,1,"*","y","MSC",3940,3940,1
"230","chr6",4258,4258,1,"*","y","MSC",4258,4258,1
"231","chr6",4275,4275,1,"*","y","MSC",4275,4275,1
"232","chr6",4278,4278,1,"*","y","MSC",4278,4278,1
"194","chr6",1453,1453,1,"*","x","MesC",1453,1453,1
"196","chr6",1976,1976,1,"*","x","MesC",1976,1976,1
"198","chr6",3940,3940,1,"*","x","MesC",3940,3940,1
"200","chr6",4258,4258,1,"*","x","MesC",4258,4258,1
"201","chr6",4275,4275,1,"*","x","MesC",4275,4275,1
"202","chr6",4278,4278,1,"*","x","MesC",4278,4278,1
"204","chr6",1453,1453,1,"*","y","MesC",1453,1453,1
"206","chr6",1976,1976,1,"*","y","MesC",1976,1976,1
"208","chr6",3940,3940,1,"*","y","MesC",3940,3940,1
"210","chr6",4258,4258,1,"*","y","MesC",4258,4258,1
"211","chr6",4275,4275,1,"*","y","MesC",4275,4275,1
"212","chr6",4278,4278,1,"*","y","MesC",4278,4278,1
"175","chr6",1,1,1,"*","x","LV",1,3,3
"176","chr6",3,3,1,"*","x","LV",1,3,3
"177","chr6",1453,1453,1,"*","x","LV",1453,1453,1
"180","chr6",3940,3940,1,"*","x","LV",3940,3940,1
"182","chr6",4258,4258,1,"*","x","LV",4258,4258,1
"183","chr6",4278,4278,1,"*","x","LV",4278,4278,1
"184","chr6",1,1,1,"*","y","LV",1,3,3
"185","chr6",3,3,1,"*","y","LV",1,3,3
"186","chr6",1453,1453,1,"*","y","LV",1453,1453,1
"189","chr6",3940,3940,1,"*","y","LV",3940,3940,1
"191","chr6",4258,4258,1,"*","y","LV",4258,4258,1
"192","chr6",4278,4278,1,"*","y","LV",4278,4278,1
"158","chr6",1453,1453,1,"*","x","Lu",1453,1453,1
"161","chr6",3940,3940,1,"*","x","Lu",3940,3940,1
"163","chr6",4258,4258,1,"*","x","Lu",4258,4258,1
"164","chr6",4275,4275,1,"*","x","Lu",4275,4275,1
"165","chr6",4278,4278,1,"*","x","Lu",4278,4278,1
"167","chr6",1453,1453,1,"*","y","Lu",1453,1453,1
"170","chr6",3940,3940,1,"*","y","Lu",3940,3940,1
"172","chr6",4258,4258,1,"*","y","Lu",4258,4258,1
"173","chr6",4275,4275,1,"*","y","Lu",4275,4275,1
"174","chr6",4278,4278,1,"*","y","Lu",4278,4278,1
"139","chr6",1,1,1,"*","x","Li",1,3,3
"140","chr6",1453,1453,1,"*","x","Li",1453,1453,1
"143","chr6",3940,3940,1,"*","x","Li",3940,3940,1
"145","chr6",4258,4258,1,"*","x","Li",4258,4258,1
"146","chr6",4275,4275,1,"*","x","Li",4275,4275,1
"147","chr6",4278,4278,1,"*","x","Li",4278,4278,1
"148","chr6",1,1,1,"*","y","Li",1,3,3
"149","chr6",1453,1453,1,"*","y","Li",1453,1453,1
"152","chr6",3940,3940,1,"*","y","Li",3940,3940,1
"154","chr6",4258,4258,1,"*","y","Li",4258,4258,1
"155","chr6",4275,4275,1,"*","y","Li",4275,4275,1
"156","chr6",4278,4278,1,"*","y","Li",4278,4278,1
"123","chr6",1,1,1,"*","x","LC",1,3,3
"124","chr6",1453,1453,1,"*","x","LC",1453,1453,1
"127","chr6",3940,3940,1,"*","x","LC",3940,3940,1
"129","chr6",4258,4258,1,"*","x","LC",4258,4258,1
"130","chr6",4278,4278,1,"*","x","LC",4278,4278,1
"131","chr6",1,1,1,"*","y","LC",1,3,3
"132","chr6",1453,1453,1,"*","y","LC",1453,1453,1
"135","chr6",3940,3940,1,"*","y","LC",3940,3940,1
"137","chr6",4258,4258,1,"*","y","LC",4258,4258,1
"138","chr6",4278,4278,1,"*","y","LC",4278,4278,1
"108","chr6",1453,1453,1,"*","x","Hi",1453,1453,1
"111","chr6",3940,3940,1,"*","x","Hi",3940,3940,1
"113","chr6",4258,4258,1,"*","x","Hi",4258,4258,1
"114","chr6",4278,4278,1,"*","x","Hi",4278,4278,1
"116","chr6",1453,1453,1,"*","y","Hi",1453,1453,1
"119","chr6",3940,3940,1,"*","y","Hi",3940,3940,1
"121","chr6",4258,4258,1,"*","y","Hi",4258,4258,1
"122","chr6",4278,4278,1,"*","y","Hi",4278,4278,1
"92","chr6",1453,1453,1,"*","x","FC",1453,1453,1
"95","chr6",3940,3940,1,"*","x","FC",3940,3940,1
"97","chr6",4258,4258,1,"*","x","FC",4258,4258,1
"98","chr6",4278,4278,1,"*","x","FC",4278,4278,1
"100","chr6",1453,1453,1,"*","y","FC",1453,1453,1
"103","chr6",3940,3940,1,"*","y","FC",3940,3940,1
"105","chr6",4258,4258,1,"*","y","FC",4258,4258,1
"106","chr6",4278,4278,1,"*","y","FC",4278,4278,1
"72","chr6",1453,1453,1,"*","x","ESC",1453,1453,1
"74","chr6",1976,1976,1,"*","x","ESC",1976,1976,1
"76","chr6",3940,3940,1,"*","x","ESC",3940,3940,1
"78","chr6",4258,4258,1,"*","x","ESC",4258,4258,1
"79","chr6",4275,4275,1,"*","x","ESC",4275,4275,1
"80","chr6",4278,4278,1,"*","x","ESC",4278,4278,1
"82","chr6",1453,1453,1,"*","y","ESC",1453,1453,1
"84","chr6",1976,1976,1,"*","y","ESC",1976,1976,1
"86","chr6",3940,3940,1,"*","y","ESC",3940,3940,1
"88","chr6",4258,4258,1,"*","y","ESC",4258,4258,1
"89","chr6",4275,4275,1,"*","y","ESC",4275,4275,1
"90","chr6",4278,4278,1,"*","y","ESC",4278,4278,1
"56","chr6",1453,1453,1,"*","x","Co",1453,1453,1
"59","chr6",3940,3940,1,"*","x","Co",3940,3940,1
"61","chr6",4258,4258,1,"*","x","Co",4258,4258,1
"62","chr6",4278,4278,1,"*","x","Co",4278,4278,1
"64","chr6",1453,1453,1,"*","y","Co",1453,1453,1
"67","chr6",3940,3940,1,"*","y","Co",3940,3940,1
"69","chr6",4258,4258,1,"*","y","Co",4258,4258,1
"70","chr6",4278,4278,1,"*","y","Co",4278,4278,1
"38","chr6",1453,1453,1,"*","x","Bl",1453,1453,1
"41","chr6",3940,3940,1,"*","x","Bl",3940,3940,1
"43","chr6",4258,4258,1,"*","x","Bl",4258,4258,1
"44","chr6",4275,4275,1,"*","x","Bl",4275,4275,1
"45","chr6",4278,4278,1,"*","x","Bl",4278,4278,1
"47","chr6",1453,1453,1,"*","y","Bl",1453,1453,1
"50","chr6",3940,3940,1,"*","y","Bl",3940,3940,1
"52","chr6",4258,4258,1,"*","y","Bl",4258,4258,1
"53","chr6",4275,4275,1,"*","y","Bl",4275,4275,1
"54","chr6",4278,4278,1,"*","y","Bl",4278,4278,1
"21","chr6",1,1,1,"*","x","Ao",1,3,3
"22","chr6",1453,1453,1,"*","x","Ao",1453,1453,1
"25","chr6",3940,3940,1,"*","x","Ao",3940,3940,1
"27","chr6",4258,4258,1,"*","x","Ao",4258,4258,1
"28","chr6",4278,4278,1,"*","x","Ao",4278,4278,1
"29","chr6",1,1,1,"*","y","Ao",1,3,3
"30","chr6",1453,1453,1,"*","y","Ao",1453,1453,1
"33","chr6",3940,3940,1,"*","y","Ao",3940,3940,1
"35","chr6",4258,4258,1,"*","y","Ao",4258,4258,1
"36","chr6",4278,4278,1,"*","y","Ao",4278,4278,1
"2","chr6",800,800,1,"*","x","AG",800,800,1
"3","chr6",1453,1453,1,"*","x","AG",1453,1453,1
"6","chr6",3940,3940,1,"*","x","AG",3940,3940,1
"8","chr6",4258,4258,1,"*","x","AG",4258,4258,1
"9","chr6",4275,4275,1,"*","x","AG",4275,4275,1
"10","chr6",4278,4278,1,"*","x","AG",4278,4278,1
"12","chr6",800,800,1,"*","y","AG",800,800,1
"13","chr6",1453,1453,1,"*","y","AG",1453,1453,1
"16","chr6",3940,3940,1,"*","y","AG",3940,3940,1
"18","chr6",4258,4258,1,"*","y","AG",4258,4258,1
"19","chr6",4275,4275,1,"*","y","AG",4275,4275,1
"20","chr6",4278,4278,1,"*","y","AG",4278,4278,1
