"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"342","chr7",1543,1544,2,"*","x","MesC",1543,1544,2
"349","chr7",3255,3256,2,"*","x","MesC",3255,3256,2
"353","chr7",3858,3859,2,"*","x","MesC",3858,3859,2
"357","chr7",1543,1544,2,"*","y","MesC",1543,1544,2
"364","chr7",3255,3256,2,"*","y","MesC",3255,3256,2
"368","chr7",3858,3859,2,"*","y","MesC",3858,3859,2
"314","chr7",1543,1544,2,"*","x","LV",1543,1544,2
"316","chr7",1869,1870,2,"*","x","LV",1869,1871,3
"320","chr7",3255,3256,2,"*","x","LV",3255,3256,2
"324","chr7",3858,3859,2,"*","x","LV",3858,3859,2
"328","chr7",1543,1544,2,"*","y","LV",1543,1544,2
"330","chr7",1869,1870,2,"*","y","LV",1869,1871,3
"334","chr7",3255,3256,2,"*","y","LV",3255,3256,2
"338","chr7",3858,3859,2,"*","y","LV",3858,3859,2
"275","chr7",1533,1534,2,"*","x","Lu",1533,1534,2
"277","chr7",1543,1544,2,"*","x","Lu",1543,1544,2
"281","chr7",1866,1867,2,"*","x","Lu",1866,1867,2
"287","chr7",3255,3256,2,"*","x","Lu",3255,3256,2
"291","chr7",3858,3859,2,"*","x","Lu",3858,3859,2
"294","chr7",1533,1534,2,"*","y","Lu",1533,1534,2
"296","chr7",1543,1544,2,"*","y","Lu",1543,1544,2
"300","chr7",1866,1867,2,"*","y","Lu",1866,1867,2
"306","chr7",3255,3256,2,"*","y","Lu",3255,3256,2
"310","chr7",3858,3859,2,"*","y","Lu",3858,3859,2
"250","chr7",1543,1544,2,"*","x","Li",1543,1544,2
"255","chr7",3255,3256,2,"*","x","Li",3255,3256,2
"259","chr7",3858,3859,2,"*","x","Li",3858,3859,2
"263","chr7",1543,1544,2,"*","y","Li",1543,1544,2
"268","chr7",3255,3256,2,"*","y","Li",3255,3256,2
"272","chr7",3858,3859,2,"*","y","Li",3858,3859,2
"219","chr7",1543,1544,2,"*","x","LC",1543,1544,2
"226","chr7",3255,3256,2,"*","x","LC",3255,3256,2
"230","chr7",3858,3859,2,"*","x","LC",3858,3859,2
"235","chr7",1543,1544,2,"*","y","LC",1543,1544,2
"242","chr7",3255,3256,2,"*","y","LC",3255,3256,2
"246","chr7",3858,3859,2,"*","y","LC",3858,3859,2
"186","chr7",1543,1544,2,"*","x","Hi",1543,1544,2
"194","chr7",3255,3256,2,"*","x","Hi",3255,3256,2
"198","chr7",3858,3859,2,"*","x","Hi",3858,3859,2
"202","chr7",1543,1544,2,"*","y","Hi",1543,1544,2
"210","chr7",3255,3256,2,"*","y","Hi",3255,3256,2
"214","chr7",3858,3859,2,"*","y","Hi",3858,3859,2
"158","chr7",1543,1544,2,"*","x","FC",1543,1544,2
"164","chr7",3255,3256,2,"*","x","FC",3255,3256,2
"168","chr7",3858,3859,2,"*","x","FC",3858,3859,2
"172","chr7",1543,1544,2,"*","y","FC",1543,1544,2
"178","chr7",3255,3256,2,"*","y","FC",3255,3256,2
"182","chr7",3858,3859,2,"*","y","FC",3858,3859,2
"134","chr7",3255,3256,2,"*","x","ESC",3255,3256,2
"138","chr7",3858,3859,2,"*","x","ESC",3858,3859,2
"150","chr7",3255,3256,2,"*","y","ESC",3255,3256,2
"154","chr7",3858,3859,2,"*","y","ESC",3858,3859,2
"96","chr7",1543,1544,2,"*","x","Co",1543,1544,2
"103","chr7",3255,3256,2,"*","x","Co",3255,3256,2
"107","chr7",3858,3859,2,"*","x","Co",3858,3859,2
"111","chr7",1543,1544,2,"*","y","Co",1543,1544,2
"118","chr7",3255,3256,2,"*","y","Co",3255,3256,2
"122","chr7",3858,3859,2,"*","y","Co",3858,3859,2
"64","chr7",1543,1544,2,"*","x","Bl",1543,1544,2
"69","chr7",1874,1875,2,"*","x","Bl",1874,1875,2
"72","chr7",3255,3256,2,"*","x","Bl",3255,3256,2
"76","chr7",3858,3859,2,"*","x","Bl",3858,3859,2
"80","chr7",1543,1544,2,"*","y","Bl",1543,1544,2
"85","chr7",1874,1875,2,"*","y","Bl",1874,1875,2
"88","chr7",3255,3256,2,"*","y","Bl",3255,3256,2
"92","chr7",3858,3859,2,"*","y","Bl",3858,3859,2
"36","chr7",1543,1544,2,"*","x","Ao",1543,1544,2
"42","chr7",3255,3256,2,"*","x","Ao",3255,3256,2
"46","chr7",3858,3859,2,"*","x","Ao",3858,3859,2
"50","chr7",1543,1544,2,"*","y","Ao",1543,1544,2
"56","chr7",3255,3256,2,"*","y","Ao",3255,3256,2
"60","chr7",3858,3859,2,"*","y","Ao",3858,3859,2
"4","chr7",1543,1544,2,"*","x","AG",1543,1544,2
"12","chr7",3255,3256,2,"*","x","AG",3255,3256,2
"16","chr7",3858,3859,2,"*","x","AG",3858,3859,2
"20","chr7",1543,1544,2,"*","y","AG",1543,1544,2
"28","chr7",3255,3256,2,"*","y","AG",3255,3256,2
"32","chr7",3858,3859,2,"*","y","AG",3858,3859,2
"621","chr7",7,7,1,"*","x","TLC",7,7,1
"623","chr7",1534,1534,1,"*","x","TLC",1533,1534,2
"625","chr7",1549,1549,1,"*","x","TLC",1549,1549,1
"626","chr7",1814,1814,1,"*","x","TLC",1814,1814,1
"627","chr7",1869,1869,1,"*","x","TLC",1869,1871,3
"628","chr7",1874,1874,1,"*","x","TLC",1874,1875,2
"629","chr7",1901,1901,1,"*","x","TLC",1901,1901,1
"630","chr7",2515,2515,1,"*","x","TLC",2515,2515,1
"632","chr7",3552,3552,1,"*","x","TLC",3552,3552,1
"633","chr7",3558,3558,1,"*","x","TLC",3558,3558,1
"634","chr7",3585,3585,1,"*","x","TLC",3585,3585,1
"636","chr7",7,7,1,"*","y","TLC",7,7,1
"638","chr7",1534,1534,1,"*","y","TLC",1533,1534,2
"640","chr7",1549,1549,1,"*","y","TLC",1549,1549,1
"641","chr7",1814,1814,1,"*","y","TLC",1814,1814,1
"642","chr7",1869,1869,1,"*","y","TLC",1869,1871,3
"643","chr7",1874,1874,1,"*","y","TLC",1874,1875,2
"644","chr7",1901,1901,1,"*","y","TLC",1901,1901,1
"645","chr7",2515,2515,1,"*","y","TLC",2515,2515,1
"647","chr7",3552,3552,1,"*","y","TLC",3552,3552,1
"648","chr7",3558,3558,1,"*","y","TLC",3558,3558,1
"649","chr7",3585,3585,1,"*","y","TLC",3585,3585,1
"591","chr7",7,7,1,"*","x","Sp",7,7,1
"593","chr7",1534,1534,1,"*","x","Sp",1533,1534,2
"595","chr7",1549,1549,1,"*","x","Sp",1549,1549,1
"596","chr7",1867,1867,1,"*","x","Sp",1866,1867,2
"597","chr7",1869,1869,1,"*","x","Sp",1869,1871,3
"598","chr7",1874,1874,1,"*","x","Sp",1874,1875,2
"599","chr7",1901,1901,1,"*","x","Sp",1901,1901,1
"600","chr7",2515,2515,1,"*","x","Sp",2515,2515,1
"602","chr7",3552,3552,1,"*","x","Sp",3552,3552,1
"603","chr7",3558,3558,1,"*","x","Sp",3558,3558,1
"604","chr7",3585,3585,1,"*","x","Sp",3585,3585,1
"606","chr7",7,7,1,"*","y","Sp",7,7,1
"608","chr7",1534,1534,1,"*","y","Sp",1533,1534,2
"610","chr7",1549,1549,1,"*","y","Sp",1549,1549,1
"611","chr7",1867,1867,1,"*","y","Sp",1866,1867,2
"612","chr7",1869,1869,1,"*","y","Sp",1869,1871,3
"613","chr7",1874,1874,1,"*","y","Sp",1874,1875,2
"614","chr7",1901,1901,1,"*","y","Sp",1901,1901,1
"615","chr7",2515,2515,1,"*","y","Sp",2515,2515,1
"617","chr7",3552,3552,1,"*","y","Sp",3552,3552,1
"618","chr7",3558,3558,1,"*","y","Sp",3558,3558,1
"619","chr7",3585,3585,1,"*","y","Sp",3585,3585,1
"557","chr7",7,7,1,"*","x","SB",7,7,1
"559","chr7",1534,1534,1,"*","x","SB",1533,1534,2
"561","chr7",1549,1549,1,"*","x","SB",1549,1549,1
"562","chr7",1814,1814,1,"*","x","SB",1814,1814,1
"563","chr7",1867,1867,1,"*","x","SB",1866,1867,2
"564","chr7",1869,1869,1,"*","x","SB",1869,1871,3
"565","chr7",1871,1871,1,"*","x","SB",1869,1871,3
"566","chr7",1874,1874,1,"*","x","SB",1874,1875,2
"567","chr7",1901,1901,1,"*","x","SB",1901,1901,1
"568","chr7",2515,2515,1,"*","x","SB",2515,2515,1
"570","chr7",3552,3552,1,"*","x","SB",3552,3552,1
"571","chr7",3558,3558,1,"*","x","SB",3558,3558,1
"572","chr7",3585,3585,1,"*","x","SB",3585,3585,1
"574","chr7",7,7,1,"*","y","SB",7,7,1
"576","chr7",1534,1534,1,"*","y","SB",1533,1534,2
"578","chr7",1549,1549,1,"*","y","SB",1549,1549,1
"579","chr7",1814,1814,1,"*","y","SB",1814,1814,1
"580","chr7",1867,1867,1,"*","y","SB",1866,1867,2
"581","chr7",1869,1869,1,"*","y","SB",1869,1871,3
"582","chr7",1871,1871,1,"*","y","SB",1869,1871,3
"583","chr7",1874,1874,1,"*","y","SB",1874,1875,2
"584","chr7",1901,1901,1,"*","y","SB",1901,1901,1
"585","chr7",2515,2515,1,"*","y","SB",2515,2515,1
"587","chr7",3552,3552,1,"*","y","SB",3552,3552,1
"588","chr7",3558,3558,1,"*","y","SB",3558,3558,1
"589","chr7",3585,3585,1,"*","y","SB",3585,3585,1
"525","chr7",7,7,1,"*","x","RV",7,7,1
"527","chr7",1534,1534,1,"*","x","RV",1533,1534,2
"529","chr7",1549,1549,1,"*","x","RV",1549,1549,1
"530","chr7",1814,1814,1,"*","x","RV",1814,1814,1
"531","chr7",1867,1867,1,"*","x","RV",1866,1867,2
"534","chr7",1901,1901,1,"*","x","RV",1901,1901,1
"535","chr7",2515,2515,1,"*","x","RV",2515,2515,1
"537","chr7",3552,3552,1,"*","x","RV",3552,3552,1
"538","chr7",3558,3558,1,"*","x","RV",3558,3558,1
"539","chr7",3585,3585,1,"*","x","RV",3585,3585,1
"541","chr7",7,7,1,"*","y","RV",7,7,1
"543","chr7",1534,1534,1,"*","y","RV",1533,1534,2
"545","chr7",1549,1549,1,"*","y","RV",1549,1549,1
"546","chr7",1814,1814,1,"*","y","RV",1814,1814,1
"547","chr7",1867,1867,1,"*","y","RV",1866,1867,2
"550","chr7",1901,1901,1,"*","y","RV",1901,1901,1
"551","chr7",2515,2515,1,"*","y","RV",2515,2515,1
"553","chr7",3552,3552,1,"*","y","RV",3552,3552,1
"554","chr7",3558,3558,1,"*","y","RV",3558,3558,1
"555","chr7",3585,3585,1,"*","y","RV",3585,3585,1
"489","chr7",7,7,1,"*","x","PM",7,7,1
"491","chr7",1534,1534,1,"*","x","PM",1533,1534,2
"493","chr7",1549,1549,1,"*","x","PM",1549,1549,1
"494","chr7",1572,1572,1,"*","x","PM",1572,1572,1
"495","chr7",1814,1814,1,"*","x","PM",1814,1814,1
"496","chr7",1864,1864,1,"*","x","PM",1864,1864,1
"497","chr7",1867,1867,1,"*","x","PM",1866,1867,2
"498","chr7",1869,1869,1,"*","x","PM",1869,1871,3
"500","chr7",1901,1901,1,"*","x","PM",1901,1901,1
"501","chr7",2515,2515,1,"*","x","PM",2515,2515,1
"503","chr7",3552,3552,1,"*","x","PM",3552,3552,1
"504","chr7",3558,3558,1,"*","x","PM",3558,3558,1
"505","chr7",3585,3585,1,"*","x","PM",3585,3585,1
"507","chr7",7,7,1,"*","y","PM",7,7,1
"509","chr7",1534,1534,1,"*","y","PM",1533,1534,2
"511","chr7",1549,1549,1,"*","y","PM",1549,1549,1
"512","chr7",1572,1572,1,"*","y","PM",1572,1572,1
"513","chr7",1814,1814,1,"*","y","PM",1814,1814,1
"514","chr7",1864,1864,1,"*","y","PM",1864,1864,1
"515","chr7",1867,1867,1,"*","y","PM",1866,1867,2
"516","chr7",1869,1869,1,"*","y","PM",1869,1871,3
"518","chr7",1901,1901,1,"*","y","PM",1901,1901,1
"519","chr7",2515,2515,1,"*","y","PM",2515,2515,1
"521","chr7",3552,3552,1,"*","y","PM",3552,3552,1
"522","chr7",3558,3558,1,"*","y","PM",3558,3558,1
"523","chr7",3585,3585,1,"*","y","PM",3585,3585,1
"457","chr7",7,7,1,"*","x","Pa",7,7,1
"459","chr7",1534,1534,1,"*","x","Pa",1533,1534,2
"461","chr7",1549,1549,1,"*","x","Pa",1549,1549,1
"462","chr7",1815,1815,1,"*","x","Pa",1815,1815,1
"463","chr7",1867,1867,1,"*","x","Pa",1866,1867,2
"464","chr7",1869,1869,1,"*","x","Pa",1869,1871,3
"465","chr7",1874,1874,1,"*","x","Pa",1874,1875,2
"466","chr7",1901,1901,1,"*","x","Pa",1901,1901,1
"467","chr7",2515,2515,1,"*","x","Pa",2515,2515,1
"469","chr7",3552,3552,1,"*","x","Pa",3552,3552,1
"470","chr7",3558,3558,1,"*","x","Pa",3558,3558,1
"471","chr7",3585,3585,1,"*","x","Pa",3585,3585,1
"473","chr7",7,7,1,"*","y","Pa",7,7,1
"475","chr7",1534,1534,1,"*","y","Pa",1533,1534,2
"477","chr7",1549,1549,1,"*","y","Pa",1549,1549,1
"478","chr7",1815,1815,1,"*","y","Pa",1815,1815,1
"479","chr7",1867,1867,1,"*","y","Pa",1866,1867,2
"480","chr7",1869,1869,1,"*","y","Pa",1869,1871,3
"481","chr7",1874,1874,1,"*","y","Pa",1874,1875,2
"482","chr7",1901,1901,1,"*","y","Pa",1901,1901,1
"483","chr7",2515,2515,1,"*","y","Pa",2515,2515,1
"485","chr7",3552,3552,1,"*","y","Pa",3552,3552,1
"486","chr7",3558,3558,1,"*","y","Pa",3558,3558,1
"487","chr7",3585,3585,1,"*","y","Pa",3585,3585,1
"427","chr7",7,7,1,"*","x","Ov",7,7,1
"429","chr7",1534,1534,1,"*","x","Ov",1533,1534,2
"431","chr7",1549,1549,1,"*","x","Ov",1549,1549,1
"432","chr7",1814,1814,1,"*","x","Ov",1814,1814,1
"434","chr7",1874,1874,1,"*","x","Ov",1874,1875,2
"435","chr7",1901,1901,1,"*","x","Ov",1901,1901,1
"436","chr7",2515,2515,1,"*","x","Ov",2515,2515,1
"438","chr7",3552,3552,1,"*","x","Ov",3552,3552,1
"439","chr7",3558,3558,1,"*","x","Ov",3558,3558,1
"440","chr7",3585,3585,1,"*","x","Ov",3585,3585,1
"442","chr7",7,7,1,"*","y","Ov",7,7,1
"444","chr7",1534,1534,1,"*","y","Ov",1533,1534,2
"446","chr7",1549,1549,1,"*","y","Ov",1549,1549,1
"447","chr7",1814,1814,1,"*","y","Ov",1814,1814,1
"449","chr7",1874,1874,1,"*","y","Ov",1874,1875,2
"450","chr7",1901,1901,1,"*","y","Ov",1901,1901,1
"451","chr7",2515,2515,1,"*","y","Ov",2515,2515,1
"453","chr7",3552,3552,1,"*","y","Ov",3552,3552,1
"454","chr7",3558,3558,1,"*","y","Ov",3558,3558,1
"455","chr7",3585,3585,1,"*","y","Ov",3585,3585,1
"395","chr7",7,7,1,"*","x","NPC",7,7,1
"397","chr7",1534,1534,1,"*","x","NPC",1533,1534,2
"398","chr7",1543,1543,1,"*","x","NPC",1543,1544,2
"399","chr7",1549,1549,1,"*","x","NPC",1549,1549,1
"400","chr7",1814,1814,1,"*","x","NPC",1814,1814,1
"402","chr7",1869,1869,1,"*","x","NPC",1869,1871,3
"403","chr7",1874,1874,1,"*","x","NPC",1874,1875,2
"404","chr7",1901,1901,1,"*","x","NPC",1901,1901,1
"405","chr7",2515,2515,1,"*","x","NPC",2515,2515,1
"407","chr7",3552,3552,1,"*","x","NPC",3552,3552,1
"408","chr7",3558,3558,1,"*","x","NPC",3558,3558,1
"409","chr7",3585,3585,1,"*","x","NPC",3585,3585,1
"411","chr7",7,7,1,"*","y","NPC",7,7,1
"413","chr7",1534,1534,1,"*","y","NPC",1533,1534,2
"414","chr7",1543,1543,1,"*","y","NPC",1543,1544,2
"415","chr7",1549,1549,1,"*","y","NPC",1549,1549,1
"416","chr7",1814,1814,1,"*","y","NPC",1814,1814,1
"418","chr7",1869,1869,1,"*","y","NPC",1869,1871,3
"419","chr7",1874,1874,1,"*","y","NPC",1874,1875,2
"420","chr7",1901,1901,1,"*","y","NPC",1901,1901,1
"421","chr7",2515,2515,1,"*","y","NPC",2515,2515,1
"423","chr7",3552,3552,1,"*","y","NPC",3552,3552,1
"424","chr7",3558,3558,1,"*","y","NPC",3558,3558,1
"425","chr7",3585,3585,1,"*","y","NPC",3585,3585,1
"369","chr7",7,7,1,"*","x","MSC",7,7,1
"371","chr7",1534,1534,1,"*","x","MSC",1533,1534,2
"372","chr7",1543,1543,1,"*","x","MSC",1543,1544,2
"373","chr7",1549,1549,1,"*","x","MSC",1549,1549,1
"374","chr7",1869,1869,1,"*","x","MSC",1869,1871,3
"375","chr7",1874,1874,1,"*","x","MSC",1874,1875,2
"376","chr7",2515,2515,1,"*","x","MSC",2515,2515,1
"378","chr7",3552,3552,1,"*","x","MSC",3552,3552,1
"379","chr7",3558,3558,1,"*","x","MSC",3558,3558,1
"380","chr7",3585,3585,1,"*","x","MSC",3585,3585,1
"382","chr7",7,7,1,"*","y","MSC",7,7,1
"384","chr7",1534,1534,1,"*","y","MSC",1533,1534,2
"385","chr7",1543,1543,1,"*","y","MSC",1543,1544,2
"386","chr7",1549,1549,1,"*","y","MSC",1549,1549,1
"387","chr7",1869,1869,1,"*","y","MSC",1869,1871,3
"388","chr7",1874,1874,1,"*","y","MSC",1874,1875,2
"389","chr7",2515,2515,1,"*","y","MSC",2515,2515,1
"391","chr7",3552,3552,1,"*","y","MSC",3552,3552,1
"392","chr7",3558,3558,1,"*","y","MSC",3558,3558,1
"393","chr7",3585,3585,1,"*","y","MSC",3585,3585,1
"339","chr7",7,7,1,"*","x","MesC",7,7,1
"341","chr7",1534,1534,1,"*","x","MesC",1533,1534,2
"343","chr7",1549,1549,1,"*","x","MesC",1549,1549,1
"344","chr7",1814,1814,1,"*","x","MesC",1814,1814,1
"345","chr7",1869,1869,1,"*","x","MesC",1869,1871,3
"346","chr7",1874,1874,1,"*","x","MesC",1874,1875,2
"347","chr7",1901,1901,1,"*","x","MesC",1901,1901,1
"348","chr7",2515,2515,1,"*","x","MesC",2515,2515,1
"350","chr7",3552,3552,1,"*","x","MesC",3552,3552,1
"351","chr7",3558,3558,1,"*","x","MesC",3558,3558,1
"352","chr7",3585,3585,1,"*","x","MesC",3585,3585,1
"354","chr7",7,7,1,"*","y","MesC",7,7,1
"356","chr7",1534,1534,1,"*","y","MesC",1533,1534,2
"358","chr7",1549,1549,1,"*","y","MesC",1549,1549,1
"359","chr7",1814,1814,1,"*","y","MesC",1814,1814,1
"360","chr7",1869,1869,1,"*","y","MesC",1869,1871,3
"361","chr7",1874,1874,1,"*","y","MesC",1874,1875,2
"362","chr7",1901,1901,1,"*","y","MesC",1901,1901,1
"363","chr7",2515,2515,1,"*","y","MesC",2515,2515,1
"365","chr7",3552,3552,1,"*","y","MesC",3552,3552,1
"366","chr7",3558,3558,1,"*","y","MesC",3558,3558,1
"367","chr7",3585,3585,1,"*","y","MesC",3585,3585,1
"311","chr7",7,7,1,"*","x","LV",7,7,1
"313","chr7",1534,1534,1,"*","x","LV",1533,1534,2
"315","chr7",1549,1549,1,"*","x","LV",1549,1549,1
"317","chr7",1874,1874,1,"*","x","LV",1874,1875,2
"318","chr7",1901,1901,1,"*","x","LV",1901,1901,1
"319","chr7",2515,2515,1,"*","x","LV",2515,2515,1
"321","chr7",3552,3552,1,"*","x","LV",3552,3552,1
"322","chr7",3558,3558,1,"*","x","LV",3558,3558,1
"323","chr7",3585,3585,1,"*","x","LV",3585,3585,1
"325","chr7",7,7,1,"*","y","LV",7,7,1
"327","chr7",1534,1534,1,"*","y","LV",1533,1534,2
"329","chr7",1549,1549,1,"*","y","LV",1549,1549,1
"331","chr7",1874,1874,1,"*","y","LV",1874,1875,2
"332","chr7",1901,1901,1,"*","y","LV",1901,1901,1
"333","chr7",2515,2515,1,"*","y","LV",2515,2515,1
"335","chr7",3552,3552,1,"*","y","LV",3552,3552,1
"336","chr7",3558,3558,1,"*","y","LV",3558,3558,1
"337","chr7",3585,3585,1,"*","y","LV",3585,3585,1
"273","chr7",7,7,1,"*","x","Lu",7,7,1
"276","chr7",1541,1541,1,"*","x","Lu",1541,1541,1
"278","chr7",1549,1549,1,"*","x","Lu",1549,1549,1
"279","chr7",1626,1626,1,"*","x","Lu",1626,1626,1
"280","chr7",1814,1814,1,"*","x","Lu",1814,1814,1
"282","chr7",1869,1869,1,"*","x","Lu",1869,1871,3
"283","chr7",1871,1871,1,"*","x","Lu",1869,1871,3
"284","chr7",1874,1874,1,"*","x","Lu",1874,1875,2
"285","chr7",1901,1901,1,"*","x","Lu",1901,1901,1
"286","chr7",2515,2515,1,"*","x","Lu",2515,2515,1
"288","chr7",3552,3552,1,"*","x","Lu",3552,3552,1
"289","chr7",3558,3558,1,"*","x","Lu",3558,3558,1
"290","chr7",3585,3585,1,"*","x","Lu",3585,3585,1
