"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"193","chr8",2166,2171,6,"*","y","MesC",2166,2171,6
"119","chr8",2166,2171,6,"*","x","LC",2166,2171,6
"128","chr8",2166,2171,6,"*","y","LC",2166,2171,6
"3","chr8",2166,2171,6,"*","x","AG",2166,2171,6
"10","chr8",2166,2171,6,"*","y","AG",2166,2171,6
"137","chr8",2166,2170,5,"*","x","Li",2166,2171,6
"146","chr8",2166,2170,5,"*","y","Li",2166,2171,6
"85","chr8",2166,2170,5,"*","x","FC",2166,2171,6
"92","chr8",2166,2170,5,"*","y","FC",2166,2171,6
"72","chr8",2166,2170,5,"*","x","ESC",2166,2171,6
"79","chr8",2166,2170,5,"*","y","ESC",2166,2171,6
"336","chr8",3634,3637,4,"*","x","TLC",3634,3637,4
"343","chr8",3634,3637,4,"*","y","TLC",3634,3637,4
"318","chr8",2166,2169,4,"*","x","Sp",2166,2171,6
"326","chr8",2166,2169,4,"*","y","Sp",2166,2171,6
"301","chr8",2166,2169,4,"*","x","SB",2166,2171,6
"304","chr8",3634,3637,4,"*","x","SB",3634,3637,4
"310","chr8",2166,2169,4,"*","y","SB",2166,2171,6
"313","chr8",3634,3637,4,"*","y","SB",3634,3637,4
"283","chr8",2166,2169,4,"*","x","RV",2166,2171,6
"286","chr8",3634,3637,4,"*","x","RV",3634,3637,4
"292","chr8",2166,2169,4,"*","y","RV",2166,2171,6
"295","chr8",3634,3637,4,"*","y","RV",3634,3637,4
"263","chr8",2166,2169,4,"*","x","PM",2166,2171,6
"266","chr8",3634,3637,4,"*","x","PM",3634,3637,4
"273","chr8",2166,2169,4,"*","y","PM",2166,2171,6
"276","chr8",3634,3637,4,"*","y","PM",3634,3637,4
"249","chr8",3634,3637,4,"*","x","Pa",3634,3637,4
"257","chr8",3634,3637,4,"*","y","Pa",3634,3637,4
"233","chr8",3634,3637,4,"*","x","Ov",3634,3637,4
"241","chr8",3634,3637,4,"*","y","Ov",3634,3637,4
"214","chr8",2166,2169,4,"*","x","NPC",2166,2171,6
"217","chr8",3634,3637,4,"*","x","NPC",3634,3637,4
"222","chr8",2166,2169,4,"*","y","NPC",2166,2171,6
"225","chr8",3634,3637,4,"*","y","NPC",3634,3637,4
"202","chr8",3634,3637,4,"*","x","MSC",3634,3637,4
"209","chr8",3634,3637,4,"*","y","MSC",3634,3637,4
"188","chr8",3634,3637,4,"*","x","MesC",3634,3637,4
"195","chr8",3634,3637,4,"*","y","MesC",3634,3637,4
"170","chr8",2166,2169,4,"*","x","LV",2166,2171,6
"173","chr8",3634,3637,4,"*","x","LV",3634,3637,4
"178","chr8",2166,2169,4,"*","y","LV",2166,2171,6
"181","chr8",3634,3637,4,"*","y","LV",3634,3637,4
"154","chr8",2166,2169,4,"*","x","Lu",2166,2171,6
"162","chr8",2166,2169,4,"*","y","Lu",2166,2171,6
"140","chr8",3634,3637,4,"*","x","Li",3634,3637,4
"149","chr8",3634,3637,4,"*","y","Li",3634,3637,4
"100","chr8",2166,2169,4,"*","x","Hi",2166,2171,6
"109","chr8",2166,2169,4,"*","y","Hi",2166,2171,6
"74","chr8",3634,3637,4,"*","x","ESC",3634,3637,4
"81","chr8",3634,3637,4,"*","y","ESC",3634,3637,4
"53","chr8",2166,2169,4,"*","x","Co",2166,2171,6
"57","chr8",3634,3637,4,"*","x","Co",3634,3637,4
"63","chr8",2166,2169,4,"*","y","Co",2166,2171,6
"67","chr8",3634,3637,4,"*","y","Co",3634,3637,4
"36","chr8",2166,2169,4,"*","x","Bl",2166,2171,6
"44","chr8",2166,2169,4,"*","y","Bl",2166,2171,6
"19","chr8",2166,2169,4,"*","x","Ao",2166,2171,6
"22","chr8",3634,3637,4,"*","x","Ao",3634,3637,4
"28","chr8",2166,2169,4,"*","y","Ao",2166,2171,6
"31","chr8",3634,3637,4,"*","y","Ao",3634,3637,4
"6","chr8",3634,3637,4,"*","x","AG",3634,3637,4
"13","chr8",3634,3637,4,"*","y","AG",3634,3637,4
"321","chr8",3635,3637,3,"*","x","Sp",3634,3637,4
"329","chr8",3635,3637,3,"*","y","Sp",3634,3637,4
"157","chr8",3635,3637,3,"*","x","Lu",3634,3637,4
"165","chr8",3635,3637,3,"*","y","Lu",3634,3637,4
"122","chr8",3635,3637,3,"*","x","LC",3634,3637,4
"131","chr8",3635,3637,3,"*","y","LC",3634,3637,4
"104","chr8",3635,3637,3,"*","x","Hi",3634,3637,4
"113","chr8",3635,3637,3,"*","y","Hi",3634,3637,4
"88","chr8",3635,3637,3,"*","x","FC",3634,3637,4
"95","chr8",3635,3637,3,"*","y","FC",3634,3637,4
"39","chr8",3635,3637,3,"*","x","Bl",3634,3637,4
"47","chr8",3635,3637,3,"*","y","Bl",3634,3637,4
"337","chr8",3659,3660,2,"*","x","TLC",3659,3660,2
"344","chr8",3659,3660,2,"*","y","TLC",3659,3660,2
"322","chr8",3659,3660,2,"*","x","Sp",3659,3660,2
"330","chr8",3659,3660,2,"*","y","Sp",3659,3660,2
"305","chr8",3659,3660,2,"*","x","SB",3659,3660,2
"314","chr8",3659,3660,2,"*","y","SB",3659,3660,2
"287","chr8",3659,3660,2,"*","x","RV",3659,3660,2
"296","chr8",3659,3660,2,"*","y","RV",3659,3660,2
"261","chr8",188,189,2,"*","x","PM",188,189,2
"268","chr8",3659,3660,2,"*","x","PM",3659,3660,2
"271","chr8",188,189,2,"*","y","PM",188,189,2
"278","chr8",3659,3660,2,"*","y","PM",3659,3660,2
"250","chr8",3659,3660,2,"*","x","Pa",3659,3660,2
"258","chr8",3659,3660,2,"*","y","Pa",3659,3660,2
"234","chr8",3659,3660,2,"*","x","Ov",3659,3660,2
"242","chr8",3659,3660,2,"*","y","Ov",3659,3660,2
"218","chr8",3659,3660,2,"*","x","NPC",3659,3660,2
"226","chr8",3659,3660,2,"*","y","NPC",3659,3660,2
"203","chr8",3659,3660,2,"*","x","MSC",3659,3660,2
"210","chr8",3659,3660,2,"*","y","MSC",3659,3660,2
"189","chr8",3659,3660,2,"*","x","MesC",3659,3660,2
"196","chr8",3659,3660,2,"*","y","MesC",3659,3660,2
"167","chr8",1,2,2,"*","x","LV",1,2,2
"174","chr8",3659,3660,2,"*","x","LV",3659,3660,2
"175","chr8",1,2,2,"*","y","LV",1,2,2
"182","chr8",3659,3660,2,"*","y","LV",3659,3660,2
"158","chr8",3659,3660,2,"*","x","Lu",3659,3660,2
"166","chr8",3659,3660,2,"*","y","Lu",3659,3660,2
"141","chr8",3659,3660,2,"*","x","Li",3659,3660,2
"150","chr8",3659,3660,2,"*","y","Li",3659,3660,2
"123","chr8",3659,3660,2,"*","x","LC",3659,3660,2
"132","chr8",3659,3660,2,"*","y","LC",3659,3660,2
"105","chr8",3659,3660,2,"*","x","Hi",3659,3660,2
"114","chr8",3659,3660,2,"*","y","Hi",3659,3660,2
"89","chr8",3659,3660,2,"*","x","FC",3659,3660,2
"96","chr8",3659,3660,2,"*","y","FC",3659,3660,2
"75","chr8",3659,3660,2,"*","x","ESC",3659,3660,2
"82","chr8",3659,3660,2,"*","y","ESC",3659,3660,2
"51","chr8",188,189,2,"*","x","Co",188,189,2
"58","chr8",3659,3660,2,"*","x","Co",3659,3660,2
"61","chr8",188,189,2,"*","y","Co",188,189,2
"68","chr8",3659,3660,2,"*","y","Co",3659,3660,2
"33","chr8",1,2,2,"*","x","Bl",1,2,2
"40","chr8",3659,3660,2,"*","x","Bl",3659,3660,2
"41","chr8",1,2,2,"*","y","Bl",1,2,2
"48","chr8",3659,3660,2,"*","y","Bl",3659,3660,2
"23","chr8",3659,3660,2,"*","x","Ao",3659,3660,2
"32","chr8",3659,3660,2,"*","y","Ao",3659,3660,2
"7","chr8",3659,3660,2,"*","x","AG",3659,3660,2
"14","chr8",3659,3660,2,"*","y","AG",3659,3660,2
"331","chr8",1,1,1,"*","x","TLC",1,2,2
"332","chr8",188,188,1,"*","x","TLC",188,189,2
"335","chr8",3589,3589,1,"*","x","TLC",3589,3589,1
"338","chr8",1,1,1,"*","y","TLC",1,2,2
"339","chr8",188,188,1,"*","y","TLC",188,189,2
"342","chr8",3589,3589,1,"*","y","TLC",3589,3589,1
"315","chr8",1,1,1,"*","x","Sp",1,2,2
"316","chr8",188,188,1,"*","x","Sp",188,189,2
"319","chr8",3570,3570,1,"*","x","Sp",3570,3570,1
"320","chr8",3589,3589,1,"*","x","Sp",3589,3589,1
"323","chr8",1,1,1,"*","y","Sp",1,2,2
"324","chr8",188,188,1,"*","y","Sp",188,189,2
"327","chr8",3570,3570,1,"*","y","Sp",3570,3570,1
"328","chr8",3589,3589,1,"*","y","Sp",3589,3589,1
"297","chr8",1,1,1,"*","x","SB",1,2,2
"298","chr8",188,188,1,"*","x","SB",188,189,2
"299","chr8",190,190,1,"*","x","SB",190,190,1
"302","chr8",3570,3570,1,"*","x","SB",3570,3570,1
"303","chr8",3589,3589,1,"*","x","SB",3589,3589,1
"306","chr8",1,1,1,"*","y","SB",1,2,2
"307","chr8",188,188,1,"*","y","SB",188,189,2
"308","chr8",190,190,1,"*","y","SB",190,190,1
"311","chr8",3570,3570,1,"*","y","SB",3570,3570,1
"312","chr8",3589,3589,1,"*","y","SB",3589,3589,1
"279","chr8",2,2,1,"*","x","RV",1,2,2
"280","chr8",188,188,1,"*","x","RV",188,189,2
"281","chr8",190,190,1,"*","x","RV",190,190,1
"284","chr8",3570,3570,1,"*","x","RV",3570,3570,1
"285","chr8",3589,3589,1,"*","x","RV",3589,3589,1
"288","chr8",2,2,1,"*","y","RV",1,2,2
"289","chr8",188,188,1,"*","y","RV",188,189,2
"290","chr8",190,190,1,"*","y","RV",190,190,1
"293","chr8",3570,3570,1,"*","y","RV",3570,3570,1
"294","chr8",3589,3589,1,"*","y","RV",3589,3589,1
"259","chr8",1,1,1,"*","x","PM",1,2,2
"260","chr8",3,3,1,"*","x","PM",3,3,1
"264","chr8",3570,3570,1,"*","x","PM",3570,3570,1
"265","chr8",3589,3589,1,"*","x","PM",3589,3589,1
"267","chr8",3644,3644,1,"*","x","PM",3644,3644,1
"269","chr8",1,1,1,"*","y","PM",1,2,2
"270","chr8",3,3,1,"*","y","PM",3,3,1
"274","chr8",3570,3570,1,"*","y","PM",3570,3570,1
"275","chr8",3589,3589,1,"*","y","PM",3589,3589,1
"277","chr8",3644,3644,1,"*","y","PM",3644,3644,1
"243","chr8",1,1,1,"*","x","Pa",1,2,2
"244","chr8",188,188,1,"*","x","Pa",188,189,2
"247","chr8",3570,3570,1,"*","x","Pa",3570,3570,1
"248","chr8",3589,3589,1,"*","x","Pa",3589,3589,1
"251","chr8",1,1,1,"*","y","Pa",1,2,2
"252","chr8",188,188,1,"*","y","Pa",188,189,2
"255","chr8",3570,3570,1,"*","y","Pa",3570,3570,1
"256","chr8",3589,3589,1,"*","y","Pa",3589,3589,1
"227","chr8",1,1,1,"*","x","Ov",1,2,2
"228","chr8",188,188,1,"*","x","Ov",188,189,2
"231","chr8",3570,3570,1,"*","x","Ov",3570,3570,1
"232","chr8",3589,3589,1,"*","x","Ov",3589,3589,1
"235","chr8",1,1,1,"*","y","Ov",1,2,2
"236","chr8",188,188,1,"*","y","Ov",188,189,2
"239","chr8",3570,3570,1,"*","y","Ov",3570,3570,1
"240","chr8",3589,3589,1,"*","y","Ov",3589,3589,1
"211","chr8",1,1,1,"*","x","NPC",1,2,2
"212","chr8",188,188,1,"*","x","NPC",188,189,2
"215","chr8",2171,2171,1,"*","x","NPC",2166,2171,6
"216","chr8",3589,3589,1,"*","x","NPC",3589,3589,1
"219","chr8",1,1,1,"*","y","NPC",1,2,2
"220","chr8",188,188,1,"*","y","NPC",188,189,2
"223","chr8",2171,2171,1,"*","y","NPC",2166,2171,6
"224","chr8",3589,3589,1,"*","y","NPC",3589,3589,1
"197","chr8",1,1,1,"*","x","MSC",1,2,2
"198","chr8",188,188,1,"*","x","MSC",188,189,2
"201","chr8",3589,3589,1,"*","x","MSC",3589,3589,1
"204","chr8",1,1,1,"*","y","MSC",1,2,2
"205","chr8",188,188,1,"*","y","MSC",188,189,2
"208","chr8",3589,3589,1,"*","y","MSC",3589,3589,1
"183","chr8",1,1,1,"*","x","MesC",1,2,2
"184","chr8",188,188,1,"*","x","MesC",188,189,2
"187","chr8",3589,3589,1,"*","x","MesC",3589,3589,1
"190","chr8",1,1,1,"*","y","MesC",1,2,2
"191","chr8",188,188,1,"*","y","MesC",188,189,2
"194","chr8",3589,3589,1,"*","y","MesC",3589,3589,1
"168","chr8",188,188,1,"*","x","LV",188,189,2
"171","chr8",3570,3570,1,"*","x","LV",3570,3570,1
"172","chr8",3589,3589,1,"*","x","LV",3589,3589,1
"176","chr8",188,188,1,"*","y","LV",188,189,2
"179","chr8",3570,3570,1,"*","y","LV",3570,3570,1
"180","chr8",3589,3589,1,"*","y","LV",3589,3589,1
"151","chr8",1,1,1,"*","x","Lu",1,2,2
"152","chr8",188,188,1,"*","x","Lu",188,189,2
"155","chr8",3570,3570,1,"*","x","Lu",3570,3570,1
"156","chr8",3589,3589,1,"*","x","Lu",3589,3589,1
"159","chr8",1,1,1,"*","y","Lu",1,2,2
"160","chr8",188,188,1,"*","y","Lu",188,189,2
"163","chr8",3570,3570,1,"*","y","Lu",3570,3570,1
"164","chr8",3589,3589,1,"*","y","Lu",3589,3589,1
"133","chr8",1,1,1,"*","x","Li",1,2,2
"134","chr8",188,188,1,"*","x","Li",188,189,2
"135","chr8",190,190,1,"*","x","Li",190,190,1
"138","chr8",3570,3570,1,"*","x","Li",3570,3570,1
"139","chr8",3589,3589,1,"*","x","Li",3589,3589,1
"142","chr8",1,1,1,"*","y","Li",1,2,2
"143","chr8",188,188,1,"*","y","Li",188,189,2
"144","chr8",190,190,1,"*","y","Li",190,190,1
"147","chr8",3570,3570,1,"*","y","Li",3570,3570,1
"148","chr8",3589,3589,1,"*","y","Li",3589,3589,1
"115","chr8",1,1,1,"*","x","LC",1,2,2
"116","chr8",186,186,1,"*","x","LC",186,186,1
"117","chr8",188,188,1,"*","x","LC",188,189,2
"120","chr8",3570,3570,1,"*","x","LC",3570,3570,1
"121","chr8",3589,3589,1,"*","x","LC",3589,3589,1
"124","chr8",1,1,1,"*","y","LC",1,2,2
"125","chr8",186,186,1,"*","y","LC",186,186,1
"126","chr8",188,188,1,"*","y","LC",188,189,2
"129","chr8",3570,3570,1,"*","y","LC",3570,3570,1
"130","chr8",3589,3589,1,"*","y","LC",3589,3589,1
"97","chr8",186,186,1,"*","x","Hi",186,186,1
"98","chr8",188,188,1,"*","x","Hi",188,189,2
"101","chr8",2171,2171,1,"*","x","Hi",2166,2171,6
"102","chr8",3570,3570,1,"*","x","Hi",3570,3570,1
"103","chr8",3589,3589,1,"*","x","Hi",3589,3589,1
"106","chr8",186,186,1,"*","y","Hi",186,186,1
"107","chr8",188,188,1,"*","y","Hi",188,189,2
"110","chr8",2171,2171,1,"*","y","Hi",2166,2171,6
"111","chr8",3570,3570,1,"*","y","Hi",3570,3570,1
"112","chr8",3589,3589,1,"*","y","Hi",3589,3589,1
"83","chr8",188,188,1,"*","x","FC",188,189,2
"86","chr8",3570,3570,1,"*","x","FC",3570,3570,1
"87","chr8",3589,3589,1,"*","x","FC",3589,3589,1
"90","chr8",188,188,1,"*","y","FC",188,189,2
"93","chr8",3570,3570,1,"*","y","FC",3570,3570,1
"94","chr8",3589,3589,1,"*","y","FC",3589,3589,1
"69","chr8",1,1,1,"*","x","ESC",1,2,2
"70","chr8",188,188,1,"*","x","ESC",188,189,2
"73","chr8",3589,3589,1,"*","x","ESC",3589,3589,1
"76","chr8",1,1,1,"*","y","ESC",1,2,2
"77","chr8",188,188,1,"*","y","ESC",188,189,2
"80","chr8",3589,3589,1,"*","y","ESC",3589,3589,1
"49","chr8",1,1,1,"*","x","Co",1,2,2
"50","chr8",186,186,1,"*","x","Co",186,186,1
"54","chr8",2171,2171,1,"*","x","Co",2166,2171,6
"55","chr8",3570,3570,1,"*","x","Co",3570,3570,1
"56","chr8",3589,3589,1,"*","x","Co",3589,3589,1
"59","chr8",1,1,1,"*","y","Co",1,2,2
"60","chr8",186,186,1,"*","y","Co",186,186,1
"64","chr8",2171,2171,1,"*","y","Co",2166,2171,6
"65","chr8",3570,3570,1,"*","y","Co",3570,3570,1
"66","chr8",3589,3589,1,"*","y","Co",3589,3589,1
"34","chr8",188,188,1,"*","x","Bl",188,189,2
"37","chr8",3570,3570,1,"*","x","Bl",3570,3570,1
"38","chr8",3589,3589,1,"*","x","Bl",3589,3589,1
"42","chr8",188,188,1,"*","y","Bl",188,189,2
"45","chr8",3570,3570,1,"*","y","Bl",3570,3570,1
"46","chr8",3589,3589,1,"*","y","Bl",3589,3589,1
"15","chr8",1,1,1,"*","x","Ao",1,2,2
"16","chr8",188,188,1,"*","x","Ao",188,189,2
"17","chr8",190,190,1,"*","x","Ao",190,190,1
"20","chr8",3570,3570,1,"*","x","Ao",3570,3570,1
"21","chr8",3589,3589,1,"*","x","Ao",3589,3589,1
"24","chr8",1,1,1,"*","y","Ao",1,2,2
"25","chr8",188,188,1,"*","y","Ao",188,189,2
"26","chr8",190,190,1,"*","y","Ao",190,190,1
"29","chr8",3570,3570,1,"*","y","Ao",3570,3570,1
"30","chr8",3589,3589,1,"*","y","Ao",3589,3589,1
"1","chr8",188,188,1,"*","x","AG",188,189,2
"4","chr8",3570,3570,1,"*","x","AG",3570,3570,1
"5","chr8",3589,3589,1,"*","x","AG",3589,3589,1
"8","chr8",188,188,1,"*","y","AG",188,189,2
"11","chr8",3570,3570,1,"*","y","AG",3570,3570,1
"12","chr8",3589,3589,1,"*","y","AG",3589,3589,1
