"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"6","chr11",1291,1367,77,"*","x","AG",1291,1367,77
"15","chr11",1291,1367,77,"*","y","AG",1291,1367,77
"373","chr11",1271,1277,7,"*","x","TLC",1271,1277,7
"382","chr11",1271,1277,7,"*","y","TLC",1271,1277,7
"355","chr11",1271,1277,7,"*","x","Sp",1271,1277,7
"364","chr11",1271,1277,7,"*","y","Sp",1271,1277,7
"336","chr11",1271,1277,7,"*","x","SB",1271,1277,7
"346","chr11",1271,1277,7,"*","y","SB",1271,1277,7
"317","chr11",1271,1277,7,"*","x","RV",1271,1277,7
"326","chr11",1271,1277,7,"*","y","RV",1271,1277,7
"299","chr11",1271,1277,7,"*","x","PM",1271,1277,7
"308","chr11",1271,1277,7,"*","y","PM",1271,1277,7
"281","chr11",1271,1277,7,"*","x","Pa",1271,1277,7
"290","chr11",1271,1277,7,"*","y","Pa",1271,1277,7
"263","chr11",1271,1277,7,"*","x","Ov",1271,1277,7
"272","chr11",1271,1277,7,"*","y","Ov",1271,1277,7
"245","chr11",1271,1277,7,"*","x","NPC",1271,1277,7
"254","chr11",1271,1277,7,"*","y","NPC",1271,1277,7
"225","chr11",1271,1277,7,"*","x","MSC",1271,1277,7
"235","chr11",1271,1277,7,"*","y","MSC",1271,1277,7
"207","chr11",1271,1277,7,"*","x","MesC",1271,1277,7
"216","chr11",1271,1277,7,"*","y","MesC",1271,1277,7
"189","chr11",1271,1277,7,"*","x","LV",1271,1277,7
"198","chr11",1271,1277,7,"*","y","LV",1271,1277,7
"171","chr11",1271,1277,7,"*","x","Lu",1271,1277,7
"180","chr11",1271,1277,7,"*","y","Lu",1271,1277,7
"152","chr11",1271,1277,7,"*","x","Li",1271,1277,7
"162","chr11",1271,1277,7,"*","y","Li",1271,1277,7
"133","chr11",1271,1277,7,"*","x","LC",1271,1277,7
"142","chr11",1271,1277,7,"*","y","LC",1271,1277,7
"115","chr11",1271,1277,7,"*","x","Hi",1271,1277,7
"124","chr11",1271,1277,7,"*","y","Hi",1271,1277,7
"97","chr11",1271,1277,7,"*","x","FC",1271,1277,7
"106","chr11",1271,1277,7,"*","y","FC",1271,1277,7
"79","chr11",1271,1277,7,"*","x","ESC",1271,1277,7
"88","chr11",1271,1277,7,"*","y","ESC",1271,1277,7
"61","chr11",1271,1277,7,"*","x","Co",1271,1277,7
"70","chr11",1271,1277,7,"*","y","Co",1271,1277,7
"43","chr11",1271,1277,7,"*","x","Bl",1271,1277,7
"52","chr11",1271,1277,7,"*","y","Bl",1271,1277,7
"24","chr11",1271,1277,7,"*","x","Ao",1271,1277,7
"34","chr11",1271,1277,7,"*","y","Ao",1271,1277,7
"5","chr11",1271,1277,7,"*","x","AG",1271,1277,7
"14","chr11",1271,1277,7,"*","y","AG",1271,1277,7
"376","chr11",2409,2411,3,"*","x","TLC",2409,2411,3
"385","chr11",2409,2411,3,"*","y","TLC",2409,2411,3
"358","chr11",2409,2411,3,"*","x","Sp",2409,2411,3
"367","chr11",2409,2411,3,"*","y","Sp",2409,2411,3
"339","chr11",2409,2411,3,"*","x","SB",2409,2411,3
"349","chr11",2409,2411,3,"*","y","SB",2409,2411,3
"320","chr11",2409,2411,3,"*","x","RV",2409,2411,3
"329","chr11",2409,2411,3,"*","y","RV",2409,2411,3
"295","chr11",1,3,3,"*","x","PM",1,3,3
"302","chr11",2409,2411,3,"*","x","PM",2409,2411,3
"304","chr11",1,3,3,"*","y","PM",1,3,3
"311","chr11",2409,2411,3,"*","y","PM",2409,2411,3
"284","chr11",2409,2411,3,"*","x","Pa",2409,2411,3
"293","chr11",2409,2411,3,"*","y","Pa",2409,2411,3
"259","chr11",1,3,3,"*","x","Ov",1,3,3
"266","chr11",2409,2411,3,"*","x","Ov",2409,2411,3
"268","chr11",1,3,3,"*","y","Ov",1,3,3
"275","chr11",2409,2411,3,"*","y","Ov",2409,2411,3
"248","chr11",2409,2411,3,"*","x","NPC",2409,2411,3
"257","chr11",2409,2411,3,"*","y","NPC",2409,2411,3
"229","chr11",2409,2411,3,"*","x","MSC",2409,2411,3
"239","chr11",2409,2411,3,"*","y","MSC",2409,2411,3
"210","chr11",2409,2411,3,"*","x","MesC",2409,2411,3
"219","chr11",2409,2411,3,"*","y","MesC",2409,2411,3
"192","chr11",2409,2411,3,"*","x","LV",2409,2411,3
"201","chr11",2409,2411,3,"*","y","LV",2409,2411,3
"174","chr11",2409,2411,3,"*","x","Lu",2409,2411,3
"183","chr11",2409,2411,3,"*","y","Lu",2409,2411,3
"155","chr11",2409,2411,3,"*","x","Li",2409,2411,3
"165","chr11",2409,2411,3,"*","y","Li",2409,2411,3
"136","chr11",2409,2411,3,"*","x","LC",2409,2411,3
"145","chr11",2409,2411,3,"*","y","LC",2409,2411,3
"118","chr11",2409,2411,3,"*","x","Hi",2409,2411,3
"127","chr11",2409,2411,3,"*","y","Hi",2409,2411,3
"100","chr11",2409,2411,3,"*","x","FC",2409,2411,3
"109","chr11",2409,2411,3,"*","y","FC",2409,2411,3
"82","chr11",2409,2411,3,"*","x","ESC",2409,2411,3
"91","chr11",2409,2411,3,"*","y","ESC",2409,2411,3
"64","chr11",2409,2411,3,"*","x","Co",2409,2411,3
"73","chr11",2409,2411,3,"*","y","Co",2409,2411,3
"46","chr11",2409,2411,3,"*","x","Bl",2409,2411,3
"55","chr11",2409,2411,3,"*","y","Bl",2409,2411,3
"27","chr11",2409,2411,3,"*","x","Ao",2409,2411,3
"37","chr11",2409,2411,3,"*","y","Ao",2409,2411,3
"8","chr11",2409,2411,3,"*","x","AG",2409,2411,3
"17","chr11",2409,2411,3,"*","y","AG",2409,2411,3
"377","chr11",3375,3376,2,"*","x","TLC",3375,3376,2
"386","chr11",3375,3376,2,"*","y","TLC",3375,3376,2
"359","chr11",3375,3376,2,"*","x","Sp",3375,3376,2
"368","chr11",3375,3376,2,"*","y","Sp",3375,3376,2
"340","chr11",3375,3376,2,"*","x","SB",3375,3376,2
"350","chr11",3375,3376,2,"*","y","SB",3375,3376,2
"321","chr11",3375,3376,2,"*","x","RV",3375,3376,2
"330","chr11",3375,3376,2,"*","y","RV",3375,3376,2
"303","chr11",3375,3376,2,"*","x","PM",3375,3376,2
"312","chr11",3375,3376,2,"*","y","PM",3375,3376,2
"285","chr11",3375,3376,2,"*","x","Pa",3375,3376,2
"294","chr11",3375,3376,2,"*","y","Pa",3375,3376,2
"267","chr11",3375,3376,2,"*","x","Ov",3375,3376,2
"276","chr11",3375,3376,2,"*","y","Ov",3375,3376,2
"249","chr11",3375,3376,2,"*","x","NPC",3375,3376,2
"258","chr11",3375,3376,2,"*","y","NPC",3375,3376,2
"221","chr11",1,2,2,"*","x","MSC",1,3,3
"230","chr11",3375,3376,2,"*","x","MSC",3375,3376,2
"231","chr11",1,2,2,"*","y","MSC",1,3,3
"240","chr11",3375,3376,2,"*","y","MSC",3375,3376,2
"203","chr11",1,2,2,"*","x","MesC",1,3,3
"211","chr11",3375,3376,2,"*","x","MesC",3375,3376,2
"212","chr11",1,2,2,"*","y","MesC",1,3,3
"220","chr11",3375,3376,2,"*","y","MesC",3375,3376,2
"185","chr11",1,2,2,"*","x","LV",1,3,3
"193","chr11",3375,3376,2,"*","x","LV",3375,3376,2
"194","chr11",1,2,2,"*","y","LV",1,3,3
"202","chr11",3375,3376,2,"*","y","LV",3375,3376,2
"167","chr11",1,2,2,"*","x","Lu",1,3,3
"175","chr11",3375,3376,2,"*","x","Lu",3375,3376,2
"176","chr11",1,2,2,"*","y","Lu",1,3,3
"184","chr11",3375,3376,2,"*","y","Lu",3375,3376,2
"156","chr11",3375,3376,2,"*","x","Li",3375,3376,2
"166","chr11",3375,3376,2,"*","y","Li",3375,3376,2
"137","chr11",3375,3376,2,"*","x","LC",3375,3376,2
"146","chr11",3375,3376,2,"*","y","LC",3375,3376,2
"119","chr11",3375,3376,2,"*","x","Hi",3375,3376,2
"128","chr11",3375,3376,2,"*","y","Hi",3375,3376,2
"101","chr11",3375,3376,2,"*","x","FC",3375,3376,2
"110","chr11",3375,3376,2,"*","y","FC",3375,3376,2
"83","chr11",3375,3376,2,"*","x","ESC",3375,3376,2
"92","chr11",3375,3376,2,"*","y","ESC",3375,3376,2
"57","chr11",1,2,2,"*","x","Co",1,3,3
"65","chr11",3375,3376,2,"*","x","Co",3375,3376,2
"66","chr11",1,2,2,"*","y","Co",1,3,3
"74","chr11",3375,3376,2,"*","y","Co",3375,3376,2
"47","chr11",3375,3376,2,"*","x","Bl",3375,3376,2
"56","chr11",3375,3376,2,"*","y","Bl",3375,3376,2
"28","chr11",3375,3376,2,"*","x","Ao",3375,3376,2
"38","chr11",3375,3376,2,"*","y","Ao",3375,3376,2
"9","chr11",3375,3376,2,"*","x","AG",3375,3376,2
"18","chr11",3375,3376,2,"*","y","AG",3375,3376,2
"369","chr11",1,1,1,"*","x","TLC",1,3,3
"370","chr11",14,14,1,"*","x","TLC",14,14,1
"371","chr11",30,30,1,"*","x","TLC",30,30,1
"372","chr11",50,50,1,"*","x","TLC",50,50,1
"375","chr11",1744,1744,1,"*","x","TLC",1744,1744,1
"378","chr11",1,1,1,"*","y","TLC",1,3,3
"379","chr11",14,14,1,"*","y","TLC",14,14,1
"380","chr11",30,30,1,"*","y","TLC",30,30,1
"381","chr11",50,50,1,"*","y","TLC",50,50,1
"384","chr11",1744,1744,1,"*","y","TLC",1744,1744,1
"351","chr11",1,1,1,"*","x","Sp",1,3,3
"352","chr11",14,14,1,"*","x","Sp",14,14,1
"353","chr11",30,30,1,"*","x","Sp",30,30,1
"354","chr11",50,50,1,"*","x","Sp",50,50,1
"357","chr11",1744,1744,1,"*","x","Sp",1744,1744,1
"360","chr11",1,1,1,"*","y","Sp",1,3,3
"361","chr11",14,14,1,"*","y","Sp",14,14,1
"362","chr11",30,30,1,"*","y","Sp",30,30,1
"363","chr11",50,50,1,"*","y","Sp",50,50,1
"366","chr11",1744,1744,1,"*","y","Sp",1744,1744,1
"331","chr11",1,1,1,"*","x","SB",1,3,3
"332","chr11",3,3,1,"*","x","SB",1,3,3
"333","chr11",14,14,1,"*","x","SB",14,14,1
"334","chr11",30,30,1,"*","x","SB",30,30,1
"335","chr11",50,50,1,"*","x","SB",50,50,1
"338","chr11",1744,1744,1,"*","x","SB",1744,1744,1
"341","chr11",1,1,1,"*","y","SB",1,3,3
"342","chr11",3,3,1,"*","y","SB",1,3,3
"343","chr11",14,14,1,"*","y","SB",14,14,1
"344","chr11",30,30,1,"*","y","SB",30,30,1
"345","chr11",50,50,1,"*","y","SB",50,50,1
"348","chr11",1744,1744,1,"*","y","SB",1744,1744,1
"313","chr11",1,1,1,"*","x","RV",1,3,3
"314","chr11",14,14,1,"*","x","RV",14,14,1
"315","chr11",30,30,1,"*","x","RV",30,30,1
"316","chr11",50,50,1,"*","x","RV",50,50,1
"319","chr11",1744,1744,1,"*","x","RV",1744,1744,1
"322","chr11",1,1,1,"*","y","RV",1,3,3
"323","chr11",14,14,1,"*","y","RV",14,14,1
"324","chr11",30,30,1,"*","y","RV",30,30,1
"325","chr11",50,50,1,"*","y","RV",50,50,1
"328","chr11",1744,1744,1,"*","y","RV",1744,1744,1
"296","chr11",14,14,1,"*","x","PM",14,14,1
"297","chr11",30,30,1,"*","x","PM",30,30,1
"298","chr11",50,50,1,"*","x","PM",50,50,1
"301","chr11",1744,1744,1,"*","x","PM",1744,1744,1
"305","chr11",14,14,1,"*","y","PM",14,14,1
"306","chr11",30,30,1,"*","y","PM",30,30,1
"307","chr11",50,50,1,"*","y","PM",50,50,1
"310","chr11",1744,1744,1,"*","y","PM",1744,1744,1
"277","chr11",1,1,1,"*","x","Pa",1,3,3
"278","chr11",14,14,1,"*","x","Pa",14,14,1
"279","chr11",30,30,1,"*","x","Pa",30,30,1
"280","chr11",50,50,1,"*","x","Pa",50,50,1
"283","chr11",1744,1744,1,"*","x","Pa",1744,1744,1
"286","chr11",1,1,1,"*","y","Pa",1,3,3
"287","chr11",14,14,1,"*","y","Pa",14,14,1
"288","chr11",30,30,1,"*","y","Pa",30,30,1
"289","chr11",50,50,1,"*","y","Pa",50,50,1
"292","chr11",1744,1744,1,"*","y","Pa",1744,1744,1
"260","chr11",14,14,1,"*","x","Ov",14,14,1
"261","chr11",30,30,1,"*","x","Ov",30,30,1
"262","chr11",50,50,1,"*","x","Ov",50,50,1
"265","chr11",1744,1744,1,"*","x","Ov",1744,1744,1
"269","chr11",14,14,1,"*","y","Ov",14,14,1
"270","chr11",30,30,1,"*","y","Ov",30,30,1
"271","chr11",50,50,1,"*","y","Ov",50,50,1
"274","chr11",1744,1744,1,"*","y","Ov",1744,1744,1
"241","chr11",1,1,1,"*","x","NPC",1,3,3
"242","chr11",14,14,1,"*","x","NPC",14,14,1
"243","chr11",30,30,1,"*","x","NPC",30,30,1
"244","chr11",50,50,1,"*","x","NPC",50,50,1
"247","chr11",1744,1744,1,"*","x","NPC",1744,1744,1
"250","chr11",1,1,1,"*","y","NPC",1,3,3
"251","chr11",14,14,1,"*","y","NPC",14,14,1
"252","chr11",30,30,1,"*","y","NPC",30,30,1
"253","chr11",50,50,1,"*","y","NPC",50,50,1
"256","chr11",1744,1744,1,"*","y","NPC",1744,1744,1
"222","chr11",14,14,1,"*","x","MSC",14,14,1
"223","chr11",30,30,1,"*","x","MSC",30,30,1
"224","chr11",50,50,1,"*","x","MSC",50,50,1
"227","chr11",1369,1369,1,"*","x","MSC",1369,1369,1
"228","chr11",1744,1744,1,"*","x","MSC",1744,1744,1
"232","chr11",14,14,1,"*","y","MSC",14,14,1
"233","chr11",30,30,1,"*","y","MSC",30,30,1
"234","chr11",50,50,1,"*","y","MSC",50,50,1
"237","chr11",1369,1369,1,"*","y","MSC",1369,1369,1
"238","chr11",1744,1744,1,"*","y","MSC",1744,1744,1
"204","chr11",14,14,1,"*","x","MesC",14,14,1
"205","chr11",30,30,1,"*","x","MesC",30,30,1
"206","chr11",50,50,1,"*","x","MesC",50,50,1
"209","chr11",1744,1744,1,"*","x","MesC",1744,1744,1
"213","chr11",14,14,1,"*","y","MesC",14,14,1
"214","chr11",30,30,1,"*","y","MesC",30,30,1
"215","chr11",50,50,1,"*","y","MesC",50,50,1
"218","chr11",1744,1744,1,"*","y","MesC",1744,1744,1
"186","chr11",14,14,1,"*","x","LV",14,14,1
"187","chr11",30,30,1,"*","x","LV",30,30,1
"188","chr11",50,50,1,"*","x","LV",50,50,1
"191","chr11",1744,1744,1,"*","x","LV",1744,1744,1
"195","chr11",14,14,1,"*","y","LV",14,14,1
"196","chr11",30,30,1,"*","y","LV",30,30,1
"197","chr11",50,50,1,"*","y","LV",50,50,1
"200","chr11",1744,1744,1,"*","y","LV",1744,1744,1
"168","chr11",14,14,1,"*","x","Lu",14,14,1
"169","chr11",30,30,1,"*","x","Lu",30,30,1
"170","chr11",50,50,1,"*","x","Lu",50,50,1
"173","chr11",1744,1744,1,"*","x","Lu",1744,1744,1
"177","chr11",14,14,1,"*","y","Lu",14,14,1
"178","chr11",30,30,1,"*","y","Lu",30,30,1
"179","chr11",50,50,1,"*","y","Lu",50,50,1
"182","chr11",1744,1744,1,"*","y","Lu",1744,1744,1
"147","chr11",1,1,1,"*","x","Li",1,3,3
"148","chr11",3,3,1,"*","x","Li",1,3,3
"149","chr11",14,14,1,"*","x","Li",14,14,1
"150","chr11",30,30,1,"*","x","Li",30,30,1
"151","chr11",50,50,1,"*","x","Li",50,50,1
"154","chr11",1744,1744,1,"*","x","Li",1744,1744,1
"157","chr11",1,1,1,"*","y","Li",1,3,3
"158","chr11",3,3,1,"*","y","Li",1,3,3
"159","chr11",14,14,1,"*","y","Li",14,14,1
"160","chr11",30,30,1,"*","y","Li",30,30,1
"161","chr11",50,50,1,"*","y","Li",50,50,1
"164","chr11",1744,1744,1,"*","y","Li",1744,1744,1
"129","chr11",1,1,1,"*","x","LC",1,3,3
"130","chr11",14,14,1,"*","x","LC",14,14,1
"131","chr11",30,30,1,"*","x","LC",30,30,1
"132","chr11",50,50,1,"*","x","LC",50,50,1
"135","chr11",1744,1744,1,"*","x","LC",1744,1744,1
"138","chr11",1,1,1,"*","y","LC",1,3,3
"139","chr11",14,14,1,"*","y","LC",14,14,1
"140","chr11",30,30,1,"*","y","LC",30,30,1
"141","chr11",50,50,1,"*","y","LC",50,50,1
"144","chr11",1744,1744,1,"*","y","LC",1744,1744,1
"111","chr11",1,1,1,"*","x","Hi",1,3,3
"112","chr11",14,14,1,"*","x","Hi",14,14,1
"113","chr11",30,30,1,"*","x","Hi",30,30,1
"114","chr11",50,50,1,"*","x","Hi",50,50,1
"117","chr11",1744,1744,1,"*","x","Hi",1744,1744,1
"120","chr11",1,1,1,"*","y","Hi",1,3,3
"121","chr11",14,14,1,"*","y","Hi",14,14,1
"122","chr11",30,30,1,"*","y","Hi",30,30,1
"123","chr11",50,50,1,"*","y","Hi",50,50,1
"126","chr11",1744,1744,1,"*","y","Hi",1744,1744,1
"93","chr11",1,1,1,"*","x","FC",1,3,3
"94","chr11",14,14,1,"*","x","FC",14,14,1
"95","chr11",30,30,1,"*","x","FC",30,30,1
"96","chr11",50,50,1,"*","x","FC",50,50,1
"99","chr11",1744,1744,1,"*","x","FC",1744,1744,1
"102","chr11",1,1,1,"*","y","FC",1,3,3
"103","chr11",14,14,1,"*","y","FC",14,14,1
"104","chr11",30,30,1,"*","y","FC",30,30,1
"105","chr11",50,50,1,"*","y","FC",50,50,1
"108","chr11",1744,1744,1,"*","y","FC",1744,1744,1
"75","chr11",1,1,1,"*","x","ESC",1,3,3
"76","chr11",14,14,1,"*","x","ESC",14,14,1
"77","chr11",30,30,1,"*","x","ESC",30,30,1
"78","chr11",50,50,1,"*","x","ESC",50,50,1
"81","chr11",1744,1744,1,"*","x","ESC",1744,1744,1
"84","chr11",1,1,1,"*","y","ESC",1,3,3
"85","chr11",14,14,1,"*","y","ESC",14,14,1
"86","chr11",30,30,1,"*","y","ESC",30,30,1
"87","chr11",50,50,1,"*","y","ESC",50,50,1
"90","chr11",1744,1744,1,"*","y","ESC",1744,1744,1
"58","chr11",14,14,1,"*","x","Co",14,14,1
"59","chr11",30,30,1,"*","x","Co",30,30,1
"60","chr11",50,50,1,"*","x","Co",50,50,1
"63","chr11",1744,1744,1,"*","x","Co",1744,1744,1
"67","chr11",14,14,1,"*","y","Co",14,14,1
"68","chr11",30,30,1,"*","y","Co",30,30,1
"69","chr11",50,50,1,"*","y","Co",50,50,1
"72","chr11",1744,1744,1,"*","y","Co",1744,1744,1
"39","chr11",1,1,1,"*","x","Bl",1,3,3
"40","chr11",14,14,1,"*","x","Bl",14,14,1
"41","chr11",30,30,1,"*","x","Bl",30,30,1
"42","chr11",50,50,1,"*","x","Bl",50,50,1
"45","chr11",1744,1744,1,"*","x","Bl",1744,1744,1
"48","chr11",1,1,1,"*","y","Bl",1,3,3
"49","chr11",14,14,1,"*","y","Bl",14,14,1
"50","chr11",30,30,1,"*","y","Bl",30,30,1
"51","chr11",50,50,1,"*","y","Bl",50,50,1
"54","chr11",1744,1744,1,"*","y","Bl",1744,1744,1
"19","chr11",1,1,1,"*","x","Ao",1,3,3
"20","chr11",3,3,1,"*","x","Ao",1,3,3
"21","chr11",14,14,1,"*","x","Ao",14,14,1
"22","chr11",30,30,1,"*","x","Ao",30,30,1
"23","chr11",50,50,1,"*","x","Ao",50,50,1
"26","chr11",1744,1744,1,"*","x","Ao",1744,1744,1
"29","chr11",1,1,1,"*","y","Ao",1,3,3
"30","chr11",3,3,1,"*","y","Ao",1,3,3
"31","chr11",14,14,1,"*","y","Ao",14,14,1
"32","chr11",30,30,1,"*","y","Ao",30,30,1
"33","chr11",50,50,1,"*","y","Ao",50,50,1
"36","chr11",1744,1744,1,"*","y","Ao",1744,1744,1
"1","chr11",1,1,1,"*","x","AG",1,3,3
"2","chr11",14,14,1,"*","x","AG",14,14,1
"3","chr11",30,30,1,"*","x","AG",30,30,1
"4","chr11",50,50,1,"*","x","AG",50,50,1
"7","chr11",1744,1744,1,"*","x","AG",1744,1744,1
"10","chr11",1,1,1,"*","y","AG",1,3,3
"11","chr11",14,14,1,"*","y","AG",14,14,1
"12","chr11",30,30,1,"*","y","AG",30,30,1
"13","chr11",50,50,1,"*","y","AG",50,50,1
"16","chr11",1744,1744,1,"*","y","AG",1744,1744,1
