"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"355","chr5",1725,1727,3,"*","y","SB",1725,1727,3
"364","chr5",4521,4523,3,"*","y","SB",4520,4523,4
"329","chr5",1746,1748,3,"*","x","RV",1745,1748,4
"338","chr5",1746,1748,3,"*","y","RV",1745,1748,4
"303","chr5",1738,1740,3,"*","x","PM",1737,1740,4
"316","chr5",1738,1740,3,"*","y","PM",1737,1740,4
"275","chr5",1725,1727,3,"*","x","Pa",1725,1727,3
"278","chr5",1737,1739,3,"*","x","Pa",1737,1740,4
"287","chr5",1725,1727,3,"*","y","Pa",1725,1727,3
"290","chr5",1737,1739,3,"*","y","Pa",1737,1740,4
"255","chr5",1725,1727,3,"*","x","Ov",1725,1727,3
"265","chr5",1725,1727,3,"*","y","Ov",1725,1727,3
"239","chr5",1725,1727,3,"*","x","NPC",1725,1727,3
"241","chr5",1738,1740,3,"*","x","NPC",1737,1740,4
"242","chr5",1746,1748,3,"*","x","NPC",1745,1748,4
"244","chr5",4521,4523,3,"*","x","NPC",4520,4523,4
"247","chr5",1725,1727,3,"*","y","NPC",1725,1727,3
"249","chr5",1738,1740,3,"*","y","NPC",1737,1740,4
"250","chr5",1746,1748,3,"*","y","NPC",1745,1748,4
"252","chr5",4521,4523,3,"*","y","NPC",4520,4523,4
"221","chr5",1725,1727,3,"*","x","MSC",1725,1727,3
"227","chr5",4521,4523,3,"*","x","MSC",4520,4523,4
"230","chr5",1725,1727,3,"*","y","MSC",1725,1727,3
"236","chr5",4521,4523,3,"*","y","MSC",4520,4523,4
"201","chr5",1725,1727,3,"*","x","MesC",1725,1727,3
"205","chr5",1746,1748,3,"*","x","MesC",1745,1748,4
"208","chr5",4521,4523,3,"*","x","MesC",4520,4523,4
"211","chr5",1725,1727,3,"*","y","MesC",1725,1727,3
"215","chr5",1746,1748,3,"*","y","MesC",1745,1748,4
"218","chr5",4521,4523,3,"*","y","MesC",4520,4523,4
"188","chr5",4521,4523,3,"*","x","LV",4520,4523,4
"198","chr5",4521,4523,3,"*","y","LV",4520,4523,4
"114","chr5",4521,4523,3,"*","x","Hi",4520,4523,4
"122","chr5",4521,4523,3,"*","y","Hi",4520,4523,4
"99","chr5",4521,4523,3,"*","x","FC",4520,4523,4
"106","chr5",4521,4523,3,"*","y","FC",4520,4523,4
"80","chr5",1746,1748,3,"*","x","ESC",1745,1748,4
"83","chr5",4521,4523,3,"*","x","ESC",4520,4523,4
"89","chr5",1746,1748,3,"*","y","ESC",1745,1748,4
"92","chr5",4521,4523,3,"*","y","ESC",4520,4523,4
"63","chr5",1738,1740,3,"*","x","Co",1737,1740,4
"66","chr5",4521,4523,3,"*","x","Co",4520,4523,4
"71","chr5",1738,1740,3,"*","y","Co",1737,1740,4
"74","chr5",4521,4523,3,"*","y","Co",4520,4523,4
"48","chr5",4521,4523,3,"*","x","Bl",4520,4523,4
"58","chr5",4521,4523,3,"*","y","Bl",4520,4523,4
"3","chr5",1725,1727,3,"*","x","AG",1725,1727,3
"14","chr5",1725,1727,3,"*","y","AG",1725,1727,3
"383","chr5",439,440,2,"*","x","TLC",439,440,2
"386","chr5",1729,1730,2,"*","x","TLC",1729,1730,2
"394","chr5",439,440,2,"*","y","TLC",439,440,2
"397","chr5",1729,1730,2,"*","y","TLC",1729,1730,2
"365","chr5",439,440,2,"*","x","Sp",439,440,2
"367","chr5",1725,1726,2,"*","x","Sp",1725,1727,3
"369","chr5",1738,1739,2,"*","x","Sp",1737,1740,4
"370","chr5",1742,1743,2,"*","x","Sp",1742,1743,2
"374","chr5",439,440,2,"*","y","Sp",439,440,2
"376","chr5",1725,1726,2,"*","y","Sp",1725,1727,3
"378","chr5",1738,1739,2,"*","y","Sp",1737,1740,4
"379","chr5",1742,1743,2,"*","y","Sp",1742,1743,2
"341","chr5",439,440,2,"*","x","SB",439,440,2
"349","chr5",1750,1751,2,"*","x","SB",1750,1752,3
"353","chr5",439,440,2,"*","y","SB",439,440,2
"361","chr5",1750,1751,2,"*","y","SB",1750,1752,3
"323","chr5",439,440,2,"*","x","RV",439,440,2
"332","chr5",439,440,2,"*","y","RV",439,440,2
"297","chr5",439,440,2,"*","x","PM",439,440,2
"310","chr5",439,440,2,"*","y","PM",439,440,2
"273","chr5",439,440,2,"*","x","Pa",439,440,2
"276","chr5",1729,1730,2,"*","x","Pa",1729,1730,2
"279","chr5",1742,1743,2,"*","x","Pa",1742,1743,2
"285","chr5",439,440,2,"*","y","Pa",439,440,2
"288","chr5",1729,1730,2,"*","y","Pa",1729,1730,2
"291","chr5",1742,1743,2,"*","y","Pa",1742,1743,2
"253","chr5",439,440,2,"*","x","Ov",439,440,2
"256","chr5",1729,1730,2,"*","x","Ov",1729,1730,2
"263","chr5",439,440,2,"*","y","Ov",439,440,2
"266","chr5",1729,1730,2,"*","y","Ov",1729,1730,2
"237","chr5",439,440,2,"*","x","NPC",439,440,2
"245","chr5",439,440,2,"*","y","NPC",439,440,2
"219","chr5",439,440,2,"*","x","MSC",439,440,2
"224","chr5",1746,1747,2,"*","x","MSC",1745,1748,4
"228","chr5",439,440,2,"*","y","MSC",439,440,2
"233","chr5",1746,1747,2,"*","y","MSC",1745,1748,4
"199","chr5",439,440,2,"*","x","MesC",439,440,2
"202","chr5",1729,1730,2,"*","x","MesC",1729,1730,2
"209","chr5",439,440,2,"*","y","MesC",439,440,2
"212","chr5",1729,1730,2,"*","y","MesC",1729,1730,2
"179","chr5",439,440,2,"*","x","LV",439,440,2
"183","chr5",1738,1739,2,"*","x","LV",1737,1740,4
"189","chr5",439,440,2,"*","y","LV",439,440,2
"193","chr5",1738,1739,2,"*","y","LV",1737,1740,4
"151","chr5",439,440,2,"*","x","Lu",439,440,2
"153","chr5",1725,1726,2,"*","x","Lu",1725,1727,3
"154","chr5",1729,1730,2,"*","x","Lu",1729,1730,2
"159","chr5",1745,1746,2,"*","x","Lu",1745,1748,4
"161","chr5",1751,1752,2,"*","x","Lu",1750,1752,3
"165","chr5",439,440,2,"*","y","Lu",439,440,2
"167","chr5",1725,1726,2,"*","y","Lu",1725,1727,3
"168","chr5",1729,1730,2,"*","y","Lu",1729,1730,2
"173","chr5",1745,1746,2,"*","y","Lu",1745,1748,4
"175","chr5",1751,1752,2,"*","y","Lu",1750,1752,3
"137","chr5",439,440,2,"*","x","Li",439,440,2
"140","chr5",1738,1739,2,"*","x","Li",1737,1740,4
"143","chr5",4521,4522,2,"*","x","Li",4520,4523,4
"144","chr5",439,440,2,"*","y","Li",439,440,2
"147","chr5",1738,1739,2,"*","y","Li",1737,1740,4
"150","chr5",4521,4522,2,"*","y","Li",4520,4523,4
"123","chr5",439,440,2,"*","x","LC",439,440,2
"129","chr5",4522,4523,2,"*","x","LC",4520,4523,4
"130","chr5",439,440,2,"*","y","LC",439,440,2
"136","chr5",4522,4523,2,"*","y","LC",4520,4523,4
"107","chr5",439,440,2,"*","x","Hi",439,440,2
"111","chr5",1738,1739,2,"*","x","Hi",1737,1740,4
"112","chr5",1745,1746,2,"*","x","Hi",1745,1748,4
"115","chr5",439,440,2,"*","y","Hi",439,440,2
"119","chr5",1738,1739,2,"*","y","Hi",1737,1740,4
"120","chr5",1745,1746,2,"*","y","Hi",1745,1748,4
"93","chr5",439,440,2,"*","x","FC",439,440,2
"100","chr5",439,440,2,"*","y","FC",439,440,2
"75","chr5",439,440,2,"*","x","ESC",439,440,2
"77","chr5",1725,1726,2,"*","x","ESC",1725,1727,3
"78","chr5",1729,1730,2,"*","x","ESC",1729,1730,2
"79","chr5",1739,1740,2,"*","x","ESC",1737,1740,4
"84","chr5",439,440,2,"*","y","ESC",439,440,2
"86","chr5",1725,1726,2,"*","y","ESC",1725,1727,3
"87","chr5",1729,1730,2,"*","y","ESC",1729,1730,2
"88","chr5",1739,1740,2,"*","y","ESC",1737,1740,4
"59","chr5",439,440,2,"*","x","Co",439,440,2
"67","chr5",439,440,2,"*","y","Co",439,440,2
"39","chr5",439,440,2,"*","x","Bl",439,440,2
"41","chr5",1725,1726,2,"*","x","Bl",1725,1727,3
"44","chr5",1739,1740,2,"*","x","Bl",1737,1740,4
"49","chr5",439,440,2,"*","y","Bl",439,440,2
"51","chr5",1725,1726,2,"*","y","Bl",1725,1727,3
"54","chr5",1739,1740,2,"*","y","Bl",1737,1740,4
"23","chr5",439,440,2,"*","x","Ao",439,440,2
"25","chr5",1729,1730,2,"*","x","Ao",1729,1730,2
"26","chr5",1738,1739,2,"*","x","Ao",1737,1740,4
"31","chr5",439,440,2,"*","y","Ao",439,440,2
"33","chr5",1729,1730,2,"*","y","Ao",1729,1730,2
"34","chr5",1738,1739,2,"*","y","Ao",1737,1740,4
"1","chr5",439,440,2,"*","x","AG",439,440,2
"7","chr5",1745,1746,2,"*","x","AG",1745,1748,4
"12","chr5",439,440,2,"*","y","AG",439,440,2
"18","chr5",1745,1746,2,"*","y","AG",1745,1748,4
"387","chr5",1739,1739,1,"*","x","TLC",1737,1740,4
"388","chr5",1743,1743,1,"*","x","TLC",1742,1743,2
"390","chr5",1753,1753,1,"*","x","TLC",1753,1753,1
"391","chr5",1764,1764,1,"*","x","TLC",1764,1764,1
"392","chr5",2292,2292,1,"*","x","TLC",2292,2292,1
"398","chr5",1739,1739,1,"*","y","TLC",1737,1740,4
"399","chr5",1743,1743,1,"*","y","TLC",1742,1743,2
"401","chr5",1753,1753,1,"*","y","TLC",1753,1753,1
"402","chr5",1764,1764,1,"*","y","TLC",1764,1764,1
"403","chr5",2292,2292,1,"*","y","TLC",2292,2292,1
"368","chr5",1730,1730,1,"*","x","Sp",1729,1730,2
"371","chr5",1748,1748,1,"*","x","Sp",1745,1748,4
"372","chr5",2292,2292,1,"*","x","Sp",2292,2292,1
"377","chr5",1730,1730,1,"*","y","Sp",1729,1730,2
"380","chr5",1748,1748,1,"*","y","Sp",1745,1748,4
"381","chr5",2292,2292,1,"*","y","Sp",2292,2292,1
"344","chr5",1730,1730,1,"*","x","SB",1729,1730,2
"345","chr5",1732,1732,1,"*","x","SB",1732,1732,1
"347","chr5",1742,1742,1,"*","x","SB",1742,1743,2
"350","chr5",1764,1764,1,"*","x","SB",1764,1764,1
"351","chr5",2292,2292,1,"*","x","SB",2292,2292,1
"356","chr5",1730,1730,1,"*","y","SB",1729,1730,2
"357","chr5",1732,1732,1,"*","y","SB",1732,1732,1
"359","chr5",1742,1742,1,"*","y","SB",1742,1743,2
"362","chr5",1764,1764,1,"*","y","SB",1764,1764,1
"363","chr5",2292,2292,1,"*","y","SB",2292,2292,1
"325","chr5",1726,1726,1,"*","x","RV",1725,1727,3
"326","chr5",1730,1730,1,"*","x","RV",1729,1730,2
"327","chr5",1732,1732,1,"*","x","RV",1732,1732,1
"328","chr5",1739,1739,1,"*","x","RV",1737,1740,4
"330","chr5",2292,2292,1,"*","x","RV",2292,2292,1
"331","chr5",4522,4522,1,"*","x","RV",4520,4523,4
"334","chr5",1726,1726,1,"*","y","RV",1725,1727,3
"335","chr5",1730,1730,1,"*","y","RV",1729,1730,2
"336","chr5",1732,1732,1,"*","y","RV",1732,1732,1
"337","chr5",1739,1739,1,"*","y","RV",1737,1740,4
"339","chr5",2292,2292,1,"*","y","RV",2292,2292,1
"340","chr5",4522,4522,1,"*","y","RV",4520,4523,4
"299","chr5",1725,1725,1,"*","x","PM",1725,1727,3
"300","chr5",1727,1727,1,"*","x","PM",1725,1727,3
"301","chr5",1730,1730,1,"*","x","PM",1729,1730,2
"302","chr5",1732,1732,1,"*","x","PM",1732,1732,1
"304","chr5",1742,1742,1,"*","x","PM",1742,1743,2
"305","chr5",1746,1746,1,"*","x","PM",1745,1748,4
"306","chr5",1748,1748,1,"*","x","PM",1745,1748,4
"307","chr5",1764,1764,1,"*","x","PM",1764,1764,1
"308","chr5",2292,2292,1,"*","x","PM",2292,2292,1
"312","chr5",1725,1725,1,"*","y","PM",1725,1727,3
"313","chr5",1727,1727,1,"*","y","PM",1725,1727,3
"314","chr5",1730,1730,1,"*","y","PM",1729,1730,2
"315","chr5",1732,1732,1,"*","y","PM",1732,1732,1
"317","chr5",1742,1742,1,"*","y","PM",1742,1743,2
"318","chr5",1746,1746,1,"*","y","PM",1745,1748,4
"319","chr5",1748,1748,1,"*","y","PM",1745,1748,4
"320","chr5",1764,1764,1,"*","y","PM",1764,1764,1
"321","chr5",2292,2292,1,"*","y","PM",2292,2292,1
"277","chr5",1732,1732,1,"*","x","Pa",1732,1732,1
"281","chr5",1751,1751,1,"*","x","Pa",1750,1752,3
"282","chr5",1764,1764,1,"*","x","Pa",1764,1764,1
"283","chr5",2292,2292,1,"*","x","Pa",2292,2292,1
"289","chr5",1732,1732,1,"*","y","Pa",1732,1732,1
"293","chr5",1751,1751,1,"*","y","Pa",1750,1752,3
"294","chr5",1764,1764,1,"*","y","Pa",1764,1764,1
"295","chr5",2292,2292,1,"*","y","Pa",2292,2292,1
"257","chr5",1739,1739,1,"*","x","Ov",1737,1740,4
"258","chr5",1742,1742,1,"*","x","Ov",1742,1743,2
"260","chr5",1764,1764,1,"*","x","Ov",1764,1764,1
"261","chr5",2292,2292,1,"*","x","Ov",2292,2292,1
"267","chr5",1739,1739,1,"*","y","Ov",1737,1740,4
"268","chr5",1742,1742,1,"*","y","Ov",1742,1743,2
"270","chr5",1764,1764,1,"*","y","Ov",1764,1764,1
"271","chr5",2292,2292,1,"*","y","Ov",2292,2292,1
"240","chr5",1730,1730,1,"*","x","NPC",1729,1730,2
"243","chr5",2292,2292,1,"*","x","NPC",2292,2292,1
"248","chr5",1730,1730,1,"*","y","NPC",1729,1730,2
"251","chr5",2292,2292,1,"*","y","NPC",2292,2292,1
"222","chr5",1730,1730,1,"*","x","MSC",1729,1730,2
"223","chr5",1739,1739,1,"*","x","MSC",1737,1740,4
"225","chr5",1764,1764,1,"*","x","MSC",1764,1764,1
"226","chr5",2292,2292,1,"*","x","MSC",2292,2292,1
"231","chr5",1730,1730,1,"*","y","MSC",1729,1730,2
"232","chr5",1739,1739,1,"*","y","MSC",1737,1740,4
"234","chr5",1764,1764,1,"*","y","MSC",1764,1764,1
"235","chr5",2292,2292,1,"*","y","MSC",2292,2292,1
"203","chr5",1739,1739,1,"*","x","MesC",1737,1740,4
"204","chr5",1742,1742,1,"*","x","MesC",1742,1743,2
"206","chr5",1764,1764,1,"*","x","MesC",1764,1764,1
"207","chr5",2292,2292,1,"*","x","MesC",2292,2292,1
"213","chr5",1739,1739,1,"*","y","MesC",1737,1740,4
"214","chr5",1742,1742,1,"*","y","MesC",1742,1743,2
"216","chr5",1764,1764,1,"*","y","MesC",1764,1764,1
"217","chr5",2292,2292,1,"*","y","MesC",2292,2292,1
"181","chr5",1726,1726,1,"*","x","LV",1725,1727,3
"182","chr5",1730,1730,1,"*","x","LV",1729,1730,2
"184","chr5",1743,1743,1,"*","x","LV",1742,1743,2
"185","chr5",1746,1746,1,"*","x","LV",1745,1748,4
"186","chr5",1748,1748,1,"*","x","LV",1745,1748,4
"187","chr5",2292,2292,1,"*","x","LV",2292,2292,1
"191","chr5",1726,1726,1,"*","y","LV",1725,1727,3
"192","chr5",1730,1730,1,"*","y","LV",1729,1730,2
"194","chr5",1743,1743,1,"*","y","LV",1742,1743,2
"195","chr5",1746,1746,1,"*","y","LV",1745,1748,4
"196","chr5",1748,1748,1,"*","y","LV",1745,1748,4
"197","chr5",2292,2292,1,"*","y","LV",2292,2292,1
"155","chr5",1732,1732,1,"*","x","Lu",1732,1732,1
"156","chr5",1736,1736,1,"*","x","Lu",1736,1736,1
"157","chr5",1739,1739,1,"*","x","Lu",1737,1740,4
"158","chr5",1742,1742,1,"*","x","Lu",1742,1743,2
"160","chr5",1748,1748,1,"*","x","Lu",1745,1748,4
"162","chr5",1764,1764,1,"*","x","Lu",1764,1764,1
"163","chr5",2292,2292,1,"*","x","Lu",2292,2292,1
"169","chr5",1732,1732,1,"*","y","Lu",1732,1732,1
"170","chr5",1736,1736,1,"*","y","Lu",1736,1736,1
"171","chr5",1739,1739,1,"*","y","Lu",1737,1740,4
"172","chr5",1742,1742,1,"*","y","Lu",1742,1743,2
"174","chr5",1748,1748,1,"*","y","Lu",1745,1748,4
"176","chr5",1764,1764,1,"*","y","Lu",1764,1764,1
"177","chr5",2292,2292,1,"*","y","Lu",2292,2292,1
"139","chr5",1730,1730,1,"*","x","Li",1729,1730,2
"141","chr5",1748,1748,1,"*","x","Li",1745,1748,4
"142","chr5",2292,2292,1,"*","x","Li",2292,2292,1
"146","chr5",1730,1730,1,"*","y","Li",1729,1730,2
"148","chr5",1748,1748,1,"*","y","Li",1745,1748,4
"149","chr5",2292,2292,1,"*","y","Li",2292,2292,1
"125","chr5",1730,1730,1,"*","x","LC",1729,1730,2
"126","chr5",1732,1732,1,"*","x","LC",1732,1732,1
"127","chr5",1739,1739,1,"*","x","LC",1737,1740,4
"128","chr5",2292,2292,1,"*","x","LC",2292,2292,1
"132","chr5",1730,1730,1,"*","y","LC",1729,1730,2
"133","chr5",1732,1732,1,"*","y","LC",1732,1732,1
"134","chr5",1739,1739,1,"*","y","LC",1737,1740,4
"135","chr5",2292,2292,1,"*","y","LC",2292,2292,1
"109","chr5",1725,1725,1,"*","x","Hi",1725,1727,3
"110","chr5",1730,1730,1,"*","x","Hi",1729,1730,2
"113","chr5",2292,2292,1,"*","x","Hi",2292,2292,1
"117","chr5",1725,1725,1,"*","y","Hi",1725,1727,3
"118","chr5",1730,1730,1,"*","y","Hi",1729,1730,2
"121","chr5",2292,2292,1,"*","y","Hi",2292,2292,1
"95","chr5",1725,1725,1,"*","x","FC",1725,1727,3
"96","chr5",1730,1730,1,"*","x","FC",1729,1730,2
"97","chr5",1739,1739,1,"*","x","FC",1737,1740,4
"98","chr5",2292,2292,1,"*","x","FC",2292,2292,1
"102","chr5",1725,1725,1,"*","y","FC",1725,1727,3
"103","chr5",1730,1730,1,"*","y","FC",1729,1730,2
"104","chr5",1739,1739,1,"*","y","FC",1737,1740,4
"105","chr5",2292,2292,1,"*","y","FC",2292,2292,1
"81","chr5",1764,1764,1,"*","x","ESC",1764,1764,1
"82","chr5",2292,2292,1,"*","x","ESC",2292,2292,1
"90","chr5",1764,1764,1,"*","y","ESC",1764,1764,1
"91","chr5",2292,2292,1,"*","y","ESC",2292,2292,1
"61","chr5",1725,1725,1,"*","x","Co",1725,1727,3
"62","chr5",1730,1730,1,"*","x","Co",1729,1730,2
"64","chr5",1745,1745,1,"*","x","Co",1745,1748,4
"65","chr5",2292,2292,1,"*","x","Co",2292,2292,1
"69","chr5",1725,1725,1,"*","y","Co",1725,1727,3
"70","chr5",1730,1730,1,"*","y","Co",1729,1730,2
"72","chr5",1745,1745,1,"*","y","Co",1745,1748,4
"73","chr5",2292,2292,1,"*","y","Co",2292,2292,1
"42","chr5",1730,1730,1,"*","x","Bl",1729,1730,2
"43","chr5",1732,1732,1,"*","x","Bl",1732,1732,1
"45","chr5",1748,1748,1,"*","x","Bl",1745,1748,4
"46","chr5",1764,1764,1,"*","x","Bl",1764,1764,1
"47","chr5",2292,2292,1,"*","x","Bl",2292,2292,1
"52","chr5",1730,1730,1,"*","y","Bl",1729,1730,2
"53","chr5",1732,1732,1,"*","y","Bl",1732,1732,1
"55","chr5",1748,1748,1,"*","y","Bl",1745,1748,4
"56","chr5",1764,1764,1,"*","y","Bl",1764,1764,1
"57","chr5",2292,2292,1,"*","y","Bl",2292,2292,1
"27","chr5",1746,1746,1,"*","x","Ao",1745,1748,4
"28","chr5",1748,1748,1,"*","x","Ao",1745,1748,4
"29","chr5",2292,2292,1,"*","x","Ao",2292,2292,1
"35","chr5",1746,1746,1,"*","y","Ao",1745,1748,4
"36","chr5",1748,1748,1,"*","y","Ao",1745,1748,4
"37","chr5",2292,2292,1,"*","y","Ao",2292,2292,1
"4","chr5",1730,1730,1,"*","x","AG",1729,1730,2
"5","chr5",1739,1739,1,"*","x","AG",1737,1740,4
"6","chr5",1742,1742,1,"*","x","AG",1742,1743,2
"8","chr5",1748,1748,1,"*","x","AG",1745,1748,4
"9","chr5",1764,1764,1,"*","x","AG",1764,1764,1
"10","chr5",2292,2292,1,"*","x","AG",2292,2292,1
"15","chr5",1730,1730,1,"*","y","AG",1729,1730,2
"16","chr5",1739,1739,1,"*","y","AG",1737,1740,4
"17","chr5",1742,1742,1,"*","y","AG",1742,1743,2
"19","chr5",1748,1748,1,"*","y","AG",1745,1748,4
"20","chr5",1764,1764,1,"*","y","AG",1764,1764,1
"21","chr5",2292,2292,1,"*","y","AG",2292,2292,1
