"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"296","chr17",2002,2002,1,"*","y","PM",2002,2002,1
"258","chr17",475,475,1,"*","x","Pa",475,475,1
"259","chr17",478,478,1,"*","x","Pa",477,478,2
"260","chr17",541,541,1,"*","x","Pa",541,541,1
"262","chr17",864,864,1,"*","x","Pa",864,865,2
"264","chr17",932,932,1,"*","x","Pa",932,932,1
"265","chr17",1940,1940,1,"*","x","Pa",1940,1940,1
"266","chr17",2002,2002,1,"*","x","Pa",2002,2002,1
"268","chr17",475,475,1,"*","y","Pa",475,475,1
"269","chr17",478,478,1,"*","y","Pa",477,478,2
"270","chr17",541,541,1,"*","y","Pa",541,541,1
"272","chr17",864,864,1,"*","y","Pa",864,865,2
"274","chr17",932,932,1,"*","y","Pa",932,932,1
"275","chr17",1940,1940,1,"*","y","Pa",1940,1940,1
"276","chr17",2002,2002,1,"*","y","Pa",2002,2002,1
"238","chr17",475,475,1,"*","x","Ov",475,475,1
"240","chr17",541,541,1,"*","x","Ov",541,541,1
"244","chr17",932,932,1,"*","x","Ov",932,932,1
"245","chr17",1940,1940,1,"*","x","Ov",1940,1940,1
"246","chr17",2002,2002,1,"*","x","Ov",2002,2002,1
"248","chr17",475,475,1,"*","y","Ov",475,475,1
"250","chr17",541,541,1,"*","y","Ov",541,541,1
"254","chr17",932,932,1,"*","y","Ov",932,932,1
"255","chr17",1940,1940,1,"*","y","Ov",1940,1940,1
"256","chr17",2002,2002,1,"*","y","Ov",2002,2002,1
"222","chr17",475,475,1,"*","x","NPC",475,475,1
"223","chr17",541,541,1,"*","x","NPC",541,541,1
"226","chr17",932,932,1,"*","x","NPC",932,932,1
"227","chr17",1940,1940,1,"*","x","NPC",1940,1940,1
"228","chr17",2002,2002,1,"*","x","NPC",2002,2002,1
"230","chr17",475,475,1,"*","y","NPC",475,475,1
"231","chr17",541,541,1,"*","y","NPC",541,541,1
"234","chr17",932,932,1,"*","y","NPC",932,932,1
"235","chr17",1940,1940,1,"*","y","NPC",1940,1940,1
"236","chr17",2002,2002,1,"*","y","NPC",2002,2002,1
"206","chr17",475,475,1,"*","x","MSC",475,475,1
"207","chr17",541,541,1,"*","x","MSC",541,541,1
"209","chr17",868,868,1,"*","x","MSC",867,869,3
"210","chr17",932,932,1,"*","x","MSC",932,932,1
"211","chr17",1940,1940,1,"*","x","MSC",1940,1940,1
"212","chr17",2002,2002,1,"*","x","MSC",2002,2002,1
"214","chr17",475,475,1,"*","y","MSC",475,475,1
"215","chr17",541,541,1,"*","y","MSC",541,541,1
"217","chr17",868,868,1,"*","y","MSC",867,869,3
"218","chr17",932,932,1,"*","y","MSC",932,932,1
"219","chr17",1940,1940,1,"*","y","MSC",1940,1940,1
"220","chr17",2002,2002,1,"*","y","MSC",2002,2002,1
"190","chr17",475,475,1,"*","x","MesC",475,475,1
"191","chr17",541,541,1,"*","x","MesC",541,541,1
"194","chr17",932,932,1,"*","x","MesC",932,932,1
"195","chr17",1940,1940,1,"*","x","MesC",1940,1940,1
"196","chr17",2002,2002,1,"*","x","MesC",2002,2002,1
"198","chr17",475,475,1,"*","y","MesC",475,475,1
"199","chr17",541,541,1,"*","y","MesC",541,541,1
"202","chr17",932,932,1,"*","y","MesC",932,932,1
"203","chr17",1940,1940,1,"*","y","MesC",1940,1940,1
"204","chr17",2002,2002,1,"*","y","MesC",2002,2002,1
"176","chr17",541,541,1,"*","x","LV",541,541,1
"178","chr17",868,868,1,"*","x","LV",867,869,3
"179","chr17",932,932,1,"*","x","LV",932,932,1
"180","chr17",1940,1940,1,"*","x","LV",1940,1940,1
"181","chr17",2002,2002,1,"*","x","LV",2002,2002,1
"183","chr17",541,541,1,"*","y","LV",541,541,1
"185","chr17",868,868,1,"*","y","LV",867,869,3
"186","chr17",932,932,1,"*","y","LV",932,932,1
"187","chr17",1940,1940,1,"*","y","LV",1940,1940,1
"188","chr17",2002,2002,1,"*","y","LV",2002,2002,1
"156","chr17",475,475,1,"*","x","Lu",475,475,1
"157","chr17",478,478,1,"*","x","Lu",477,478,2
"158","chr17",541,541,1,"*","x","Lu",541,541,1
"162","chr17",932,932,1,"*","x","Lu",932,932,1
"163","chr17",1940,1940,1,"*","x","Lu",1940,1940,1
"164","chr17",2002,2002,1,"*","x","Lu",2002,2002,1
"166","chr17",475,475,1,"*","y","Lu",475,475,1
"167","chr17",478,478,1,"*","y","Lu",477,478,2
"168","chr17",541,541,1,"*","y","Lu",541,541,1
"172","chr17",932,932,1,"*","y","Lu",932,932,1
"173","chr17",1940,1940,1,"*","y","Lu",1940,1940,1
"174","chr17",2002,2002,1,"*","y","Lu",2002,2002,1
"140","chr17",475,475,1,"*","x","Li",475,475,1
"141","chr17",541,541,1,"*","x","Li",541,541,1
"143","chr17",868,868,1,"*","x","Li",867,869,3
"144","chr17",932,932,1,"*","x","Li",932,932,1
"145","chr17",1940,1940,1,"*","x","Li",1940,1940,1
"146","chr17",2002,2002,1,"*","x","Li",2002,2002,1
"148","chr17",475,475,1,"*","y","Li",475,475,1
"149","chr17",541,541,1,"*","y","Li",541,541,1
"151","chr17",868,868,1,"*","y","Li",867,869,3
"152","chr17",932,932,1,"*","y","Li",932,932,1
"153","chr17",1940,1940,1,"*","y","Li",1940,1940,1
"154","chr17",2002,2002,1,"*","y","Li",2002,2002,1
"124","chr17",475,475,1,"*","x","LC",475,475,1
"125","chr17",541,541,1,"*","x","LC",541,541,1
"127","chr17",868,868,1,"*","x","LC",867,869,3
"128","chr17",932,932,1,"*","x","LC",932,932,1
"129","chr17",1940,1940,1,"*","x","LC",1940,1940,1
"130","chr17",2002,2002,1,"*","x","LC",2002,2002,1
"132","chr17",475,475,1,"*","y","LC",475,475,1
"133","chr17",541,541,1,"*","y","LC",541,541,1
"135","chr17",868,868,1,"*","y","LC",867,869,3
"136","chr17",932,932,1,"*","y","LC",932,932,1
"137","chr17",1940,1940,1,"*","y","LC",1940,1940,1
"138","chr17",2002,2002,1,"*","y","LC",2002,2002,1
"106","chr17",475,475,1,"*","x","Hi",475,475,1
"107","chr17",478,478,1,"*","x","Hi",477,478,2
"108","chr17",541,541,1,"*","x","Hi",541,541,1
"111","chr17",932,932,1,"*","x","Hi",932,932,1
"112","chr17",1940,1940,1,"*","x","Hi",1940,1940,1
"113","chr17",2002,2002,1,"*","x","Hi",2002,2002,1
"115","chr17",475,475,1,"*","y","Hi",475,475,1
"116","chr17",478,478,1,"*","y","Hi",477,478,2
"117","chr17",541,541,1,"*","y","Hi",541,541,1
"120","chr17",932,932,1,"*","y","Hi",932,932,1
"121","chr17",1940,1940,1,"*","y","Hi",1940,1940,1
"122","chr17",2002,2002,1,"*","y","Hi",2002,2002,1
"90","chr17",475,475,1,"*","x","FC",475,475,1
"91","chr17",541,541,1,"*","x","FC",541,541,1
"93","chr17",868,868,1,"*","x","FC",867,869,3
"94","chr17",932,932,1,"*","x","FC",932,932,1
"95","chr17",1940,1940,1,"*","x","FC",1940,1940,1
"96","chr17",2002,2002,1,"*","x","FC",2002,2002,1
"98","chr17",475,475,1,"*","y","FC",475,475,1
"99","chr17",541,541,1,"*","y","FC",541,541,1
"101","chr17",868,868,1,"*","y","FC",867,869,3
"102","chr17",932,932,1,"*","y","FC",932,932,1
"103","chr17",1940,1940,1,"*","y","FC",1940,1940,1
"104","chr17",2002,2002,1,"*","y","FC",2002,2002,1
"74","chr17",475,475,1,"*","x","ESC",475,475,1
"75","chr17",541,541,1,"*","x","ESC",541,541,1
"78","chr17",932,932,1,"*","x","ESC",932,932,1
"79","chr17",1940,1940,1,"*","x","ESC",1940,1940,1
"80","chr17",2002,2002,1,"*","x","ESC",2002,2002,1
"82","chr17",475,475,1,"*","y","ESC",475,475,1
"83","chr17",541,541,1,"*","y","ESC",541,541,1
"86","chr17",932,932,1,"*","y","ESC",932,932,1
"87","chr17",1940,1940,1,"*","y","ESC",1940,1940,1
"88","chr17",2002,2002,1,"*","y","ESC",2002,2002,1
"56","chr17",475,475,1,"*","x","Co",475,475,1
"57","chr17",541,541,1,"*","x","Co",541,541,1
"59","chr17",865,865,1,"*","x","Co",864,865,2
"61","chr17",932,932,1,"*","x","Co",932,932,1
"62","chr17",1940,1940,1,"*","x","Co",1940,1940,1
"63","chr17",2002,2002,1,"*","x","Co",2002,2002,1
"65","chr17",475,475,1,"*","y","Co",475,475,1
"66","chr17",541,541,1,"*","y","Co",541,541,1
"68","chr17",865,865,1,"*","y","Co",864,865,2
"70","chr17",932,932,1,"*","y","Co",932,932,1
"71","chr17",1940,1940,1,"*","y","Co",1940,1940,1
"72","chr17",2002,2002,1,"*","y","Co",2002,2002,1
"38","chr17",475,475,1,"*","x","Bl",475,475,1
"39","chr17",541,541,1,"*","x","Bl",541,541,1
"41","chr17",865,865,1,"*","x","Bl",864,865,2
"43","chr17",932,932,1,"*","x","Bl",932,932,1
"44","chr17",1940,1940,1,"*","x","Bl",1940,1940,1
"45","chr17",2002,2002,1,"*","x","Bl",2002,2002,1
"47","chr17",475,475,1,"*","y","Bl",475,475,1
"48","chr17",541,541,1,"*","y","Bl",541,541,1
"50","chr17",865,865,1,"*","y","Bl",864,865,2
"52","chr17",932,932,1,"*","y","Bl",932,932,1
"53","chr17",1940,1940,1,"*","y","Bl",1940,1940,1
"54","chr17",2002,2002,1,"*","y","Bl",2002,2002,1
"22","chr17",475,475,1,"*","x","Ao",475,475,1
"23","chr17",541,541,1,"*","x","Ao",541,541,1
"25","chr17",868,868,1,"*","x","Ao",867,869,3
"26","chr17",932,932,1,"*","x","Ao",932,932,1
"27","chr17",1940,1940,1,"*","x","Ao",1940,1940,1
"28","chr17",2002,2002,1,"*","x","Ao",2002,2002,1
"30","chr17",475,475,1,"*","y","Ao",475,475,1
"31","chr17",541,541,1,"*","y","Ao",541,541,1
"33","chr17",868,868,1,"*","y","Ao",867,869,3
"34","chr17",932,932,1,"*","y","Ao",932,932,1
"35","chr17",1940,1940,1,"*","y","Ao",1940,1940,1
"36","chr17",2002,2002,1,"*","y","Ao",2002,2002,1
"2","chr17",475,475,1,"*","x","AG",475,475,1
"3","chr17",478,478,1,"*","x","AG",477,478,2
"4","chr17",541,541,1,"*","x","AG",541,541,1
"8","chr17",932,932,1,"*","x","AG",932,932,1
"9","chr17",1940,1940,1,"*","x","AG",1940,1940,1
"10","chr17",2002,2002,1,"*","x","AG",2002,2002,1
"12","chr17",475,475,1,"*","y","AG",475,475,1
"13","chr17",478,478,1,"*","y","AG",477,478,2
"14","chr17",541,541,1,"*","y","AG",541,541,1
"18","chr17",932,932,1,"*","y","AG",932,932,1
"19","chr17",1940,1940,1,"*","y","AG",1940,1940,1
"20","chr17",2002,2002,1,"*","y","AG",2002,2002,1
