"","seqnames","start","end","width","strand","axis","ct","red.start","red.end","red.width"
"89","chr18",1303,1305,3,"*","y","Ov",1303,1305,3
"80","chr18",1303,1305,3,"*","x","NPC",1303,1305,3
"83","chr18",1303,1305,3,"*","y","NPC",1303,1305,3
"74","chr18",1303,1305,3,"*","x","MSC",1303,1305,3
"77","chr18",1303,1305,3,"*","y","MSC",1303,1305,3
"68","chr18",1303,1305,3,"*","x","MesC",1303,1305,3
"71","chr18",1303,1305,3,"*","y","MesC",1303,1305,3
"62","chr18",1303,1305,3,"*","x","LV",1303,1305,3
"65","chr18",1303,1305,3,"*","y","LV",1303,1305,3
"56","chr18",1303,1305,3,"*","x","Lu",1303,1305,3
"59","chr18",1303,1305,3,"*","y","Lu",1303,1305,3
"50","chr18",1303,1305,3,"*","x","Li",1303,1305,3
"53","chr18",1303,1305,3,"*","y","Li",1303,1305,3
"44","chr18",1303,1305,3,"*","x","LC",1303,1305,3
"47","chr18",1303,1305,3,"*","y","LC",1303,1305,3
"38","chr18",1303,1305,3,"*","x","Hi",1303,1305,3
"41","chr18",1303,1305,3,"*","y","Hi",1303,1305,3
"32","chr18",1303,1305,3,"*","x","FC",1303,1305,3
"35","chr18",1303,1305,3,"*","y","FC",1303,1305,3
"26","chr18",1303,1305,3,"*","x","ESC",1303,1305,3
"29","chr18",1303,1305,3,"*","y","ESC",1303,1305,3
"20","chr18",1303,1305,3,"*","x","Co",1303,1305,3
"23","chr18",1303,1305,3,"*","y","Co",1303,1305,3
"14","chr18",1303,1305,3,"*","x","Bl",1303,1305,3
"17","chr18",1303,1305,3,"*","y","Bl",1303,1305,3
"8","chr18",1303,1305,3,"*","x","Ao",1303,1305,3
"11","chr18",1303,1305,3,"*","y","Ao",1303,1305,3
"2","chr18",1303,1305,3,"*","x","AG",1303,1305,3
"5","chr18",1303,1305,3,"*","y","AG",1303,1305,3
"123","chr18",1952,1952,1,"*","x","TLC",1952,1952,1
"126","chr18",1952,1952,1,"*","y","TLC",1952,1952,1
"117","chr18",1952,1952,1,"*","x","Sp",1952,1952,1
"120","chr18",1952,1952,1,"*","y","Sp",1952,1952,1
"111","chr18",1952,1952,1,"*","x","SB",1952,1952,1
"114","chr18",1952,1952,1,"*","y","SB",1952,1952,1
"105","chr18",1952,1952,1,"*","x","RV",1952,1952,1
"108","chr18",1952,1952,1,"*","y","RV",1952,1952,1
"99","chr18",1952,1952,1,"*","x","PM",1952,1952,1
"102","chr18",1952,1952,1,"*","y","PM",1952,1952,1
"93","chr18",1952,1952,1,"*","x","Pa",1952,1952,1
"96","chr18",1952,1952,1,"*","y","Pa",1952,1952,1
"87","chr18",1952,1952,1,"*","x","Ov",1952,1952,1
"90","chr18",1952,1952,1,"*","y","Ov",1952,1952,1
"81","chr18",1952,1952,1,"*","x","NPC",1952,1952,1
"84","chr18",1952,1952,1,"*","y","NPC",1952,1952,1
"75","chr18",1952,1952,1,"*","x","MSC",1952,1952,1
"78","chr18",1952,1952,1,"*","y","MSC",1952,1952,1
"69","chr18",1952,1952,1,"*","x","MesC",1952,1952,1
"72","chr18",1952,1952,1,"*","y","MesC",1952,1952,1
"63","chr18",1952,1952,1,"*","x","LV",1952,1952,1
"66","chr18",1952,1952,1,"*","y","LV",1952,1952,1
"57","chr18",1952,1952,1,"*","x","Lu",1952,1952,1
"60","chr18",1952,1952,1,"*","y","Lu",1952,1952,1
"51","chr18",1952,1952,1,"*","x","Li",1952,1952,1
"54","chr18",1952,1952,1,"*","y","Li",1952,1952,1
"45","chr18",1952,1952,1,"*","x","LC",1952,1952,1
"48","chr18",1952,1952,1,"*","y","LC",1952,1952,1
"39","chr18",1952,1952,1,"*","x","Hi",1952,1952,1
"42","chr18",1952,1952,1,"*","y","Hi",1952,1952,1
"33","chr18",1952,1952,1,"*","x","FC",1952,1952,1
"36","chr18",1952,1952,1,"*","y","FC",1952,1952,1
"27","chr18",1952,1952,1,"*","x","ESC",1952,1952,1
"30","chr18",1952,1952,1,"*","y","ESC",1952,1952,1
"21","chr18",1952,1952,1,"*","x","Co",1952,1952,1
"24","chr18",1952,1952,1,"*","y","Co",1952,1952,1
"15","chr18",1952,1952,1,"*","x","Bl",1952,1952,1
"18","chr18",1952,1952,1,"*","y","Bl",1952,1952,1
"9","chr18",1952,1952,1,"*","x","Ao",1952,1952,1
"12","chr18",1952,1952,1,"*","y","Ao",1952,1952,1
"3","chr18",1952,1952,1,"*","x","AG",1952,1952,1
"6","chr18",1952,1952,1,"*","y","AG",1952,1952,1
