Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	29	0.9666666666666667	0.010439000953869678	PKDCC, DLX5, PTH, DLX6, CHD7, COL19A1, HAPLN1, CLEC3A, ACAN, RPS6KA3, ANKH, FRZB, GJA5, SOX9, NKX3-2, TP63, TGFB2, AHSG, EIF2AK3, IGF1, GDF3, TGFBR1, BMP6, EXT1, BMP3, VCAN, COL5A2, CDH11, BMPR1B	2200	137	16792	1.615686794956868	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	23	0.7666666666666666	0.01047064185815579	CYFIP2, IGSF5, KIRREL, NEGR1, COL14A1, LMO7, FNDC3A, EGFR, COL19A1, CDH7, EMCN, DLG5, CDH10, FAT1, NPHP4, ITGA6, ANXA9, CEP41, SOX9, CTNNA2, DSG4, CD44, JAM2	2200	101	16792	1.7381458145814581	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0032433~filopodium tip	6	0.2	0.012200302205742626	NLGN1, MYO10, OSBPL3, MYO5A, AP2A1, EPHB1	2323	12	18224	3.922513990529488	0.999960020865259	0.7591524663104797	0.7573120966951816
GOTERM_BP_DIRECT	GO:0007158~neuron cell-cell adhesion	7	0.23333333333333336	0.012435362503378424	NLGN1, NRXN1, NINJ2, NRXN3, TNR, CNTN4, NCAM2	2200	16	16792	3.3393181818181823	1.0	1.0	0.9996074582924436
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	20	0.6666666666666667	0.012674990599916182	ABCA1, TICAM2, ARL6, SGIP1, TMED7-TICAM2, SYT16, AGAP1, LPAR3, ARHGAP26, PLA2G7, ARHGAP44, PREX1, TEC, CPS1, NUP35, ANXA9, APOB, OSBPL1A, WDFY4, NSMAF	2185	86	16881	1.7967111915278593	0.9999999996460064	1.0	1.0
GOTERM_BP_DIRECT	GO:0042135~neurotransmitter catabolic process	5	0.16666666666666669	0.013247073593498245	LRTOMT, ALDH5A1, MAOB, MAOA, NAALAD2	2200	8	16792	4.7704545454545455	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0030900~forebrain development	13	0.4333333333333333	0.013256422341423485	DYNC2H1, TOP2B, APP, PCDH9, APAF1, FRS2, LRP2, NR2F2, SSTR1, GNAO1, NKX2-1, FYN, PRKG1	2200	46	16792	2.157075098814229	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:1900181~negative regulation of protein localization to nucleus	6	0.2	0.013678898140816438	GSK3B, FBXO4, DCLK3, DCLK2, CLDN18, OTUD7B	2200	12	16792	3.816363636363637	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	28	0.9333333333333335	0.01411117312236778	PTGER4, GLP1R, OXTR, LPAR3, FPR3, CXCL13, ADRA1B, ADRA1A, GNA13, EDNRA, CALCR, EDNRB, HRH4, P2RY1, BDKRB1, CD38, CD36, JAK2, HCRT, PTGDR, PDGFRA, TRPC5, TRPC6, SWAP70, F2R, GPR33, IL2, AGTR1	2200	134	16792	1.5948982360922659	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	12	0.4	0.016840907411209464	NEUROD1, SMARCE1, RYK, CEP120, SPOCK1, PCSK9, DCHS1, FAT4, WNT2, EPHB1, ETV6, CDK5RAP2	2200	42	16792	2.180779220779221	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0007162~negative regulation of cell adhesion	11	0.36666666666666664	0.01783822121147219	SEMA5A, DAB1, DSCAM, SEMA4D, ANGPT1, RASA1, ARHGDIB, ADAM22, TNC, MIA3, JAM2	2200	37	16792	2.269189189189189	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0048813~dendrite morphogenesis	11	0.36666666666666664	0.01783822121147219	ITGB1, FARP1, RBFOX2, DSCAM, SEMA3A, BTBD3, DTNBP1, SLITRK5, FYN, CTNNA2, VLDLR	2200	37	16792	2.269189189189189	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0050951~sensory perception of temperature stimulus	4	0.13333333333333333	0.018260402903703444	OPRK1, TRPM8, BTBD9, TRPM3	2200	5	16792	6.106181818181818	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0010842~retina layer formation	8	0.26666666666666666	0.018644894702657067	AHI1, DSCAM, ARL6, PTPRM, HIPK1, TSPAN12, PROM1, PTF1A	2200	22	16792	2.7755371900826447	1.0	1.0	0.9996074582924436
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	62	2.0666666666666664	0.021185667574249008	FRMPD4, FRMPD2, RAPH1, SLC7A11, OSBPL10, AKAP12, EPB41L4B, TRIM9, EPB41L4A, PCLO, PNP, ARHGDIB, NOS1, JAK2, ERC2, CC2D2A, JAK1, CDK5RAP2, DST, ACTR6, SWAP70, SHROOM3, KAZN, FRMD4A, ANK2, FRMD3, ACTBL2, GAN, NME9, DOCK2, UTRN, TRIB2, ROCK1, EPB41, STK39, SNX31, KIAA0556, SDCBP, SNTG1, TTC21B, NPHP4, WASF1, CTNNAL1, MARK1, MAP2K6, FARP1, KLHL1, PARVA, SYNJ2, ARHGAP26, SGCZ, KY, ARHGAP24, MYO1E, FER, TEC, PPP2R2B, CASS4, NOSTRIN, CCDC6, TRIM36, PTPN3	2323	371	18224	1.3110289348400443	0.9999999787301732	0.8682333161857857	0.8661285081465474
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	17	0.5666666666666667	0.02520490237857605	DYNC2H1, APP, HFE, AQP8, ABCB11, SIPA1L3, CDC42, SLC25A27, EPB41L4B, PCM1, DAB1, FAP, CHL1, MYO6, DCHS1, FAT4, CD36	2323	75	18224	1.7782063423733678	0.9999999992863217	0.9451838391966019	0.9428924844349131
GOTERM_BP_DIRECT	GO:0008015~blood circulation	12	0.4	0.027694500669980263	GUCY1A3, GUCY1B3, HTR7, EDN3, EPB41, NPY4R, STAT1, CHD7, COL4A3, LPA, MEOX2, FLI1	2200	45	16792	2.0353939393939395	1.0	1.0	0.9996074582924436
UP_SEQ_FEATURE	compositionally biased region:Poly-Gln	29	0.9666666666666667	0.029154790165863087	PRDM8, CCNK, TRIO, SATB1, CCDC146, RORC, KCNA4, SOGA3, MEOX2, GLG1, ATXN1, ATXN7, MYC, HSF2, NKX2-1, TP63, NCOA2, MBD5, RALGAPA2, RANBP9, NR2F2, FOXP2, CDK8, FAM155A, NCOR1, KIAA0586, CNKSR3, NOS1AP, KIAA0408	2500	156	20063	1.4918641025641026	1.0	1.0	0.9966273187183811
GOTERM_BP_DIRECT	GO:0007263~nitric oxide mediated signal transduction	7	0.23333333333333336	0.029861473381622136	GUCY1A3, NEUROD1, GUCY1B3, DDAH1, NDNF, CD36, NOS1	2200	19	16792	2.8120574162679426	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0045648~positive regulation of erythrocyte differentiation	8	0.26666666666666666	0.029964920344899653	STAT5B, KDM1A, HMGB2, FOXO3, ETS1, HIF1A, SMAP1, ACVR2A	2200	24	16792	2.5442424242424244	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0001764~neuron migration	22	0.7333333333333333	0.030133594308702744	KIRREL3, GPM6A, NTRK2, TOP2B, MEF2C, DCC, SEMA3A, NTRK3, NDNF, NR2F2, PCM1, CHL1, DNER, NKX2-1, SPOCK1, CNTN2, FYN, DISC1, KIAA0319, PRKG1, MARK1, MATN2	2200	105	16792	1.5992380952380951	1.0	1.0	0.9996074582924436
GOTERM_MF_DIRECT	GO:0042805~actinin binding	5	0.16666666666666669	0.030765017991591054	TRPC5, TRPC6, PROM1, NFKB1, TTN	2185	10	16881	3.862929061784897	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008347~glial cell migration	5	0.16666666666666669	0.03203100248802409	EPHA4, TGFB2, VCAN, P2RY1, MATN2	2200	10	16792	3.816363636363636	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0061000~negative regulation of dendritic spine development	4	0.13333333333333333	0.03299033930918602	SRGAP2C, PLK2, ASAP1, FSTL4	2200	6	16792	5.088484848484849	1.0	1.0	0.9996074582924436
OMIM_DISEASE	601626~Leukemia, acute myeloid	5	0.16666666666666669	0.03307761672110656	CHIC2, KRAS, LPP, MLF1, RUNX1	514	12	4740	3.842412451361868	0.9999999999967053	1.0	1.0
UP_KEYWORDS	Mental retardation	49	1.633333333333333	0.033433073352340345	SETD5, SNAP25, KIAA1033, ZBTB20, VLDLR, UBE3B, FMN2, SMC3, SOBP, AFF2, RPS6KA3, BBS9, CA8, CEP290, KCNH1, CDK5RAP2, KIRREL3, MEF2C, NSUN2, FRMD4A, ARID1B, PRSS12, FOXP1, ZEB2, SETBP1, ARL6, MAOA, SPATA5, CDC42, DPP6, TTC21B, GRIA3, SMARCE1, ZBTB18, MBD5, KCNJ10, IRX5, CRADD, AUTS2, EYA1, CEP152, GRIN2B, MED13L, EXT2, KRAS, DCHS1, FAT4, ERCC6, TAF2	2540	299	20581	1.3278763858531062	0.999999992952652	0.31640984256411064	0.2952012118125308
GOTERM_MF_DIRECT	GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	20	0.6666666666666667	0.03394395327716674	OSR2, MYOCD, CSRNP3, MSGN1, FOXO3, TBX5, HIF1A, BARX2, POU4F3, RUNX1, STAG1, RFX6, HSF2, PLAGL1, MYOD1, SOHLH2, MYF6, CCDC169-SOHLH2, ALX1, GABPA	2185	95	16881	1.626496447067325	1.0	1.0	1.0
UP_KEYWORDS	Synaptosome	13	0.4333333333333333	0.04291841501572555	PRKCG, CYFIP2, FARP1, SNAP25, MAGI2, ITSN1, STON2, PPP1R9A, EPS8, SYNPR, FLRT2, SLC17A6, ERC2	2540	57	20581	1.8479969609062026	0.9999999999695333	0.373930243202662	0.34886607835030964
GOTERM_CC_DIRECT	GO:0043198~dendritic shaft	9	0.3	0.043426870488203456	KIRREL3, GSK3B, PREX1, APP, NLGN1, KIRREL, GRM7, PRKAR2B, SYNDIG1	2323	32	18224	2.206414119672837	0.9999999999999999	1.0	0.9987864077669902
GOTERM_CC_DIRECT	GO:0034666~integrin alpha2-beta1 complex	3	0.1	0.044552646858284535	LYN, ITGB1, ITGA2	2323	3	18224	7.845027981058976	1.0	1.0	0.9987864077669902
GOTERM_BP_DIRECT	GO:0019478~D-amino acid catabolic process	3	0.1	0.04694122492193454	DTD1, DDO, DTD2	2200	3	16792	7.632727272727274	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0098904~regulation of AV node cell action potential	3	0.1	0.04694122492193454	RYR2, CXADR, GJA5	2200	3	16792	7.632727272727274	1.0	1.0	0.9996074582924436
UP_KEYWORDS	Alternative promoter usage	18	0.6	0.04740941254717766	MYO10, DST, BDNF, NRXN1, RORC, NRXN3, FNDC3A, RORB, ACACA, MSRA, PTPRE, FER, CALCR, MECOM, FABP6, UTRN, SGK1, TP63	2540	90	20581	1.6205511811023623	0.9999999999977287	0.3965150867582132	0.36993708275449233
GOTERM_BP_DIRECT	GO:0060548~negative regulation of cell death	13	0.4333333333333333	0.04961248548126758	PACRG, MGMT, NTRK3, CACYBP, PARK2, NOV, MYC, TTPA, AGR2, SRGAP2, ZFPM2, PDE8A, RAD18	2200	55	16792	1.804099173553719	1.0	1.0	0.9996074582924436
UP_KEYWORDS	Asthma	5	0.16666666666666669	0.05061406718114785	DPP10, NPSR1, DENND1B, PLA2G7, PTGDR	2540	12	20581	3.3761482939632548	0.9999999999996465	0.41086713358814136	0.38332712644545797
GOTERM_BP_DIRECT	GO:0007507~heart development	33	1.0999999999999999	0.052537461499325755	OXTR, CALCRL, CITED2, DNAH5, SRI, HDAC9, ROBO1, IFT74, ACAN, EDNRA, ERBB4, FLRT3, OXCT1, RB1CC1, SMYD2, XIRP2, CC2D2A, MAP2K5, TGFB2, MEF2C, CXADR, NTRK3, GAB1, MICAL2, KCNAB1, TBX5, TGFBR1, HOPX, ADAM19, RBP4, RBM20, RAF1, FGF12	2200	183	16792	1.376393442622951	1.0	1.0	0.9996074582924436
GOTERM_BP_DIRECT	GO:0001942~hair follicle development	10	0.33333333333333337	0.05288992194629058	TGFB2, CD109, TNFRSF19, ZDHHC21, SOX9, LDB2, DSG4, LGR5, SOX21, EGFR	2200	38	16792	2.0086124401913876	1.0	1.0	0.9996074582924436
