Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005545~1-phosphatidylinositol binding	8	0.266755585195065	0.009695646732564737	EEA1, SCIN, SYT1, EPB41, FRMPD2, SNX9, WDFY3, SNAP91	2171	20	16881	3.1102717641639797	0.9999999371497144	1.0	1.0
UP_KEYWORDS	Schizophrenia	5	0.16672224074691563	0.010432461534558644	RGS4, SLC1A1, DTNBP1, DISC1, SMARCA2	2521	8	20581	5.102389924633082	0.9969388607874948	0.13392369225759004	0.12373384610755601
GOTERM_CC_DIRECT	GO:0032433~filopodium tip	6	0.20006668889629878	0.01217828765458745	NLGN1, FZD3, MYO10, OSBPL3, MYO5A, EPHB1	2322	12	18224	3.9242032730404826	0.9999582687642863	0.5958511090419666	0.5893351187851286
GOTERM_BP_DIRECT	GO:0048672~positive regulation of collateral sprouting	5	0.16672224074691563	0.013119453654599192	SEMA4D, BDNF, BCL11A, LPAR3, EFNA5	2194	8	16792	4.783500455788514	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030073~insulin secretion	10	0.33344448149383127	0.014833619031981191	RIMS2, NEUROD1, SLC30A8, PCLO, GAL, SNX19, EIF2AK3, MYO5A, ILDR2, HNF1B	2194	31	16792	2.468903461052136	1.0	1.0	1.0
UP_KEYWORDS	Magnesium	86	2.867622540846949	0.015003383169376936	MIPEP, ITGB1, TOP2B, ZAK, SPO11, ACSM1, DIS3L, ADK, GDE1, NUDT4, RPS6KA3, SMPD2, HPGDS, GNAT3, PAPOLG, PAPOLA, POLI, PGM5, RIOK1, MTPAP, JAK1, MAP3K5, CNOT6L, DIS3, ITGA1, NIPA1, SETMAR, ACSL5, ATP11B, IRAK3, TNNI3K, IRAK4, HDHD2, TGFBR1, PPM1A, PAPD7, PPA2, PRKD3, IMPAD1, ST20-MTHFS, ROR2, LAP3, PRPS2, NIM1K, PPM1L, ROCK1, ARL6, SLC41A2, ATP10D, PARN, ATP10B, SLC41A1, ADCY2, ATP2C2, ADCY8, GNAI1, STK3, TTN, GNA13, GNA14, POLR2B, ERI1, DROSHA, ADSS, AASDHPPT, MAP2K5, MAP3K1, EYA1, RIOK3, IDH1, NMNAT2, GRIN2B, ACVR2A, PDP1, ICK, NUDT7, GRIN3A, APEX1, ITGA11, ATP13A4, NEK10, ATP13A5, KRAS, HPSE, BMPR1B, PFKP	2521	552	20581	1.2719000971549133	0.9997623291971633	0.16238955900972685	0.15003383169376935
GOTERM_CC_DIRECT	GO:0043005~neuron projection	43	1.4338112704234744	0.016154104553816738	CYFIP2, SNAP25, TPH2, AHCYL2, TENM3, TENM4, ITSN1, STMN2, HMGB1, STON2, HNMT, PARK2, CDC42, GRIP1, SCGN, GLRA1, GRM5, RAP1A, KIF5C, MAP2, SLC17A6, NRCAM, PDLIM5, PACRG, SYT1, BCL11B, CADM1, MYO10, ITGA1, DTNBP1, MYO5A, OPRK1, SLC6A11, CACYBP, ANK2, UNC5C, SSTR1, GRIN2B, DAB1, GRIN3A, RIT2, CAMK1G, SHANK2	2322	237	18224	1.4239724957024533	0.999998489971019	0.6330870498948179	0.6261638622288964
UP_SEQ_FEATURE	compositionally biased region:Poly-Gln	30	1.0003334444814937	0.01621776125309545	CCNK, TRIO, IRS1, SATB1, CCDC146, RORC, KCNA4, SOGA3, ATXN1, ATXN7, MYC, HSF2, NKX2-1, TP63, NCOA2, MBD5, RALGAPA2, RANBP9, NR2F2, SMARCA2, FOXP2, CDK8, FAM155A, NCOR1, NAV3, LMX1A, KIAA0586, NOS1AP, KIAA0408, ST6GALNAC5	2487	156	20063	1.551374841483406	1.0	0.9010037360328218	0.8993207608084439
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	12	0.40013337779259756	0.016522931550946106	NEUROD1, SMARCE1, BCL11B, RYK, SPOCK1, PCSK9, DCHS1, FAT4, WNT2, EPHB1, ETV6, CDK5RAP2	2194	42	16792	2.186743065503321	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048813~dendrite morphogenesis	11	0.3667889296432144	0.017522920925354554	PREX2, ITGB1, FARP1, RBFOX2, DSCAM, MAP2, SEMA3A, DTNBP1, FYN, CTNNA2, VLDLR	2194	37	16792	2.275394811402104	1.0	1.0	1.0
UP_SEQ_FEATURE	zinc finger region:RING-type; degenerate	8	0.266755585195065	0.018018840846745463	CNOT4, RFPL2, RFWD3, TRIM36, UBR3, RNF219, RBBP6, PDZRN3	2487	23	20063	2.80596493068303	1.0	0.9794057945569201	0.9775763729674948
COG_ONTOLOGY	Cell division and chromosome partitioning	26	0.8669556518839614	0.018811934926007787	COLEC12, IPO11, MYT1L, PIK3R1, PLCXD2, CEP128, IFT74, SMCHD1, FAM184B, KIF5C, LRRFIP2, PIBF1, CDK5RAP2, CNTLN, DST, ZFC3H1, CENPE, TBC1D1, STAG1, PPFIBP1, BFSP1, RUFY3, UTRN, CLEC4F, PHLDB2, KANK4	288	117	2026	1.5632716049382716	0.49524428016926825	0.4224322706055306	0.4224322706055306
GOTERM_BP_DIRECT	GO:0060013~righting reflex	5	0.16672224074691563	0.021200751848469965	USP46, GLRA1, AUTS2, PCDH15, FOXP2	2194	9	16792	4.2520004051453455	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071560~cellular response to transforming growth factor beta stimulus	13	0.4334778259419807	0.021302128460143115	WWOX, MEF2C, APAF1, PDCD5, TGFBR1, PPM1A, PDGFD, PDE3A, ANKRD1, NOX4, FYN, SOX9, WNT2	2194	49	16792	2.0305471322530835	1.0	1.0	1.0
