Annotation Cluster 1	Enrichment Score: 46.22062886104295
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00349:KRAB	48	73.84615384615385	3.394363403796488E-59	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF274, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF749, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF585B, ZNF566, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432, ZNF850	56	392	10057	21.990524781341108	2.0366180422778928E-58	2.0366180422778928E-58	2.0366180422778928E-58
UP_SEQ_FEATURE	zinc finger region:C2H2-type 12	38	58.46153846153847	6.539328326004253E-58	ZNF573, ZNF551, ZNF792, ZNF571, ZNF471, HKR1, ZNF790, ZFP82, ZNF808, ZNF607, ZNF606, ZNF528, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF432	56	256	20063	53.18038504464286	7.5856208581649335E-56	6.955467401295433E-57	5.647601736094582E-57
SMART	SM00355:ZnF_C2H2	54	83.07692307692308	9.466900432585289E-58	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	56	762	10057	12.726799775028121	5.680140259551173E-57	2.8400701297755865E-57	2.8400701297755865E-57
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	50	76.92307692307693	2.2493034663709917E-54	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF749, ZNF549, ZNF667, ZNF347, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF616, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	56	985	16881	15.301849166062365	4.273676586104884E-53	4.273676586104884E-53	3.823815892830686E-53
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	54	83.07692307692308	1.5478415394683733E-53	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, LEUTX, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	56	1504	16792	10.766147416413375	3.560035540777259E-52	3.560035540777259E-52	3.560035540777259E-52
UP_SEQ_FEATURE	zinc finger region:C2H2-type 2	43	66.15384615384615	6.70410825561256E-53	ZNF793, ZNF573, ZNF551, ZNF550, ZNF274, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF566, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZSCAN4, ZNF613, ZNF534, ZNF577, ZNF432	56	615	20063	25.049622531939608	7.77676557651057E-51	6.536505549222246E-52	5.307419035693277E-52
UP_KEYWORDS	Zinc-finger	54	83.07692307692308	6.781027982037764E-51	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	1781	20581	10.576556685922021	2.1699289542520844E-49	2.1699289542520844E-49	1.8308775551501962E-49
UP_SEQ_FEATURE	zinc finger region:C2H2-type 13	33	50.76923076923077	2.0519000786695698E-50	ZNF573, ZNF551, ZNF792, ZNF571, ZNF471, HKR1, ZNF790, ZFP82, ZNF808, ZNF607, ZNF606, ZNF528, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF534, ZNF432	56	204	20063	57.95509453781513	2.380204091256701E-48	1.8467100708026127E-49	1.4994654421046856E-49
UP_SEQ_FEATURE	zinc finger region:C2H2-type 1	40	61.53846153846154	8.260637888488853E-49	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF274, ZNF350, ZNF471, ZNF570, HKR1, ZFP82, ZNF829, ZNF607, ZNF528, ZNF649, ZNF569, ZNF568, ZNF667, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZSCAN4, ZNF613, ZNF534, ZNF432	56	554	20063	25.8677153171738	9.58233995064707E-47	6.903533092522828E-48	5.605432852903151E-48
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	54	83.07692307692308	3.0750266489883706E-46	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	56	2069	16881	7.8676206587033075	5.842550633077904E-45	2.921275316538952E-45	2.613772651640115E-45
UP_KEYWORDS	DNA-binding	53	81.53846153846153	9.908194837888035E-46	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, LEUTX, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF345, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	2050	20581	9.018544853245142	3.1706223481241713E-44	1.5853111740620856E-44	1.3376063031148849E-44
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	53	81.53846153846153	2.710766244897764E-45	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	56	1955	16792	8.129119473876507	6.234762363264858E-44	3.117381181632429E-44	3.117381181632429E-44
UP_KEYWORDS	Zinc	54	83.07692307692308	1.6187310534265848E-44	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	2348	20581	8.022507435105247	5.179939370965071E-43	1.726646456988357E-43	1.4568579480839263E-43
UP_KEYWORDS	Transcription	54	83.07692307692308	4.938701598680759E-44	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	2398	20581	7.855232467734411	1.580384511577843E-42	3.9509612789446074E-43	3.3336235791095127E-43
UP_KEYWORDS	Transcription regulation	53	81.53846153846153	7.965776620286763E-43	ZNF573, ZNF571, ZNF570, ZFP82, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	2332	20581	7.927966101694915	2.549048518491764E-41	5.098097036983529E-42	4.3015193749548527E-42
UP_SEQ_FEATURE	zinc finger region:C2H2-type 15	26	40.0	8.23764267536357E-41	ZNF573, ZNF571, ZNF471, ZNF808, ZNF607, ZNF606, ZNF528, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF616, ZNF836, ZNF615, ZNF534, ZNF432	56	133	20063	70.0373254564984	9.555665503421742E-39	6.425361286783584E-40	5.217173694396927E-40
GOTERM_CC_DIRECT	GO:0005622~intracellular	46	70.76923076923077	4.521414151626486E-40	ZNF793, ZNF573, ZNF551, ZNF550, ZNF571, ZNF274, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF607, ZNF749, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF585B, ZNF566, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432, ZNF850	59	1332	18224	10.66707385351453	9.042828303252972E-39	9.042828303252972E-39	9.042828303252972E-39
UP_SEQ_FEATURE	zinc finger region:C2H2-type 14	26	40.0	6.24991196143065E-39	ZNF573, ZNF551, ZNF571, ZNF471, ZNF808, ZNF607, ZNF606, ZNF528, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF616, ZNF836, ZNF615, ZNF534, ZNF432	56	156	20063	59.711309523809526	7.249897875259554E-37	4.570248121796163E-38	3.710885227099448E-38
UP_KEYWORDS	Metal-binding	54	83.07692307692308	1.7081611129630348E-34	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	3640	20581	5.174958092754703	5.4661155614817114E-33	9.110192602469518E-34	7.686725008333657E-34
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	38	58.46153846153847	2.380407438090026E-33	ZNF793, ZNF573, ZNF551, ZNF792, ZNF571, ZNF274, ZNF471, ZNF570, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF606, ZNF528, ZNF649, ZNF549, ZNF568, ZNF567, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZSCAN4, ZNF613, ZNF534, ZNF577, ZNF432	56	961	16881	11.919837966404044	4.5227741323710493E-32	1.5075913774570164E-32	1.3488975482510148E-32
GOTERM_MF_DIRECT	GO:0003677~DNA binding	41	63.07692307692307	1.2044361573516405E-28	ZNF573, ZNF550, ZNF571, ZNF350, ZNF471, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF749, ZNF606, ZNF529, ZNF528, ZNF527, ZNF569, ZNF568, ZNF667, ZNF347, ZNF665, ZNF566, ZNF345, ZNF420, ZNF17, ZNF221, ZNF540, ZNF781, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF534, ZNF578, ZNF577, ZNF432, ZNF850	56	1674	16881	7.383096518177163	2.288428698968117E-27	5.721071747420292E-28	5.118853668744472E-28
UP_KEYWORDS	Nucleus	55	84.61538461538461	9.271722374612919E-28	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, LEUTX, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	59	5244	20581	3.658596103375609	2.966951159876134E-26	4.238501656965906E-27	3.576235773064983E-27
