Annotation Cluster 1	Enrichment Score: 15.235248027789579
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	17	85.0	5.508575613217514E-19	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	899	16792	16.71237047011299	1.4322296594365537E-17	6.885719516521893E-18	6.885719516521893E-18
KEGG_PATHWAY	hsa04740:Olfactory transduction	17	85.0	1.6796274534145792E-18	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	399	6879	15.425801345468935	6.718509813658317E-18	6.718509813658317E-18	6.718509813658317E-18
UP_KEYWORDS	Receptor	18	90.0	3.0723522908027984E-17	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	1648	20581	11.239623786407767	7.988115956087275E-16	1.5976231912174553E-16	1.1060468246890074E-16
UP_SEQ_FEATURE	topological domain:Extracellular	17	85.0	2.144812710983838E-12	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	2787	20063	6.441013729156045	1.0938683292494034E-10	1.1153026097115958E-10	1.1153026097115958E-10
UP_SEQ_FEATURE	topological domain:Cytoplasmic	17	85.0	6.281866125339466E-11	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	3456	20063	5.194185550682262	3.203750598146371E-9	1.6332851925882613E-9	1.6332851925882613E-9
UP_SEQ_FEATURE	transmembrane region	18	90.0	8.970275439314461E-10	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	5056	20063	3.759306295802798	4.5748404731149606E-8	1.5548477428145063E-8	1.5548477428145063E-8
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	18	90.0	1.0918335157648174E-9	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	4121	18224	3.980004853190973	1.5285669063835883E-8	1.3180745161583971E-8	1.3180745161583971E-8
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	16	80.0	3.037209819544752E-8	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X1, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	4234	20063	3.9903537776893816	1.5489758304898515E-6	3.158698212326542E-7	3.158698212326542E-7
UP_KEYWORDS	Glycoprotein	16	80.0	2.2306948292813018E-7	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X1, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	4551	20581	3.617842232476379	5.7997903830653286E-6	5.272551414664896E-7	3.6502279024603123E-7
UP_SEQ_FEATURE	sequence variant	15	75.0	0.1265369499511224	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR5D18, OR4X1, TRIM48, OR5D14, OR4A15, OR4A16, OR4B1	19	12443	20063	1.2729414551407048	0.998991974707672	1.0	1.0
UP_KEYWORDS	Polymorphism	15	75.0	0.1326564900718551	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR5D18, OR4X2, OR4X1, OR5D14, OR4A15, OR4A16, OR4B1	20	12043	20581	1.281719671178278	0.9752844965357104	0.287422395155686	0.19898473510778264

Annotation Cluster 2	Enrichment Score: 10.178134833570375
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Receptor	18	90.0	3.0723522908027984E-17	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	1648	20581	11.239623786407767	7.988115956087275E-16	1.5976231912174553E-16	1.1060468246890074E-16
UP_KEYWORDS	Cell membrane	19	95.0	3.8144178488936255E-14	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	3175	20581	6.158094488188976	9.9298347322474E-13	1.6529144011872376E-13	1.1443253546680876E-13
UP_SEQ_FEATURE	transmembrane region	18	90.0	8.970275439314461E-10	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	5056	20063	3.759306295802798	4.5748404731149606E-8	1.5548477428145063E-8	1.5548477428145063E-8
UP_KEYWORDS	Transmembrane helix	19	95.0	1.0290951352801655E-9	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	5634	20581	3.4703496627618033	2.6756473370248557E-8	3.527505741237869E-9	2.4421193593185246E-9
UP_KEYWORDS	Transmembrane	19	95.0	1.0853863819193443E-9	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	5651	20581	3.4599097504866396	2.8220044412385903E-8	3.527505741237869E-9	2.4421193593185246E-9
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	18	90.0	1.0918335157648174E-9	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	4121	18224	3.980004853190973	1.5285669063835883E-8	1.3180745161583971E-8	1.3180745161583971E-8
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	19	95.0	1.882963594511996E-9	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	5163	18224	3.3532442378462135	2.636148954682227E-8	1.3180745161583971E-8	1.3180745161583971E-8
UP_KEYWORDS	Membrane	19	95.0	1.5566036191916896E-7	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, OR4C45, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	20	7494	20581	2.6090138777688816	4.047161535458699E-6	4.047169409898393E-7	2.8018865145450417E-7

Annotation Cluster 3	Enrichment Score: 8.248826877201749
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	transmembrane region	18	90.0	8.970275439314461E-10	OR8K5, OR8K3, OR8K1, OR5J2, OR5L2, OR5L1, PTPRJ, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, LRRC4C, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1	19	5056	20063	3.759306295802798	4.5748404731149606E-8	1.5548477428145063E-8	1.5548477428145063E-8
UP_SEQ_FEATURE	disulfide bond	15	75.0	3.1458447950180345E-9	OR8K5, OR8K3, OR5J2, OR5L2, OR5L1, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, LRRC4C, OR4A15, OR4C3, OR4A16, OR4B1	19	2917	20063	5.4299658986341415	1.6043807249399578E-7	4.089598233523445E-8	4.089598233523445E-8
UP_KEYWORDS	Disulfide bond	15	75.0	6.352962583999747E-8	OR8K5, OR8K3, OR5J2, OR5L2, OR5L1, OR5R1, OR4S1, OR5D18, OR4X2, OR4X1, LRRC4C, OR4A15, OR4C3, OR4A16, OR4B1	20	3434	20581	4.494976703552708	1.651768961496991E-6	1.8353003020443713E-7	1.2705925167999494E-7

