Annotation Cluster 1	Enrichment Score: 1.0558319319030667
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	5	21.73913043478261	0.31245679609269883	HIF1A, DLGAP5, PSMA3, SLC38A6, RPL13AP3	15	2596	12782	1.6412429378531073	0.9999999999999545	0.9940236882252826	98.17252925349823
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	5	21.73913043478261	0.31245679609269883	HIF1A, DLGAP5, PSMA3, SLC38A6, RPL13AP3	15	2596	12782	1.6412429378531073	0.9999999999999545	0.9940236882252826	98.17252925349823
SP_PIR_KEYWORDS	nucleus	7	30.434782608695656	0.31879899656699245	TBPL2, HIF1A, LGALS3, SNAPC1, DLGAP5, PSMA3, KLHDC2	22	4283	19235	1.428958037059835	0.9999999999999901	0.9984186620717629	98.37668833957326
SP_PIR_KEYWORDS	alternative splicing	10	43.47826086956522	0.4359109617785717	HIF1A, L2HGDH, TRIM9, DLGAP5, PSMA3, SLC38A6, PPM1A, KTN1, SAMD4A, KLHDC2	22	7488	19235	1.167625777000777	1.0	0.9975500882927949	99.78570937836088
UP_SEQ_FEATURE	splice variant	10	43.47826086956522	0.43935145933757813	HIF1A, L2HGDH, TRIM9, DLGAP5, PSMA3, SLC38A6, PPM1A, KTN1, SAMD4A, KLHDC2	22	7458	19113	1.1648870035837051	1.0	1.0	99.82935739193319
GOTERM_CC_FAT	GO:0005856~cytoskeleton	3	13.043478260869565	0.456192643131313	DLGAP5, PSMA3, SLC38A6	15	1381	12782	1.8511223750905144	1.0	0.9893373951855118	99.85081729516781

Annotation Cluster 3	Enrichment Score: 0.574949073298487
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0042995~cell projection	4	17.391304347826086	0.03745137809989543	HIF1A, ATL1, PPM1A, SAMD4A	15	697	12782	4.8902917264466765	0.9562820813240757	0.9562820813240757	33.48771533257964
GOTERM_CC_FAT	GO:0043005~neuron projection	3	13.043478260869565	0.05254715265241345	ATL1, PPM1A, SAMD4A	15	342	12782	7.4748538011695915	0.988040207796415	0.8906391651294442	43.8226514069132
GOTERM_CC_FAT	GO:0005624~membrane fraction	4	17.391304347826086	0.05446500243111601	ATL1, PPM1A, KTN1, SAMD4A	15	809	12782	4.213267408323032	0.9898710628624661	0.7836345269276527	45.025651398886446
GOTERM_CC_FAT	GO:0005626~insoluble fraction	4	17.391304347826086	0.05958048870421973	ATL1, PPM1A, KTN1, SAMD4A	15	839	12782	4.062614223281685	0.9935080712363996	0.7161470340982778	48.12109273631886
GOTERM_CC_FAT	GO:0000267~cell fraction	4	17.391304347826086	0.10933684800935775	ATL1, PPM1A, KTN1, SAMD4A	15	1083	12782	3.147306863650354	0.9999247501229198	0.8502726428207785	70.97439280640427
GOTERM_CC_FAT	GO:0031090~organelle membrane	3	13.043478260869565	0.34066913961168077	L2HGDH, ATL1, KTN1	15	1096	12782	2.3324817518248175	0.9999999999999986	0.9923980399053552	98.83197154609634
GOTERM_CC_FAT	GO:0005886~plasma membrane	6	26.08695652173913	0.4010531664076279	LGALS3, SLC38A6, PPM1A, KTN1, PRKCH, SAMD4A	15	3777	12782	1.3536669314270586	1.0	0.9947732731860216	99.58139522949432
GOTERM_CC_FAT	GO:0044459~plasma membrane part	4	17.391304347826086	0.4436816452537072	SLC38A6, PPM1A, KTN1, SAMD4A	15	2203	12782	1.5472234831290663	1.0	0.9918407208921665	99.80978270193009
GOTERM_CC_FAT	GO:0016021~integral to membrane	5	21.73913043478261	0.8967023165235268	L2HGDH, ATL1, SLC38A6, PPM1A, KTN1	15	5297	12782	0.804354666163237	1.0	0.9999998167886764	99.99999999706657
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	5	21.73913043478261	0.9151661854324418	L2HGDH, ATL1, SLC38A6, PPM1A, KTN1	15	5485	12782	0.7767851716803403	1.0	0.9999998255211078	99.99999999964211
UP_SEQ_FEATURE	transmembrane region	3	13.043478260869565	0.9838790418407061	ATL1, SLC38A6, KTN1	22	4911	19113	0.5307102793358138	1.0	1.0	100.0
SP_PIR_KEYWORDS	transmembrane	3	13.043478260869565	0.9844766068193581	ATL1, SLC38A6, KTN1	22	4973	19235	0.5274390801235763	1.0	0.99999999992595	100.0
SP_PIR_KEYWORDS	membrane	3	13.043478260869565	0.9971381781027739	ATL1, SLC38A6, KTN1	22	6256	19235	0.41927022785398743	1.0	0.9999999999999556	100.0

Annotation Cluster 4	Enrichment Score: 0.24999258220863688
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	nucleus	7	30.434782608695656	0.31879899656699245	TBPL2, HIF1A, LGALS3, SNAPC1, DLGAP5, PSMA3, KLHDC2	22	4283	19235	1.428958037059835	0.9999999999999901	0.9984186620717629	98.37668833957326
SP_PIR_KEYWORDS	Transcription	4	17.391304347826086	0.39744213159016395	TBPL2, HIF1A, SNAPC1, SAV1	22	2071	19235	1.6886879417058076	1.0	0.9977092107105441	99.56494938857783
GOTERM_MF_FAT	GO:0003677~DNA binding	4	17.391304347826086	0.5680655166170819	TBPL2, HIF1A, SNAPC1, SOS2	17	2331	12983	1.3105206046382518	1.0	0.9999999999998859	99.9835586060022
SP_PIR_KEYWORDS	dna-binding	3	13.043478260869565	0.6187808608109197	TBPL2, HIF1A, SNAPC1	22	1868	19235	1.4041512555966518	1.0	0.9993665713811057	99.99680557900541
GOTERM_BP_FAT	GO:0045449~regulation of transcription	4	17.391304347826086	0.6190371138188754	TBPL2, HIF1A, SNAPC1, PPM1A	17	2601	13528	1.2237827080082322	1.0	1.0	99.999740771866
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-dependent	3	13.043478260869565	0.6395823941562696	TBPL2, HIF1A, PPM1A	17	1773	13528	1.3464715835572807	1.0	1.0	99.99987618599758
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	3	13.043478260869565	0.6524347147751612	TBPL2, HIF1A, PPM1A	17	1813	13528	1.3167645436553002	1.0	1.0	99.9999236901935
SP_PIR_KEYWORDS	transcription regulation	3	13.043478260869565	0.6647629949939844	TBPL2, HIF1A, SNAPC1	22	2026	19235	1.2946468635017498	1.0	0.9995241570226636	99.99919610522576
GOTERM_BP_FAT	GO:0006350~transcription	3	13.043478260869565	0.7353998330890962	TBPL2, HIF1A, SNAPC1	17	2101	13528	1.1362656438110705	1.0	1.0	99.99999798702987

Annotation Cluster 5	Enrichment Score: 0.14292189904112645
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	sequence variant	14	60.86956521739131	0.626186573809381	LGALS3, ATL1, SAV1, DLGAP5, SLC38A6, PRKCH, KTN1, TBPL2, HIF1A, L2HGDH, TRIM9, SOS2, TRMT5, FBXO34	22	11992	19113	1.0142443447146583	1.0	1.0	99.99803557755384
SP_PIR_KEYWORDS	polymorphism	12	52.17391304347826	0.8268989687930686	TBPL2, HIF1A, LGALS3, L2HGDH, TRIM9, DLGAP5, SLC38A6, TRMT5, SOS2, KTN1, PRKCH, FBXO34	22	11550	19235	0.9083825265643446	1.0	0.9999880258712045	99.99999933315792

Annotation Cluster 6	Enrichment Score: 0.10178430907946615
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005886~plasma membrane	6	26.08695652173913	0.4010531664076279	LGALS3, SLC38A6, PPM1A, KTN1, PRKCH, SAMD4A	15	3777	12782	1.3536669314270586	1.0	0.9947732731860216	99.58139522949432
SP_PIR_KEYWORDS	metal-binding	3	13.043478260869565	0.8576128376222403	TRIM9, PPM1A, PRKCH	22	2972	19235	0.8825553652269668	1.0	0.9999916665466132	99.99999991806241
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	3	13.043478260869565	0.8873853637447203	TRIM9, PPM1A, PRKCH	17	2785	12983	0.822663428028303	1.0	1.0	99.99999998566699
GOTERM_MF_FAT	GO:0046872~metal ion binding	4	17.391304347826086	0.9254663809415884	TRIM9, SLC38A6, PPM1A, PRKCH	17	4140	12983	0.7378800795680591	1.0	1.0	99.99999999980233
GOTERM_MF_FAT	GO:0043169~cation binding	4	17.391304347826086	0.9288818620590684	TRIM9, SLC38A6, PPM1A, PRKCH	17	4179	12983	0.7309939050997284	1.0	1.0	99.99999999987853
GOTERM_MF_FAT	GO:0043167~ion binding	4	17.391304347826086	0.9340444230470374	TRIM9, SLC38A6, PPM1A, PRKCH	17	4241	12983	0.7203073636905836	1.0	0.9999999999999893	99.99999999994444

