Annotation Cluster 1	Enrichment Score: 26.071500231612607
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	23	92.0	2.0806393172776118E-26	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	899	16792	17.18424916573971	4.993534361466268E-25	2.3927352148692535E-25	2.3927352148692535E-25
UP_KEYWORDS	Receptor	24	96.0	1.1563764700952297E-24	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	1648	20581	11.988932038834951	2.7753035282285513E-23	5.550607056457102E-24	5.550607056457102E-24
UP_KEYWORDS	Transmembrane helix	24	96.0	1.9651942560792577E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	5634	20581	3.5068796592119273	4.716493862133575E-11	5.6111212188508855E-12	5.6111212188508855E-12
UP_KEYWORDS	Transmembrane	24	96.0	2.104170457069082E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	5651	20581	3.496329853123341	5.050093676572942E-11	5.6111212188508855E-12	5.6111212188508855E-12
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	24	96.0	4.264058656465881E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	5163	18224	3.3885415456130157	4.264033570677839E-11	2.1320293282329408E-11	2.1320293282329408E-11

Annotation Cluster 2	Enrichment Score: 14.59704229194438
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Receptor	24	96.0	1.1563764700952297E-24	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	1648	20581	11.988932038834951	2.7753035282285513E-23	5.550607056457102E-24	5.550607056457102E-24
UP_KEYWORDS	Cell membrane	25	100.0	3.0664375682594706E-20	OR8I2, OR8K3, OR8K1, OR5M1, PTPRJ, OR4S2, OR4S1, OR5D18, OR4C45, OR4A47, OR5D16, OR5D14, OR4B1, OR5D13, OR8H2, OR5L2, OR5L1, OR4P4, OR5R1, TTC17, OR4X1, OR4C6, OR4C3, OR4A15, OR4A16	25	3175	20581	6.482204724409448	7.359450163822729E-19	1.2265750273037882E-19	1.2265750273037882E-19
UP_SEQ_FEATURE	topological domain:Extracellular	23	92.0	2.5495793914928333E-18	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	24	2787	20063	6.898830881473509	1.22379810791656E-16	1.2492939018314883E-16	1.2492939018314883E-16
UP_SEQ_FEATURE	topological domain:Cytoplasmic	23	92.0	2.830909317908607E-16	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	24	3456	20063	5.563380111882717	1.5987211554602254E-14	6.935727828876087E-15	6.935727828876087E-15
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	25	100.0	3.0342547896358927E-16	OR8I2, OR8K3, OR8K1, OR5M1, PTPRJ, OR4S2, OR4S1, OR5D18, OR4C45, OR4A47, OR5D16, OR5D14, OR4B1, OR5D13, OR8H2, OR5L2, OR5L1, OR4P4, OR5R1, TTC17, OR4X1, OR4C6, OR4C3, OR4A15, OR4A16	25	4121	18224	4.422227614656636	3.3306690738754696E-15	3.034254789635893E-15	3.034254789635893E-15
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	23	92.0	2.4009010117927443E-14	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	24	4234	20063	4.541105731380885	1.1510792319313623E-12	3.921471652594815E-13	3.921471652594815E-13
UP_KEYWORDS	Glycoprotein	23	92.0	6.314216545361794E-13	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	4551	20581	4.160518567347836	1.5153212018503837E-11	2.1648742441240436E-12	2.1648742441240436E-12
UP_SEQ_FEATURE	transmembrane region	23	92.0	1.1443565959654747E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	24	5056	20063	3.8028167853375527	5.4926729831095145E-11	1.4018368300577064E-11	1.4018368300577064E-11
UP_KEYWORDS	Transmembrane helix	24	96.0	1.9651942560792577E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	5634	20581	3.5068796592119273	4.716493862133575E-11	5.6111212188508855E-12	5.6111212188508855E-12
UP_KEYWORDS	Transmembrane	24	96.0	2.104170457069082E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	5651	20581	3.496329853123341	5.050093676572942E-11	5.6111212188508855E-12	5.6111212188508855E-12
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	24	96.0	4.264058656465881E-12	OR8H2, OR8I2, OR8K3, OR8K1, OR5L2, OR5L1, OR5M1, PTPRJ, OR4P4, OR5R1, OR4S2, OR4S1, OR5D18, OR4X1, OR4C45, OR4A47, OR4C6, OR5D16, OR5D14, OR4A15, OR4C3, OR4A16, OR4B1, OR5D13	25	5163	18224	3.3885415456130157	4.264033570677839E-11	2.1320293282329408E-11	2.1320293282329408E-11
UP_KEYWORDS	Membrane	25	100.0	2.8823578661578312E-11	OR8I2, OR8K3, OR8K1, OR5M1, PTPRJ, OR4S2, OR4S1, OR5D18, OR4C45, OR4A47, OR5D16, OR5D14, OR4B1, OR5D13, OR8H2, OR5L2, OR5L1, OR4P4, OR5R1, TTC17, OR4X1, OR4C6, OR4C3, OR4A15, OR4A16	25	7494	20581	2.7463303976514544	6.917666439676395E-10	6.917658878778794E-11	6.917658878778794E-11

